Dates,COF
2019-04-17,64.33409118652344
2019-09-24,61.17500305175781
2019-12-20,61.1849365234375
2020-05-26,60.559078216552734
2019-04-30,58.10532760620117
2019-12-23,60.42000198364258
2020-03-11,62.20000076293945
2020-05-29,59.5
2019-12-26,58.099998474121094
2020-06-01,53.970001220703125
2019-05-02,59.15999984741211
2019-02-27,58.029998779296875
2018-11-23,63.400001525878906
2019-08-06,60.25
2018-07-18,61.47999954223633
2018-09-20,60.91999816894531
2018-10-22,60.209999084472656
2019-07-05,65.80000305175781
2019-06-03,70.87999725341797
2019-10-09,68.54000091552734
2019-10-11,68.04000091552734
2020-03-17,68.98999786376953
2020-06-04,70.9000015258789
2019-10-14,74.33999633789062
2020-03-20,77.1500015258789
2018-11-06,79.0199966430664
2019-06-18,80.0
2019-05-17,78.47000122070312
2019-04-15,71.80000305175781
2019-03-14,66.12000274658203
2019-01-09,70.62999725341797
2018-08-02,71.16999816894531
2018-10-05,73.5999984741211
2019-08-21,71.47000122070312
2019-10-17,69.9800033569336
2020-03-23,68.06999969482422
2020-06-10,68.30000305175781
2019-02-25,69.56999969482422
2020-01-07,65.45999908447266
2020-03-26,67.04000091552734
2019-10-23,61.15999984741211
