Dates,COF
2019-06-10,80.31999969482422
2019-05-09,80.88999938964844
2018-07-25,81.72000122070312
2018-09-27,80.01000213623047
2018-10-29,78.52999877929688
2019-10-16,76.45999908447266
2019-12-16,75.29000091552734
2020-03-04,74.08000183105469
2020-05-22,73.76000213623047
2019-10-01,72.0
2019-12-19,70.75
2018-09-10,69.9000015258789
2019-05-24,72.08000183105469
2018-08-09,74.2300033569336
2019-04-22,74.37999725341797
2019-03-21,74.38999938964844
2019-01-16,75.9800033569336
2019-08-28,77.66000366210938
2018-11-13,78.6500015258789
2018-10-12,78.9000015258789
2019-06-25,79.79000091552734
2020-03-10,79.56999969482422
2020-05-28,79.04000091552734
2019-10-07,79.91999816894531
2020-03-13,80.5199966430664
2019-10-10,82.16000366210938
2020-03-16,82.2300033569336
2020-06-03,82.94000244140625
2018-11-28,82.80000305175781
2018-09-25,77.70999908447266
2018-07-23,78.19999694824219
2018-08-24,79.54000091552734
2019-07-10,78.44000244140625
2019-05-07,78.87999725341797
2019-04-05,79.19000244140625
2019-03-04,79.9000015258789
2019-01-31,80.43000030517578
2019-09-12,80.30000305175781
2019-12-31,80.5
2020-03-19,79.58999633789062
2020-01-03,78.36000061035156
2020-06-09,76.81999969482422
2019-02-15,77.75
2019-01-14,78.76000213623047
2018-07-06,79.75
2018-08-07,78.5199966430664
2018-10-10,80.05999755859375
2018-12-13,81.13999938964844
2019-08-26,81.81999969482422
2019-07-25,81.62000274658203
2019-05-22,81.0199966430664
2019-03-19,81.38999938964844
2020-01-06,80.25
2020-03-25,80.5
2020-06-12,81.91000366210938
2019-10-22,83.80999755859375
2020-01-09,82.51000213623047
2020-06-15,81.66000366210938
2019-10-25,82.48999786376953
2020-03-31,80.80999755859375
2020-06-18,80.08000183105469
2019-04-03,81.86000061035156
2018-08-22,82.73999786376953
2018-10-25,83.19999694824219
2019-01-29,83.19000244140625
2018-12-28,82.93000030517578
2018-11-26,84.37000274658203
2019-08-09,84.16000366210938
2019-07-08,82.79000091552734
2019-06-06,81.4800033569336
2019-09-10,79.68000030517578
2020-01-15,78.44999694824219
2020-04-03,79.41999816894531
2019-10-31,79.81999969482422
2020-04-06,80.05000305175781
2020-06-24,81.41999816894531
2018-11-09,82.2699966430664
2019-07-23,84.01000213623047
2019-06-21,84.93000030517578
2019-05-20,85.12000274658203
2019-04-18,85.9000015258789
2018-09-06,85.29000091552734
2018-10-08,84.58999633789062
2019-02-13,84.52999877929688
2018-12-11,85.62000274658203
2019-09-25,86.94000244140625
2020-01-21,86.55000305175781
2020-04-09,87.02999877929688
2019-11-06,87.30000305175781
2020-01-24,87.5
2020-01-27,87.30999755859375
2020-04-15,87.4000015258789
2018-12-26,87.52999877929688
2019-08-07,87.37000274658203
2019-06-04,90.69999694824219
2018-09-21,92.27999877929688
2018-07-19,91.58000183105469
2018-08-20,92.23999786376953
2018-10-23,92.1500015258789
2019-05-03,93.12000274658203
2019-04-01,91.87999725341797
2019-02-28,90.9000015258789
2019-11-12,90.16999816894531
2020-01-30,88.37000274658203
2019-11-15,88.31999969482422
2020-04-21,87.31999969482422
2019-04-16,88.0999984741211
2019-03-15,87.23999786376953
2019-02-11,89.87000274658203
2019-01-10,89.93000030517578
2019-08-22,90.0
2018-11-07,91.5999984741211
2018-08-03,91.25
2018-09-04,88.5999984741211
2019-06-19,89.7300033569336
2019-09-23,88.69000244140625
2019-11-18,87.55000305175781
2020-02-05,87.66999816894531
2020-04-24,85.72000122070312
2019-03-29,85.87000274658203
2019-11-21,87.98999786376953
2020-04-27,88.5199966430664
2020-02-11,89.61000061035156
2020-04-30,90.04000091552734
2019-05-01,90.36000061035156
2019-02-26,90.9800033569336
2019-01-25,90.01000213623047
2018-12-24,90.48999786376953
2019-09-06,89.58000183105469
2018-07-17,89.73999786376953
2018-09-19,89.9000015258789
2019-08-05,90.22000122070312
2019-10-08,90.5
2019-12-11,90.83999633789062
2019-11-27,87.98999786376953
2020-02-14,88.06999969482422
2020-05-06,88.6500015258789
2019-01-08,88.98999786376953
2018-12-07,89.33999633789062
2019-08-20,91.2300033569336
2018-11-05,90.62999725341797
2019-07-19,91.55000305175781
2018-10-04,91.94999694824219
2019-06-17,91.4800033569336
2019-05-16,91.01000213623047
2018-08-01,90.0
2019-03-13,90.16999816894531
2019-12-03,90.56999969482422
2020-02-20,89.38999938964844
2019-12-06,89.54000091552734
2020-05-12,88.1500015258789
2019-12-09,87.83999633789062
2020-02-26,90.2300033569336
2020-05-15,90.33999633789062
2019-03-28,91.80000305175781
2018-09-17,93.73999786376953
2018-08-16,95.55000305175781
2018-10-19,95.58999633789062
2019-04-29,96.58999633789062
2019-01-23,89.29000091552734
2019-09-04,90.94000244140625
2018-11-20,91.06999969482422
2019-07-02,88.27999877929688
2019-05-31,85.8499984741211
2019-12-12,85.88999938964844
2020-05-18,85.36000061035156
2019-09-27,87.94000244140625
2020-03-03,87.22000122070312
2020-05-21,85.30999755859375
2019-05-14,85.33000183105469
2018-08-31,83.4000015258789
2018-07-30,83.2699966430664
2018-10-02,83.2699966430664
2019-04-12,86.25
2019-03-11,85.11000061035156
2019-02-07,85.77999877929688
2019-07-17,85.23999786376953
2019-09-19,82.68000030517578
2019-10-21,83.1500015258789
2019-12-18,82.62999725341797
2020-03-06,82.66999816894531
2019-10-03,85.55000305175781
2020-03-09,86.20999908447266
2020-05-27,84.47000122070312
2019-12-24,85.3499984741211
2020-03-12,86.81999969482422
2018-12-20,87.79000091552734
2019-08-01,88.7699966430664
2018-08-14,90.80000305175781
2018-07-13,90.12000274658203
2018-10-17,91.01000213623047
2019-05-29,93.12000274658203
2019-03-26,92.6500015258789
2019-02-22,92.7699966430664
2019-10-04,92.51000213623047
2019-11-05,93.25
2019-12-27,92.7300033569336
2020-06-02,91.72000122070312
2019-12-30,90.91999816894531
2020-03-18,90.2300033569336
2020-06-05,90.80000305175781
2019-07-15,90.76000213623047
2018-12-03,90.86000061035156
2019-06-13,88.87000274658203
2019-01-04,85.91999816894531
2018-08-29,83.7300033569336
2019-02-05,85.66999816894531
2018-11-01,86.86000061035156
2019-08-16,84.36000061035156
2019-04-10,85.0199966430664
2019-09-17,85.73999786376953
2019-10-15,88.2699966430664
2020-01-02,88.30000305175781
2020-06-08,88.27999877929688
2019-10-18,89.79000091552734
2020-03-24,89.58000183105469
2020-06-11,89.56999969482422
2020-01-08,90.56999969482422
2019-04-25,90.73999786376953
2019-07-30,91.80999755859375
2019-02-20,91.29000091552734
2018-07-11,90.45999908447266
2018-09-13,93.36000061035156
2018-10-15,93.97000122070312
2019-06-28,93.31999969482422
2018-12-18,92.4800033569336
2018-11-16,93.94000244140625
2019-10-02,95.36000061035156
2020-03-27,96.44000244140625
2020-01-10,96.72000122070312
2019-10-24,97.4800033569336
2020-03-30,96.12000274658203
2020-06-17,96.47000122070312
2020-01-14,96.58000183105469
2020-04-02,95.87000274658203
2019-01-02,96.0199966430664
2019-08-14,96.86000061035156
2018-10-30,96.81999969482422
2019-06-11,96.70999908447266
2019-05-10,95.93000030517578
2019-04-08,96.0
2018-08-27,96.91999816894531
2018-07-26,98.23999786376953
2018-09-28,98.36000061035156
2019-03-07,99.12999725341797
2019-10-30,99.5199966430664
2020-01-17,99.0999984741211
2020-06-23,96.62999725341797
2020-04-08,98.0199966430664
2020-06-26,99.13999938964844
2019-03-22,100.6500015258789
2019-01-17,101.25
2019-08-29,101.80000305175781
2018-11-14,101.27999877929688
2019-06-26,101.30999755859375
2018-09-11,102.95999908447266
2018-07-09,103.33000183105469
2018-08-10,103.55000305175781
2019-04-23,103.83999633789062
2019-09-30,103.12999725341797
2020-01-23,103.19000244140625
2019-11-08,102.47000122070312
2020-04-14,102.52999877929688
2019-11-11,102.87999725341797
2020-01-29,102.79000091552734
2020-04-17,102.48999786376953
2018-07-24,102.37999725341797
2018-09-26,102.30000305175781
2019-05-08,101.31999969482422
2019-03-05,100.05999755859375
2019-02-01,99.83000183105469
2018-12-31,100.2699966430664
2018-11-29,101.41999816894531
2019-08-12,101.16000366210938
2019-07-11,101.30000305175781
2019-09-13,101.86000061035156
2019-11-14,101.44999694824219
2020-04-20,102.31999969482422
2020-02-04,103.01000213623047
2020-04-23,102.19000244140625
2018-12-14,104.55000305175781
2019-08-27,105.19999694824219
2018-08-08,103.38999938964844
2018-10-11,100.58999633789062
2018-11-12,101.33999633789062
2019-07-26,101.12999725341797
2019-06-24,99.61000061035156
2019-05-23,99.20999908447266
2019-03-20,99.45999908447266
2019-01-15,101.37999725341797
2019-11-20,103.0999984741211
2020-02-07,103.41999816894531
2020-02-10,101.52999877929688
2020-04-29,100.9000015258789
2019-11-26,102.30999755859375
2020-02-13,102.4800033569336
2019-01-30,102.02999877929688
2018-08-23,102.22000122070312
2018-09-24,101.80999755859375
2018-11-27,102.83999633789062
2018-10-26,101.25
2019-07-09,100.72000122070312
2019-06-07,97.0
2019-05-06,92.18000030517578
2019-04-04,92.77999877929688
2019-09-11,88.58999633789062
2019-11-29,84.62000274658203
2020-05-05,86.93000030517578
2019-12-02,85.30999755859375
2020-02-19,85.76000213623047
2020-05-08,83.9000015258789
2019-05-21,80.55999755859375
2019-03-18,71.05999755859375
2018-09-07,73.62000274658203
2018-08-06,70.58999633789062
2018-10-09,61.08000183105469
2019-02-14,66.29000091552734
2018-12-12,55.439998626708984
2019-07-24,51.310001373291016
2019-09-26,38.0
2019-10-28,39.779998779296875
2019-12-05,43.59000015258789
2020-05-11,42.029998779296875
2019-07-03,46.0099983215332
2020-02-25,50.04999923706055
2020-05-14,54.459999084472656
2020-02-28,52.689998626708984
2019-08-08,52.31999969482422
2019-06-05,50.0
2018-07-20,44.0
2018-08-21,43.08000183105469
2018-10-24,39.900001525878906
2019-04-02,45.790000915527344
2019-03-01,52.75
2019-01-28,53.630001068115234
2018-12-27,59.220001220703125
2019-09-09,55.68000030517578
2020-03-02,54.25
2020-05-20,49.77000045776367
2019-12-17,49.40999984741211
2020-03-05,52.79999923706055
2019-02-12,51.439998626708984
2019-01-11,50.84000015258789
2018-12-10,51.0099983215332
2019-08-23,51.5
2018-11-08,54.0099983215332
2019-07-22,56.880001068115234
2019-06-20,62.15999984741211
2018-09-05,67.04000091552734
2019-04-17,64.70999908447266
2019-09-24,60.15999984741211
2019-12-20,58.27000045776367
2020-05-26,60.56999969482422
2019-04-30,58.29999923706055
2019-12-23,59.599998474121094
2020-03-11,61.099998474121094
2020-05-29,58.529998779296875
2019-12-26,58.029998779296875
2020-06-01,53.630001068115234
2019-05-02,51.90999984741211
2019-02-27,57.25
2018-11-23,61.52000045776367
2019-08-06,60.16999816894531
2018-07-18,60.90999984741211
2018-09-20,60.34000015258789
2018-10-22,59.619998931884766
2019-07-05,64.02999877929688
2019-06-03,67.81999969482422
2019-10-09,67.87999725341797
2019-10-11,65.81999969482422
2020-03-17,67.87999725341797
2020-06-04,69.33999633789062
2019-10-14,72.36000061035156
2020-03-20,72.72000122070312
2018-11-06,78.30000305175781
2019-06-18,78.94000244140625
2019-05-17,76.44999694824219
2019-04-15,71.80000305175781
2019-03-14,66.0199966430664
2019-01-09,67.08000183105469
2018-08-02,66.1500015258789
2018-10-05,70.41999816894531
2019-08-21,71.22000122070312
2019-10-17,69.41999816894531
2020-03-23,67.30999755859375
2020-06-10,67.9000015258789
2019-02-25,68.83000183105469
2020-01-07,64.98999786376953
2020-03-26,64.04000091552734
2019-10-23,60.84000015258789
