Dates,AWK
2020-05-13,92.0999984741211
2019-12-10,92.30000305175781
2020-02-27,92.30999755859375
2019-12-13,92.66000366210938
2020-05-19,92.58000183105469
2019-03-06,94.83999633789062
2018-11-30,95.58999633789062
2019-08-13,96.31999969482422
2019-07-12,97.04000091552734
2019-06-10,98.05000305175781
2019-05-09,97.45999908447266
2018-07-25,96.87999725341797
2018-09-27,97.26000213623047
2018-10-29,97.37999725341797
2019-10-16,97.56999969482422
2019-12-16,94.0199966430664
2020-03-04,92.87000274658203
2020-05-22,92.43000030517578
2019-10-01,93.36000061035156
2019-12-19,91.12999725341797
2018-09-10,86.47000122070312
2019-05-24,88.29000091552734
2018-08-09,89.80000305175781
2019-04-22,90.05999755859375
2019-03-21,90.44999694824219
2019-01-16,88.6500015258789
2019-08-28,88.73999786376953
2018-11-13,89.48999786376953
2018-10-12,89.01000213623047
2019-06-25,90.0
2020-03-10,89.30999755859375
2020-05-28,90.94000244140625
2019-10-07,90.27999877929688
2020-03-13,90.33000183105469
2019-10-10,91.12999725341797
2020-03-16,91.54000091552734
2020-06-03,92.8499984741211
2018-11-28,92.41999816894531
2018-09-25,92.69999694824219
2018-07-23,94.37999725341797
2018-08-24,94.16000366210938
2019-07-10,93.33999633789062
2019-05-07,93.19999694824219
2019-04-05,92.94999694824219
2019-03-04,94.0199966430664
2019-01-31,95.72000122070312
2019-09-12,94.88999938964844
2019-12-31,95.5
2020-03-19,95.62000274658203
2020-01-03,95.19000244140625
2020-06-09,96.6500015258789
2019-02-15,97.05999755859375
2019-01-14,97.95999908447266
2018-07-06,97.30000305175781
2018-08-07,97.73999786376953
2018-10-10,97.73999786376953
2018-12-13,97.9000015258789
2019-08-26,97.7300033569336
2019-07-25,98.51000213623047
2019-05-22,100.87000274658203
2019-03-19,101.05000305175781
2020-01-06,101.23999786376953
2020-03-25,100.30999755859375
2020-06-12,101.02999877929688
2019-10-22,101.45999908447266
2020-01-09,101.44000244140625
2020-06-15,101.79000091552734
2019-10-25,101.37000274658203
2020-03-31,101.38999938964844
2020-06-18,101.69000244140625
2019-04-03,102.5999984741211
2018-08-22,104.16999816894531
2018-10-25,104.86000061035156
2019-01-29,105.01000213623047
2018-12-28,104.9000015258789
2018-11-26,105.80999755859375
2019-08-09,104.9800033569336
2019-07-08,104.43000030517578
2019-06-06,104.52999877929688
2019-09-10,106.6500015258789
2020-01-15,106.69999694824219
2020-04-03,106.68000030517578
2019-10-31,106.62000274658203
2020-04-06,105.9800033569336
2020-06-24,104.44000244140625
2018-11-09,104.43000030517578
2019-07-23,104.1500015258789
2019-06-21,103.5999984741211
2019-05-20,104.08999633789062
2019-04-18,103.75
2018-09-06,104.69999694824219
2018-10-08,104.0
2019-02-13,104.86000061035156
2018-12-11,104.04000091552734
2019-09-25,104.05000305175781
2020-01-21,104.43000030517578
2020-04-09,103.8499984741211
2019-11-06,102.36000061035156
2020-01-24,102.79000091552734
2020-01-27,104.36000061035156
2020-04-15,105.16000366210938
2018-12-26,105.41000366210938
2019-08-07,105.4800033569336
2019-06-04,107.18000030517578
2018-09-21,106.16999816894531
2018-07-19,106.61000061035156
2018-08-20,107.80000305175781
2018-10-23,106.66000366210938
2019-05-03,106.94000244140625
2019-04-01,107.55000305175781
2019-02-28,107.16000366210938
2019-11-12,107.08999633789062
2020-01-30,105.9000015258789
2019-11-15,105.68000030517578
2020-04-21,108.02999877929688
2019-04-16,110.83000183105469
2019-03-15,110.0999984741211
2019-02-11,109.87999725341797
2019-01-10,111.0999984741211
2019-08-22,112.12999725341797
2018-11-07,111.56999969482422
2018-08-03,111.63999938964844
2018-09-04,112.81999969482422
2019-06-19,113.5
2019-09-23,114.16000366210938
2019-11-18,113.58000183105469
2020-02-05,111.66000366210938
2020-04-24,112.01000213623047
2019-03-29,113.41999816894531
2019-11-21,113.9000015258789
2020-04-27,114.66999816894531
2020-02-11,116.72000122070312
2020-04-30,118.52999877929688
2019-05-01,115.77999877929688
2019-02-26,115.80999755859375
2019-01-25,115.86000061035156
2018-12-24,117.80999755859375
2019-09-06,116.62000274658203
2018-07-17,118.13999938964844
2018-09-19,118.2300033569336
2019-08-05,116.0
2019-10-08,118.19000244140625
2019-12-11,118.33999633789062
2019-11-27,118.55999755859375
2020-02-14,118.18000030517578
2020-05-06,116.94000244140625
2019-01-08,115.80999755859375
2018-12-07,115.05000305175781
2019-08-20,115.4000015258789
2018-11-05,116.0
2019-07-19,117.7699966430664
2018-10-04,117.66000366210938
2019-06-17,118.16999816894531
2019-05-16,118.2699966430664
2018-08-01,118.41999816894531
2019-03-13,118.43000030517578
2019-12-03,117.29000091552734
2020-02-20,115.58000183105469
2019-12-06,115.47000122070312
2020-05-12,116.38999938964844
2019-12-09,116.3499984741211
2020-02-26,117.12000274658203
2020-05-15,115.75
2019-03-28,115.04000091552734
2018-09-17,114.79000091552734
2018-08-16,114.20999908447266
2018-10-19,113.83000183105469
2019-04-29,115.5
2019-01-23,115.33000183105469
2019-09-04,114.93000030517578
2018-11-20,113.62999725341797
2019-07-02,117.33000183105469
2019-05-31,117.29000091552734
2019-12-12,115.48999786376953
2020-05-18,117.58999633789062
2019-09-27,117.83999633789062
2020-03-03,119.73999786376953
2020-05-21,120.7699966430664
2019-05-14,122.19999694824219
2018-08-31,122.5199966430664
2018-07-30,121.31999969482422
2018-10-02,124.48999786376953
2019-04-12,124.3499984741211
2019-03-11,124.16999816894531
2019-02-07,123.27999877929688
2019-07-17,124.05999755859375
2019-09-19,124.3499984741211
2019-10-21,123.33999633789062
2019-12-18,125.16999816894531
2020-03-06,125.5999984741211
2019-10-03,126.6500015258789
2020-03-09,127.16999816894531
2020-05-27,128.36000061035156
2019-12-24,129.32000732421875
2020-03-12,127.69999694824219
2018-12-20,126.62000274658203
2019-08-01,125.08999633789062
2018-08-14,121.69000244140625
2018-07-13,120.6500015258789
2018-10-17,122.45999908447266
2019-05-29,121.5
2019-03-26,121.80000305175781
2019-02-22,121.08999633789062
2019-10-04,122.62000274658203
2019-11-05,122.29000091552734
2019-12-27,122.0
2020-06-02,122.98999786376953
2019-12-30,123.05999755859375
2020-03-18,124.5999984741211
2020-06-05,125.05999755859375
2019-07-15,125.1500015258789
2018-12-03,124.54000091552734
2019-06-13,123.72000122070312
2019-01-04,123.12000274658203
2018-08-29,123.51000213623047
2019-02-05,124.08000183105469
2018-11-01,125.68000030517578
2019-08-16,124.61000061035156
2019-04-10,124.2699966430664
2019-09-17,124.44000244140625
2019-10-15,124.86000061035156
2020-01-02,123.69999694824219
2020-06-08,122.02999877929688
2019-10-18,121.0
2020-03-24,121.33000183105469
2020-06-11,122.51000213623047
2020-01-08,122.0999984741211
2019-04-25,122.55999755859375
2019-07-30,122.45999908447266
2019-02-20,121.9000015258789
2018-07-11,122.58000183105469
2018-09-13,121.19999694824219
2018-10-15,119.33999633789062
2019-06-28,120.26000213623047
2018-12-18,122.37999725341797
2018-11-16,123.4000015258789
2019-10-02,122.23999786376953
2020-03-27,119.62000274658203
2020-01-10,120.61000061035156
2019-10-24,120.47000122070312
2020-03-30,117.63999938964844
2020-06-17,116.58000183105469
2020-01-14,115.38999938964844
2020-04-02,116.05999755859375
2019-01-02,117.38999938964844
2019-08-14,117.9800033569336
2018-10-30,118.62999725341797
2019-06-11,118.23999786376953
2019-05-10,119.1500015258789
2019-04-08,120.77999877929688
2018-08-27,119.6500015258789
2018-07-26,118.9800033569336
2018-09-28,119.55999755859375
2019-03-07,120.95999908447266
2019-10-30,121.48999786376953
2020-01-17,120.94000244140625
2020-06-23,120.7699966430664
2020-04-08,120.6500015258789
2020-06-26,121.9000015258789
2019-03-22,123.12999725341797
2019-01-17,123.02999877929688
2019-08-29,122.63999938964844
2018-11-14,120.0
2019-06-26,120.5999984741211
2018-09-11,118.04000091552734
2018-07-09,119.43000030517578
2018-08-10,121.41999816894531
2019-04-23,120.87999725341797
2019-09-30,121.38999938964844
2020-01-23,122.58999633789062
2019-11-08,122.83000183105469
2020-04-14,121.0999984741211
2019-11-11,121.5
2020-01-29,122.05999755859375
2020-04-17,122.58999633789062
2018-07-24,123.25
2018-09-26,123.0
2019-05-08,120.44000244140625
2019-03-05,120.98999786376953
2019-02-01,120.43000030517578
2018-12-31,119.55000305175781
2018-11-29,120.48999786376953
2019-08-12,122.19999694824219
2019-07-11,122.7699966430664
2019-09-13,124.0
2019-11-14,125.0
2020-04-20,127.0
2020-02-04,128.8300018310547
2020-04-23,130.49000549316406
2018-12-14,133.8000030517578
2019-08-27,134.02999877929688
2018-08-08,135.2899932861328
2018-10-11,136.0
2018-11-12,135.52999877929688
2019-07-26,136.0
2019-06-24,135.82000732421875
2019-05-23,136.91000366210938
2019-03-20,136.3300018310547
2019-01-15,135.9499969482422
2019-11-20,134.55999755859375
2020-02-07,134.6199951171875
2020-02-10,135.8800048828125
2020-04-29,134.7100067138672
2019-11-26,135.52999877929688
2020-02-13,134.52000427246094
2019-01-30,135.6999969482422
2018-08-23,137.52000427246094
2018-09-24,140.33999633789062
2018-11-27,139.07000732421875
2018-10-26,138.32000732421875
2019-07-09,137.41000366210938
2019-06-07,136.85000610351562
2019-05-06,136.7100067138672
2019-04-04,132.9499969482422
2019-09-11,132.77000427246094
2019-11-29,124.11000061035156
2020-05-05,124.33000183105469
2019-12-02,131.22000122070312
2020-02-19,133.07000732421875
2020-05-08,138.52000427246094
2019-05-21,136.00999450683594
2019-03-18,133.14999389648438
2018-09-07,138.14999389648438
2018-08-06,135.35000610351562
2018-10-09,122.20999908447266
2019-02-14,121.36000061035156
2018-12-12,115.5
2019-07-24,121.33000183105469
2019-09-26,129.61000061035156
2019-10-28,129.0
2019-12-05,115.12000274658203
2020-05-11,100.37999725341797
2019-07-03,100.70999908447266
2020-02-25,103.7699966430664
2020-05-14,108.52999877929688
2020-02-28,116.7699966430664
2019-08-08,122.86000061035156
2019-06-05,124.91999816894531
2018-07-20,115.0
2018-08-21,111.54000091552734
2018-10-24,118.38999938964844
2019-04-02,116.19999694824219
2019-03-01,124.0
2019-01-28,119.26000213623047
2018-12-27,126.37999725341797
2019-09-09,129.7899932861328
2020-03-02,131.10000610351562
2020-05-20,131.38999938964844
2019-12-17,131.8699951171875
2020-03-05,132.67999267578125
2019-02-12,131.75
2019-01-11,125.19999694824219
2018-12-10,127.91999816894531
2019-08-23,127.25
2018-11-08,126.25
2019-07-22,126.0
2019-06-20,127.76000213623047
2018-09-05,127.66999816894531
2019-04-17,125.0
2019-09-24,120.58999633789062
2019-12-20,119.16000366210938
2020-05-26,121.19000244140625
2019-04-30,123.77999877929688
2019-12-23,120.62999725341797
2020-03-11,119.16999816894531
2020-05-29,117.0199966430664
2019-12-26,119.61000061035156
2020-06-01,116.98999786376953
2019-05-02,115.88999938964844
2019-02-27,115.6500015258789
2018-11-23,120.58999633789062
2019-08-06,122.11000061035156
2018-07-18,121.27999877929688
2018-09-20,121.0
2018-10-22,120.16000366210938
2019-07-05,122.6500015258789
2019-06-03,122.04000091552734
2019-10-09,122.25
2019-10-11,123.70999908447266
2020-03-17,126.91000366210938
2020-06-04,127.69999694824219
2019-10-14,130.27999877929688
2020-03-20,131.36000061035156
2018-11-06,131.3000030517578
2019-06-18,130.52999877929688
2019-05-17,131.6199951171875
2019-04-15,131.0
2019-03-14,129.61000061035156
2019-01-09,129.64999389648438
2018-08-02,126.2699966430664
2018-10-05,131.49000549316406
2019-08-21,130.0
2019-10-17,129.33999633789062
2020-03-23,131.05999755859375
2020-06-10,126.33000183105469
2019-02-25,127.70999908447266
2020-01-07,124.33999633789062
2020-03-26,124.4000015258789
2019-10-23,122.43000030517578
