Dates,HSY
2020-04-21,126.01000213623047
2019-04-16,126.5
2019-03-15,127.01000213623047
2019-02-11,127.2300033569336
2019-01-10,127.97000122070312
2019-08-22,128.77000427246094
2018-11-07,129.25
2018-08-03,130.1300048828125
2018-09-04,129.9499969482422
2019-06-19,129.63999938964844
2019-09-23,128.3000030517578
2019-11-18,127.7300033569336
2020-02-05,128.9199981689453
2020-04-24,129.13999938964844
2019-03-29,131.1699981689453
2019-11-21,132.1999969482422
2020-04-27,133.3000030517578
2020-02-11,135.3300018310547
2020-04-30,137.61000061035156
2019-05-01,136.19000244140625
2019-02-26,136.02999877929688
2019-01-25,137.24000549316406
2018-12-24,137.27999877929688
2019-09-06,137.5399932861328
2018-07-17,136.4199981689453
2018-09-19,137.1199951171875
2019-08-05,137.22000122070312
2019-10-08,135.13999938964844
2019-12-11,137.07000732421875
2019-11-27,137.1999969482422
2020-02-14,136.22000122070312
2020-05-06,134.14999389648438
2019-01-08,133.5
2018-12-07,133.5800018310547
2019-08-20,133.50999450683594
2018-11-05,134.41000366210938
2019-07-19,136.3800048828125
2018-10-04,136.61000061035156
2019-06-17,138.05999755859375
2019-05-16,138.25
2018-08-01,138.27999877929688
2019-03-13,136.5500030517578
2019-12-03,136.5800018310547
2020-02-20,137.32000732421875
2019-12-06,138.41000366210938
2020-05-12,142.3000030517578
2019-12-09,144.8699951171875
2020-02-26,145.17999267578125
2020-05-15,145.6300048828125
2019-03-28,146.39999389648438
2018-09-17,145.0500030517578
2018-08-16,139.25999450683594
2018-10-19,148.60000610351562
2019-04-29,151.10000610351562
2019-01-23,151.3800048828125
2019-09-04,150.22999572753906
2018-11-20,151.57000732421875
2019-07-02,151.57000732421875
2019-05-31,148.6999969482422
2019-12-12,148.72000122070312
2020-05-18,148.57000732421875
2019-09-27,151.8699951171875
2020-03-03,154.72000122070312
2020-05-21,155.0
2019-05-14,155.1300048828125
2018-08-31,152.0500030517578
2018-07-30,152.64999389648438
2018-10-02,154.75
2019-04-12,155.3800048828125
2019-03-11,156.22999572753906
2019-02-07,156.63999938964844
2019-07-17,156.74000549316406
2019-09-19,156.4499969482422
2019-10-21,156.64999389648438
2019-12-18,158.1999969482422
2020-03-06,158.6699981689453
2019-10-03,157.50999450683594
2020-03-09,157.6999969482422
2020-05-27,157.24000549316406
2019-12-24,159.6199951171875
2020-03-12,159.9499969482422
2018-12-20,158.74000549316406
2019-08-01,156.1199951171875
2018-08-14,150.00999450683594
2018-07-13,150.5
2018-10-17,149.1999969482422
2019-05-29,148.02000427246094
2019-03-26,147.0
2019-02-22,149.07000732421875
2019-10-04,151.5
2019-11-05,152.66000366210938
2019-12-27,152.97000122070312
2020-06-02,153.30999755859375
2019-12-30,154.02000427246094
2020-03-18,152.89999389648438
2020-06-05,153.5500030517578
2019-07-15,152.6300048828125
2018-12-03,153.5800018310547
2019-06-13,153.42999267578125
2019-01-04,153.1300048828125
2018-08-29,153.77999877929688
2019-02-05,155.3699951171875
2018-11-01,156.55999755859375
2019-08-16,155.89999389648438
2019-04-10,155.1999969482422
2019-09-17,154.97999572753906
2019-10-15,154.07000732421875
2020-01-02,155.05999755859375
2020-06-08,152.07000732421875
2019-10-18,151.27999877929688
2020-03-24,151.4600067138672
2020-06-11,151.92999267578125
2020-01-08,152.52999877929688
2019-04-25,149.60000610351562
2019-07-30,148.7899932861328
2019-02-20,143.0399932861328
2018-07-11,142.1699981689453
2018-09-13,140.49000549316406
2018-10-15,141.27999877929688
2019-06-28,143.55999755859375
2018-12-18,145.44000244140625
2018-11-16,142.52000427246094
2019-10-02,139.8300018310547
2020-03-27,139.10000610351562
2020-01-10,140.66000366210938
2019-10-24,139.66000366210938
2020-03-30,140.27000427246094
2020-06-17,140.10000610351562
2020-01-14,141.13999938964844
2020-04-02,143.44000244140625
2019-01-02,145.64999389648438
2019-08-14,144.1199951171875
2018-10-30,145.0
2019-06-11,146.1300048828125
2019-05-10,148.07000732421875
2019-04-08,146.24000549316406
2018-08-27,146.0
2018-07-26,145.8000030517578
2018-09-28,146.0500030517578
2019-03-07,148.33999633789062
2019-10-30,147.5
2020-01-17,146.77999877929688
2020-06-23,147.72000122070312
2020-04-08,148.27000427246094
2020-06-26,149.2100067138672
2019-03-22,149.22999572753906
2019-01-17,148.83999633789062
2019-08-29,149.0399932861328
2018-11-14,148.80999755859375
2019-06-26,146.60000610351562
2018-09-11,144.72000122070312
2018-07-09,146.5
2018-08-10,144.5399932861328
2019-04-23,144.75
2019-09-30,145.92999267578125
2020-01-23,146.02999877929688
2019-11-08,146.19000244140625
2020-04-14,145.83999633789062
2019-11-11,145.61000061035156
2020-01-29,146.52999877929688
2020-04-17,146.05999755859375
2018-07-24,145.5800018310547
2018-09-26,143.5399932861328
2019-05-08,143.75999450683594
2019-03-05,143.64999389648438
2019-02-01,143.97999572753906
2018-12-31,144.86000061035156
2018-11-29,145.16000366210938
2019-08-12,146.10000610351562
2019-07-11,148.1999969482422
2019-09-13,148.08999633789062
2019-11-14,148.33999633789062
2020-04-20,147.1699981689453
2020-02-04,149.3000030517578
2020-04-23,150.77000427246094
2018-12-14,152.14999389648438
2019-08-27,152.0399932861328
2018-08-08,153.13999938964844
2018-10-11,152.74000549316406
2018-11-12,151.33999633789062
2019-07-26,150.9499969482422
2019-06-24,151.16000366210938
2019-05-23,155.14999389648438
2019-03-20,154.14999389648438
2019-01-15,152.1199951171875
2019-11-20,151.69000244140625
2020-02-07,152.1199951171875
2020-02-10,154.3000030517578
2020-04-29,156.41000366210938
2019-11-26,156.58999633789062
2020-02-13,156.64999389648438
2019-01-30,157.3699951171875
2018-08-23,158.82000732421875
2018-09-24,159.55999755859375
2018-11-27,159.80999755859375
2018-10-26,158.39999389648438
2019-07-09,158.35000610351562
2019-06-07,158.17999267578125
2019-05-06,156.88999938964844
2019-04-04,157.3000030517578
2019-09-11,151.86000061035156
2019-11-29,141.00999450683594
2020-05-05,144.32000732421875
2019-12-02,151.57000732421875
2020-02-19,154.97000122070312
2020-05-08,157.02999877929688
2019-05-21,152.97000122070312
2019-03-18,148.0
2018-09-07,148.0
2018-08-06,146.82000732421875
2018-10-09,132.83999633789062
2019-02-14,131.38999938964844
2018-12-12,115.20999908447266
2019-07-24,127.80999755859375
2019-09-26,111.58000183105469
2019-10-28,115.01000213623047
2019-12-05,116.58000183105469
2020-05-11,109.87999725341797
2019-07-03,114.22000122070312
2020-02-25,121.37000274658203
2020-05-14,126.12000274658203
2020-02-28,128.80999755859375
2019-08-08,133.2899932861328
2019-06-05,132.05999755859375
2018-07-20,127.75
2018-08-21,129.7899932861328
2018-10-24,134.8800048828125
2019-04-02,138.05999755859375
2019-03-01,140.02999877929688
2019-01-28,140.5399932861328
2018-12-27,142.72999572753906
2019-09-09,141.1300048828125
2020-03-02,141.75999450683594
2020-05-20,141.77999877929688
2019-12-17,142.6699981689453
2020-03-05,143.9600067138672
2019-02-12,143.05999755859375
2019-01-11,140.75
2018-12-10,142.5
2019-08-23,135.8699951171875
2018-11-08,133.38999938964844
2019-07-22,135.10000610351562
2019-06-20,133.80999755859375
2018-09-05,132.0800018310547
2019-04-17,132.0
2019-09-24,130.3699951171875
2019-12-20,129.91000366210938
2020-05-26,129.75999450683594
2019-04-30,131.22999572753906
2019-12-23,130.38999938964844
2020-03-11,131.80999755859375
2020-05-29,132.9199981689453
2019-12-26,132.41000366210938
2020-06-01,130.77000427246094
2019-05-02,129.49000549316406
2019-02-27,130.0500030517578
2018-11-23,128.80999755859375
2019-08-06,129.52000427246094
2018-07-18,130.72000122070312
2018-09-20,127.1500015258789
2018-10-22,127.5999984741211
2019-07-05,127.83000183105469
2019-06-03,127.04000091552734
2019-10-09,133.5800018310547
2019-10-11,133.86000061035156
2020-03-17,134.82000732421875
2020-06-04,135.25999450683594
2019-10-14,134.17999267578125
2020-03-20,132.47000122070312
2018-11-06,133.2899932861328
2019-06-18,133.38999938964844
2019-05-17,132.86000061035156
2019-04-15,132.77999877929688
2019-03-14,129.07000732421875
2019-01-09,127.62999725341797
2018-08-02,126.0
2018-10-05,130.58999633789062
2019-08-21,131.9199981689453
2019-10-17,131.3699951171875
2020-03-23,129.39999389648438
2020-06-10,129.41000366210938
2019-02-25,130.00999450683594
2020-01-07,126.93000030517578
2020-03-26,126.68000030517578
2019-10-23,125.62000274658203
