Dates,HCA
2019-04-05,139.47000122070312
2019-03-04,140.5399932861328
2019-01-31,140.97000122070312
2019-09-12,139.3699951171875
2019-12-31,140.47000122070312
2020-03-19,140.0800018310547
2020-01-03,140.9600067138672
2020-06-09,140.42999267578125
2019-02-15,139.5800018310547
2019-01-14,140.52999877929688
2018-07-06,141.36000061035156
2018-08-07,142.75999450683594
2018-10-10,144.3000030517578
2018-12-13,145.22999572753906
2019-08-26,143.64999389648438
2019-07-25,142.8000030517578
2019-05-22,144.97999572753906
2019-03-19,145.5500030517578
2020-01-06,143.9600067138672
2020-03-25,143.1699981689453
2020-06-12,140.85000610351562
2019-10-22,140.5500030517578
2020-01-09,139.52000427246094
2020-06-15,136.5399932861328
2019-10-25,135.58999633789062
2020-03-31,129.60000610351562
2020-06-18,126.58999633789062
2019-04-03,126.12999725341797
2018-08-22,129.42999267578125
2018-10-25,131.4499969482422
2019-01-29,132.2899932861328
2018-12-28,133.47999572753906
2018-11-26,134.80999755859375
2019-08-09,137.30999755859375
2019-07-08,136.6999969482422
2019-06-06,137.05999755859375
2019-09-10,136.75
2020-01-15,133.77999877929688
2020-04-03,133.3699951171875
2019-10-31,130.39999389648438
2020-04-06,129.35000610351562
2020-06-24,130.77000427246094
2018-11-09,132.25
2019-07-23,131.9499969482422
2019-06-21,132.14999389648438
2019-05-20,132.5800018310547
2019-04-18,134.38999938964844
2018-09-06,133.6999969482422
2018-10-08,132.80999755859375
2019-02-13,134.6999969482422
2018-12-11,134.72000122070312
2019-09-25,132.2899932861328
2020-01-21,128.25
2020-04-09,128.1699981689453
2019-11-06,115.26000213623047
2020-01-24,115.69999694824219
2020-01-27,117.29000091552734
2020-04-15,121.5
2018-12-26,125.44999694824219
2019-08-07,125.05000305175781
2019-06-04,125.62000274658203
2018-09-21,126.05999755859375
2018-07-19,131.58999633789062
2018-08-20,127.56999969482422
2018-10-23,125.75
2019-05-03,126.44000244140625
2019-04-01,128.89999389648438
2019-02-28,128.74000549316406
2019-11-12,126.5
2020-01-30,125.13999938964844
2019-11-15,125.0
2020-04-21,122.45999908447266
2019-04-16,123.73999786376953
2019-03-15,124.13999938964844
2019-02-11,124.4800033569336
2019-01-10,124.91000366210938
2019-08-22,126.05999755859375
2018-11-07,128.77000427246094
2018-08-03,128.47000122070312
2018-09-04,127.6500015258789
2019-06-19,127.52999877929688
2019-09-23,125.73999786376953
2019-11-18,123.04000091552734
2020-02-05,123.51000213623047
2020-04-24,122.3499984741211
2019-03-29,123.69000244140625
2019-11-21,126.2300033569336
2020-04-27,126.83000183105469
2020-02-11,126.81999969482422
2020-04-30,129.10000610351562
2019-05-01,131.22999572753906
2019-02-26,130.36000061035156
2019-01-25,127.62999725341797
2018-12-24,127.66999816894531
2019-09-06,128.25
2018-07-17,128.27999877929688
2018-09-19,130.30999755859375
2019-08-05,130.97999572753906
2019-10-08,132.30999755859375
2019-12-11,128.94000244140625
2019-11-27,131.55999755859375
2020-02-14,136.33999633789062
2020-05-06,135.07000732421875
2019-01-08,135.86000061035156
2018-12-07,135.61000061035156
2019-08-20,136.39999389648438
2018-11-05,135.85000610351562
2019-07-19,138.27999877929688
2018-10-04,138.55999755859375
2019-06-17,138.60000610351562
2019-05-16,137.3800048828125
2018-08-01,138.38999938964844
2019-03-13,139.47000122070312
2019-12-03,141.77999877929688
2020-02-20,142.02000427246094
2019-12-06,141.86000061035156
2020-05-12,142.0
2019-12-09,141.75999450683594
2020-02-26,141.97000122070312
2020-05-15,141.39999389648438
2019-03-28,141.0
2018-09-17,143.5399932861328
2018-08-16,143.47999572753906
2018-10-19,146.0399932861328
2019-04-29,146.9600067138672
2019-01-23,136.9499969482422
2019-09-04,136.22000122070312
2018-11-20,133.19000244140625
2019-07-02,130.0
2019-05-31,126.16000366210938
2019-12-12,125.37000274658203
2020-05-18,126.37000274658203
2019-09-27,127.0999984741211
2020-03-03,128.47000122070312
2020-05-21,127.01000213623047
2019-05-14,129.25
2018-08-31,126.48999786376953
2018-07-30,124.30999755859375
2018-10-02,125.69000244140625
2019-04-12,125.93000030517578
2019-03-11,124.58999633789062
2019-02-07,124.19000244140625
2019-07-17,124.16999816894531
2019-09-19,123.30999755859375
2019-10-21,120.83999633789062
2019-12-18,121.62000274658203
2020-03-06,119.56999969482422
2019-10-03,121.22000122070312
2020-03-09,121.55999755859375
2020-05-27,120.5999984741211
2019-12-24,122.55000305175781
2020-03-12,124.3499984741211
2018-12-20,126.76000213623047
2019-08-01,128.35000610351562
2018-08-14,130.27999877929688
2018-07-13,131.30999755859375
2018-10-17,132.49000549316406
2019-05-29,131.25
2019-03-26,129.55999755859375
2019-02-22,128.42999267578125
2019-10-04,125.87000274658203
2019-11-05,128.1300048828125
2019-12-27,127.58999633789062
2020-06-02,124.9000015258789
2019-12-30,124.19000244140625
2020-03-18,121.25
2020-06-05,119.98999786376953
2019-07-15,120.83999633789062
2018-12-03,121.66000366210938
2019-06-13,121.43000030517578
2019-01-04,116.37000274658203
2018-08-29,116.29000091552734
2019-02-05,117.94000244140625
2018-11-01,119.06999969482422
2019-08-16,117.69000244140625
2019-04-10,118.29000091552734
2019-09-17,119.66000366210938
2019-10-15,122.30999755859375
2020-01-02,120.37000274658203
2020-06-08,122.62999725341797
2019-10-18,121.94999694824219
2020-03-24,123.02999877929688
2020-06-11,124.0199966430664
2020-01-08,125.05999755859375
2019-04-25,126.06999969482422
2019-07-30,126.70999908447266
2019-02-20,125.91999816894531
2018-07-11,127.02999877929688
2018-09-13,127.77999877929688
2018-10-15,136.05999755859375
2019-06-28,135.1300048828125
2018-12-18,134.8800048828125
2018-11-16,136.33999633789062
2019-10-02,136.33999633789062
2020-03-27,137.94000244140625
2020-01-10,135.22999572753906
2019-10-24,137.0
2020-03-30,137.72999572753906
2020-06-17,136.24000549316406
2020-01-14,136.2100067138672
2020-04-02,135.25999450683594
2019-01-02,135.86000061035156
2019-08-14,140.0399932861328
2018-10-30,138.6699981689453
2019-06-11,138.83999633789062
2019-05-10,140.27999877929688
2019-04-08,140.16000366210938
2018-08-27,140.36000061035156
2018-07-26,141.88999938964844
2018-09-28,141.38999938964844
2019-03-07,141.27999877929688
2019-10-30,139.82000732421875
2020-01-17,140.16000366210938
2020-06-23,138.77000427246094
2020-04-08,141.3800048828125
2020-06-26,141.3699951171875
2019-03-22,144.7899932861328
2019-01-17,144.17999267578125
2019-08-29,143.3800048828125
2018-11-14,143.72000122070312
2019-06-26,144.42999267578125
2018-09-11,144.00999450683594
2018-07-09,144.5399932861328
2018-08-10,143.9600067138672
2019-04-23,144.25999450683594
2019-09-30,146.5
2020-01-23,150.1699981689453
2019-11-08,149.13999938964844
2020-04-14,148.6999969482422
2019-11-11,149.0399932861328
2020-01-29,149.36000061035156
2020-04-17,149.5399932861328
2018-07-24,148.10000610351562
2018-09-26,148.64999389648438
2019-05-08,148.36000061035156
2019-03-05,148.77000427246094
2019-02-01,148.7899932861328
2018-12-31,149.75
2018-11-29,149.74000549316406
2019-08-12,148.57000732421875
2019-07-11,148.5399932861328
2019-09-13,148.3800048828125
2019-11-14,148.72999572753906
2020-04-20,148.58999633789062
2020-02-04,148.86000061035156
2020-04-23,148.2899932861328
2018-12-14,148.3800048828125
2019-08-27,147.3000030517578
2018-08-08,147.33999633789062
2018-10-11,142.67999267578125
2018-11-12,148.0
2019-07-26,147.22000122070312
2019-06-24,145.25
2019-05-23,143.1999969482422
2019-03-20,142.25999450683594
2019-01-15,145.16000366210938
2019-11-20,151.25
2020-02-07,151.92999267578125
2020-02-10,149.07000732421875
2020-04-29,146.75
2019-11-26,149.63999938964844
2020-02-13,151.91000366210938
2019-01-30,151.97000122070312
2018-08-23,150.99000549316406
2018-09-24,149.5399932861328
2018-11-27,150.22000122070312
2018-10-26,149.69000244140625
2019-07-09,149.14999389648438
2019-06-07,143.25
2019-05-06,140.92999267578125
2019-04-04,136.27000427246094
2019-09-11,133.8800048828125
2019-11-29,127.52999877929688
2020-05-05,135.5500030517578
2019-12-02,138.6999969482422
2020-02-19,140.0
2020-05-08,132.63999938964844
2019-05-21,127.43000030517578
2019-03-18,121.33999633789062
2018-09-07,122.26000213623047
2018-08-06,118.58999633789062
2018-10-09,109.0199966430664
2019-02-14,108.5199966430664
2018-12-12,96.55000305175781
2019-07-24,87.4000015258789
2019-09-26,74.20999908447266
2019-10-28,88.0
2019-12-05,88.44999694824219
2020-05-11,85.55999755859375
2019-07-03,92.05999755859375
2020-02-25,95.87999725341797
2020-05-14,103.73999786376953
2020-02-28,92.25
2019-08-08,92.41000366210938
2019-06-05,91.83999633789062
2018-07-20,86.38999938964844
2018-08-21,88.83999633789062
2018-10-24,84.3499984741211
2019-04-02,94.19000244140625
2019-03-01,102.61000061035156
2019-01-28,110.83000183105469
2018-12-27,112.18000030517578
2019-09-09,107.9800033569336
2020-03-02,112.72000122070312
2020-05-20,111.3499984741211
2019-12-17,110.75
2020-03-05,116.08000183105469
2019-02-12,114.91999816894531
2019-01-11,114.29000091552734
2018-12-10,108.91000366210938
2019-08-23,109.5
2018-11-08,108.61000061035156
2019-07-22,111.91000366210938
2019-06-20,113.73999786376953
2018-09-05,115.97000122070312
2019-04-17,112.30000305175781
2019-09-24,108.62000274658203
2019-12-20,104.31999969482422
2020-05-26,108.48999786376953
2019-04-30,106.91999816894531
2019-12-23,104.81999969482422
2020-03-11,108.12000274658203
2020-05-29,106.5999984741211
2019-12-26,104.97000122070312
2020-06-01,101.27999877929688
2019-05-02,99.41999816894531
2019-02-27,100.11000061035156
2018-11-23,108.33000183105469
2019-08-06,106.51000213623047
2018-07-18,107.22000122070312
2018-09-20,108.44000244140625
2018-10-22,108.79000091552734
2019-07-05,113.61000061035156
2019-06-03,113.95999908447266
2019-10-09,115.5
2019-10-11,109.91000366210938
2020-03-17,110.44000244140625
2020-06-04,109.91999816894531
2019-10-14,113.20999908447266
2020-03-20,108.61000061035156
2018-11-06,117.51000213623047
2019-06-18,118.69999694824219
2019-05-17,116.88999938964844
2019-04-15,116.19000244140625
2019-03-14,106.95999908447266
2019-01-09,106.66000366210938
2018-08-02,104.33999633789062
2018-10-05,109.3499984741211
2019-08-21,105.33999633789062
2019-10-17,101.69999694824219
2020-03-23,103.3499984741211
2020-06-10,99.12000274658203
2019-02-25,101.4800033569336
2020-01-07,97.87000274658203
2020-03-26,94.81999969482422
2019-10-23,94.58999633789062
