Dates,EMN
2019-04-10,68.70999908447266
2019-09-17,69.12000274658203
2019-10-15,71.26000213623047
2020-01-02,70.97000122070312
2020-06-08,72.13999938964844
2019-10-18,72.9800033569336
2020-03-24,72.16999816894531
2020-06-11,72.58999633789062
2020-01-08,73.27999877929688
2019-04-25,72.19000244140625
2019-07-30,73.54000091552734
2019-02-20,74.04000091552734
2018-07-11,71.70999908447266
2018-09-13,76.51000213623047
2018-10-15,77.4000015258789
2019-06-28,76.16000366210938
2018-12-18,74.87999725341797
2018-11-16,76.41999816894531
2019-10-02,79.6500015258789
2020-03-27,80.97000122070312
2020-01-10,80.0999984741211
2019-10-24,81.55000305175781
2020-03-30,81.69999694824219
2020-06-17,82.30999755859375
2020-01-14,81.9000015258789
2020-04-02,79.9000015258789
2019-01-02,79.3499984741211
2019-08-14,79.41000366210938
2018-10-30,77.95999908447266
2019-06-11,77.9800033569336
2019-05-10,76.55000305175781
2019-04-08,76.51000213623047
2018-08-27,77.47000122070312
2018-07-26,77.55000305175781
2018-09-28,78.37000274658203
2019-03-07,78.05000305175781
2019-10-30,78.27999877929688
2020-01-17,78.37000274658203
2020-06-23,75.30000305175781
2020-04-08,74.97000122070312
2020-06-26,75.05999755859375
2019-03-22,76.16000366210938
2019-01-17,77.0199966430664
2019-08-29,75.93000030517578
2018-11-14,76.37999725341797
2019-06-26,76.76000213623047
2018-09-11,78.20999908447266
2018-07-09,78.7300033569336
2018-08-10,78.68000030517578
2019-04-23,78.77999877929688
2019-09-30,79.36000061035156
2020-01-23,78.48999786376953
2019-11-08,78.05000305175781
2020-04-14,78.66000366210938
2019-11-11,78.26000213623047
2020-01-29,78.22000122070312
2020-04-17,77.95999908447266
2018-07-24,78.05000305175781
2018-09-26,78.56999969482422
2019-05-08,75.93000030517578
2019-03-05,75.4000015258789
2019-02-01,74.18000030517578
2018-12-31,74.2699966430664
2018-11-29,74.36000061035156
2019-08-12,74.6500015258789
2019-07-11,74.86000061035156
2019-09-13,76.12000274658203
2019-11-14,75.66000366210938
2020-04-20,75.97000122070312
2020-02-04,76.68000030517578
2020-04-23,75.22000122070312
2018-12-14,73.43000030517578
2019-08-27,71.62000274658203
2018-08-08,72.9000015258789
2018-10-11,69.80999755859375
2018-11-12,69.75
2019-07-26,70.45999908447266
2019-06-24,68.58000183105469
2019-05-23,69.63999938964844
2019-03-20,71.16999816894531
2019-01-15,72.80999755859375
2019-11-20,73.62000274658203
2020-02-07,73.30999755859375
2020-02-10,72.11000061035156
2020-04-29,71.9000015258789
2019-11-26,73.54000091552734
2020-02-13,75.0
2019-01-30,74.44000244140625
2018-08-23,73.75
2018-09-24,71.77999877929688
2018-11-27,72.38999938964844
2018-10-26,73.08000183105469
2019-07-09,73.11000061035156
2019-06-07,70.4000015258789
2019-05-06,66.19000244140625
2019-04-04,65.75
2019-09-11,62.47999954223633
2019-11-29,59.310001373291016
2020-05-05,60.13999938964844
2019-12-02,60.34000015258789
2020-02-19,60.5
2020-05-08,59.31999969482422
2019-05-21,56.56999969482422
2019-03-18,49.75
2018-09-07,49.91999816894531
2018-08-06,47.09000015258789
2018-10-09,36.54999923706055
2019-02-14,41.630001068115234
2018-12-12,38.0
2019-07-24,39.0
2019-09-26,34.439998626708984
2019-10-28,35.93000030517578
2019-12-05,39.099998474121094
2020-05-11,38.119998931884766
2019-07-03,40.0099983215332
2020-02-25,42.5
2020-05-14,46.2599983215332
2020-02-28,45.0099983215332
2019-08-08,44.5
2019-06-05,46.09000015258789
2018-07-20,43.77000045776367
2018-08-21,44.810001373291016
2018-10-24,44.97999954223633
2019-04-02,47.290000915527344
2019-03-01,52.20000076293945
2019-01-28,52.77000045776367
2018-12-27,57.47999954223633
2019-09-09,56.869998931884766
2020-03-02,55.470001220703125
2020-05-20,51.68000030517578
2019-12-17,50.369998931884766
2020-03-05,53.849998474121094
2019-02-12,52.95000076293945
2019-01-11,51.54999923706055
2018-12-10,52.83000183105469
2019-08-23,54.61000061035156
2018-11-08,55.720001220703125
2019-07-22,57.41999816894531
2019-06-20,59.150001525878906
2018-09-05,61.779998779296875
2019-04-17,60.439998626708984
2019-09-24,59.810001373291016
2019-12-20,58.16999816894531
2020-05-26,59.97999954223633
2019-04-30,59.279998779296875
2019-12-23,60.119998931884766
2020-03-11,61.33000183105469
2020-05-29,60.5
2019-12-26,61.279998779296875
2020-06-01,59.25
2019-05-02,57.29999923706055
2019-02-27,59.2599983215332
2018-11-23,62.33000183105469
2019-08-06,61.880001068115234
2018-07-18,64.37000274658203
2018-09-20,64.68000030517578
2018-10-22,64.55999755859375
2019-07-05,67.5999984741211
2019-06-03,68.43000030517578
2019-10-09,68.2699966430664
2019-10-11,67.1500015258789
2020-03-17,67.66000366210938
2020-06-04,68.70999908447266
2019-10-14,71.2699966430664
2020-03-20,71.12999725341797
2018-11-06,74.62000274658203
2019-06-18,76.36000061035156
2019-05-17,74.63999938964844
2019-04-15,75.26000213623047
2019-03-14,66.5
2019-01-09,67.75
2018-08-02,66.33999633789062
2018-10-05,69.94999694824219
2019-08-21,70.27999877929688
2019-10-17,69.56999969482422
2020-03-23,68.87000274658203
2020-06-10,68.4000015258789
2019-02-25,69.31999969482422
2020-01-07,66.13999938964844
2020-03-26,65.86000061035156
2019-10-23,66.33999633789062
