Dates,VFC
2019-09-25,84.22787475585938
2020-01-21,85.56497192382812
2020-04-09,85.8757095336914
2019-11-06,87.9566879272461
2020-01-24,89.74576568603516
2020-01-27,89.51036071777344
2020-04-15,89.31261444091797
2018-12-26,89.1902084350586
2019-08-07,89.21845245361328
2019-06-04,88.90772247314453
2018-09-21,88.74764251708984
2018-07-19,88.59698486328125
2018-08-20,88.87005615234375
2018-10-23,88.02259826660156
2019-05-03,88.98304748535156
2019-04-01,88.50282287597656
2019-02-28,87.6836166381836
2019-11-12,88.2203369140625
2020-01-30,88.01318359375
2019-11-15,88.21092224121094
2020-04-21,85.92279052734375
2019-04-16,85.10357666015625
2019-03-15,84.40677642822266
2019-02-11,85.68738555908203
2019-01-10,85.62146759033203
2019-08-22,84.8775863647461
2018-11-07,85.64030456542969
2018-08-03,80.70621490478516
2018-09-04,85.01000213623047
2019-06-19,84.94000244140625
2019-09-23,84.5
2019-11-18,82.0
2020-02-05,81.91000366210938
2020-04-24,81.58999633789062
2019-03-29,81.8499984741211
2019-11-21,83.58000183105469
2020-04-27,85.63999938964844
2020-02-11,85.55999755859375
2020-04-30,84.52999877929688
2019-05-01,85.27999877929688
2019-02-26,86.08999633789062
2019-01-25,85.66000366210938
2018-12-24,85.4800033569336
2019-09-06,86.88999938964844
2018-07-17,87.16999816894531
2018-09-19,87.79000091552734
2019-08-05,88.4000015258789
2019-10-08,89.0
2019-12-11,89.08999633789062
2019-11-27,88.23999786376953
2020-02-14,87.7699966430664
2020-05-06,85.66000366210938
2019-01-08,86.36000061035156
2018-12-07,86.77999877929688
2019-08-20,88.37000274658203
2018-11-05,88.1500015258789
2019-07-19,87.08000183105469
2018-10-04,87.58000183105469
2019-06-17,87.43000030517578
2019-05-16,87.93000030517578
2018-08-01,86.86000061035156
2019-03-13,86.9000015258789
2019-12-03,88.56999969482422
2020-02-20,89.05999755859375
2019-12-06,88.4800033569336
2020-05-12,87.95999908447266
2019-12-09,86.58000183105469
2020-02-26,88.0199966430664
2020-05-15,87.97000122070312
2019-03-28,87.43000030517578
2018-09-17,90.33000183105469
2018-08-16,89.12000274658203
2018-10-19,89.70999908447266
2019-04-29,88.5
2019-01-23,87.97000122070312
2019-09-04,88.08000183105469
2018-11-20,87.5
2019-07-02,83.47000122070312
2019-05-31,81.23999786376953
2019-12-12,80.86000061035156
2020-05-18,80.83999633789062
2019-09-27,82.30000305175781
2020-03-03,83.4000015258789
2020-05-21,82.16999816894531
2019-05-14,81.37999725341797
2018-08-31,81.02999877929688
2018-07-30,79.91000366210938
2018-10-02,78.18000030517578
2019-04-12,80.16999816894531
2019-03-11,79.70999908447266
2019-02-07,80.76000213623047
2019-07-17,81.5
2019-09-19,80.22000122070312
2019-10-21,79.30000305175781
2019-12-18,80.41999816894531
2020-03-06,79.06999969482422
2019-10-03,82.43000030517578
2020-03-09,83.25
2020-05-27,81.30999755859375
2019-12-24,81.80000305175781
2020-03-12,83.44000244140625
2018-12-20,86.80000305175781
2019-08-01,87.5999984741211
2018-08-14,89.25
2018-07-13,90.0
2018-10-17,91.0
2019-05-29,91.12000274658203
2019-03-26,89.75
2019-02-22,87.9800033569336
2019-10-04,87.87999725341797
2019-11-05,87.5
2019-12-27,87.61000061035156
2020-06-02,85.41000366210938
2019-12-30,88.01000213623047
2020-03-18,87.33000183105469
2020-06-05,87.22000122070312
2019-07-15,88.70999908447266
2018-12-03,88.95999908447266
2019-06-13,89.05999755859375
2019-01-04,88.37000274658203
2018-08-29,86.58999633789062
2019-02-05,87.41999816894531
2018-11-01,88.30000305175781
2019-08-16,87.37999725341797
2019-04-10,87.94999694824219
2019-09-17,88.63999938964844
2019-10-15,89.91999816894531
2020-01-02,90.5199966430664
2020-06-08,91.08999633789062
2019-10-18,91.37999725341797
2020-03-24,91.87999725341797
2020-06-11,91.08000183105469
2020-01-08,93.12999725341797
2019-04-25,93.63999938964844
2019-07-30,93.29000091552734
2019-02-20,91.9800033569336
2018-07-11,84.9000015258789
2018-09-13,84.69999694824219
2018-10-15,83.05999755859375
2019-06-28,81.37000274658203
2018-12-18,81.87999725341797
2018-11-16,83.11000061035156
2019-10-02,83.55999755859375
2020-03-27,84.83999633789062
2020-01-10,86.33999633789062
2019-10-24,86.88999938964844
2020-03-30,86.19000244140625
2020-06-17,86.31999969482422
2020-01-14,86.4000015258789
2020-04-02,84.79000091552734
2019-01-02,85.62000274658203
2019-08-14,86.38999938964844
2018-10-30,86.6500015258789
2019-06-11,86.95999908447266
2019-05-10,86.56999969482422
2019-04-08,85.58999633789062
2018-08-27,85.29000091552734
2018-07-26,87.33000183105469
2018-09-28,86.27999877929688
2019-03-07,88.0
2019-10-30,88.9000015258789
2020-01-17,88.83999633789062
2020-06-23,87.06999969482422
2020-04-08,86.37000274658203
2020-06-26,88.5999984741211
2019-03-22,89.80000305175781
2019-01-17,89.83999633789062
2019-08-29,90.16999816894531
2018-11-14,91.30000305175781
2019-06-26,91.94000244140625
2018-09-11,92.94000244140625
2018-07-09,93.7300033569336
2018-08-10,94.22000122070312
2019-04-23,95.22000122070312
2019-09-30,96.5
2020-01-23,97.83000183105469
2019-11-08,97.55000305175781
2020-04-14,98.55000305175781
2019-11-11,98.9000015258789
2020-01-29,100.0
2020-04-17,99.86000061035156
2018-07-24,99.36000061035156
2018-09-26,99.66999816894531
2019-05-08,98.9000015258789
2019-03-05,99.0
2019-02-01,99.16999816894531
2018-12-31,98.0
2018-11-29,97.13999938964844
2019-08-12,96.18000030517578
2019-07-11,95.31999969482422
2019-09-13,96.0
2019-11-14,96.44000244140625
2020-04-20,96.4000015258789
2020-02-04,94.6500015258789
2020-04-23,94.06999969482422
2018-12-14,94.61000061035156
2019-08-27,87.80000305175781
2018-08-08,85.76000213623047
2018-10-11,82.79000091552734
2018-11-12,82.97000122070312
2019-07-26,83.91000366210938
2019-06-24,83.95999908447266
2019-05-23,84.12999725341797
2019-03-20,83.30000305175781
2019-01-15,84.11000061035156
2019-11-20,84.37000274658203
2020-02-07,84.94000244140625
2020-02-10,83.3499984741211
2020-04-29,82.83000183105469
2019-11-26,83.0
2020-02-13,83.58000183105469
2019-01-30,83.52999877929688
2018-08-23,84.27999877929688
2018-09-24,83.30000305175781
2018-11-27,82.9800033569336
2018-10-26,83.44999694824219
2019-07-09,83.51000213623047
2019-06-07,80.75
2019-05-06,82.18000030517578
2019-04-04,77.5999984741211
2019-09-11,74.91000366210938
2019-11-29,71.08999633789062
2020-05-05,72.5
2019-12-02,74.87000274658203
2020-02-19,72.36000061035156
2020-05-08,73.06999969482422
2019-05-21,69.47000122070312
2019-03-18,65.08999633789062
2018-09-07,64.5199966430664
2018-08-06,63.2599983215332
2018-10-09,59.0
2019-02-14,58.099998474121094
2018-12-12,53.77000045776367
2019-07-24,56.59000015258789
2019-09-26,55.720001220703125
2019-10-28,54.790000915527344
2019-12-05,57.560001373291016
2020-05-11,50.66999816894531
2019-07-03,48.959999084472656
2020-02-25,53.15999984741211
2020-05-14,58.09000015258789
2020-02-28,57.869998931884766
2019-08-08,57.83000183105469
2019-06-05,59.060001373291016
2018-07-20,51.119998931884766
2018-08-21,48.189998626708984
2018-10-24,48.70000076293945
2019-04-02,51.27000045776367
2019-03-01,57.939998626708984
2019-01-28,57.22999954223633
2018-12-27,59.439998626708984
2019-09-09,59.20000076293945
2020-03-02,58.900001525878906
2020-05-20,57.619998931884766
2019-12-17,55.939998626708984
2020-03-05,57.04999923706055
2019-02-12,56.349998474121094
2019-01-11,53.5
2018-12-10,54.400001525878906
2019-08-23,54.09000015258789
2018-11-08,54.86000061035156
2019-07-22,55.43000030517578
2019-06-20,59.27000045776367
2018-09-05,61.5
2019-04-17,59.349998474121094
2019-09-24,56.560001373291016
2019-12-20,54.47999954223633
2020-05-26,56.63999938964844
2019-04-30,55.75
2019-12-23,56.709999084472656
2020-03-11,58.439998626708984
2020-05-29,57.470001220703125
2019-12-26,57.61000061035156
2020-06-01,55.20000076293945
2019-05-02,51.959999084472656
2019-02-27,52.90999984741211
2018-11-23,55.06999969482422
2019-08-06,56.58000183105469
2018-07-18,55.790000915527344
2018-09-20,55.70000076293945
2018-10-22,56.529998779296875
2019-07-05,57.90999984741211
2019-06-03,61.38999938964844
2019-10-09,62.68000030517578
2019-10-11,57.84000015258789
2020-03-17,56.18000030517578
2020-06-04,58.75
2019-10-14,60.459999084472656
2020-03-20,63.599998474121094
2018-11-06,68.70999908447266
2019-06-18,69.08999633789062
2019-05-17,66.43000030517578
2019-04-15,63.849998474121094
2019-03-14,60.79999923706055
2019-01-09,61.7599983215332
2018-08-02,59.18000030517578
2018-10-05,66.37000274658203
2019-08-21,66.13999938964844
2019-10-17,63.0099983215332
2020-03-23,64.88999938964844
2020-06-10,62.540000915527344
2019-02-25,63.83000183105469
2020-01-07,61.52000045776367
2020-03-26,58.5
2019-10-23,59.619998931884766
