Dates,APH
2018-09-04,88.94000244140625
2019-06-19,89.0
2019-09-23,88.36000061035156
2019-11-18,87.41000366210938
2020-02-05,87.68000030517578
2020-04-24,86.83999633789062
2019-03-29,86.58000183105469
2019-11-21,87.70999908447266
2020-04-27,89.13999938964844
2020-02-11,90.51000213623047
2020-04-30,91.9800033569336
2019-05-01,93.72000122070312
2019-02-26,95.19999694824219
2019-01-25,94.16999816894531
2018-12-24,95.58999633789062
2019-09-06,93.11000061035156
2018-07-17,92.95999908447266
2018-09-19,93.06999969482422
2019-08-05,93.98999786376953
2019-10-08,95.33999633789062
2019-12-11,95.01000213623047
2019-11-27,95.54000091552734
2020-02-14,94.77999877929688
2020-05-06,95.11000061035156
2019-01-08,95.22000122070312
2018-12-07,95.25
2019-08-20,97.05000305175781
2018-11-05,97.33999633789062
2019-07-19,97.8499984741211
2018-10-04,96.7699966430664
2019-06-17,97.33999633789062
2019-05-16,96.70999908447266
2018-08-01,97.4000015258789
2019-03-13,96.47000122070312
2019-12-03,97.48999786376953
2020-02-20,98.08999633789062
2019-12-06,97.30000305175781
2020-05-12,96.95999908447266
2019-12-09,95.97000122070312
2020-02-26,96.62000274658203
2020-05-15,96.68000030517578
2019-03-28,97.02999877929688
2018-09-17,91.66999816894531
2018-08-16,91.54000091552734
2018-10-19,93.70999908447266
2019-04-29,94.77999877929688
2019-01-23,94.55000305175781
2019-09-04,92.91000366210938
2018-11-20,90.56999969482422
2019-07-02,88.5999984741211
2019-05-31,85.25
2019-12-12,86.30999755859375
2020-05-18,85.69000244140625
2019-09-27,87.9000015258789
2020-03-03,86.79000091552734
2020-05-21,85.63999938964844
2019-05-14,85.61000061035156
2018-08-31,85.23999786376953
2018-07-30,83.77999877929688
2018-10-02,84.8499984741211
2019-04-12,87.41000366210938
2019-03-11,86.68000030517578
2019-02-07,87.3499984741211
2019-07-17,87.18000030517578
2019-09-19,85.08999633789062
2019-10-21,84.8499984741211
2019-12-18,84.75
2020-03-06,84.08000183105469
2019-10-03,86.37000274658203
2020-03-09,87.2300033569336
2020-05-27,85.36000061035156
2019-12-24,86.48999786376953
2020-03-12,87.7699966430664
2018-12-20,88.81999969482422
2019-08-01,88.33999633789062
2018-08-14,87.76000213623047
2018-07-13,89.01000213623047
2018-10-17,91.12000274658203
2019-05-29,93.91999816894531
2019-03-26,94.22000122070312
2019-02-22,93.63999938964844
2019-10-04,93.08000183105469
2019-11-05,94.06999969482422
2019-12-27,93.63999938964844
2020-06-02,92.7300033569336
2019-12-30,92.91999816894531
2020-03-18,93.36000061035156
2020-06-05,95.62000274658203
2019-07-15,95.47000122070312
2018-12-03,95.80999755859375
2019-06-13,95.12000274658203
2019-01-04,92.80000305175781
2018-08-29,92.5999984741211
2019-02-05,94.55999755859375
2018-11-01,95.25
2019-08-16,92.94000244140625
2019-04-10,93.73999786376953
2019-09-17,94.72000122070312
2019-10-15,96.56999969482422
2020-01-02,96.63999938964844
2020-06-08,96.8499984741211
2019-10-18,98.08000183105469
2020-03-24,98.48999786376953
2020-06-11,98.5
2020-01-08,99.37999725341797
2019-04-25,98.95999908447266
2019-07-30,98.4000015258789
2019-02-20,101.27999877929688
2018-07-11,100.12000274658203
2018-09-13,100.27999877929688
2018-10-15,100.33000183105469
2019-06-28,99.2699966430664
2018-12-18,99.47000122070312
2018-11-16,100.83000183105469
2019-10-02,102.8499984741211
2020-03-27,103.45999908447266
2020-01-10,102.2699966430664
2019-10-24,102.33000183105469
2020-03-30,101.87000274658203
2020-06-17,101.77999877929688
2020-01-14,101.19000244140625
2020-04-02,101.0199966430664
2019-01-02,100.79000091552734
2019-08-14,101.52999877929688
2018-10-30,101.83999633789062
2019-06-11,102.22000122070312
2019-05-10,101.58000183105469
2019-04-08,101.3499984741211
2018-08-27,101.22000122070312
2018-07-26,101.66000366210938
2018-09-28,102.4800033569336
2019-03-07,102.83999633789062
2019-10-30,103.19999694824219
2020-01-17,102.54000091552734
2020-06-23,100.44999694824219
2020-04-08,102.37999725341797
2020-06-26,102.83999633789062
2019-03-22,103.72000122070312
2019-01-17,103.75
2019-08-29,104.19999694824219
2018-11-14,105.06999969482422
2019-06-26,105.45999908447266
2018-09-11,106.94000244140625
2018-07-09,107.66999816894531
2018-08-10,106.86000061035156
2019-04-23,106.0199966430664
2019-09-30,106.18000030517578
2020-01-23,106.81999969482422
2019-11-08,106.69000244140625
2020-04-14,106.94999694824219
2019-11-11,106.94999694824219
2020-01-29,107.72000122070312
2020-04-17,107.43000030517578
2018-07-24,107.5
2018-09-26,107.77999877929688
2019-05-08,107.44000244140625
2019-03-05,106.68000030517578
2019-02-01,107.58000183105469
2018-12-31,107.38999938964844
2018-11-29,108.4800033569336
2019-08-12,108.02999877929688
2019-07-11,108.33000183105469
2019-09-13,108.75
2019-11-14,108.18000030517578
2020-04-20,108.81999969482422
2020-02-04,108.0
2020-04-23,108.11000061035156
2018-12-14,105.11000061035156
2019-08-27,104.33000183105469
2018-08-08,104.9000015258789
2018-10-11,102.5999984741211
2018-11-12,103.1500015258789
2019-07-26,103.30999755859375
2019-06-24,100.91000366210938
2019-05-23,98.94999694824219
2019-03-20,99.73999786376953
2019-01-15,101.70999908447266
2019-11-20,104.05999755859375
2020-02-07,103.56999969482422
2020-02-10,102.44999694824219
2020-04-29,102.47000122070312
2019-11-26,102.58999633789062
2020-02-13,103.11000061035156
2019-01-30,102.56999969482422
2018-08-23,103.62000274658203
2018-09-24,101.0
2018-11-27,101.79000091552734
2018-10-26,102.5199966430664
2019-07-09,101.16999816894531
2019-06-07,96.05000305175781
2019-05-06,95.19999694824219
2019-04-04,95.38999938964844
2019-09-11,92.55999755859375
2019-11-29,89.19000244140625
2020-05-05,90.61000061035156
2019-12-02,92.72000122070312
2020-02-19,93.66999816894531
2020-05-08,92.75
2019-05-21,90.08000183105469
2019-03-18,85.0
2018-09-07,84.5999984741211
2018-08-06,82.37000274658203
2018-10-09,75.11000061035156
2019-02-14,73.44000244140625
2018-12-12,64.0999984741211
2019-07-24,66.75
2019-09-26,63.04999923706055
2019-10-28,64.31999969482422
2019-12-05,68.61000061035156
2020-05-11,65.0
2019-07-03,71.61000061035156
2020-02-25,72.01000213623047
2020-05-14,74.51000213623047
2020-02-28,74.05000305175781
2019-08-08,73.56999969482422
2019-06-05,72.38999938964844
2018-07-20,69.4000015258789
2018-08-21,67.45999908447266
2018-10-24,67.58999633789062
2019-04-02,71.45999908447266
2019-03-01,75.54000091552734
2019-01-28,76.01000213623047
2018-12-27,80.27999877929688
2019-09-09,79.91000366210938
2020-03-02,81.2699966430664
2020-05-20,79.36000061035156
2019-12-17,79.58999633789062
2020-03-05,82.61000061035156
2019-02-12,80.68000030517578
2019-01-11,76.27999877929688
2018-12-10,77.30999755859375
2019-08-23,82.61000061035156
2018-11-08,84.25
2019-07-22,86.62999725341797
2019-06-20,87.95999908447266
2018-09-05,89.76000213623047
2019-04-17,88.20999908447266
2019-09-24,84.30999755859375
2019-12-20,83.22000122070312
2020-05-26,84.95999908447266
2019-04-30,85.75
2019-12-23,86.94000244140625
2020-03-11,88.43000030517578
2020-05-29,87.04000091552734
2019-12-26,84.19999694824219
2020-06-01,80.52999877929688
2019-05-02,80.16000366210938
2019-02-27,81.3499984741211
2018-11-23,84.77999877929688
2019-08-06,87.94999694824219
2018-07-18,90.37000274658203
2018-09-20,89.7699966430664
2018-10-22,89.19999694824219
2019-07-05,92.94999694824219
2019-06-03,94.30000305175781
2019-10-09,94.83999633789062
2019-10-11,94.0999984741211
2020-03-17,95.93000030517578
2020-06-04,97.05000305175781
2019-10-14,99.51000213623047
2020-03-20,100.95999908447266
2018-11-06,104.16000366210938
2019-06-18,103.94000244140625
2019-05-17,101.4000015258789
2019-04-15,99.66999816894531
2019-03-14,94.48999786376953
2019-01-09,93.25
2018-08-02,91.80999755859375
2018-10-05,96.94000244140625
2019-08-21,97.62000274658203
2019-10-17,97.30000305175781
2020-03-23,96.87000274658203
2020-06-10,95.87999725341797
2019-02-25,97.1500015258789
2020-01-07,93.69000244140625
2020-03-26,92.58999633789062
2019-10-23,93.0
