Dates,GIS
2018-11-01,54.650001525878906
2019-08-16,54.43000030517578
2019-04-10,54.369998931884766
2019-09-17,54.849998474121094
2019-10-15,54.810001373291016
2020-01-02,54.58000183105469
2020-06-08,54.20000076293945
2019-10-18,53.65999984741211
2020-03-24,53.02000045776367
2020-06-11,53.04999923706055
2020-01-08,52.7400016784668
2019-04-25,52.599998474121094
2019-07-30,51.40999984741211
2019-02-20,51.29999923706055
2018-07-11,51.310001373291016
2018-09-13,50.599998474121094
2018-10-15,51.02000045776367
2019-06-28,50.83000183105469
2018-12-18,51.369998931884766
2018-11-16,51.380001068115234
2019-10-02,51.529998779296875
2020-03-27,51.630001068115234
2020-01-10,52.90999984741211
2019-10-24,52.66999816894531
2020-03-30,52.5099983215332
2020-06-17,52.459999084472656
2020-01-14,52.43000030517578
2020-04-02,53.04999923706055
2019-01-02,52.959999084472656
2019-08-14,52.630001068115234
2018-10-30,53.20000076293945
2019-06-11,53.060001373291016
2019-05-10,53.189998626708984
2019-04-08,53.060001373291016
2018-08-27,52.90999984741211
2018-07-26,52.88999938964844
2018-09-28,53.34000015258789
2019-03-07,53.720001220703125
2019-10-30,53.54999923706055
2020-01-17,53.61000061035156
2020-06-23,53.790000915527344
2020-04-08,53.97999954223633
2020-06-26,53.900001525878906
2019-03-22,53.9900016784668
2019-01-17,53.470001220703125
2019-08-29,53.439998626708984
2018-11-14,53.22999954223633
2019-06-26,52.45000076293945
2018-09-11,51.9900016784668
2018-07-09,52.59000015258789
2018-08-10,52.619998931884766
2019-04-23,53.36000061035156
2019-09-30,53.599998474121094
2020-01-23,53.790000915527344
2019-11-08,53.65999984741211
2020-04-14,52.97999954223633
2019-11-11,53.04999923706055
2020-01-29,53.189998626708984
2020-04-17,53.099998474121094
2018-07-24,53.560001373291016
2018-09-26,53.79999923706055
2019-05-08,52.52000045776367
2019-03-05,52.72999954223633
2019-02-01,52.4900016784668
2018-12-31,53.060001373291016
2018-11-29,52.65999984741211
2019-08-12,52.52000045776367
2019-07-11,53.060001373291016
2019-09-13,53.310001373291016
2019-11-14,53.56999969482422
2020-04-20,53.939998626708984
2020-02-04,53.95000076293945
2020-04-23,54.41999816894531
2018-12-14,54.56999969482422
2019-08-27,54.40999984741211
2018-08-08,54.369998931884766
2018-10-11,53.72999954223633
2018-11-12,53.540000915527344
2019-07-26,53.47999954223633
2019-06-24,53.81999969482422
2019-05-23,53.7599983215332
2019-03-20,53.040000915527344
2019-01-15,53.650001525878906
2019-11-20,52.939998626708984
2020-02-07,52.5
2020-02-10,51.959999084472656
2020-04-29,52.47999954223633
2019-11-26,52.869998931884766
2020-02-13,53.04999923706055
2019-01-30,53.029998779296875
2018-08-23,53.77000045776367
2018-09-24,53.779998779296875
2018-11-27,53.56999969482422
2018-10-26,54.15999984741211
2019-07-09,55.18000030517578
2019-06-07,53.91999816894531
2019-05-06,53.959999084472656
2019-04-04,53.599998474121094
2019-09-11,52.2599983215332
2019-11-29,49.0099983215332
2020-05-05,51.40999984741211
2019-12-02,53.060001373291016
2020-02-19,54.16999816894531
2020-05-08,54.459999084472656
2019-05-21,55.02000045776367
2019-03-18,55.02000045776367
2018-09-07,55.68000030517578
2018-08-06,53.349998474121094
2018-10-09,50.869998931884766
2019-02-14,53.75
2018-12-12,55.86000061035156
2019-07-24,60.0
2019-09-26,59.959999084472656
2019-10-28,58.72999954223633
2019-12-05,54.279998779296875
2020-05-11,53.36000061035156
2019-07-03,50.18000030517578
2020-02-25,49.20000076293945
2020-05-14,50.5
2020-02-28,52.5
2019-08-08,54.150001525878906
2019-06-05,54.4900016784668
2018-07-20,53.970001220703125
2018-08-21,55.02000045776367
2018-10-24,56.900001525878906
2019-04-02,58.0
2019-03-01,57.91999816894531
2019-01-28,56.369998931884766
2018-12-27,57.9900016784668
2019-09-09,57.779998779296875
2020-03-02,59.04999923706055
2020-05-20,59.650001525878906
2019-12-17,60.91999816894531
2020-03-05,60.900001525878906
2019-02-12,61.65999984741211
2019-01-11,61.060001373291016
2018-12-10,60.650001525878906
2019-08-23,60.400001525878906
2018-11-08,60.599998474121094
2019-07-22,60.97999954223633
2019-06-20,61.2599983215332
2018-09-05,61.40999984741211
2019-04-17,60.81999969482422
2019-09-24,60.54999923706055
2019-12-20,60.060001373291016
2020-05-26,60.45000076293945
2019-04-30,60.38999938964844
2019-12-23,59.5
2020-03-11,60.0
2020-05-29,61.29999923706055
2019-12-26,62.75
2020-06-01,64.2300033569336
2019-05-02,64.30999755859375
2019-02-27,63.43000030517578
2018-11-23,63.040000915527344
2019-08-06,62.0
2018-07-18,61.349998474121094
2018-09-20,60.88999938964844
2018-10-22,60.040000915527344
2019-07-05,60.369998931884766
2019-06-03,60.84000015258789
2019-10-09,62.08000183105469
2019-10-11,63.33000183105469
2020-03-17,64.0
2020-06-04,63.529998779296875
2019-10-14,63.650001525878906
2020-03-20,61.20000076293945
2018-11-06,61.150001525878906
2019-06-18,62.29999923706055
2019-05-17,63.0
2019-04-15,63.52000045776367
2019-03-14,62.88999938964844
2019-01-09,60.95000076293945
2018-08-02,60.869998931884766
2018-10-05,61.86000061035156
2019-08-21,62.279998779296875
2019-10-17,62.099998474121094
2020-03-23,62.40999984741211
2020-06-10,61.9900016784668
2019-02-25,62.16999816894531
2020-01-07,60.79999923706055
2020-03-26,60.54999923706055
2019-10-23,61.060001373291016
