Dates,GIS
2020-05-26,59.70000076293945
2019-04-30,59.970001220703125
2019-12-23,59.38999938964844
2020-03-11,59.38999938964844
2020-05-29,59.970001220703125
2019-12-26,61.290000915527344
2020-06-01,62.63999938964844
2019-05-02,63.72999954223633
2019-02-27,62.209999084472656
2018-11-23,63.02000045776367
2019-08-06,61.83000183105469
2018-07-18,61.06999969482422
2018-09-20,60.88999938964844
2018-10-22,59.790000915527344
2019-07-05,59.97999954223633
2019-06-03,59.54999923706055
2019-10-09,61.36000061035156
2019-10-11,62.220001220703125
2020-03-17,62.93000030517578
2020-06-04,63.43000030517578
2019-10-14,63.59000015258789
2020-03-20,60.779998779296875
2018-11-06,60.65999984741211
2019-06-18,60.04999923706055
2019-05-17,62.279998779296875
2019-04-15,63.040000915527344
2019-03-14,62.220001220703125
2019-01-09,60.720001220703125
2018-08-02,59.849998474121094
2018-10-05,61.40999984741211
2019-08-21,61.790000915527344
2019-10-17,61.63999938964844
2020-03-23,62.36000061035156
2020-06-10,61.70000076293945
2019-02-25,61.91999816894531
2020-01-07,60.59000015258789
2020-03-26,60.290000915527344
2019-10-23,60.58000183105469
