Dates,EBAY
2020-06-12,37.5
2019-10-22,38.36000061035156
2020-01-09,37.47999954223633
2020-06-15,37.20000076293945
2019-10-25,37.13999938964844
2020-03-31,36.72999954223633
2020-06-18,36.02000045776367
2019-04-03,35.93000030517578
2018-08-22,36.439998626708984
2018-10-25,36.29999923706055
2019-01-29,36.380001068115234
2018-12-28,36.349998474121094
2018-11-26,36.310001373291016
2019-08-09,36.459999084472656
2019-07-08,36.7599983215332
2019-06-06,36.7400016784668
2019-09-10,37.060001373291016
2020-01-15,36.59000015258789
2020-04-03,36.91999816894531
2019-10-31,36.95000076293945
2020-04-06,36.91999816894531
2020-06-24,36.95000076293945
2018-11-09,37.40999984741211
2019-07-23,37.79999923706055
2019-06-21,38.18000030517578
2019-05-20,37.880001068115234
2019-04-18,38.11000061035156
2018-09-06,37.790000915527344
2018-10-08,37.63999938964844
2019-02-13,37.86000061035156
2018-12-11,37.630001068115234
2019-09-25,36.59000015258789
2020-01-21,36.25
2020-04-09,36.34000015258789
2019-11-06,36.459999084472656
2020-01-24,36.09000015258789
2020-01-27,35.91999816894531
2020-04-15,36.06999969482422
2018-12-26,38.0
2019-08-07,38.36000061035156
2019-06-04,38.25
2018-09-21,38.349998474121094
2018-07-19,38.27000045776367
2018-08-20,38.779998779296875
2018-10-23,37.790000915527344
2019-05-03,37.95000076293945
2019-04-01,37.63999938964844
2019-02-28,37.61000061035156
2019-11-12,37.68000030517578
2020-01-30,37.25
2019-11-15,37.47999954223633
2020-04-21,36.54999923706055
2019-04-16,35.95000076293945
2019-03-15,36.630001068115234
2019-02-11,37.13999938964844
2019-01-10,36.88999938964844
2019-08-22,36.5
2018-11-07,36.709999084472656
2018-08-03,36.470001220703125
2018-09-04,36.060001373291016
2019-06-19,36.13999938964844
2019-09-23,36.22999954223633
2019-11-18,35.959999084472656
2020-02-05,36.09000015258789
2020-04-24,36.029998779296875
2019-03-29,35.849998474121094
2019-11-21,35.869998931884766
2020-04-27,36.86000061035156
2020-02-11,36.54999923706055
2020-04-30,36.93000030517578
2019-05-01,37.65999984741211
2019-02-26,38.40999984741211
2019-01-25,38.099998474121094
2018-12-24,39.119998931884766
2019-09-06,39.13999938964844
2018-07-17,38.939998626708984
2018-09-19,39.400001525878906
2019-08-05,39.779998779296875
2019-10-08,40.540000915527344
2019-12-11,39.91999816894531
2019-11-27,40.02000045776367
2020-02-14,39.779998779296875
2020-05-06,39.130001068115234
2019-01-08,39.349998474121094
2018-12-07,39.33000183105469
2019-08-20,39.970001220703125
2018-11-05,39.90999984741211
2019-07-19,40.130001068115234
2018-10-04,39.7599983215332
2019-06-17,39.709999084472656
2019-05-16,39.58000183105469
2018-08-01,40.189998626708984
2019-03-13,39.86000061035156
2019-12-03,39.70000076293945
2020-02-20,40.09000015258789
2019-12-06,40.11000061035156
2020-05-12,39.9900016784668
2019-12-09,41.11000061035156
2020-02-26,39.849998474121094
2020-05-15,40.2599983215332
2019-03-28,40.880001068115234
2018-09-17,40.869998931884766
2018-08-16,41.040000915527344
2018-10-19,40.93000030517578
2019-04-29,41.279998779296875
2019-01-23,41.29999923706055
2019-09-04,41.29999923706055
2018-11-20,41.36000061035156
2019-07-02,40.900001525878906
2019-05-31,40.0
2019-12-12,39.209999084472656
2020-05-18,39.220001220703125
2019-09-27,40.0
2020-03-03,41.0
2020-05-21,39.970001220703125
2019-05-14,39.90999984741211
2018-08-31,40.09000015258789
2018-07-30,39.900001525878906
2018-10-02,39.810001373291016
2019-04-12,40.560001373291016
2019-03-11,40.2400016784668
2019-02-07,40.470001220703125
2019-07-17,40.560001373291016
2019-09-19,39.779998779296875
2019-10-21,39.13999938964844
2019-12-18,39.5099983215332
2020-03-06,38.869998931884766
2019-10-03,40.5099983215332
2020-03-09,40.72999954223633
2020-05-27,40.04999923706055
2019-12-24,39.66999816894531
2020-03-12,40.02000045776367
2018-12-20,40.939998626708984
2019-08-01,40.529998779296875
2018-08-14,41.04999923706055
2018-07-13,40.18000030517578
2018-10-17,40.15999984741211
2019-05-29,40.40999984741211
2019-03-26,39.75
2019-02-22,40.18000030517578
2019-10-04,40.529998779296875
2019-11-05,40.400001525878906
2019-12-27,40.54999923706055
2020-06-02,40.369998931884766
2019-12-30,40.380001068115234
2020-03-18,38.91999816894531
2020-06-05,39.09000015258789
2019-07-15,38.709999084472656
2018-12-03,38.56999969482422
2019-06-13,38.9900016784668
2019-01-04,38.349998474121094
2018-08-29,38.04999923706055
2019-02-05,38.09000015258789
2018-11-01,38.040000915527344
2019-08-16,37.470001220703125
2019-04-10,37.619998931884766
2019-09-17,37.77000045776367
2019-10-15,38.43000030517578
2020-01-02,38.540000915527344
2020-06-08,38.369998931884766
2019-10-18,38.63999938964844
2020-03-24,39.15999984741211
2020-06-11,39.209999084472656
2020-01-08,38.959999084472656
2019-04-25,39.22999954223633
2019-07-30,38.66999816894531
2019-02-20,35.77000045776367
2018-07-11,35.54999923706055
2018-09-13,35.81999969482422
2018-10-15,35.900001525878906
2019-06-28,36.150001525878906
2018-12-18,35.689998626708984
2018-11-16,35.5
2019-10-02,35.25
2020-03-27,35.5
2020-01-10,35.630001068115234
2019-10-24,35.5099983215332
2020-03-30,34.7400016784668
2020-06-17,35.02000045776367
2020-01-14,35.290000915527344
2020-04-02,34.849998474121094
2019-01-02,34.560001373291016
2019-08-14,35.380001068115234
2018-10-30,35.13999938964844
2019-06-11,35.220001220703125
2019-05-10,35.02000045776367
2019-04-08,34.91999816894531
2018-08-27,34.959999084472656
2018-07-26,36.4900016784668
2018-09-28,35.66999816894531
2019-03-07,35.79999923706055
2019-10-30,35.689998626708984
2020-01-17,35.45000076293945
2020-06-23,34.599998474121094
2020-04-08,34.810001373291016
2020-06-26,34.939998626708984
2019-03-22,35.130001068115234
2019-01-17,34.849998474121094
2019-08-29,34.66999816894531
2018-11-14,34.70000076293945
2019-06-26,34.86000061035156
2018-09-11,35.36000061035156
2018-07-09,35.56999969482422
2018-08-10,35.439998626708984
2019-04-23,35.84000015258789
2019-09-30,35.52000045776367
2020-01-23,36.02000045776367
2019-11-08,36.220001220703125
2020-04-14,36.209999084472656
2019-11-11,36.349998474121094
2020-01-29,36.38999938964844
2020-04-17,36.16999816894531
2018-07-24,35.810001373291016
2018-09-26,36.40999984741211
2019-05-08,35.91999816894531
2019-03-05,35.779998779296875
2019-02-01,35.66999816894531
2018-12-31,35.709999084472656
2018-11-29,35.13999938964844
2019-08-12,35.209999084472656
2019-07-11,34.849998474121094
2019-09-13,34.66999816894531
2019-11-14,35.43000030517578
2020-04-20,35.38999938964844
2020-02-04,35.31999969482422
2020-04-23,35.599998474121094
2018-12-14,35.810001373291016
2019-08-27,35.81999969482422
2018-08-08,35.790000915527344
2018-10-11,34.790000915527344
2018-11-12,35.61000061035156
2019-07-26,35.060001373291016
2019-06-24,34.36000061035156
2019-05-23,34.86000061035156
2019-03-20,33.75
2019-01-15,35.099998474121094
2019-11-20,36.86000061035156
2020-02-07,37.72999954223633
2020-02-10,35.83000183105469
2020-04-29,36.18000030517578
2019-11-26,36.20000076293945
2020-02-13,36.63999938964844
2019-01-30,37.04999923706055
2018-08-23,37.56999969482422
2018-09-24,38.279998779296875
2018-11-27,38.029998779296875
2018-10-26,37.34000015258789
2019-07-09,37.34000015258789
2019-06-07,37.630001068115234
2019-05-06,37.310001373291016
2019-04-04,36.810001373291016
2019-09-11,36.150001525878906
2019-11-29,34.09000015258789
2020-05-05,34.619998931884766
2019-12-02,35.72999954223633
2020-02-19,37.31999969482422
2020-05-08,37.47999954223633
2019-05-21,35.709999084472656
2019-03-18,34.02000045776367
2018-09-07,36.4900016784668
2018-08-06,35.150001525878906
2018-10-09,32.7400016784668
2019-02-14,34.54999923706055
2018-12-12,30.8799991607666
2019-07-24,32.7599983215332
2019-09-26,31.6200008392334
2019-10-28,31.469999313354492
2019-12-05,29.5
2020-05-11,27.25
2019-07-03,27.3700008392334
2020-02-25,27.65999984741211
2020-05-14,28.479999542236328
2020-02-28,29.530000686645508
2019-08-08,30.6200008392334
2019-06-05,31.030000686645508
2018-07-20,29.34000015258789
2018-08-21,28.31999969482422
2018-10-24,29.149999618530273
2019-04-02,30.670000076293945
2019-03-01,32.08000183105469
2019-01-28,31.850000381469727
2018-12-27,33.400001525878906
2019-09-09,34.290000915527344
2020-03-02,35.45000076293945
2020-05-20,35.310001373291016
2019-12-17,36.529998779296875
2020-03-05,37.45000076293945
2019-02-12,37.470001220703125
2019-01-11,37.5099983215332
2018-12-10,38.150001525878906
2019-08-23,38.459999084472656
2018-11-08,38.849998474121094
2019-07-22,40.040000915527344
2019-06-20,39.59000015258789
2018-09-05,39.45000076293945
2019-04-17,37.630001068115234
2019-09-24,38.779998779296875
2019-12-20,39.279998779296875
2020-05-26,39.91999816894531
2019-04-30,40.63999938964844
2019-12-23,41.27000045776367
2020-03-11,41.70000076293945
2020-05-29,41.880001068115234
2019-12-26,42.2400016784668
2020-06-01,41.779998779296875
2019-05-02,41.310001373291016
2019-02-27,41.459999084472656
2018-11-23,42.599998474121094
2019-08-06,42.459999084472656
2018-07-18,43.0
2018-09-20,42.75
2018-10-22,42.25
2019-07-05,43.9900016784668
2019-06-03,43.29999923706055
2019-10-09,44.13999938964844
2019-10-11,44.29999923706055
2020-03-17,45.400001525878906
2020-06-04,45.2400016784668
2019-10-14,46.349998474121094
2020-03-20,51.34000015258789
2018-11-06,49.2400016784668
2019-06-18,48.29999923706055
2019-05-17,48.869998931884766
2019-04-15,50.25
2019-03-14,49.43000030517578
2019-01-09,48.38999938964844
2018-08-02,46.939998626708984
2018-10-05,48.4900016784668
2019-08-21,48.2599983215332
2019-10-17,48.54999923706055
2020-03-23,48.72999954223633
2020-06-10,48.34000015258789
2019-02-25,49.59000015258789
2020-01-07,49.79999923706055
2020-03-26,48.720001220703125
2019-10-23,50.88999938964844
