Dates,EBAY
2018-12-10,38.47999954223633
2019-08-23,38.84000015258789
2018-11-08,39.529998779296875
2019-07-22,40.36000061035156
2019-06-20,39.900001525878906
2018-09-05,39.75
2019-04-17,39.959999084472656
2019-09-24,39.470001220703125
2019-12-20,39.869998931884766
2020-05-26,40.7599983215332
2019-04-30,41.09000015258789
2019-12-23,41.61000061035156
2020-03-11,42.439998626708984
2020-05-29,42.43000030517578
2019-12-26,42.86000061035156
2020-06-01,42.380001068115234
2019-05-02,42.09000015258789
2019-02-27,42.470001220703125
2018-11-23,42.900001525878906
2019-08-06,43.18000030517578
2018-07-18,43.34000015258789
2018-09-20,42.93000030517578
2018-10-22,43.5
2019-07-05,44.279998779296875
2019-06-03,44.18000030517578
2019-10-09,44.97999954223633
2019-10-11,45.650001525878906
2020-03-17,45.970001220703125
2020-06-04,46.22999954223633
2019-10-14,46.720001220703125
2020-03-20,51.880001068115234
2018-11-06,49.70000076293945
2019-06-18,49.04999923706055
2019-05-17,50.0
2019-04-15,50.34000015258789
2019-03-14,49.81999969482422
2019-01-09,48.83000183105469
2018-08-02,48.119998931884766
2018-10-05,48.72999954223633
2019-08-21,49.099998474121094
2019-10-17,49.09000015258789
2020-03-23,48.95000076293945
2020-06-10,49.31999969482422
2019-02-25,50.31999969482422
2020-01-07,50.45000076293945
2020-03-26,49.540000915527344
2019-10-23,51.279998779296875
