Dates,EBAY
2019-04-16,11137800.0
2019-03-15,7461000.0
2019-02-11,8123300.0
2019-01-10,9273600.0
2019-08-22,7379300.0
2018-11-07,6438600.0
2018-08-03,7066300.0
2018-09-04,8753700.0
2019-06-19,5298700.0
2019-09-23,7201400.0
2019-11-18,7874300.0
2020-02-05,6490000.0
2020-04-24,7261400.0
2019-03-29,9491500.0
2019-11-21,10785000.0
2020-04-27,11404100.0
2020-02-11,5982300.0
2020-04-30,11904800.0
2019-05-01,8884300.0
2019-02-26,7350500.0
2019-01-25,9266500.0
2018-12-24,9103300.0
2019-09-06,7550100.0
2018-07-17,11564700.0
2018-09-19,9352800.0
2019-08-05,6520000.0
2019-10-08,11852200.0
2019-12-11,20769600.0
2019-11-27,7365600.0
2020-02-14,7834000.0
2020-05-06,4739400.0
2019-01-08,8254200.0
2018-12-07,14763400.0
2019-08-20,4900000.0
2018-11-05,6368100.0
2019-07-19,3419500.0
2018-10-04,3862400.0
2019-06-17,5477000.0
2019-05-16,5962900.0
2018-08-01,5443700.0
2019-03-13,5831200.0
2019-12-03,5286700.0
2020-02-20,5660400.0
2019-12-06,7612000.0
2020-05-12,15260600.0
2019-12-09,27081600.0
2020-02-26,13045800.0
2020-05-15,9627200.0
2019-03-28,8740500.0
2018-09-17,6391500.0
2018-08-16,5249000.0
2018-10-19,8385600.0
2019-04-29,7852000.0
2019-01-23,6328000.0
2019-09-04,8815000.0
2018-11-20,10690100.0
2019-07-02,6246400.0
2019-05-31,7702800.0
2019-12-12,8461700.0
2020-05-18,5576500.0
2019-09-27,6915800.0
2020-03-03,6291100.0
2020-05-21,4205000.0
2019-05-14,5615100.0
2018-08-31,7416400.0
2018-07-30,6698100.0
2018-10-02,4102800.0
2019-04-12,6552100.0
2019-03-11,5346800.0
2019-02-07,5554900.0
2019-07-17,4950300.0
2019-09-19,7527000.0
2019-10-21,6570200.0
2019-12-18,9124900.0
2020-03-06,10721200.0
2019-10-03,7188200.0
2020-03-09,4472700.0
2020-05-27,5513600.0
2019-12-24,7488700.0
2020-03-12,7084000.0
2018-12-20,5724000.0
2019-08-01,9028900.0
2018-08-14,6707600.0
2018-07-13,6195900.0
2018-10-17,4927000.0
2019-05-29,5438100.0
2019-03-26,5754400.0
2019-02-22,6358800.0
2019-10-04,4307900.0
2019-11-05,4005200.0
2019-12-27,12088600.0
2020-06-02,3871200.0
2019-12-30,7437500.0
2020-03-18,12200900.0
2020-06-05,7360700.0
2019-07-15,10636800.0
2018-12-03,6149200.0
2019-06-13,5645100.0
2019-01-04,6159400.0
2018-08-29,7178300.0
2019-02-05,4602400.0
2018-11-01,6060400.0
2019-08-16,7128600.0
2019-04-10,6792800.0
2019-09-17,4984400.0
2019-10-15,5047000.0
2020-01-02,6894700.0
2020-06-08,4792100.0
2019-10-18,5314800.0
2020-03-24,5684500.0
2020-06-11,6274300.0
2020-01-08,4786900.0
2019-04-25,5295700.0
2019-07-30,6817800.0
2019-02-20,19482100.0
2018-07-11,14034300.0
2018-09-13,7941700.0
2018-10-15,8275400.0
2019-06-28,5435300.0
2018-12-18,6921500.0
2018-11-16,8236500.0
2019-10-02,7120100.0
2020-03-27,6434700.0
2020-01-10,9225800.0
2019-10-24,10966200.0
2020-03-30,10560700.0
2020-06-17,3930600.0
2020-01-14,6182600.0
2020-04-02,6190800.0
2019-01-02,6029200.0
2019-08-14,6301800.0
2018-10-30,7639100.0
2019-06-11,5307000.0
2019-05-10,9520400.0
2019-04-08,5660400.0
2018-08-27,6165800.0
2018-07-26,14172100.0
2018-09-28,8245400.0
2019-03-07,7534400.0
2019-10-30,3128900.0
2020-01-17,10174400.0
2020-06-23,7311400.0
2020-04-08,7517900.0
2020-06-26,8119400.0
2019-03-22,6547900.0
2019-01-17,7757000.0
2019-08-29,6290700.0
2018-11-14,7420700.0
2019-06-26,5800300.0
2018-09-11,6952200.0
2018-07-09,7240900.0
2018-08-10,13048600.0
2019-04-23,12129100.0
2019-09-30,7660000.0
2020-01-23,17421600.0
2019-11-08,5397900.0
2020-04-14,2129200.0
2019-11-11,4081900.0
2020-01-29,6606900.0
2020-04-17,6535800.0
2018-07-24,7437700.0
2018-09-26,4979300.0
2019-05-08,3960900.0
2019-03-05,5866000.0
2019-02-01,6867400.0
2018-12-31,6072600.0
2018-11-29,10787300.0
2019-08-12,5664400.0
2019-07-11,7987600.0
2019-09-13,7227300.0
2019-11-14,10966000.0
2020-04-20,6955900.0
2020-02-04,12082300.0
2020-04-23,6925200.0
2018-12-14,8023300.0
2019-08-27,7980200.0
2018-08-08,9243600.0
2018-10-11,10529200.0
2018-11-12,15161800.0
2019-07-26,21462300.0
2019-06-24,12420000.0
2019-05-23,18541300.0
2019-03-20,14939600.0
2019-01-15,46298200.0
2019-11-20,25896300.0
2020-02-07,24981600.0
2020-02-10,18990500.0
2020-04-29,11638100.0
2019-11-26,9380300.0
2020-02-13,11499100.0
2019-01-30,7317900.0
2018-08-23,10998300.0
2018-09-24,15223600.0
2018-11-27,7598300.0
2018-10-26,8940300.0
2019-07-09,14695200.0
2019-06-07,18961600.0
2019-05-06,15856200.0
2019-04-04,11917800.0
2019-09-11,16138600.0
2019-11-29,16824600.0
2020-05-05,13131000.0
2019-12-02,18838700.0
2020-02-19,13445400.0
2020-05-08,11816600.0
2019-05-21,12849800.0
2019-03-18,15594000.0
2018-09-07,15419000.0
2018-08-06,13056300.0
2018-10-09,17224800.0
2019-02-14,20972000.0
2018-12-12,17099700.0
2019-07-24,14020000.0
2019-09-26,20304800.0
2019-10-28,19461400.0
2019-12-05,24947000.0
2020-05-11,18502800.0
2019-07-03,24055000.0
2020-02-25,18485800.0
2020-05-14,14333700.0
2020-02-28,14183000.0
2019-08-08,14952000.0
2019-06-05,15868300.0
2018-07-20,14341500.0
2018-08-21,12007100.0
2018-10-24,10869100.0
2019-04-02,14731900.0
2019-03-01,10602500.0
2019-01-28,12044500.0
2018-12-27,13558300.0
2019-09-09,13792100.0
2020-03-02,14582700.0
2020-05-20,10651500.0
2019-12-17,11205800.0
2020-03-05,15513600.0
2019-02-12,12664000.0
2019-01-11,12259600.0
2018-12-10,9823600.0
2019-08-23,15275800.0
2018-11-08,16896100.0
2019-07-22,11090200.0
2019-06-20,16170400.0
2018-09-05,17989600.0
2019-04-17,18275900.0
2019-09-24,13894700.0
2019-12-20,10219900.0
2020-05-26,12414200.0
2019-04-30,11026000.0
2019-12-23,12588900.0
2020-03-11,8946000.0
2020-05-29,13731700.0
2019-12-26,9548400.0
2020-06-01,11041700.0
2019-05-02,11165100.0
2019-02-27,13183200.0
2018-11-23,8882200.0
2019-08-06,13600300.0
2018-07-18,9282500.0
2018-09-20,8281700.0
2018-10-22,9879700.0
2019-07-05,9548900.0
2019-06-03,8706500.0
2019-10-09,12476300.0
2019-10-11,18741500.0
2020-03-17,8931500.0
2020-06-04,9959000.0
2019-10-14,7599200.0
2020-03-20,32274600.0
2018-11-06,16332600.0
2019-06-18,12182400.0
2019-05-17,9699800.0
2019-04-15,10545900.0
2019-03-14,10563900.0
2019-01-09,10055400.0
2018-08-02,12464800.0
2018-10-05,9642900.0
2019-08-21,9692100.0
2019-10-17,11344000.0
2020-03-23,36555400.0
2020-06-10,9223500.0
2019-02-25,12289300.0
2020-01-07,13009000.0
2020-03-26,10268700.0
2019-10-23,17762400.0
