Dates,FANG
2020-03-16,105.6500015258789
2020-06-03,106.88999938964844
2018-11-28,101.45999908447266
2018-09-25,101.33000183105469
2018-07-23,101.55999755859375
2018-08-24,102.20999908447266
2019-07-10,100.30000305175781
2019-05-07,100.16000366210938
2019-04-05,102.26000213623047
2019-03-04,103.12000274658203
2019-01-31,102.88999938964844
2019-09-12,104.55000305175781
2019-12-31,101.87999725341797
2020-03-19,101.6500015258789
2020-01-03,97.95999908447266
2020-06-09,96.5999984741211
2019-02-15,97.86000061035156
2019-01-14,98.68000030517578
2018-07-06,101.0199966430664
2018-08-07,103.83000183105469
2018-10-10,105.5
2018-12-13,104.80000305175781
2019-08-26,106.44999694824219
2019-07-25,102.13999938964844
2019-05-22,104.02999877929688
2019-03-19,105.29000091552734
2020-01-06,105.51000213623047
2020-03-25,105.48999786376953
2020-06-12,102.93000030517578
2019-10-22,104.79000091552734
2020-01-09,104.66999816894531
2020-06-15,102.62000274658203
2019-10-25,100.05000305175781
2020-03-31,97.76000213623047
2020-06-18,95.5
2019-04-03,97.58000183105469
2018-08-22,100.5
2018-10-25,103.41999816894531
2019-01-29,104.20999908447266
2018-12-28,102.38999938964844
2018-11-26,104.54000091552734
2019-08-09,103.18000030517578
2019-07-08,105.18000030517578
2019-06-06,105.91000366210938
2019-09-10,101.37000274658203
2020-01-15,100.9800033569336
2020-04-03,102.61000061035156
2019-10-31,102.3499984741211
2020-04-06,102.54000091552734
2020-06-24,101.52999877929688
2018-11-09,103.69000244140625
2019-07-23,102.48999786376953
2019-06-21,99.95999908447266
2019-05-20,99.83999633789062
2019-04-18,102.44999694824219
2018-09-06,104.3499984741211
2018-10-08,102.83999633789062
2019-02-13,103.87000274658203
2018-12-11,99.91999816894531
2019-09-25,106.27999877929688
2020-01-21,105.95999908447266
2020-04-09,106.87000274658203
2019-11-06,108.23999786376953
2020-01-24,107.27999877929688
2020-01-27,111.19999694824219
2020-04-15,111.80999755859375
2018-12-26,111.04000091552734
2019-08-07,109.61000061035156
2019-06-04,107.20999908447266
2018-09-21,106.9000015258789
2018-07-19,106.38999938964844
2018-08-20,101.37000274658203
2018-10-23,99.12000274658203
2019-05-03,100.47000122070312
2019-04-01,100.69999694824219
2019-02-28,98.2300033569336
2019-11-12,105.8499984741211
2020-01-30,108.23999786376953
2019-11-15,107.88999938964844
2020-04-21,107.19999694824219
2019-04-16,109.11000061035156
2019-03-15,109.05999755859375
2019-02-11,110.62999725341797
2019-01-10,111.0199966430664
2019-08-22,109.66000366210938
2018-11-07,113.80000305175781
2018-08-03,108.87999725341797
2018-09-04,104.02999877929688
2019-06-19,104.11000061035156
2019-09-23,103.5199966430664
2019-11-18,101.30999755859375
2020-02-05,100.3499984741211
2020-04-24,98.05999755859375
2019-03-29,98.16999816894531
2019-11-21,99.12999725341797
2020-04-27,96.12000274658203
2020-02-11,97.58000183105469
2020-04-30,97.0199966430664
2019-05-01,97.5999984741211
2019-02-26,99.76000213623047
2019-01-25,98.20999908447266
2018-12-24,100.16999816894531
2019-09-06,98.94999694824219
2018-07-17,101.58000183105469
2018-09-19,104.54000091552734
2019-08-05,104.12000274658203
2019-10-08,107.58999633789062
2019-12-11,109.79000091552734
2019-11-27,107.63999938964844
2020-02-14,105.22000122070312
2020-05-06,107.2300033569336
2019-01-08,107.48999786376953
2018-12-07,108.97000122070312
2019-08-20,109.3499984741211
2018-11-05,104.16999816894531
2019-07-19,105.19999694824219
2018-10-04,107.41000366210938
2019-06-17,106.95999908447266
2019-05-16,106.97000122070312
2018-08-01,109.68000030517578
2019-03-13,109.31999969482422
2019-12-03,110.83000183105469
2020-02-20,106.41000366210938
2019-12-06,104.11000061035156
2020-05-12,101.79000091552734
2019-12-09,103.58000183105469
2020-02-26,104.61000061035156
2020-05-15,103.48999786376953
2019-03-28,104.44000244140625
2018-09-17,104.44999694824219
2018-08-16,101.4000015258789
2018-10-19,101.98999786376953
2019-04-29,99.7300033569336
2019-01-23,102.83000183105469
2019-09-04,103.43000030517578
2018-11-20,97.4000015258789
2019-07-02,97.48999786376953
2019-05-31,91.44999694824219
2019-12-12,91.05999755859375
2020-05-18,92.73999786376953
2019-09-27,95.19999694824219
2020-03-03,96.41999816894531
2020-05-21,96.87999725341797
2019-05-14,99.94000244140625
2018-08-31,96.30999755859375
2018-07-30,95.80999755859375
2018-10-02,97.26000213623047
2019-04-12,99.95999908447266
2019-03-11,99.27999877929688
2019-02-07,100.0999984741211
2019-07-17,99.2300033569336
2019-09-19,94.5999984741211
2019-10-21,93.5
2019-12-18,92.37000274658203
2020-03-06,96.62999725341797
2019-10-03,98.58000183105469
2020-03-09,98.08000183105469
2020-05-27,97.0
2019-12-24,97.81999969482422
2020-03-12,97.6500015258789
2018-12-20,95.5999984741211
2019-08-01,96.54000091552734
2018-08-14,99.45999908447266
2018-07-13,98.72000122070312
2018-10-17,96.16999816894531
2019-05-29,96.7300033569336
2019-03-26,105.04000091552734
2019-02-22,100.44999694824219
2019-10-04,98.25
2019-11-05,97.33000183105469
2019-12-27,96.81999969482422
2020-06-02,98.29000091552734
2019-12-30,94.48999786376953
2020-03-18,93.23999786376953
2020-06-05,90.12000274658203
2019-07-15,89.98999786376953
2018-12-03,89.91000366210938
2019-06-13,85.0
2019-01-04,83.12000274658203
2018-08-29,85.88999938964844
2019-02-05,85.41999816894531
2018-11-01,83.37000274658203
2019-08-16,80.81999969482422
2019-04-10,81.55000305175781
2019-09-17,82.54000091552734
2019-10-15,83.63999938964844
2020-01-02,83.95999908447266
2020-06-08,84.83999633789062
2019-10-18,83.43000030517578
2020-03-24,84.04000091552734
2020-06-11,81.97000122070312
2020-01-08,82.73999786376953
2019-04-25,85.69000244140625
2019-07-30,87.16000366210938
2019-02-20,86.91000366210938
2018-07-11,87.45999908447266
2018-09-13,86.5999984741211
2018-10-15,87.91999816894531
2019-06-28,84.37999725341797
2018-12-18,85.76000213623047
2018-11-16,86.79000091552734
2019-10-02,90.36000061035156
2020-03-27,90.2300033569336
2020-01-10,77.19999694824219
2019-10-24,75.55999755859375
2020-03-30,75.43000030517578
2020-06-17,76.77999877929688
2020-01-14,78.01000213623047
2020-04-02,77.01000213623047
2019-01-02,76.29000091552734
2019-08-14,77.08999633789062
2018-10-30,75.7300033569336
2019-06-11,74.19000244140625
2019-05-10,75.29000091552734
2019-04-08,75.56999969482422
2018-08-27,75.33000183105469
2018-07-26,77.12999725341797
2018-09-28,77.0999984741211
2019-03-07,78.5199966430664
2019-10-30,77.33999633789062
2020-01-17,77.87999725341797
2020-06-23,76.91000366210938
2020-04-08,80.55999755859375
2020-06-26,79.94000244140625
2019-03-22,83.2300033569336
2019-01-17,83.77999877929688
2019-08-29,83.45999908447266
2018-11-14,83.83000183105469
2019-06-26,86.2699966430664
2018-09-11,85.08999633789062
2018-07-09,87.69000244140625
2018-08-10,86.61000061035156
2019-04-23,87.08000183105469
2019-09-30,87.4800033569336
2020-01-23,88.0199966430664
2019-11-08,89.02999877929688
2020-04-14,90.18000030517578
2019-11-11,91.30999755859375
2020-01-29,90.7699966430664
2020-04-17,91.06999969482422
2018-07-24,92.86000061035156
2018-09-26,92.6500015258789
2019-05-08,94.41000366210938
2019-03-05,94.9000015258789
2019-02-01,96.41999816894531
2018-12-31,93.33000183105469
2018-11-29,94.1500015258789
2019-08-12,92.26000213623047
2019-07-11,90.4800033569336
2019-09-13,91.26000213623047
2019-11-14,91.30999755859375
2020-04-20,90.73999786376953
2020-02-04,89.54000091552734
2020-04-23,88.31999969482422
2018-12-14,85.44000244140625
2019-08-27,84.69999694824219
2018-08-08,82.83999633789062
2018-10-11,79.37000274658203
2018-11-12,79.12000274658203
2019-07-26,77.56999969482422
2019-06-24,76.48999786376953
2019-05-23,74.4000015258789
2019-03-20,73.08000183105469
2019-01-15,73.22000122070312
2019-11-20,77.4000015258789
2020-02-07,76.2300033569336
2020-02-10,74.23999786376953
2020-04-29,72.0
2019-11-26,72.51000213623047
2020-02-13,74.3499984741211
2019-01-30,74.54000091552734
2018-08-23,74.97000122070312
2018-09-24,74.55999755859375
2018-11-27,79.29000091552734
2018-10-26,78.4800033569336
2019-07-09,76.4000015258789
2019-06-07,71.08000183105469
2019-05-06,67.16000366210938
2019-04-04,63.13999938964844
2019-09-11,59.47999954223633
2019-11-29,62.0
2020-05-05,62.13999938964844
2019-12-02,61.7599983215332
2020-02-19,61.06999969482422
2020-05-08,58.209999084472656
2019-05-21,48.560001373291016
2019-03-18,26.8799991607666
2018-09-07,29.68000030517578
2018-08-06,26.200000762939453
2018-10-09,25.6200008392334
2019-02-14,27.190000534057617
2018-12-12,23.489999771118164
2019-07-24,20.229999542236328
2019-09-26,15.5600004196167
2019-10-28,18.690000534057617
2019-12-05,18.59000015258789
2020-05-11,20.3700008392334
2019-07-03,24.1200008392334
2020-02-25,24.170000076293945
2020-05-14,25.950000762939453
2020-02-28,23.8700008392334
2019-08-08,23.59000015258789
2019-06-05,26.200000762939453
2018-07-20,25.06999969482422
2018-08-21,29.049999237060547
2018-10-24,31.59000015258789
2019-04-02,32.099998474121094
2019-03-01,33.0099983215332
2019-01-28,37.47999954223633
2018-12-27,34.86000061035156
2019-09-09,33.08000183105469
2020-03-02,31.649999618530273
2020-05-20,30.229999542236328
2019-12-17,28.030000686645508
2020-03-05,31.520000457763672
2019-02-12,30.860000610351562
2019-01-11,31.399999618530273
2018-12-10,34.2400016784668
2019-08-23,37.099998474121094
2018-11-08,35.779998779296875
2019-07-22,36.220001220703125
2019-06-20,38.0
2018-09-05,44.189998626708984
2019-04-17,43.540000915527344
2019-09-24,40.279998779296875
2019-12-20,42.52000045776367
2020-05-26,40.33000183105469
2019-04-30,38.91999816894531
2019-12-23,40.369998931884766
2020-03-11,42.08000183105469
2020-05-29,41.02000045776367
2019-12-26,40.869998931884766
2020-06-01,37.790000915527344
2019-05-02,38.18000030517578
2019-02-27,38.779998779296875
2018-11-23,43.439998626708984
2019-08-06,41.84000015258789
2018-07-18,43.65999984741211
2018-09-20,42.88999938964844
2018-10-22,42.939998626708984
2019-07-05,44.900001525878906
2019-06-03,44.29999923706055
2019-10-09,43.02000045776367
2019-10-11,42.58000183105469
2020-03-17,43.72999954223633
2020-06-04,45.61000061035156
2019-10-14,47.58000183105469
2020-03-20,47.68000030517578
2018-11-06,52.209999084472656
2019-06-18,59.81999969482422
2019-05-17,53.91999816894531
2019-04-15,50.16999816894531
2019-03-14,44.36000061035156
2019-01-09,46.959999084472656
2018-08-02,48.119998931884766
2018-10-05,49.970001220703125
2019-08-21,46.54999923706055
2019-10-17,46.59000015258789
2020-03-23,46.72999954223633
2020-06-10,46.09000015258789
2019-02-25,46.310001373291016
2020-01-07,41.900001525878906
2020-03-26,43.619998931884766
2019-10-23,41.130001068115234
