Dates,FANG
2019-06-10,98.37290954589844
2019-05-09,97.79615020751953
2018-07-25,96.28091430664062
2018-09-27,94.15958404541016
2018-10-29,90.63054656982422
2019-10-16,86.55409240722656
2019-12-16,85.95777130126953
2020-03-04,88.56788635253906
2020-05-22,87.03309631347656
2019-10-01,86.77892303466797
2019-12-19,83.74845886230469
2018-09-10,89.92670440673828
2019-05-24,90.79674530029297
2018-08-09,89.82894897460938
2019-04-22,90.62078094482422
2019-03-21,93.08426666259766
2019-01-16,94.00318145751953
2019-08-28,97.68860626220703
2018-11-13,100.32805633544922
2018-10-12,102.59600830078125
2019-06-25,104.39473724365234
2020-03-10,103.74954223632812
2020-05-28,101.76507568359375
2019-10-07,102.16587829589844
2020-03-13,102.6546859741211
2019-10-10,103.27053833007812
2020-03-16,103.28031158447266
2020-06-03,104.49250793457031
2018-11-28,99.18428802490234
2018-09-25,99.05721282958984
2018-07-23,99.28205108642578
2018-08-24,99.91748046875
2019-07-10,98.0503158569336
2019-05-07,97.91344451904297
2019-04-05,99.96635437011719
2019-03-04,100.80706024169922
2019-01-31,100.58222198486328
2019-09-12,102.20499420166016
2019-12-31,99.5948715209961
2020-03-19,99.37003326416016
2020-01-03,95.7627944946289
2020-06-09,94.43331146240234
2019-02-15,95.66504669189453
2019-01-14,96.46664428710938
2018-07-06,98.7541732788086
2018-08-07,101.50114440917969
2018-10-10,103.1336898803711
2018-12-13,102.44937896728516
2019-08-26,104.18663787841797
2019-07-25,99.96827697753906
2019-05-22,101.8180923461914
2019-03-19,103.05130004882812
2020-01-06,103.2666244506836
2020-03-25,103.24705505371094
2020-06-12,100.7414779663086
2019-10-22,102.56194305419922
2020-01-09,102.44448852539062
2020-06-15,100.4380874633789
2019-10-25,97.92272186279297
2020-03-31,95.68140411376953
2020-06-18,93.46946716308594
2019-04-03,95.50523376464844
2018-08-22,98.3631591796875
2018-10-25,101.22106170654297
2019-01-29,101.99427032470703
2018-12-28,100.21296691894531
2018-11-26,102.31725311279297
2019-08-09,100.98617553710938
2019-07-08,102.94363403320312
2019-06-06,103.65812683105469
2019-09-10,99.21465301513672
2020-01-15,98.83293914794922
2020-04-03,100.42829895019531
2019-10-31,100.17381286621094
2020-04-06,100.35977935791016
2020-06-24,99.37125396728516
2018-11-09,101.4853286743164
2019-07-23,100.31082916259766
2019-06-21,97.83464050292969
2019-05-20,97.71717071533203
2019-04-18,100.27169036865234
2018-09-06,102.13128662109375
2018-10-08,100.65339660644531
2019-02-13,101.66150665283203
2018-12-11,97.79547882080078
2019-09-25,104.02025604248047
2020-01-21,103.70706176757812
2020-04-09,104.59770965576172
2019-11-06,105.9385757446289
2020-01-24,104.99899291992188
2020-01-27,108.83564758300781
2020-04-15,109.43267059326172
2018-12-26,108.67904663085938
2019-08-07,107.27945709228516
2019-06-04,104.93048095703125
2018-09-21,104.6270751953125
2018-07-19,104.12792205810547
2018-08-20,99.21465301513672
2018-10-23,97.01249694824219
2019-05-03,98.33377838134766
2019-04-01,98.55889129638672
2019-02-28,96.14141845703125
2019-11-12,103.59939575195312
2020-01-30,105.9385757446289
2019-11-15,105.59601593017578
2020-04-21,104.92069244384766
2019-04-16,106.79008483886719
2019-03-15,106.74114227294922
2019-02-11,108.27776336669922
2019-01-10,108.65946197509766
2019-08-22,107.3283920288086
2018-11-07,111.38037109375
2018-08-03,106.5649642944336
2018-09-04,101.8180923461914
2019-06-19,102.08086395263672
2019-09-23,101.50236511230469
2019-11-18,99.33543395996094
2020-02-05,98.39415740966797
2020-04-24,96.14877319335938
2019-03-29,96.25663757324219
2019-11-21,97.19792938232422
2020-04-27,94.24659729003906
2020-02-11,95.67813873291016
2020-04-30,95.12905883789062
2019-05-01,95.69774627685547
2019-02-26,97.81565856933594
2019-01-25,96.29586029052734
2018-12-24,98.21766662597656
2019-09-06,97.02143859863281
2018-07-17,99.60018157958984
2018-09-19,102.50247955322266
2019-08-05,102.09066772460938
2019-10-08,105.49303436279297
2019-12-11,107.65016174316406
2019-11-27,105.54206085205078
2020-02-14,103.16922760009766
2020-05-06,105.14006042480469
2019-01-08,105.3949966430664
2018-12-07,106.84614562988281
2019-08-20,107.21874237060547
2018-11-05,102.13969421386719
2019-07-19,103.14962768554688
2018-10-04,105.31655883789062
2019-06-17,104.87532043457031
2019-05-16,104.8851318359375
2018-08-01,107.54231262207031
2019-03-13,107.18932342529297
2019-12-03,108.6698989868164
2020-02-20,104.33604431152344
2019-12-06,102.08086395263672
2020-05-12,99.80608367919922
2019-12-09,101.56120300292969
2020-02-26,102.57112121582031
2020-05-15,101.47295379638672
2019-03-28,102.4044418334961
2018-09-17,102.41423797607422
2018-08-16,99.42369079589844
2018-10-19,100.00218200683594
2019-04-29,97.78623962402344
2019-01-23,100.82582092285156
2019-09-04,101.41411590576172
2018-11-20,95.50164794921875
2019-07-02,95.58988952636719
2019-05-31,89.66761016845703
2019-12-12,89.28520965576172
2020-05-18,90.93247985839844
2019-09-27,93.34452056884766
2020-03-03,94.5407485961914
2020-05-21,94.99177551269531
2019-05-14,97.99214172363281
2018-08-31,94.43289184570312
2018-07-30,94.12637329101562
2018-10-02,95.55089569091797
2019-04-12,98.20344543457031
2019-03-11,97.53540802001953
2019-02-07,98.34099578857422
2019-07-17,97.48628234863281
2019-09-19,92.93763732910156
2019-10-21,91.85697174072266
2019-12-18,90.746826171875
2020-03-06,94.93196868896484
2019-10-03,96.84770202636719
2020-03-09,96.35649108886719
2020-05-27,95.29547119140625
2019-12-24,96.10105895996094
2020-03-12,95.93404388427734
2018-12-20,93.9200668334961
2019-08-01,94.84355163574219
2018-08-14,97.71223449707031
2018-07-13,96.98523712158203
2018-10-17,94.48005676269531
2019-05-29,95.03022003173828
2019-03-26,103.19418334960938
2019-02-22,98.68484497070312
2019-10-04,96.52350616455078
2019-11-05,95.61966705322266
2019-12-27,95.1186294555664
2020-06-02,96.56279754638672
2019-12-30,92.8295669555664
2020-03-18,91.6015396118164
2020-06-05,88.53636932373047
2019-07-15,88.40864562988281
2018-12-03,88.33006286621094
2019-06-13,83.50634765625
2019-01-04,81.65937805175781
2018-08-29,84.38069152832031
2019-02-05,83.91895294189453
2018-11-01,81.90498352050781
2019-08-16,79.39979553222656
2019-04-10,80.11697387695312
2019-09-17,81.08956909179688
2019-10-15,82.17023468017578
2020-01-02,82.48460388183594
2020-06-08,83.3491439819336
2019-10-18,81.96392822265625
2020-03-24,82.5632095336914
2020-06-11,80.52958679199219
2020-01-08,81.28605651855469
2019-04-25,84.18421936035156
2019-07-30,85.62838745117188
2019-02-20,85.38277435302734
2018-07-11,85.92310333251953
2018-09-13,85.07821655273438
2018-10-15,86.3750228881836
2019-06-28,82.89723205566406
2018-12-18,84.25299072265625
2018-11-16,85.26488494873047
2019-10-02,88.77214050292969
2020-03-27,88.6444320678711
2020-01-10,75.84339904785156
2019-10-24,74.23221588134766
2020-03-30,74.10450744628906
2020-06-17,75.43077850341797
2020-01-14,76.63916778564453
2020-04-02,75.65674591064453
2019-01-02,75.1328125
2019-08-14,75.92066955566406
2018-10-30,74.58130645751953
2019-06-11,73.06466674804688
2019-05-10,74.14797973632812
2019-04-08,74.4237289428711
2018-08-27,74.18737030029297
2018-07-26,75.9600601196289
2018-09-28,75.9305191040039
2019-03-07,77.32898712158203
2019-10-30,76.16687774658203
2020-01-17,76.69868469238281
2020-06-23,75.743408203125
2020-04-08,79.3380355834961
2020-06-26,78.72744750976562
2019-03-22,81.96754455566406
2019-01-17,82.50920104980469
2019-08-29,82.19405364990234
2018-11-14,82.5584487915039
2019-06-26,84.96142578125
2018-09-11,83.79932403564453
2018-07-09,86.35989379882812
2018-08-10,85.29627227783203
2019-04-23,85.75914764404297
2019-09-30,86.15308380126953
2020-01-23,86.68488311767578
2019-11-08,87.6795654296875
2020-04-14,88.81212615966797
2019-11-11,89.92498016357422
2020-01-29,89.3931655883789
2020-04-17,89.68862915039062
2018-07-24,91.45147705078125
2018-09-26,91.2446517944336
2019-05-08,92.97796630859375
2019-03-05,93.46052551269531
2019-02-01,94.95746612548828
2018-12-31,91.91434478759766
2018-11-29,92.7219009399414
2019-08-12,90.8605728149414
2019-07-11,89.10757446289062
2019-09-13,89.87574005126953
2019-11-14,89.92498016357422
2020-04-20,89.3636245727539
2020-02-04,88.18183135986328
2020-04-23,86.98033905029297
2018-12-14,84.1440200805664
2019-08-27,83.41523742675781
2018-08-08,81.58345031738281
2018-10-11,78.16609191894531
2018-11-12,77.91988372802734
2019-07-26,76.39339447021484
2019-06-24,75.32977294921875
2019-05-23,73.271484375
2019-03-20,71.97150421142578
2019-01-15,72.10938262939453
2019-11-20,76.2259750366211
2020-02-07,75.07372283935547
2020-02-10,73.11390686035156
2020-04-29,70.90788269042969
2019-11-26,71.41014862060547
2020-02-13,73.22223663330078
2019-01-30,73.40935516357422
2018-08-23,73.83283233642578
2018-09-24,73.42904663085938
2018-11-27,78.08731079101562
2018-10-26,77.28959655761719
2019-07-09,75.24114227294922
2019-06-07,70.00183868408203
2019-05-06,66.14130401611328
2019-04-04,62.182273864746094
2019-09-11,58.577789306640625
2019-11-29,61.059566497802734
2020-05-05,61.56983947753906
2019-12-02,61.19332504272461
2020-02-19,60.5096549987793
2020-05-08,57.675899505615234
2019-05-21,48.114444732666016
2019-03-18,26.633363723754883
2018-09-07,29.40767478942871
2018-08-06,25.959604263305664
2018-10-09,25.384925842285156
2019-02-14,26.940521240234375
2018-12-12,23.27446937561035
2019-07-24,20.04438018798828
2019-09-26,15.417230606079102
2019-10-28,18.518512725830078
2019-12-05,18.419429779052734
2020-05-11,20.18309783935547
2019-07-03,23.89868927001953
2020-02-25,23.948230743408203
2020-05-14,25.711898803710938
2020-02-28,23.650983810424805
2019-08-08,23.373552322387695
2019-06-05,25.959604263305664
2018-07-20,24.8399715423584
2018-08-21,28.7834529876709
2018-10-24,31.300148010253906
2019-04-02,31.80546760559082
2019-03-01,32.70711898803711
2019-01-28,37.136104583740234
2018-12-27,34.54014587402344
2019-09-09,32.7764778137207
2020-03-02,31.35959815979004
2020-05-20,29.952627182006836
2019-12-17,27.77281379699707
2020-03-05,31.230791091918945
2019-02-12,30.576847076416016
2019-01-11,31.11189079284668
2018-12-10,33.92583465576172
2019-08-23,36.75959014892578
2018-11-08,35.45170211791992
2019-07-22,35.88766860961914
2019-06-20,37.65133285522461
2018-09-05,43.78453826904297
2019-04-17,43.1405029296875
2019-09-24,39.9104118347168
2019-12-20,42.129859924316406
2020-05-26,39.959957122802734
2019-04-30,38.562889099121094
2019-12-23,39.99958801269531
2020-03-11,41.69390106201172
2020-05-29,40.64362335205078
2019-12-26,40.494998931884766
2020-06-01,37.790000915527344
2019-05-02,38.18000030517578
2019-02-27,38.779998779296875
2018-11-23,43.439998626708984
2019-08-06,41.84000015258789
2018-07-18,43.65999984741211
2018-09-20,42.88999938964844
2018-10-22,42.939998626708984
2019-07-05,44.900001525878906
2019-06-03,44.29999923706055
2019-10-09,43.02000045776367
2019-10-11,42.58000183105469
2020-03-17,43.72999954223633
2020-06-04,45.61000061035156
2019-10-14,47.58000183105469
2020-03-20,47.68000030517578
2018-11-06,52.209999084472656
2019-06-18,59.81999969482422
2019-05-17,53.91999816894531
2019-04-15,50.16999816894531
2019-03-14,44.36000061035156
2019-01-09,46.959999084472656
2018-08-02,48.119998931884766
2018-10-05,49.970001220703125
2019-08-21,46.54999923706055
2019-10-17,46.59000015258789
2020-03-23,46.72999954223633
2020-06-10,46.09000015258789
2019-02-25,46.310001373291016
2020-01-07,41.900001525878906
2020-03-26,43.619998931884766
2019-10-23,41.130001068115234
