Dates,FFIV
2019-08-29,137.8800048828125
2018-11-14,140.82000732421875
2019-06-26,143.4600067138672
2018-09-11,139.25
2018-07-09,138.6999969482422
2018-08-10,141.22000122070312
2019-04-23,140.35000610351562
2019-09-30,143.69000244140625
2020-01-23,138.32000732421875
2019-11-08,139.0399932861328
2020-04-14,138.58999633789062
2019-11-11,139.0800018310547
2020-01-29,139.1699981689453
2020-04-17,139.2899932861328
2018-07-24,139.64999389648438
2018-09-26,140.75999450683594
2019-05-08,140.0
2019-03-05,138.25
2019-02-01,136.99000549316406
2018-12-31,136.44000244140625
2018-11-29,135.99000549316406
2019-08-12,135.14999389648438
2019-07-11,136.1999969482422
2019-09-13,136.10000610351562
2019-11-14,136.1199951171875
2020-04-20,138.67999267578125
2020-02-04,137.0
2020-04-23,135.0399932861328
2018-12-14,132.27999877929688
2019-08-27,133.9600067138672
2018-08-08,135.82000732421875
2018-10-11,132.6999969482422
2018-11-12,126.0
2019-07-26,125.66000366210938
2019-06-24,125.12000274658203
2019-05-23,122.12000274658203
2019-03-20,121.7699966430664
2019-01-15,123.30000305175781
2019-11-20,125.2300033569336
2020-02-07,123.5999984741211
2020-02-10,123.58000183105469
2020-04-29,126.91000366210938
2019-11-26,126.08999633789062
2020-02-13,126.70999908447266
2019-01-30,128.22000122070312
2018-08-23,127.51000213623047
2018-09-24,127.69999694824219
2018-11-27,129.75
2018-10-26,132.85000610351562
2019-07-09,133.36000061035156
2019-06-07,130.25999450683594
2019-05-06,126.79000091552734
2019-04-04,126.44999694824219
2019-09-11,122.80000305175781
2019-11-29,119.94999694824219
2020-05-05,120.04000091552734
2019-12-02,116.12999725341797
2020-02-19,122.4000015258789
2020-05-08,118.80000305175781
2019-05-21,119.63999938964844
2019-03-18,111.69000244140625
2018-09-07,117.87999725341797
2018-08-06,107.80000305175781
2018-10-09,98.33000183105469
2019-02-14,105.69999694824219
2018-12-12,95.66000366210938
2019-07-24,93.12999725341797
2019-09-26,90.55000305175781
2019-10-28,98.33000183105469
2019-12-05,100.13999938964844
2020-05-11,98.6500015258789
2019-07-03,102.70999908447266
2020-02-25,105.29000091552734
2020-05-14,114.05000305175781
2020-02-28,110.80000305175781
2019-08-08,109.80999755859375
2019-06-05,106.62999725341797
2018-07-20,103.7300033569336
2018-08-21,107.12000274658203
2018-10-24,107.30000305175781
2019-04-02,112.69000244140625
2019-03-01,116.76000213623047
2019-01-28,120.9000015258789
2018-12-27,125.38999938964844
2019-09-09,120.69999694824219
2020-03-02,122.9800033569336
2020-05-20,120.41999816894531
2019-12-17,122.31999969482422
2020-03-05,124.11000061035156
2019-02-12,122.66000366210938
2019-01-11,119.83999633789062
2018-12-10,123.20999908447266
2019-08-23,124.0199966430664
2018-11-08,127.31999969482422
2019-07-22,130.9199981689453
2019-06-20,140.86000061035156
2018-09-05,142.69000244140625
2019-04-17,139.25999450683594
2019-09-24,135.3000030517578
2019-12-20,135.39999389648438
2020-05-26,136.52000427246094
2019-04-30,141.8000030517578
2019-12-23,142.7100067138672
2020-03-11,149.02000427246094
2020-05-29,148.47000122070312
2019-12-26,140.41000366210938
2020-06-01,137.02999877929688
2019-05-02,137.1199951171875
2019-02-27,138.72999572753906
2018-11-23,141.1699981689453
2019-08-06,138.92999267578125
2018-07-18,140.3800048828125
2018-09-20,137.13999938964844
2018-10-22,137.30999755859375
2019-07-05,139.11000061035156
2019-06-03,145.27000427246094
2019-10-09,142.25
2019-10-11,144.9199981689453
2020-03-17,145.82000732421875
2020-06-04,146.5399932861328
2019-10-14,146.08999633789062
2020-03-20,142.88999938964844
2018-11-06,145.13999938964844
2019-06-18,146.27999877929688
2019-05-17,143.9199981689453
2019-04-15,146.02000427246094
2019-03-14,137.50999450683594
2019-01-09,140.32000732421875
2018-08-02,140.0
2018-10-05,141.77999877929688
2019-08-21,140.19000244140625
2019-10-17,138.5800018310547
2020-03-23,136.64999389648438
2020-06-10,136.89999389648438
2019-02-25,136.36000061035156
2020-01-07,135.00999450683594
2020-03-26,134.86000061035156
2019-10-23,140.1199951171875
