Dates,CL=F
2020-03-16,55.369998931884766
2020-06-03,55.65999984741211
2018-11-28,55.75
2018-09-25,55.209999084472656
2018-07-23,54.29999923706055
2018-08-24,54.209999084472656
2019-07-10,52.9900016784668
2019-05-07,52.779998779296875
2019-04-05,54.04999923706055
2019-03-04,54.599998474121094
2019-01-31,54.68000030517578
2019-09-12,55.869998931884766
2019-12-31,56.33000183105469
2020-03-19,57.54999923706055
2020-01-03,57.61000061035156
2020-03-22,57.810001373291016
2020-06-09,57.529998779296875
2019-02-15,56.08000183105469
2019-01-14,57.38999938964844
2018-08-07,57.43000030517578
2018-10-10,57.880001068115234
2018-12-13,57.0
2019-08-26,57.189998626708984
2019-07-25,56.400001525878906
2019-05-22,56.9900016784668
2019-03-19,56.5099983215332
2019-09-27,57.0099983215332
2020-01-06,57.54999923706055
2020-03-25,58.47999954223633
2020-06-12,58.7400016784668
2019-10-22,58.95000076293945
2020-01-09,59.22999954223633
2020-06-15,59.56999969482422
2019-10-25,60.119998931884766
2020-03-31,60.38999938964844
2020-06-18,60.06999969482422
2019-04-03,59.349998474121094
2018-08-22,60.380001068115234
2018-10-25,60.220001220703125
2019-01-29,59.560001373291016
2018-12-28,60.72999954223633
2019-09-10,61.79999923706055
2018-11-26,62.75
2019-08-09,62.9900016784668
2019-07-08,62.77000045776367
2019-06-06,63.34000015258789
2020-01-15,64.4800033569336
2020-04-03,64.79000091552734
2020-03-29,64.69999694824219
2020-06-21,64.48999786376953
2019-10-31,64.6500015258789
2020-04-06,63.84000015258789
2020-06-24,64.37000274658203
2018-11-09,64.61000061035156
2019-07-23,64.16000366210938
2019-06-21,65.91999816894531
2019-05-20,66.5999984741211
2019-04-18,66.43000030517578
2018-09-06,66.27999877929688
2018-10-08,65.18000030517578
2019-02-13,63.689998626708984
2018-12-11,64.75
2019-09-25,63.93000030517578
2020-01-21,63.68000030517578
2020-04-09,62.52000045776367
2019-11-06,62.95000076293945
2020-01-24,62.4900016784668
2020-04-12,62.369998931884766
2020-01-27,62.209999084472656
2020-04-15,62.4900016784668
2018-12-26,63.33000183105469
2019-08-07,62.11000061035156
2019-06-04,62.34000015258789
2018-09-21,63.47999954223633
2018-07-19,63.63999938964844
2018-08-20,63.810001373291016
2018-10-23,63.599998474121094
2019-05-03,62.779998779296875
2019-04-01,61.290000915527344
2019-02-28,59.099998474121094
2019-11-12,59.56999969482422
2020-01-30,59.13999938964844
2019-11-15,59.70000076293945
2020-02-02,56.61000061035156
2020-04-21,54.630001068115234
2019-04-16,53.779998779296875
2019-03-15,53.40999984741211
2019-02-11,53.29999923706055
2019-01-10,54.31999969482422
2019-08-22,54.84000015258789
2018-11-07,54.040000915527344
2018-08-03,53.04999923706055
2018-09-04,53.45000076293945
2019-06-19,52.97999954223633
2019-09-23,52.7400016784668
2019-11-18,54.310001373291016
2020-02-05,54.41999816894531
2020-04-24,57.02000045776367
2019-03-29,57.97999954223633
2019-11-21,58.220001220703125
2020-04-27,58.84000015258789
2020-02-11,59.93000030517578
2020-04-30,59.72999954223633
2019-05-01,59.79999923706055
2019-02-26,60.279998779296875
2019-01-25,59.43000030517578
2019-09-06,57.81999969482422
2018-07-17,58.459999084472656
2018-09-19,59.099998474121094
2019-08-05,60.529998779296875
2019-10-08,60.939998626708984
2019-12-11,60.7400016784668
2020-02-13,60.91999816894531
2019-11-27,60.060001373291016
2020-02-14,58.36000061035156
2020-05-03,57.31999969482422
2020-05-06,56.36000061035156
2019-01-08,56.84000015258789
2018-12-07,57.470001220703125
2019-08-20,57.63999938964844
2018-11-05,56.9900016784668
2019-07-19,56.56999969482422
2018-10-04,57.099998474121094
2019-06-17,58.470001220703125
2019-05-16,58.81999969482422
2018-08-01,57.9900016784668
2019-03-13,56.04999923706055
2019-12-03,55.61000061035156
2020-02-20,55.41999816894531
2019-12-06,53.77000045776367
2020-02-23,53.060001373291016
2020-05-12,54.91999816894531
2019-12-09,55.18000030517578
2020-02-26,57.470001220703125
2020-05-15,56.849998474121094
2019-03-28,55.33000183105469
2018-09-17,55.66999816894531
2018-08-16,56.40999984741211
2018-10-19,56.599998474121094
2019-04-29,57.130001068115234
2019-01-23,56.459999084472656
2019-09-04,55.599998474121094
2018-11-20,55.2599983215332
2019-07-02,55.720001220703125
2019-05-31,56.75
2020-05-18,56.88999938964844
2020-03-03,56.720001220703125
2020-05-21,55.2400016784668
2019-05-14,56.58000183105469
2018-08-31,57.7599983215332
2018-07-30,56.95000076293945
2018-10-02,58.15999984741211
2019-04-12,58.7599983215332
2019-03-11,58.29999923706055
2019-02-07,56.34000015258789
2019-07-17,55.68000030517578
2019-09-19,63.380001068115234
2019-10-21,62.59000015258789
2019-12-18,59.43000030517578
2020-03-06,59.540000915527344
2020-05-24,59.099998474121094
2019-10-03,59.38999938964844
2020-03-09,58.4900016784668
2020-05-27,57.02000045776367
2020-03-12,56.84000015258789
2018-12-20,56.7599983215332
2019-08-01,56.56999969482422
2018-08-14,54.84000015258789
2018-07-13,54.41999816894531
2018-10-17,52.90999984741211
2019-05-29,53.349998474121094
2019-03-26,54.060001373291016
2019-02-22,53.27000045776367
2019-10-04,53.7400016784668
2019-11-05,53.970001220703125
2019-12-27,54.93000030517578
2020-03-15,54.900001525878906
2020-06-02,53.790000915527344
2019-12-30,53.7400016784668
2020-03-18,54.15999984741211
2020-06-05,54.619998931884766
2019-07-15,54.029998779296875
2018-12-03,54.619998931884766
2019-06-13,56.06999969482422
2019-01-04,56.5099983215332
2018-08-29,56.7400016784668
2019-02-05,56.91999816894531
2018-11-01,55.90999984741211
2019-08-16,55.72999954223633
2019-04-10,55.59000015258789
2019-09-17,56.33000183105469
2019-10-15,57.43000030517578
2020-01-02,57.5
2020-06-08,57.849998474121094
2019-10-18,57.880001068115234
2020-03-24,57.47999954223633
2020-06-11,57.400001525878906
2020-01-08,57.54999923706055
2019-04-25,57.529998779296875
2019-07-30,57.790000915527344
2019-02-20,57.970001220703125
2018-07-11,58.09000015258789
2018-09-13,57.11000061035156
2018-10-15,57.25
2019-06-28,58.66999816894531
2018-12-18,58.7400016784668
2018-11-16,58.150001525878906
2019-10-02,58.560001373291016
2020-03-27,58.68000030517578
2020-06-14,56.66999816894531
2020-01-10,56.79999923706055
2019-10-24,58.65999984741211
2020-03-30,59.119998931884766
2020-06-17,59.849998474121094
2020-01-14,59.25
2020-04-02,59.52000045776367
2019-01-02,59.220001220703125
2019-08-14,59.720001220703125
2018-10-30,60.47999954223633
2019-06-11,60.34000015258789
2019-05-10,61.060001373291016
2019-04-08,61.18000030517578
2018-08-27,61.470001220703125
2018-07-26,61.20000076293945
2018-09-28,60.77000045776367
2019-03-07,61.83000183105469
2019-10-30,61.970001220703125
2020-01-17,62.34000015258789
2020-06-23,61.880001068115234
2020-04-08,61.599998474121094
2020-06-26,64.08999633789062
2019-03-22,64.72000122070312
2019-01-17,63.150001525878906
2019-08-29,65.6500015258789
2018-11-14,60.310001373291016
2019-06-26,59.779998779296875
2018-09-11,59.27000045776367
2018-07-09,58.720001220703125
2018-08-10,58.36000061035156
2019-04-23,58.869998931884766
2019-09-30,58.97999954223633
2020-01-23,59.72999954223633
2020-06-29,58.380001068115234
2019-11-08,56.27000045776367
2020-01-26,55.95000076293945
2020-04-14,53.709999084472656
2019-11-11,53.709999084472656
2020-01-29,54.060001373291016
2020-04-17,54.369998931884766
2018-07-24,53.20000076293945
2018-09-26,53.36000061035156
2019-05-08,51.27000045776367
2019-03-05,51.970001220703125
2019-02-01,51.54999923706055
2018-12-31,51.880001068115234
2019-09-13,52.20000076293945
2018-11-29,51.47999954223633
2019-08-12,50.15999984741211
2019-07-11,50.4900016784668
2019-11-14,50.689998626708984
2020-04-20,51.72999954223633
2020-02-04,51.959999084472656
2020-04-23,52.34000015258789
2018-12-14,52.40999984741211
2019-08-27,52.40999984741211
2018-08-08,53.65999984741211
2018-10-11,54.5
2018-11-12,53.86000061035156
2019-07-26,52.63999938964844
2019-06-24,52.63999938964844
2019-05-23,52.02000045776367
2019-03-20,50.439998626708984
2019-01-15,48.380001068115234
2019-11-20,47.029998779296875
2020-02-07,44.70000076293945
2020-04-26,47.560001373291016
2020-02-10,48.65999984741211
2020-04-29,48.40999984741211
2019-11-26,47.56999969482422
2019-01-30,46.380001068115234
2018-08-23,33.59000015258789
2018-09-24,34.880001068115234
2018-10-26,35.02000045776367
2019-09-11,36.349998474121094
2018-11-27,33.630001068115234
2019-07-09,33.869998931884766
2019-06-07,33.75
2019-05-06,33.75
2019-04-04,30.299999237060547
2020-02-16,27.600000381469727
2020-05-05,28.280000686645508
2019-12-02,28.489999771118164
2020-02-19,23.06999969482422
2020-05-08,24.600000381469727
2019-05-21,25.15999984741211
2019-03-18,25.06999969482422
2018-09-07,24.219999313354492
2018-08-06,23.139999389648438
2018-10-09,20.93000030517578
2019-02-14,20.860000610351562
2018-12-12,21.889999389648438
2019-07-24,21.549999237060547
2019-09-26,27.3799991607666
2019-10-28,29.1299991607666
2019-12-05,28.239999771118164
2020-05-11,27.239999771118164
2020-02-25,26.610000610351562
2020-05-14,28.360000610351562
2020-02-28,24.739999771118164
2020-05-17,24.0
2019-08-08,22.799999237060547
2019-06-05,20.6200008392334
2018-07-20,20.399999618530273
2018-08-21,19.75
2018-10-24,17.559999465942383
2019-04-02,15.3100004196167
2019-03-01,13.859999656677246
2019-01-28,16.18000030517578
2018-12-27,18.260000228881836
2019-09-09,17.969999313354492
2020-03-02,16.790000915527344
2020-05-20,15.6899995803833
2019-12-17,13.850000381469727
2020-03-05,16.780000686645508
2019-02-12,19.440000534057617
2019-01-11,20.479999542236328
2018-12-10,19.530000686645508
2019-08-23,21.420000076293945
2018-11-08,26.079999923706055
2019-07-22,25.579999923706055
2019-06-20,26.739999771118164
2018-09-05,24.989999771118164
2019-04-17,24.75
2019-09-24,25.579999923706055
2019-12-20,26.229999542236328
2020-03-08,26.450000762939453
2020-05-26,27.959999084472656
2019-04-30,29.920000076293945
2019-12-23,30.31999969482422
2020-03-11,33.439998626708984
2020-05-29,33.150001525878906
2019-12-26,33.779998779296875
2020-06-01,34.65999984741211
2019-05-02,33.63999938964844
2019-02-27,33.09000015258789
2019-08-06,34.810001373291016
2018-07-18,34.31999969482422
2018-09-20,34.209999084472656
2018-10-22,35.77000045776367
2019-07-05,35.41999816894531
2019-06-03,35.900001525878906
2019-10-09,37.060001373291016
2019-12-12,38.18000030517578
2019-10-11,37.619998931884766
2020-03-17,39.68000030517578
2020-06-04,40.439998626708984
2019-10-14,40.439998626708984
2020-03-20,39.099998474121094
2020-06-07,39.90999984741211
2018-11-06,39.09000015258789
2019-06-18,36.9900016784668
2019-05-17,36.119998931884766
2019-04-15,37.2599983215332
2019-03-14,39.060001373291016
2019-01-09,39.0099983215332
2018-08-02,39.16999816894531
2018-10-05,40.599998474121094
2019-08-21,39.77000045776367
2019-10-17,40.77000045776367
2020-03-23,41.630001068115234
2020-06-10,40.540000915527344
2019-02-25,39.22999954223633
2020-01-07,39.349998474121094
2020-03-26,38.119998931884766
2019-10-23,39.88999938964844
