Dates,QCOM
2018-08-14,78.70999908447266
2018-07-13,79.9000015258789
2018-10-17,79.08000183105469
2019-05-29,78.41000366210938
2019-03-26,78.04000091552734
2019-02-22,78.69000244140625
2019-10-04,78.9000015258789
2019-11-05,78.2300033569336
2019-12-27,76.44000244140625
2020-06-02,77.23999786376953
2019-12-30,75.2300033569336
2020-03-18,77.26000213623047
2020-06-05,77.3499984741211
2019-07-15,76.62999725341797
2018-12-03,76.27999877929688
2019-06-13,75.47000122070312
2019-01-04,73.98999786376953
2018-08-29,75.7300033569336
2019-02-05,77.48999786376953
2018-11-01,76.33999633789062
2019-08-16,72.8499984741211
2019-04-10,74.3499984741211
2019-09-17,74.97000122070312
2019-10-15,76.69999694824219
2020-01-02,76.30000305175781
2020-06-08,77.81999969482422
2019-10-18,78.2300033569336
2020-03-24,78.97000122070312
2020-06-11,77.68000030517578
2020-01-08,78.9800033569336
2019-04-25,78.47000122070312
2019-07-30,77.23999786376953
2019-02-20,78.98999786376953
2018-07-11,80.16999816894531
2018-09-13,83.05000305175781
2018-10-15,81.66000366210938
2019-06-28,81.44000244140625
2018-12-18,80.44000244140625
2018-11-16,83.58000183105469
2019-10-02,85.08999633789062
2020-03-27,85.45999908447266
2020-01-10,84.62999725341797
2019-10-24,89.9800033569336
2020-03-30,94.02999877929688
2020-06-17,91.83999633789062
2020-01-14,90.97000122070312
2020-04-02,90.47000122070312
2019-01-02,90.4800033569336
2019-08-14,90.80999755859375
2018-10-30,90.4800033569336
2019-06-11,87.95999908447266
2019-05-10,85.62000274658203
2019-04-08,85.11000061035156
2018-08-27,84.88999938964844
2018-07-26,85.29000091552734
2018-09-28,84.62999725341797
2019-03-07,84.80000305175781
2019-10-30,83.55000305175781
2020-01-17,82.44999694824219
2020-06-23,80.58000183105469
2020-04-08,82.08000183105469
2020-06-26,82.58999633789062
2019-03-22,83.81999969482422
2019-01-17,84.91999816894531
2019-08-29,84.12000274658203
2018-11-14,86.98999786376953
2019-06-26,89.05000305175781
2018-09-11,87.83000183105469
2018-07-09,88.43000030517578
2018-08-10,88.31999969482422
2019-04-23,87.9800033569336
2019-09-30,88.48999786376953
2020-01-23,88.8499984741211
2019-11-08,88.44999694824219
2020-04-14,88.7699966430664
2019-11-11,88.4000015258789
2020-01-29,88.80000305175781
2020-04-17,88.43000030517578
2018-07-24,88.2300033569336
2018-09-26,88.69000244140625
2019-05-08,87.0199966430664
2019-03-05,86.51000213623047
2019-02-01,88.97000122070312
2018-12-31,88.70999908447266
2018-11-29,89.91000366210938
2019-08-12,90.26000213623047
2019-07-11,90.97000122070312
2019-09-13,90.55999755859375
2019-11-14,89.66999816894531
2020-04-20,91.79000091552734
2020-02-04,95.91000366210938
2020-04-23,94.54000091552734
2018-12-14,92.97000122070312
2019-08-27,92.0
2018-08-08,89.6500015258789
2018-10-11,87.05000305175781
2018-11-12,89.1500015258789
2019-07-26,88.2300033569336
2019-06-24,87.77999877929688
2019-05-23,85.30999755859375
2019-03-20,86.4800033569336
2019-01-15,88.93000030517578
2019-11-20,90.91000366210938
2020-02-07,90.61000061035156
2020-02-10,87.41999816894531
2020-04-29,88.5999984741211
2019-11-26,90.0
2020-02-13,91.72000122070312
2019-01-30,90.02999877929688
2018-08-23,89.5999984741211
2018-09-24,88.02999877929688
2018-11-27,90.55999755859375
2018-10-26,89.47000122070312
2019-07-09,87.02999877929688
2019-06-07,83.31999969482422
2019-05-06,80.22000122070312
2019-04-04,79.66000366210938
2019-09-11,75.94000244140625
2019-11-29,78.30000305175781
2020-05-05,80.55999755859375
2019-12-02,78.55999755859375
2020-02-19,81.80000305175781
2020-05-08,79.16999816894531
2019-05-21,77.47000122070312
2019-03-18,72.63999938964844
2018-09-07,78.88999938964844
2018-08-06,74.62000274658203
2018-10-09,67.0199966430664
2019-02-14,75.80999755859375
2018-12-12,64.4800033569336
2019-07-24,68.86000061035156
2019-09-26,61.189998626708984
2019-10-28,65.0
2019-12-05,60.90999984741211
2020-05-11,62.529998779296875
2019-07-03,65.45999908447266
2020-02-25,63.08000183105469
2020-05-14,68.9800033569336
2020-02-28,66.58999633789062
2019-08-08,69.02999877929688
2019-06-05,67.6500015258789
2018-07-20,65.9000015258789
2018-08-21,68.0199966430664
2018-10-24,65.2300033569336
2019-04-02,70.94999694824219
2019-03-01,72.7300033569336
2019-01-28,73.33000183105469
2018-12-27,71.58000183105469
2019-09-09,73.30000305175781
2020-03-02,77.55000305175781
2020-05-20,75.98999786376953
2019-12-17,76.8499984741211
2020-03-05,76.16999816894531
2019-02-12,74.30999755859375
2019-01-11,71.83999633789062
2018-12-10,74.68000030517578
2019-08-23,73.80999755859375
2018-11-08,76.04000091552734
2019-07-22,75.9800033569336
2019-06-20,75.29000091552734
2018-09-05,78.97000122070312
2019-04-17,78.66999816894531
2019-09-24,75.63999938964844
2019-12-20,75.68000030517578
2020-05-26,77.62999725341797
2019-04-30,78.87000274658203
2019-12-23,78.83000183105469
2020-03-11,80.55999755859375
2020-05-29,80.4800033569336
2019-12-26,78.41999816894531
2020-06-01,78.0
2019-05-02,79.87000274658203
2019-02-27,75.7699966430664
2018-11-23,79.94000244140625
2019-08-06,78.08999633789062
2018-07-18,80.62999725341797
2018-09-20,78.0
2018-10-22,78.69999694824219
2019-07-05,78.0199966430664
2019-06-03,79.29000091552734
2019-10-09,78.11000061035156
2019-10-11,80.87999725341797
2020-03-17,79.7300033569336
2020-06-04,84.62999725341797
2019-10-14,84.11000061035156
2020-03-20,86.04000091552734
2018-11-06,88.55000305175781
2019-06-18,91.37000274658203
2019-05-17,89.75
2019-04-15,91.01000213623047
2019-03-14,84.0199966430664
2019-01-09,85.23999786376953
2018-08-02,86.38999938964844
2018-10-05,89.5199966430664
2019-08-21,89.94000244140625
2019-10-17,89.91999816894531
2020-03-23,88.80999755859375
2020-06-10,89.12999725341797
2019-02-25,89.3499984741211
2020-01-07,89.13999938964844
2020-03-26,88.95999908447266
2019-10-23,88.0199966430664
