Dates,QCOM
2018-11-28,54.9900016784668
2018-09-25,53.56999969482422
2018-07-23,51.97999954223633
2018-08-24,52.029998779296875
2019-07-10,51.290000915527344
2019-05-07,50.84000015258789
2019-04-05,50.869998931884766
2019-03-04,51.279998779296875
2019-01-31,50.279998779296875
2019-09-12,49.79999923706055
2019-12-31,51.08000183105469
2020-03-19,51.63999938964844
2020-01-03,51.119998931884766
2020-06-09,50.68000030517578
2019-02-15,51.29999923706055
2019-01-14,52.18000030517578
2018-07-06,52.4900016784668
2018-08-07,51.77000045776367
2018-10-10,52.36000061035156
2018-12-13,52.47999954223633
2019-08-26,52.91999816894531
2019-07-25,52.59000015258789
2019-05-22,53.150001525878906
2019-03-19,53.970001220703125
2020-01-06,53.220001220703125
2020-03-25,53.130001068115234
2020-06-12,53.7599983215332
2019-10-22,54.400001525878906
2020-01-09,54.70000076293945
2020-06-15,54.22999954223633
2019-10-25,55.459999084472656
2020-03-31,55.04999923706055
2020-06-18,53.630001068115234
2019-04-03,54.75
2018-08-22,55.310001373291016
2018-10-25,55.939998626708984
2019-01-29,55.869998931884766
2018-12-28,57.34000015258789
2018-11-26,57.189998626708984
2019-08-09,57.68000030517578
2019-07-08,57.689998626708984
2019-06-06,58.279998779296875
2019-09-10,58.09000015258789
2020-01-15,56.939998626708984
2020-04-03,58.38999938964844
2019-10-31,57.66999816894531
2020-04-06,57.38999938964844
2020-06-24,57.560001373291016
2018-11-09,58.150001525878906
2019-07-23,58.529998779296875
2019-06-21,58.290000915527344
2019-05-20,58.61000061035156
2019-04-18,58.189998626708984
2018-09-06,58.4900016784668
2018-10-08,57.65999984741211
2019-02-13,57.86000061035156
2018-12-11,56.900001525878906
2019-09-25,57.16999816894531
2020-01-21,57.66999816894531
2020-04-09,71.02999877929688
2019-11-06,82.5199966430664
2020-01-24,80.19999694824219
2020-01-27,82.5
2020-04-15,87.95999908447266
2018-12-26,88.62999725341797
2019-08-07,86.31999969482422
2019-06-04,86.76000213623047
2018-09-21,87.9800033569336
2018-07-19,87.45999908447266
2018-08-20,88.22000122070312
2018-10-23,90.33999633789062
2019-05-03,89.81999969482422
2019-04-01,88.69999694824219
2019-02-28,88.1500015258789
2019-11-12,85.72000122070312
2020-01-30,84.83999633789062
2019-11-15,86.33000183105469
2020-04-21,84.8499984741211
2019-04-16,86.44000244140625
2019-03-15,87.0
2019-02-11,84.80000305175781
2019-01-10,83.12000274658203
2019-08-22,78.33000183105469
2018-11-07,79.04000091552734
2018-08-03,71.73999786376953
2018-09-04,68.2699966430664
2019-06-19,69.1500015258789
2019-09-23,67.70999908447266
2019-11-18,66.1500015258789
2020-02-05,67.06999969482422
2020-04-24,67.83999633789062
2019-03-29,68.12999725341797
2019-11-21,68.5
2020-04-27,68.33000183105469
2020-02-11,67.97000122070312
2020-04-30,68.77999877929688
2019-05-01,71.45999908447266
2019-02-26,72.22000122070312
2019-01-25,70.37000274658203
2018-12-24,70.48999786376953
2019-09-06,69.12000274658203
2018-07-17,69.9800033569336
2018-09-19,72.38999938964844
2019-08-05,72.62000274658203
2019-10-08,73.66999816894531
2019-12-11,73.16999816894531
2019-11-27,73.44999694824219
2020-02-14,74.13999938964844
2020-05-06,75.69000244140625
2019-01-08,75.9000015258789
2018-12-07,76.44000244140625
2019-08-20,80.76000213623047
2018-11-05,77.4800033569336
2019-07-19,77.2300033569336
2018-10-04,76.72000122070312
2019-06-17,77.02999877929688
2019-05-16,76.83999633789062
2018-08-01,76.91000366210938
2019-03-13,75.77999877929688
2019-12-03,74.9800033569336
2020-02-20,75.9000015258789
2019-12-06,76.5
2020-05-12,79.4000015258789
2019-12-09,75.3499984741211
2020-02-26,75.70999908447266
2020-05-15,76.62000274658203
2019-03-28,75.58999633789062
2018-09-17,76.41999816894531
2018-08-16,76.13999938964844
2018-10-19,75.8499984741211
2019-04-29,76.31999969482422
2019-01-23,75.06999969482422
2019-09-04,75.27999877929688
2018-11-20,73.70999908447266
2019-07-02,71.52999877929688
2019-05-31,70.83999633789062
2019-12-12,69.93000030517578
2020-05-18,69.5999984741211
2019-09-27,71.3499984741211
2020-03-03,72.19000244140625
2020-05-21,71.4800033569336
2019-05-14,72.47000122070312
2018-08-31,71.88999938964844
2018-07-30,72.19000244140625
2018-10-02,73.41000366210938
2019-04-12,75.52999877929688
2019-03-11,76.44000244140625
2019-02-07,77.19000244140625
2019-07-17,77.94999694824219
2019-09-19,79.0999984741211
2019-10-21,75.08999633789062
2019-12-18,74.37999725341797
2020-03-06,74.87999725341797
2019-10-03,77.02999877929688
2020-03-09,78.05000305175781
2020-05-27,76.98999786376953
2019-12-24,77.12000274658203
2020-03-12,80.44000244140625
2018-12-20,79.08000183105469
2019-08-01,79.44999694824219
2018-08-14,78.87999725341797
2018-07-13,79.91000366210938
2018-10-17,80.05000305175781
2019-05-29,79.54000091552734
2019-03-26,78.48999786376953
2019-02-22,78.79000091552734
2019-10-04,79.06999969482422
2019-11-05,80.0
2019-12-27,78.69999694824219
2020-06-02,77.91000366210938
2019-12-30,78.30000305175781
2020-03-18,77.48999786376953
2020-06-05,77.69000244140625
2019-07-15,78.19999694824219
2018-12-03,76.94999694824219
2019-06-13,78.05999755859375
2019-01-04,75.70999908447266
2018-08-29,75.83000183105469
2019-02-05,77.55999755859375
2018-11-01,77.55000305175781
2019-08-16,75.81999969482422
2019-04-10,74.80000305175781
2019-09-17,75.97000122070312
2019-10-15,77.81999969482422
2020-01-02,77.37000274658203
2020-06-08,77.9800033569336
2019-10-18,78.31999969482422
2020-03-24,79.95999908447266
2020-06-11,79.22000122070312
2020-01-08,79.08999633789062
2019-04-25,79.06999969482422
2019-07-30,78.12999725341797
2019-02-20,79.0199966430664
2018-07-11,80.2300033569336
2018-09-13,83.12999725341797
2018-10-15,82.8499984741211
2019-06-28,82.25
2018-12-18,81.47000122070312
2018-11-16,83.6500015258789
2019-10-02,85.87000274658203
2020-03-27,85.73999786376953
2020-01-10,85.61000061035156
2019-10-24,92.5
2020-03-30,94.11000061035156
2020-06-17,92.5199966430664
2020-01-14,92.25
2020-04-02,91.9000015258789
2019-01-02,90.58000183105469
2019-08-14,93.94000244140625
2018-10-30,91.9800033569336
2019-06-11,91.38999938964844
2019-05-10,88.36000061035156
2019-04-08,86.30000305175781
2018-08-27,85.81999969482422
2018-07-26,86.29000091552734
2018-09-28,85.55000305175781
2019-03-07,85.30999755859375
2019-10-30,85.0999984741211
2020-01-17,84.29000091552734
2020-06-23,81.38999938964844
2020-04-08,82.44000244140625
2020-06-26,83.44000244140625
2019-03-22,84.25
2019-01-17,85.30000305175781
2019-08-29,85.33000183105469
2018-11-14,87.0999984741211
2019-06-26,89.2300033569336
2018-09-11,89.69999694824219
2018-07-09,90.45999908447266
2018-08-10,89.04000091552734
2019-04-23,88.6500015258789
2019-09-30,88.69999694824219
2020-01-23,89.8499984741211
2019-11-08,89.33000183105469
2020-04-14,88.80999755859375
2019-11-11,88.95999908447266
2020-01-29,88.94999694824219
2020-04-17,88.77999877929688
2018-07-24,88.7699966430664
2018-09-26,89.80999755859375
2019-05-08,87.63999938964844
2019-03-05,86.55000305175781
2019-02-01,89.48999786376953
2018-12-31,89.47000122070312
2018-11-29,90.72000122070312
2019-08-12,92.38999938964844
2019-07-11,92.7300033569336
2019-09-13,91.61000061035156
2019-11-14,91.18000030517578
2020-04-20,92.2300033569336
2020-02-04,96.16999816894531
2020-04-23,95.72000122070312
2018-12-14,95.38999938964844
2019-08-27,92.94999694824219
2018-08-08,93.25
2018-10-11,88.22000122070312
2018-11-12,89.54000091552734
2019-07-26,89.0199966430664
2019-06-24,87.86000061035156
2019-05-23,87.16999816894531
2019-03-20,86.58000183105469
2019-01-15,88.94999694824219
2019-11-20,91.13999938964844
2020-02-07,90.77999877929688
2020-02-10,90.02999877929688
2020-04-29,88.63999938964844
2019-11-26,91.47000122070312
2020-02-13,92.44000244140625
2019-01-30,91.37999725341797
2018-08-23,90.80000305175781
2018-09-24,89.0
2018-11-27,90.62000274658203
2018-10-26,91.87999725341797
2019-07-09,89.02999877929688
2019-06-07,84.83000183105469
2019-05-06,84.4000015258789
2019-04-04,82.02999877929688
2019-09-11,78.19000244140625
2019-11-29,79.80999755859375
2020-05-05,80.70999908447266
2019-12-02,82.6500015258789
2020-02-19,81.91000366210938
2020-05-08,81.37000274658203
2019-05-21,78.08000183105469
2019-03-18,76.0999984741211
2018-09-07,79.04000091552734
2018-08-06,77.79000091552734
2018-10-09,72.52999877929688
2019-02-14,76.66999816894531
2018-12-12,71.16999816894531
2019-07-24,69.80999755859375
2019-09-26,65.55999755859375
2019-10-28,67.55000305175781
2019-12-05,67.9800033569336
2020-05-11,64.86000061035156
2019-07-03,67.62000274658203
2020-02-25,66.95999908447266
2020-05-14,69.66000366210938
2020-02-28,69.12000274658203
2019-08-08,69.5
2019-06-05,70.36000061035156
2018-07-20,68.69999694824219
2018-08-21,68.26000213623047
2018-10-24,68.69000244140625
2019-04-02,71.37000274658203
2019-03-01,74.9000015258789
2019-01-28,74.37999725341797
2018-12-27,74.83999633789062
2019-09-09,73.51000213623047
2020-03-02,77.66999816894531
2020-05-20,76.33999633789062
2019-12-17,77.69000244140625
2020-03-05,78.25
2019-02-12,76.2300033569336
2019-01-11,73.97000122070312
2018-12-10,75.33999633789062
2019-08-23,76.16999816894531
2018-11-08,76.11000061035156
2019-07-22,77.81999969482422
2019-06-20,77.77999877929688
2018-09-05,79.23999786376953
2019-04-17,80.87000274658203
2019-09-24,77.58999633789062
2019-12-20,75.94000244140625
2020-05-26,78.80999755859375
2019-04-30,80.13999938964844
2019-12-23,80.16999816894531
2020-03-11,81.08999633789062
2020-05-29,81.2699966430664
2019-12-26,81.79000091552734
2020-06-01,79.51000213623047
2019-05-02,80.0
2019-02-27,77.69999694824219
2018-11-23,80.18000030517578
2019-08-06,80.1500015258789
2018-07-18,81.95999908447266
2018-09-20,80.08999633789062
2018-10-22,78.76000213623047
2019-07-05,80.56999969482422
2019-06-03,79.31999969482422
2019-10-09,81.4800033569336
2019-10-11,81.19999694824219
2020-03-17,80.4800033569336
2020-06-04,84.87999725341797
2019-10-14,85.94999694824219
2020-03-20,86.69999694824219
2018-11-06,89.4800033569336
2019-06-18,91.5
2019-05-17,90.38999938964844
2019-04-15,92.13999938964844
2019-03-14,89.05999755859375
2019-01-09,87.13999938964844
2018-08-02,86.56999969482422
2018-10-05,90.44000244140625
2019-08-21,91.08999633789062
2019-10-17,90.48999786376953
2020-03-23,90.25
2020-06-10,89.44000244140625
2019-02-25,90.61000061035156
2020-01-07,89.83000183105469
2020-03-26,89.45999908447266
2019-10-23,89.7300033569336
