Dates,HBAN
2019-03-13,13.670000076293945
2019-12-03,13.6899995803833
2020-02-20,13.609999656677246
2019-12-06,13.5600004196167
2020-05-12,13.4399995803833
2019-12-09,13.5
2020-02-26,13.720000267028809
2020-05-15,13.75
2019-03-28,13.779999732971191
2018-09-17,14.029999732971191
2018-08-16,14.020000457763672
2018-10-19,14.350000381469727
2019-04-29,14.319999694824219
2019-01-23,14.180000305175781
2019-09-04,14.210000038146973
2018-11-20,13.489999771118164
2019-07-02,13.279999732971191
2019-05-31,12.800000190734863
2019-12-12,12.8100004196167
2020-05-18,12.550000190734863
2019-09-27,12.899999618530273
2020-03-03,12.829999923706055
2020-05-21,12.710000038146973
2019-05-14,12.640000343322754
2018-08-31,12.329999923706055
2018-07-30,12.359999656677246
2018-10-02,12.539999961853027
2019-04-12,13.029999732971191
2019-03-11,12.819999694824219
2019-02-07,12.859999656677246
2019-07-17,12.829999923706055
2019-09-19,12.390000343322754
2019-10-21,12.449999809265137
2019-12-18,12.369999885559082
2020-03-06,12.470000267028809
2019-10-03,12.989999771118164
2020-03-09,13.229999542236328
2020-05-27,12.770000457763672
2019-12-24,12.880000114440918
2020-03-12,13.25
2018-12-20,13.449999809265137
2019-08-01,13.649999618530273
2018-08-14,14.199999809265137
2018-07-13,14.079999923706055
2018-10-17,14.239999771118164
2019-05-29,14.699999809265137
2019-03-26,14.350000381469727
2019-02-22,14.390000343322754
2019-10-04,14.369999885559082
2019-11-05,14.4399995803833
2019-12-27,14.329999923706055
2020-06-02,14.229999542236328
2019-12-30,14.130000114440918
2020-03-18,14.149999618530273
2020-06-05,14.229999542236328
2019-07-15,14.210000038146973
2018-12-03,14.239999771118164
2019-06-13,13.899999618530273
2019-01-04,13.5600004196167
2018-08-29,13.399999618530273
2019-02-05,13.65999984741211
2018-11-01,13.819999694824219
2019-08-16,13.479999542236328
2019-04-10,13.470000267028809
2019-09-17,13.649999618530273
2019-10-15,13.970000267028809
2020-01-02,13.6899995803833
2020-06-08,13.979999542236328
2019-10-18,14.130000114440918
2020-03-24,14.079999923706055
2020-06-11,14.100000381469727
2020-01-08,14.270000457763672
2019-04-25,14.140000343322754
2019-07-30,14.319999694824219
2019-02-20,14.140000343322754
2018-07-11,14.239999771118164
2018-09-13,14.470000267028809
2018-10-15,14.390000343322754
2019-06-28,14.149999618530273
2018-12-18,13.829999923706055
2018-11-16,14.199999809265137
2019-10-02,14.40999984741211
2020-03-27,14.680000305175781
2020-01-10,14.779999732971191
2019-10-24,14.9399995803833
2020-03-30,14.789999961853027
2020-06-17,14.8100004196167
2020-01-14,14.829999923706055
2020-04-02,14.619999885559082
2019-01-02,14.579999923706055
2019-08-14,14.680000305175781
2018-10-30,14.680000305175781
2019-06-11,14.699999809265137
2019-05-10,14.5600004196167
2019-04-08,14.5600004196167
2018-08-27,14.710000038146973
2018-07-26,14.84000015258789
2018-09-28,14.75
2019-03-07,14.789999961853027
2019-10-30,14.84000015258789
2020-01-17,14.800000190734863
2020-06-23,14.449999809265137
2020-04-08,14.65999984741211
2020-06-26,14.84000015258789
2019-03-22,15.010000228881836
2019-01-17,15.140000343322754
2019-08-29,15.210000038146973
2018-11-14,15.180000305175781
2019-06-26,15.260000228881836
2018-09-11,15.279999732971191
2018-07-09,15.34000015258789
2018-08-10,15.15999984741211
2019-04-23,15.25
2019-09-30,15.140000343322754
2020-01-23,15.09000015258789
2019-11-08,15.029999732971191
2020-04-14,15.029999732971191
2019-11-11,15.09000015258789
2020-01-29,15.050000190734863
2020-04-17,15.020000457763672
2018-07-24,14.979999542236328
2018-09-26,14.850000381469727
2019-05-08,14.600000381469727
2019-03-05,14.479999542236328
2019-02-01,14.3100004196167
2018-12-31,14.399999618530273
2018-11-29,14.460000038146973
2019-08-12,14.329999923706055
2019-07-11,14.350000381469727
2019-09-13,14.399999618530273
2019-11-14,14.34000015258789
2020-04-20,14.529999732971191
2020-02-04,14.609999656677246
2020-04-23,14.479999542236328
2018-12-14,14.5600004196167
2019-08-27,13.930000305175781
2018-08-08,13.680000305175781
2018-10-11,13.40999984741211
2018-11-12,13.470000267028809
2019-07-26,13.449999809265137
2019-06-24,13.359999656677246
2019-05-23,13.510000228881836
2019-03-20,13.6899995803833
2019-01-15,13.850000381469727
2019-11-20,14.0
2020-02-07,13.960000038146973
2020-02-10,13.779999732971191
2020-04-29,13.850000381469727
2019-11-26,13.960000038146973
2020-02-13,14.020000457763672
2019-01-30,13.9399995803833
2018-08-23,14.0
2018-09-24,13.729999542236328
2018-11-27,13.930000305175781
2018-10-26,13.989999771118164
2019-07-09,13.800000190734863
2019-06-07,13.380000114440918
2019-05-06,12.789999961853027
2019-04-04,12.680000305175781
2019-09-11,12.199999809265137
2019-11-29,11.90999984741211
2020-05-05,11.970000267028809
2019-12-02,12.4399995803833
2020-02-19,12.390000343322754
2020-05-08,11.579999923706055
2019-05-21,10.869999885559082
2019-03-18,9.239999771118164
2018-09-07,9.25
2018-08-06,9.010000228881836
2018-10-09,7.960000038146973
2019-02-14,8.520000457763672
2018-12-12,7.75
2019-07-24,7.679999828338623
2019-09-26,7.349999904632568
2019-10-28,6.860000133514404
2019-12-05,7.25
2020-05-11,6.849999904632568
2019-07-03,7.230000019073486
2020-02-25,7.179999828338623
2020-05-14,7.440000057220459
2020-02-28,7.980000019073486
2019-08-08,7.929999828338623
2019-06-05,7.980000019073486
2018-07-20,7.340000152587891
2018-08-21,7.150000095367432
2018-10-24,6.820000171661377
2019-04-02,7.210000038146973
2019-03-01,7.75
2019-01-28,8.239999771118164
2018-12-27,8.84000015258789
2019-09-09,8.550000190734863
2020-03-02,8.149999618530273
2020-05-20,7.690000057220459
2019-12-17,7.119999885559082
2020-03-05,7.53000020980835
2019-02-12,7.579999923706055
2019-01-11,7.679999828338623
2018-12-10,7.849999904632568
2019-08-23,7.75
2018-11-08,7.909999847412109
2019-07-22,8.1899995803833
2019-06-20,9.0
2018-09-05,9.300000190734863
2019-04-17,9.109999656677246
2019-09-24,8.4399995803833
2019-12-20,8.229999542236328
2020-05-26,8.279999732971191
2019-04-30,8.0
2019-12-23,8.180000305175781
2020-03-11,8.430000305175781
2020-05-29,8.180000305175781
2019-12-26,7.829999923706055
2020-06-01,7.289999961853027
2019-05-02,6.989999771118164
2019-02-27,7.460000038146973
2018-11-23,7.880000114440918
2019-08-06,7.860000133514404
2018-07-18,8.0600004196167
2018-09-20,8.119999885559082
2018-10-22,7.960000038146973
2019-07-05,8.479999542236328
2019-06-03,9.15999984741211
2019-10-09,9.050000190734863
2019-10-11,8.779999732971191
2020-03-17,8.8100004196167
2020-06-04,9.119999885559082
2019-10-14,9.430000305175781
2020-03-20,9.699999809265137
2018-11-06,10.850000381469727
2019-06-18,11.010000228881836
2019-05-17,10.770000457763672
2019-04-15,10.380000114440918
2019-03-14,9.430000305175781
2019-01-09,9.529999732971191
2018-08-02,9.390000343322754
2018-10-05,9.970000267028809
2019-08-21,10.079999923706055
2019-10-17,9.880000114440918
2020-03-23,9.869999885559082
2020-06-10,10.010000228881836
2019-02-25,10.15999984741211
2020-01-07,9.510000228881836
2020-03-26,9.4399995803833
2019-10-23,8.779999732971191
