Dates,NOW
2019-06-12,182.02000427246094
2019-04-09,176.66000366210938
2019-03-08,174.3800048828125
2019-02-04,172.85000610351562
2018-07-27,169.64999389648438
2018-08-28,162.17999267578125
2019-01-03,162.42999267578125
2019-08-15,160.66000366210938
2018-10-31,157.60000610351562
2019-09-16,174.30999755859375
2020-02-18,177.05999755859375
2020-05-07,178.36000061035156
2018-08-17,176.7100067138672
2019-12-04,176.25999450683594
2020-02-21,180.77999877929688
2018-12-17,185.17999267578125
2019-08-30,173.91000366210938
2018-11-15,166.52000427246094
2019-07-29,167.0800018310547
2019-06-27,166.85000610351562
2019-04-24,166.6300048828125
2018-07-10,169.25
2018-09-12,156.08999633789062
2019-02-19,147.6300048828125
2019-01-18,157.63999938964844
2020-02-24,156.5
2020-05-13,160.7100067138672
2019-12-10,162.11000061035156
2020-02-27,170.41000366210938
2019-12-13,175.35000610351562
2020-05-19,178.52000427246094
2019-03-06,184.60000610351562
2018-11-30,178.22000122070312
2019-08-13,174.0
2019-07-12,179.25999450683594
2019-06-10,181.0
2019-05-09,181.72000122070312
2018-07-25,185.9600067138672
2018-09-27,185.35000610351562
2018-10-29,181.4600067138672
2019-10-16,170.52000427246094
2019-12-16,170.72000122070312
2020-03-04,171.1300048828125
2020-05-22,160.0
2019-10-01,160.44000244140625
2019-12-19,158.0
2018-09-10,159.67999267578125
2019-05-24,166.5
2018-08-09,175.67999267578125
2019-04-22,176.8000030517578
2019-03-21,172.4600067138672
2019-01-16,168.47000122070312
2019-08-28,171.66000366210938
2018-11-13,179.39999389648438
2018-10-12,184.55999755859375
2019-06-25,185.25999450683594
2020-03-10,187.5500030517578
2020-05-28,186.05999755859375
2019-10-07,186.92999267578125
2020-03-13,187.5800018310547
2019-10-10,187.4499969482422
2020-03-16,185.22000122070312
2020-06-03,186.6300048828125
2018-11-28,184.77999877929688
2018-09-25,182.91000366210938
2018-07-23,182.4600067138672
2018-08-24,185.6999969482422
2019-07-10,186.5
2019-05-07,184.00999450683594
2019-04-05,187.00999450683594
2019-03-04,209.99000549316406
2019-01-31,216.8000030517578
2019-09-12,220.10000610351562
2019-12-31,225.3699951171875
2020-03-19,223.3000030517578
2020-01-03,222.1199951171875
2020-06-09,222.6699981689453
2019-02-15,227.07000732421875
2019-01-14,230.5
2018-07-06,231.64999389648438
2018-08-07,230.75999450683594
2018-10-10,232.39999389648438
2018-12-13,232.0
2019-08-26,227.85000610351562
2019-07-25,226.50999450683594
2019-05-22,230.32000732421875
2019-03-19,235.58999633789062
2020-01-06,233.4499969482422
2020-03-25,235.3300018310547
2020-06-12,237.74000549316406
2019-10-22,239.2899932861328
2020-01-09,228.6699981689453
2020-06-15,232.02999877929688
2019-10-25,231.7899932861328
2020-03-31,231.11000061035156
2020-06-18,226.7100067138672
2019-04-03,235.1300048828125
2018-08-22,236.77999877929688
2018-10-25,239.5500030517578
2019-01-29,241.3000030517578
2018-12-28,240.1999969482422
2018-11-26,240.13999938964844
2019-08-09,240.35000610351562
2019-07-08,239.8000030517578
2019-06-06,243.72000122070312
2019-09-10,241.07000732421875
2020-01-15,236.6199951171875
2020-04-03,243.1999969482422
2019-10-31,235.60000610351562
2020-04-06,240.72999572753906
2020-06-24,243.36000061035156
2018-11-09,243.8000030517578
2019-07-23,242.8000030517578
2019-06-21,244.2899932861328
2019-05-20,230.13999938964844
2019-04-18,235.25999450683594
2018-09-06,233.50999450683594
2018-10-08,235.1300048828125
2019-02-13,240.02000427246094
2018-12-11,242.11000061035156
2019-09-25,243.74000549316406
2020-01-21,242.44000244140625
2020-04-09,238.85000610351562
2019-11-06,234.32000732421875
2020-01-24,232.13999938964844
2020-01-27,236.0
2020-04-15,241.10000610351562
2018-12-26,241.05999755859375
2019-08-07,258.17999267578125
2019-06-04,257.0899963378906
2018-09-21,267.1000061035156
2018-07-19,268.7300109863281
2018-08-20,268.30999755859375
2018-10-23,260.3500061035156
2019-05-03,264.260009765625
2019-04-01,257.5
2019-02-28,260.04998779296875
2019-11-12,260.8299865722656
2020-01-30,260.2799987792969
2019-11-15,266.5
2020-04-21,259.2699890136719
2019-04-16,263.2200012207031
2019-03-15,269.5400085449219
2019-02-11,274.2099914550781
2019-01-10,271.6199951171875
2019-08-22,263.5400085449219
2018-11-07,267.75
2018-08-03,269.8299865722656
2018-09-04,263.8800048828125
2019-06-19,265.04998779296875
2019-09-23,264.739990234375
2019-11-18,261.510009765625
2020-02-05,261.2099914550781
2020-04-24,257.5
2019-03-29,246.02000427246094
2019-11-21,247.50999450683594
2020-04-27,256.29998779296875
2020-02-11,261.82000732421875
2020-04-30,270.989990234375
2019-05-01,275.6099853515625
2019-02-26,263.95001220703125
2019-01-25,264.3299865722656
2018-12-24,268.6000061035156
2019-09-06,270.04998779296875
2018-07-17,271.7200012207031
2018-09-19,278.32000732421875
2019-08-05,281.04998779296875
2019-10-08,286.42999267578125
2019-12-11,285.6499938964844
2019-11-27,280.94000244140625
2020-02-14,273.05999755859375
2020-05-06,273.8599853515625
2019-01-08,276.2099914550781
2018-12-07,274.57000732421875
2019-08-20,279.489990234375
2018-11-05,283.1499938964844
2019-07-19,289.8999938964844
2018-10-04,288.54998779296875
2019-06-17,289.6499938964844
2019-05-16,290.6300048828125
2018-08-01,298.30999755859375
2019-03-13,299.4599914550781
2019-12-03,296.1099853515625
2020-02-20,297.8800048828125
2019-12-06,294.20001220703125
2020-05-12,294.510009765625
2019-12-09,294.0299987792969
2020-02-26,288.4599914550781
2020-05-15,289.6199951171875
2019-03-28,287.6400146484375
2018-09-17,290.5
2018-08-16,279.69000244140625
2018-10-19,285.75
2019-04-29,275.5899963378906
2019-01-23,280.9700012207031
2019-09-04,272.6099853515625
2018-11-20,271.1199951171875
2019-07-02,261.8800048828125
2019-05-31,251.89999389648438
2019-12-12,257.3500061035156
2020-05-18,257.0
2019-09-27,261.3800048828125
2020-03-03,262.739990234375
2020-05-21,257.75
2019-05-14,257.3500061035156
2018-08-31,251.69000244140625
2018-07-30,250.19000244140625
2018-10-02,254.8699951171875
2019-04-12,254.63999938964844
2019-03-11,252.5800018310547
2019-02-07,260.239990234375
2019-07-17,262.2799987792969
2019-09-19,261.82000732421875
2019-10-21,262.30999755859375
2019-12-18,261.94000244140625
2020-03-06,258.2200012207031
2019-10-03,260.6000061035156
2020-03-09,256.6499938964844
2020-05-27,261.0
2019-12-24,265.25
2020-03-12,260.6000061035156
2018-12-20,262.4700012207031
2019-08-01,250.0
2018-08-14,246.5
2018-07-13,251.02000427246094
2018-10-17,255.52000427246094
2019-05-29,251.0
2019-03-26,250.0
2019-02-22,260.739990234375
2019-10-04,259.7699890136719
2019-11-05,262.5
2019-12-27,266.5899963378906
2020-06-02,266.9599914550781
2019-12-30,256.1000061035156
2020-03-18,248.6699981689453
2020-06-05,255.24000549316406
2019-07-15,245.27000427246094
2018-12-03,249.50999450683594
2019-06-13,249.7100067138672
2019-01-04,243.5399932861328
2018-08-29,244.2899932861328
2019-02-05,259.5799865722656
2018-11-01,266.2300109863281
2019-08-16,257.9800109863281
2019-04-10,259.4800109863281
2019-09-17,259.1000061035156
2019-10-15,266.30999755859375
2020-01-02,267.8599853515625
2020-06-08,270.0
2019-10-18,249.10000610351562
2020-03-24,252.0500030517578
2020-06-11,240.6199951171875
2020-01-08,239.10000610351562
2019-04-25,225.0
2019-07-30,213.99000549316406
2019-02-20,232.25
2018-07-11,234.05999755859375
2018-09-13,240.0
2018-10-15,240.82000732421875
2019-06-28,239.02999877929688
2018-12-18,244.00999450683594
2018-11-16,247.41000366210938
2019-10-02,245.0500030517578
2020-03-27,239.1300048828125
2020-01-10,238.97000122070312
2019-10-24,239.80999755859375
2020-03-30,238.2899932861328
2020-06-17,245.82000732421875
2020-01-14,249.1999969482422
2020-04-02,249.00999450683594
2019-01-02,249.47000122070312
2019-08-14,254.2899932861328
2018-10-30,257.29998779296875
2019-06-11,272.5299987792969
2019-05-10,276.6499938964844
2019-04-08,277.75
2018-08-27,276.8900146484375
2018-07-26,278.4100036621094
2018-09-28,278.6199951171875
2019-03-07,277.8500061035156
2019-10-30,280.1000061035156
2020-01-17,269.5
2020-06-23,271.05999755859375
2020-04-08,272.79998779296875
2020-06-26,271.8599853515625
2019-03-22,269.6199951171875
2019-01-17,269.6199951171875
2019-08-29,266.20001220703125
2018-11-14,263.5299987792969
2019-06-26,264.0799865722656
2018-09-11,263.9800109863281
2018-07-09,274.1099853515625
2018-08-10,274.3900146484375
2019-04-23,276.1000061035156
2019-09-30,275.3299865722656
2020-01-23,278.760009765625
2019-11-08,281.7099914550781
2020-04-14,282.57000732421875
2019-11-11,284.760009765625
2020-01-29,284.1099853515625
2020-04-17,277.75
2018-07-24,279.7900085449219
2018-09-26,284.2200012207031
2019-05-08,286.5
2019-03-05,284.6000061035156
2019-02-01,288.0299987792969
2018-12-31,293.239990234375
2018-11-29,294.2300109863281
2019-08-12,297.45001220703125
2019-07-11,301.0
2019-09-13,301.3699951171875
2019-11-14,301.8999938964844
2020-04-20,305.3500061035156
2020-02-04,309.55999755859375
2020-04-23,311.1099853515625
2018-12-14,312.75
2019-08-27,310.8999938964844
2018-08-08,307.7799987792969
2018-10-11,298.1400146484375
2018-11-12,308.3999938964844
2019-07-26,311.05999755859375
2019-06-24,329.6499938964844
2019-05-23,332.8299865722656
2019-03-20,337.25
2019-01-15,344.5199890136719
2019-11-20,334.80999755859375
2020-02-07,334.0799865722656
2020-02-10,339.69000244140625
2020-04-29,338.8999938964844
2019-11-26,341.0400085449219
2020-02-13,339.5
2019-01-30,347.5
2018-08-23,350.8800048828125
2018-09-24,354.0400085449219
2018-11-27,357.3999938964844
2018-10-26,345.4100036621094
2019-07-09,338.7799987792969
2019-06-07,324.19000244140625
2019-05-06,327.57000732421875
2019-04-04,330.25
2019-09-11,317.7699890136719
2019-11-29,307.1000061035156
2020-05-05,326.32000732421875
2019-12-02,325.1300048828125
2020-02-19,331.6300048828125
2020-05-08,326.2699890136719
2019-05-21,300.79998779296875
2019-03-18,288.0
2018-09-07,291.6199951171875
2018-08-06,283.80999755859375
2018-10-09,261.6099853515625
2019-02-14,264.8399963378906
2018-12-12,250.0
2019-07-24,270.0199890136719
2019-09-26,238.92999267578125
2019-10-28,258.010009765625
2019-12-05,252.25
2020-05-11,240.16000366210938
2019-07-03,268.5400085449219
2020-02-25,257.32000732421875
2020-05-14,267.989990234375
2020-02-28,269.4599914550781
2019-08-08,275.20001220703125
2019-06-05,281.30999755859375
2018-07-20,268.67999267578125
2018-08-21,249.25
2018-10-24,246.6699981689453
2019-04-02,255.50999450683594
2019-03-01,255.24000549316406
2019-01-28,263.8999938964844
2018-12-27,274.6199951171875
2019-09-09,273.760009765625
2020-03-02,289.2799987792969
2020-05-20,293.55999755859375
2019-12-17,289.2099914550781
2020-03-05,296.510009765625
2019-02-12,296.6000061035156
2019-01-11,281.57000732421875
2018-12-10,293.05999755859375
2019-08-23,296.0
2018-11-08,292.70001220703125
2019-07-22,306.2699890136719
2019-06-20,295.7799987792969
2018-09-05,301.57000732421875
2019-04-17,327.489990234375
2019-09-24,336.0
2019-12-20,335.010009765625
2020-05-26,356.07000732421875
2019-04-30,364.5
2019-12-23,368.5299987792969
2020-03-11,376.1300048828125
2020-05-29,370.0400085449219
2019-12-26,364.57000732421875
2020-06-01,351.2900085449219
2019-05-02,351.510009765625
2019-02-27,363.05999755859375
2018-11-23,373.17999267578125
2019-08-06,373.2300109863281
2018-07-18,384.3900146484375
2018-09-20,382.4100036621094
2018-10-22,384.989990234375
2019-07-05,379.6300048828125
2019-06-03,352.07000732421875
2019-10-09,368.4599914550781
2019-10-11,378.6300048828125
2020-03-17,381.8500061035156
2020-06-04,375.44000244140625
2019-10-14,381.1000061035156
2020-03-20,372.4200134277344
2018-11-06,367.0299987792969
2019-06-18,375.67999267578125
2019-05-17,385.489990234375
2019-04-15,392.3399963378906
2019-03-14,372.8699951171875
2019-01-09,377.760009765625
2018-08-02,375.3699951171875
2018-10-05,389.19000244140625
2019-08-21,398.04998779296875
2019-10-17,396.1000061035156
2020-03-23,398.44000244140625
2020-06-10,391.8500061035156
2019-02-25,397.3800048828125
2020-01-07,388.8699951171875
2020-03-26,385.6600036621094
2019-10-23,391.0799865722656
