Dates,NAD
2019-12-11,13.140426635742188
2019-11-27,13.216547966003418
2020-02-14,13.24509334564209
2020-05-06,13.235576629638672
2019-01-08,13.292667388916016
2018-12-07,13.321210861206055
2019-08-20,13.321210861206055
2018-11-05,13.359273910522461
2019-07-19,13.3878173828125
2018-10-04,13.330729484558105
2019-06-17,13.34024429321289
2019-05-16,13.368790626525879
2018-08-01,13.454425811767578
2019-03-13,13.463940620422363
2019-12-03,13.515518188476562
2020-02-20,13.544175148010254
2019-12-06,13.534621238708496
2020-05-12,13.572829246520996
2019-12-09,13.582381248474121
2020-02-26,13.591931343078613
2020-05-15,13.63014030456543
2019-03-28,13.63014030456543
2018-09-17,13.639688491821289
2018-08-16,13.601483345031738
2018-10-19,13.63014030456543
2019-04-29,13.68744945526123
2019-01-23,13.697000503540039
2019-09-04,13.73520565032959
2018-11-20,13.744756698608398
2019-07-02,13.73520565032959
2019-05-31,13.754310607910156
2019-12-12,13.754310607910156
2020-05-18,13.821170806884766
2019-09-27,13.888031959533691
2020-03-03,13.888031959533691
2020-05-21,13.935791015625
2019-05-14,13.888031959533691
2018-08-31,13.882279396057129
2018-07-30,13.911041259765625
2018-10-02,13.901453018188477
2019-04-12,13.901453018188477
2019-03-11,13.911041259765625
2019-02-07,13.911041259765625
2019-07-17,13.901453018188477
2019-09-19,13.891866683959961
2019-10-21,13.911041259765625
2019-12-18,13.920628547668457
2020-03-06,13.939802169799805
2019-10-03,13.968564987182617
2020-03-09,13.949390411376953
2020-05-27,14.035674095153809
2019-12-24,14.045260429382324
2020-03-12,13.997325897216797
2018-12-20,13.997325897216797
2019-08-01,13.920628547668457
2018-08-14,13.901453018188477
2018-07-13,13.863104820251465
2018-10-17,13.703360557556152
2019-05-29,13.53976821899414
2019-03-26,13.530145645141602
2019-02-22,13.568636894226074
2019-10-04,13.655245780944824
2019-11-05,13.69373893737793
2019-12-27,13.722607612609863
2020-06-02,13.761099815368652
2019-12-30,13.789970397949219
2020-03-18,13.732232093811035
2020-06-05,13.789970397949219
2019-07-15,13.809216499328613
2018-12-03,13.818839073181152
2019-06-13,13.857332229614258
2019-01-04,13.886202812194824
2018-08-29,13.934316635131836
2019-02-05,13.963186264038086
2018-11-01,13.886202812194824
2019-08-16,13.934316635131836
2019-04-10,13.953563690185547
2019-09-17,13.943940162658691
2019-10-15,13.87053108215332
2020-01-02,13.947802543640137
2020-06-08,13.91882610321045
2019-10-18,13.928485870361328
2020-03-24,13.851213455200195
2020-06-11,13.860872268676758
2020-01-08,13.822235107421875
2019-04-25,13.909168243408203
2019-07-30,13.889847755432129
2019-02-20,13.880188941955566
2018-07-11,13.831894874572754
2018-09-13,13.715984344482422
2018-10-15,13.822235107421875
2019-06-28,13.851213455200195
2018-12-18,13.928485870361328
2018-11-16,13.947802543640137
2019-10-02,13.967121124267578
2020-03-27,13.947802543640137
2020-01-10,13.986440658569336
2019-10-24,13.909168243408203
2020-03-30,13.928485870361328
2020-06-17,13.880188941955566
2020-01-14,13.822235107421875
2020-04-02,13.899508476257324
2019-01-02,13.932472229003906
2019-08-14,13.942168235778809
2018-10-30,13.961559295654297
2019-06-11,13.99064826965332
2019-05-10,14.039124488830566
2019-04-08,13.99064826965332
2018-08-27,13.99064826965332
2018-07-26,14.048819541931152
2018-09-28,13.980950355529785
2019-03-07,13.961559295654297
2019-10-30,14.000340461730957
2020-01-17,14.019733428955078
2020-06-23,14.087600708007812
2020-04-08,14.15546989440918
2020-06-26,14.145773887634277
2019-03-22,14.15546989440918
2019-01-17,14.16516399383545
2019-08-29,14.15546989440918
2018-11-14,14.174860000610352
2019-06-26,14.100900650024414
2018-09-11,14.178752899169922
2018-07-09,14.169023513793945
2018-08-10,14.188484191894531
2019-04-23,14.188484191894531
2019-09-30,14.178752899169922
2020-01-23,14.198216438293457
2019-11-08,14.198216438293457
2020-04-14,14.207947731018066
2019-11-11,14.207947731018066
2020-01-29,14.237141609191895
2020-04-17,14.217679023742676
2018-07-24,14.207947731018066
2018-09-26,14.159292221069336
2019-05-08,14.25660514831543
2019-03-05,14.25660514831543
2019-02-01,14.295531272888184
2018-12-31,14.25660514831543
2018-11-29,14.324726104736328
2019-08-12,14.363651275634766
2019-07-11,14.383113861083984
2019-09-13,14.377254486083984
2019-11-14,14.396787643432617
2020-04-20,14.426091194152832
2020-02-04,14.40655517578125
2020-04-23,14.455390930175781
2018-12-14,14.474925994873047
2019-08-27,14.504227638244629
2018-08-08,14.533529281616211
2018-10-11,14.582365036010742
2018-11-12,14.601899147033691
2019-07-26,14.64096736907959
2019-06-24,14.64096736907959
2019-05-23,14.670269966125488
2019-03-20,14.670269966125488
2019-01-15,14.660501480102539
2019-11-20,14.660501480102539
2020-02-07,14.631200790405273
2020-02-10,14.670269966125488
2020-04-29,14.660501480102539
2019-11-26,14.650733947753906
2020-02-13,14.660501480102539
2019-01-30,14.622330665588379
2018-08-23,14.641905784606934
2018-09-24,14.622330665588379
2018-11-27,14.641905784606934
2018-10-26,14.661480903625488
2019-07-09,14.72020435333252
2019-06-07,14.759353637695312
2019-05-06,14.791702270507812
2019-04-04,14.7230863571167
2019-09-11,14.61526107788086
2019-11-29,14.56624984741211
2020-05-05,14.713285446166992
2019-12-02,14.762295722961426
2020-02-19,14.781899452209473
2020-05-08,14.77209758758545
2019-05-21,14.958341598510742
2019-03-18,14.762295722961426
2018-09-07,14.61526107788086
2018-08-06,14.095738410949707
2018-10-09,13.066550254821777
2019-02-14,13.489638328552246
2018-12-12,12.977996826171875
2019-07-24,13.037032127380371
2019-09-26,11.157732009887695
2019-10-28,11.787444114685059
2019-12-05,12.013748168945312
2020-05-11,11.551301956176758
2019-07-03,11.816962242126465
2020-02-25,12.732014656066895
2020-05-14,13.450282096862793
2020-02-28,13.214138984680176
2019-08-08,13.696263313293457
2019-06-05,13.519156455993652
2018-07-20,12.879603385925293
2018-08-21,12.840246200561523
2018-10-24,12.633623123168945
2019-04-02,12.81072998046875
2019-03-01,13.017352104187012
2019-01-28,13.302692413330078
2018-12-27,13.725780487060547
2019-09-09,13.706103324890137
2020-03-02,13.848340034484863
2020-05-20,13.798951148986816
2019-12-17,13.581644058227539
2020-03-05,13.680421829223633
2019-02-12,13.650787353515625
2019-01-11,13.55201244354248
2018-12-10,13.45323657989502
2019-08-23,13.344583511352539
2018-11-08,12.988991737365723
2019-07-22,12.63339900970459
2019-06-20,12.663031578063965
2018-09-05,12.801318168640137
2019-04-17,12.890214920043945
2019-09-24,12.949481010437012
2019-12-20,13.038379669189453
2020-05-26,13.107522010803223
2019-04-30,13.156909942626953
2019-12-23,13.275440216064453
2020-03-11,13.33470630645752
2020-05-29,13.33470630645752
2019-12-26,13.344583511352539
2020-06-01,13.186542510986328
2019-05-02,13.203407287597656
2019-02-27,13.193486213684082
2018-11-23,13.213326454162598
2019-08-06,13.243086814880371
2018-07-18,13.312524795532227
2018-09-20,13.381964683532715
2018-10-22,13.451404571533203
2019-07-05,13.580362319946289
2019-06-03,13.600202560424805
2019-10-09,13.768841743469238
2019-10-11,13.877960205078125
2020-03-17,13.91763973236084
2020-06-04,13.947400093078613
2019-10-14,13.89780044555664
2020-03-20,13.858120918273926
2018-11-06,13.91763973236084
2019-06-18,13.937479972839355
2019-05-17,13.957319259643555
2019-04-15,13.987079620361328
2019-03-14,13.868040084838867
2019-01-09,13.974617958068848
2018-08-02,14.004500389099121
2018-10-05,14.004500389099121
2019-08-21,13.994539260864258
2019-10-17,13.92481517791748
2020-03-23,13.92481517791748
2020-06-10,14.004500389099121
2019-02-25,14.014460563659668
2020-01-07,13.9646577835083
2020-03-26,13.914855003356934
2019-10-23,13.894933700561523
