Dates,NAD
2019-05-14,14.539999961853027
2018-08-31,14.479999542236328
2018-07-30,14.5
2018-10-02,14.489999771118164
2019-04-12,14.460000038146973
2019-03-11,14.5
2019-02-07,14.479999542236328
2019-07-17,14.5
2019-09-19,14.470000267028809
2019-10-21,14.489999771118164
2019-12-18,14.510000228881836
2020-03-06,14.520000457763672
2019-10-03,14.529999732971191
2020-03-09,14.520000457763672
2020-05-27,14.600000381469727
2019-12-24,14.619999885559082
2020-03-12,14.510000228881836
2018-12-20,14.579999923706055
2019-08-01,14.5
2018-08-14,14.479999542236328
2018-07-13,14.4399995803833
2018-10-17,14.229999542236328
2019-05-29,14.039999961853027
2019-03-26,13.989999771118164
2019-02-22,14.0600004196167
2019-10-04,14.130000114440918
2019-11-05,14.229999542236328
2019-12-27,14.260000228881836
2020-06-02,14.270000457763672
2019-12-30,14.300000190734863
2020-03-18,14.270000457763672
2020-06-05,14.300000190734863
2019-07-15,14.300000190734863
2018-12-03,14.329999923706055
2019-06-13,14.300000190734863
2019-01-04,14.399999618530273
2018-08-29,14.430000305175781
2019-02-05,14.470000267028809
2018-11-01,14.420000076293945
2019-08-16,14.449999809265137
2019-04-10,14.5
2019-09-17,14.449999809265137
2019-10-15,14.34000015258789
2020-01-02,14.369999885559082
2020-06-08,14.390000343322754
2019-10-18,14.390000343322754
2020-03-24,14.34000015258789
2020-06-11,14.319999694824219
2020-01-08,14.210000038146973
2019-04-25,14.300000190734863
2019-07-30,14.350000381469727
2019-02-20,14.350000381469727
2018-07-11,14.3100004196167
2018-09-13,14.180000305175781
2018-10-15,14.180000305175781
2019-06-28,14.289999961853027
2018-12-18,14.359999656677246
2018-11-16,14.420000076293945
2019-10-02,14.399999618530273
2020-03-27,14.380000114440918
2020-01-10,14.449999809265137
2019-10-24,14.359999656677246
2020-03-30,14.329999923706055
2020-06-17,14.359999656677246
2020-01-14,14.3100004196167
2020-04-02,14.3100004196167
2019-01-02,14.300000190734863
2019-08-14,14.329999923706055
2018-10-30,14.329999923706055
2019-06-11,14.380000114440918
2019-05-10,14.430000305175781
2019-04-08,14.420000076293945
2018-08-27,14.420000076293945
2018-07-26,14.460000038146973
2018-09-28,14.40999984741211
2019-03-07,14.399999618530273
2019-10-30,14.399999618530273
2020-01-17,14.390000343322754
2020-06-23,14.460000038146973
2020-04-08,14.510000228881836
2020-06-26,14.5600004196167
2019-03-22,14.539999961853027
2019-01-17,14.579999923706055
2019-08-29,14.579999923706055
2018-11-14,14.579999923706055
2019-06-26,14.470000267028809
2018-09-11,14.489999771118164
2018-07-09,14.529999732971191
2018-08-10,14.550000190734863
2019-04-23,14.569999694824219
2019-09-30,14.569999694824219
2020-01-23,14.550000190734863
2019-11-08,14.569999694824219
2020-04-14,14.579999923706055
2019-11-11,14.579999923706055
2020-01-29,14.59000015258789
2020-04-17,14.59000015258789
2018-07-24,14.59000015258789
2018-09-26,14.529999732971191
2019-05-08,14.539999961853027
2019-03-05,14.619999885559082
2019-02-01,14.649999618530273
2018-12-31,14.640000343322754
2018-11-29,14.649999618530273
2019-08-12,14.739999771118164
2019-07-11,14.720000267028809
2019-09-13,14.699999809265137
2019-11-14,14.720000267028809
2020-04-20,14.739999771118164
2020-02-04,14.75
2020-04-23,14.779999732971191
2018-12-14,14.779999732971191
2019-08-27,14.800000190734863
2018-08-08,14.850000381469727
2018-10-11,14.880000114440918
2018-11-12,14.899999618530273
2019-07-26,14.949999809265137
2019-06-24,14.979999542236328
2019-05-23,15.010000228881836
2019-03-20,15.010000228881836
2019-01-15,14.979999542236328
2019-11-20,15.0
2020-02-07,14.970000267028809
2020-02-10,14.9399995803833
2020-04-29,14.979999542236328
2019-11-26,15.0
2020-02-13,14.970000267028809
2019-01-30,14.90999984741211
2018-08-23,14.90999984741211
2018-09-24,14.930000305175781
2018-11-27,14.930000305175781
2018-10-26,14.970000267028809
2019-07-09,14.979999542236328
2019-06-07,15.050000190734863
2019-05-06,15.029999732971191
2019-04-04,14.979999542236328
2019-09-11,14.899999618530273
2019-11-29,14.630000114440918
2020-05-05,14.850000381469727
2019-12-02,14.970000267028809
2020-02-19,15.0
2020-05-08,15.050000190734863
2019-05-21,15.069999694824219
2019-03-18,14.979999542236328
2018-09-07,14.890000343322754
2018-08-06,14.199999809265137
2018-10-09,12.119999885559082
2019-02-14,13.350000381469727
2018-12-12,12.0600004196167
2019-07-24,12.859999656677246
2019-09-26,10.84000015258789
2019-10-28,10.75
2019-12-05,11.729999542236328
2020-05-11,11.40999984741211
2019-07-03,11.770000457763672
2020-02-25,12.020000457763672
2020-05-14,13.010000228881836
2020-02-28,13.300000190734863
2019-08-08,13.430000305175781
2019-06-05,13.680000305175781
2018-07-20,13.039999961853027
2018-08-21,12.829999923706055
2018-10-24,12.789999961853027
2019-04-02,12.979999542236328
2019-03-01,13.170000076293945
2019-01-28,13.260000228881836
2018-12-27,13.619999885559082
2019-09-09,13.720000267028809
2020-03-02,13.9399995803833
2020-05-20,13.770000457763672
2019-12-17,13.670000076293945
2020-03-05,13.739999771118164
2019-02-12,13.6899995803833
2019-01-11,13.619999885559082
2018-12-10,13.569999694824219
2019-08-23,13.449999809265137
2018-11-08,13.130000114440918
2019-07-22,12.739999771118164
2019-06-20,12.75
2018-09-05,12.850000381469727
2019-04-17,12.819999694824219
2019-09-24,13.020000457763672
2019-12-20,13.09000015258789
2020-05-26,13.239999771118164
2019-04-30,13.239999771118164
2019-12-23,13.34000015258789
2020-03-11,13.430000305175781
2020-05-29,13.479999542236328
2019-12-26,13.479999542236328
2020-06-01,13.300000190734863
2019-05-02,13.130000114440918
2019-02-27,13.279999732971191
2018-11-23,13.279999732971191
2019-08-06,13.289999961853027
2018-07-18,13.390000343322754
2018-09-20,13.420000076293945
2018-10-22,13.510000228881836
2019-07-05,13.569999694824219
2019-06-03,13.6899995803833
2019-10-09,13.739999771118164
2019-10-11,13.899999618530273
2020-03-17,14.010000228881836
2020-06-04,14.010000228881836
2019-10-14,14.0
2020-03-20,13.960000038146973
2018-11-06,14.0
2019-06-18,14.010000228881836
2019-05-17,14.039999961853027
2019-04-15,14.069999694824219
2019-03-14,13.899999618530273
2019-01-09,13.949999809265137
2018-08-02,13.960000038146973
2018-10-05,14.0600004196167
2019-08-21,14.020000457763672
2019-10-17,13.960000038146973
2020-03-23,13.949999809265137
2020-06-10,13.960000038146973
2019-02-25,14.010000228881836
2020-01-07,13.949999809265137
2020-03-26,13.960000038146973
2019-10-23,13.949999809265137
