Dates,NAD
2020-02-28,13.670000076293945
2019-08-08,13.989999771118164
2019-06-05,13.970000267028809
2018-07-20,13.609999656677246
2018-08-21,13.100000381469727
2018-10-24,13.010000228881836
2019-04-02,13.170000076293945
2019-03-01,13.359999656677246
2019-01-28,13.520000457763672
2018-12-27,13.979999542236328
2019-09-09,13.960000038146973
2020-03-02,14.020000457763672
2020-05-20,13.979999542236328
2019-12-17,14.0
2020-03-05,13.90999984741211
2019-02-12,13.829999923706055
2019-01-11,13.779999732971191
2018-12-10,13.770000457763672
2019-08-23,13.630000114440918
2018-11-08,13.510000228881836
2019-07-22,13.09000015258789
2019-06-20,12.899999618530273
2018-09-05,13.100000381469727
2019-04-17,13.0600004196167
2019-09-24,13.130000114440918
2019-12-20,13.3100004196167
2020-05-26,13.34000015258789
2019-04-30,13.359999656677246
2019-12-23,13.449999809265137
2020-03-11,13.529999732971191
2020-05-29,13.600000381469727
2019-12-26,13.579999923706055
2020-06-01,13.569999694824219
2019-05-02,13.329999923706055
2019-02-27,13.390000343322754
2018-11-23,13.399999618530273
2019-08-06,13.369999885559082
2018-07-18,13.470000267028809
2018-09-20,13.5
2018-10-22,13.579999923706055
2019-07-05,13.720000267028809
2019-06-03,13.770000457763672
2019-10-09,13.890000343322754
2019-10-11,14.020000457763672
2020-03-17,14.0600004196167
2020-06-04,14.09000015258789
2019-10-14,14.100000381469727
2020-03-20,14.050000190734863
2018-11-06,14.039999961853027
2019-06-18,14.079999923706055
2019-05-17,14.09000015258789
2019-04-15,14.109999656677246
2019-03-14,14.0600004196167
2019-01-09,14.039999961853027
2018-08-02,14.079999923706055
2018-10-05,14.140000343322754
2019-08-21,14.140000343322754
2019-10-17,14.069999694824219
2020-03-23,14.029999732971191
2020-06-10,14.0600004196167
2019-02-25,14.119999885559082
2020-01-07,14.069999694824219
2020-03-26,14.069999694824219
2019-10-23,14.010000228881836
