Dates,CERN
2019-10-22,56.470001220703125
2020-01-09,56.33000183105469
2020-06-15,55.849998474121094
2019-10-25,56.209999084472656
2020-03-31,55.619998931884766
2020-06-18,55.68000030517578
2019-04-03,56.470001220703125
2018-08-22,57.04999923706055
2018-10-25,57.810001373291016
2019-01-29,57.630001068115234
2018-12-28,57.93000030517578
2018-11-26,58.0
2019-08-09,58.119998931884766
2019-07-08,58.18000030517578
2019-06-06,58.5
2019-09-10,58.34000015258789
2020-01-15,57.16999816894531
2020-04-03,57.38999938964844
2019-10-31,56.959999084472656
2020-04-06,57.0
2020-06-24,57.349998474121094
2018-11-09,57.75
2019-07-23,57.619998931884766
2019-06-21,57.4900016784668
2019-05-20,57.540000915527344
2019-04-18,57.5099983215332
2018-09-06,57.58000183105469
2018-10-08,66.02999877929688
2019-02-13,63.77000045776367
2018-12-11,63.7599983215332
2019-09-25,62.84000015258789
2020-01-21,63.599998474121094
2020-04-09,63.970001220703125
2019-11-06,63.43000030517578
2020-01-24,63.0099983215332
2020-01-27,63.0
2020-04-15,64.11000061035156
2018-12-26,64.4000015258789
2019-08-07,64.95999908447266
2019-06-04,65.47000122070312
2018-09-21,66.2699966430664
2018-07-19,66.55999755859375
2018-08-20,67.11000061035156
2018-10-23,68.16999816894531
2019-05-03,69.33999633789062
2019-04-01,68.75
2019-02-28,68.36000061035156
2019-11-12,68.37000274658203
2020-01-30,68.69000244140625
2019-11-15,69.27999877929688
2020-04-21,68.33999633789062
2019-04-16,68.31999969482422
2019-03-15,69.06999969482422
2019-02-11,69.6500015258789
2019-01-10,69.62000274658203
2019-08-22,69.73999786376953
2018-11-07,70.76000213623047
2018-08-03,70.44999694824219
2018-09-04,70.44999694824219
2019-06-19,70.9000015258789
2019-09-23,71.0
2019-11-18,70.25
2020-02-05,70.69999694824219
2020-04-24,70.36000061035156
2019-03-29,70.41000366210938
2019-11-21,70.91000366210938
2020-04-27,71.79000091552734
2020-02-11,72.5
2020-04-30,73.23999786376953
2019-05-01,73.13999938964844
2019-02-26,73.2300033569336
2019-01-25,72.41999816894531
2018-12-24,72.69000244140625
2019-09-06,72.94999694824219
2018-07-17,72.33000183105469
2018-09-19,72.13999938964844
2019-08-05,71.30999755859375
2019-10-08,72.0
2019-12-11,72.4000015258789
2019-11-27,72.69999694824219
2020-02-14,72.94999694824219
2020-05-06,71.77999877929688
2019-01-08,72.01000213623047
2018-12-07,73.36000061035156
2019-08-20,74.41999816894531
2018-11-05,75.08000183105469
2019-07-19,76.0
2018-10-04,74.5
2019-06-17,74.7300033569336
2019-05-16,75.02999877929688
2018-08-01,75.7300033569336
2019-03-13,76.19999694824219
2019-12-03,76.47000122070312
2020-02-20,76.2699966430664
2019-12-06,76.13999938964844
2020-05-12,74.79000091552734
2019-12-09,74.58000183105469
2020-02-26,74.47000122070312
2020-05-15,73.06999969482422
2019-03-28,72.12000274658203
2018-09-17,72.4000015258789
2018-08-16,73.33000183105469
2018-10-19,73.51000213623047
2019-04-29,73.81999969482422
2019-01-23,73.9800033569336
2019-09-04,73.77999877929688
2018-11-20,72.77999877929688
2019-07-02,72.0
2019-05-31,70.91000366210938
2019-12-12,70.63999938964844
2020-05-18,70.3499984741211
2019-09-27,71.62999725341797
2020-03-03,71.79000091552734
2020-05-21,71.4800033569336
2019-05-14,71.73999786376953
2018-08-31,70.45999908447266
2018-07-30,69.97000122070312
2018-10-02,70.97000122070312
2019-04-12,72.22000122070312
2019-03-11,71.9800033569336
2019-02-07,72.08000183105469
2019-07-17,72.86000061035156
2019-09-19,71.4800033569336
2019-10-21,68.86000061035156
2019-12-18,69.30000305175781
2020-03-06,69.08000183105469
2019-10-03,69.4000015258789
2020-03-09,69.86000061035156
2020-05-27,68.76000213623047
2019-12-24,68.26000213623047
2020-03-12,68.20999908447266
2018-12-20,67.95999908447266
2019-08-01,67.75
2018-08-14,67.36000061035156
2018-07-13,68.38999938964844
2018-10-17,69.19999694824219
2019-05-29,68.75
2019-03-26,68.12000274658203
2019-02-22,68.31999969482422
2019-10-04,68.4800033569336
2019-11-05,68.51000213623047
2019-12-27,68.62999725341797
2020-06-02,68.7699966430664
2019-12-30,69.0
2020-03-18,68.48999786376953
2020-06-05,68.97000122070312
2019-07-15,69.02999877929688
2018-12-03,68.83000183105469
2019-06-13,69.04000091552734
2019-01-04,67.19000244140625
2018-08-29,66.87000274658203
2019-02-05,66.94999694824219
2018-11-01,66.80999755859375
2019-08-16,66.23999786376953
2019-04-10,65.94000244140625
2019-09-17,67.0
2019-10-15,68.27999877929688
2020-01-02,67.98999786376953
2020-06-08,68.37000274658203
2019-10-18,68.44000244140625
2020-03-24,68.31999969482422
2020-06-11,68.48999786376953
2020-01-08,68.4000015258789
2019-04-25,68.37999725341797
2019-07-30,67.68000030517578
2019-02-20,68.12000274658203
2018-07-11,68.48999786376953
2018-09-13,67.36000061035156
2018-10-15,67.7300033569336
2019-06-28,68.23999786376953
2018-12-18,68.12999725341797
2018-11-16,67.9800033569336
2019-10-02,68.05999755859375
2020-03-27,67.76000213623047
2020-01-10,67.72000122070312
2019-10-24,67.69000244140625
2020-03-30,67.33999633789062
2020-06-17,67.26000213623047
2020-01-14,67.27999877929688
2020-04-02,67.36000061035156
2019-01-02,67.51000213623047
2019-08-14,68.77999877929688
2018-10-30,68.86000061035156
2019-06-11,68.33999633789062
2019-05-10,68.23999786376953
2019-04-08,68.73999786376953
2018-08-27,69.91999816894531
2018-07-26,70.83999633789062
2018-09-28,71.87999725341797
2019-03-07,72.1500015258789
2019-10-30,72.13999938964844
2020-01-17,71.69000244140625
2020-06-23,71.12999725341797
2020-04-08,71.19999694824219
2020-06-26,71.0
2019-03-22,71.55000305175781
2019-01-17,71.72000122070312
2019-08-29,71.83000183105469
2018-11-14,71.79000091552734
2019-06-26,72.06999969482422
2018-09-11,72.66999816894531
2018-07-09,72.8499984741211
2018-08-10,72.75
2019-04-23,72.38999938964844
2019-09-30,72.12999725341797
2020-01-23,73.30000305175781
2019-11-08,74.0999984741211
2020-04-14,73.41999816894531
2019-11-11,73.41999816894531
2020-01-29,73.52999877929688
2020-04-17,73.44000244140625
2018-07-24,73.51000213623047
2018-09-26,73.69000244140625
2019-05-08,73.87999725341797
2019-03-05,74.05000305175781
2019-02-01,73.76000213623047
2018-12-31,73.83000183105469
2018-11-29,74.30000305175781
2019-08-12,74.08999633789062
2019-07-11,73.88999938964844
2019-09-13,74.23999786376953
2019-11-14,75.19000244140625
2020-04-20,75.80999755859375
2020-02-04,75.94000244140625
2020-04-23,75.97000122070312
2018-12-14,76.31999969482422
2019-08-27,75.76000213623047
2018-08-08,75.5999984741211
2018-10-11,74.2699966430664
2018-11-12,74.22000122070312
2019-07-26,73.5999984741211
2019-06-24,72.81999969482422
2019-05-23,73.06999969482422
2019-03-20,73.30999755859375
2019-01-15,74.95999908447266
2019-11-20,80.9000015258789
2020-02-07,79.93000030517578
2020-02-10,79.48999786376953
2020-04-29,79.66999816894531
2019-11-26,80.55000305175781
2020-02-13,80.5199966430664
2019-01-30,76.91999816894531
2018-08-23,77.26000213623047
2018-09-24,77.80000305175781
2018-11-27,77.2699966430664
2018-10-26,77.0199966430664
2019-07-09,76.76000213623047
2019-06-07,75.81999969482422
2019-05-06,73.98999786376953
2019-04-04,74.08000183105469
2019-09-11,72.5999984741211
2019-11-29,69.33999633789062
2020-05-05,72.58999633789062
2019-12-02,73.95999908447266
2020-02-19,73.55000305175781
2020-05-08,73.52999877929688
2019-05-21,73.72000122070312
2019-03-18,71.80999755859375
2018-09-07,71.86000061035156
2018-08-06,69.01000213623047
2018-10-09,68.08999633789062
2019-02-14,67.51000213623047
2018-12-12,61.709999084472656
2019-07-24,64.30999755859375
2019-09-26,61.7599983215332
2019-10-28,62.54999923706055
2019-12-05,60.93000030517578
2020-05-11,56.849998474121094
2019-07-03,59.7400016784668
2020-02-25,59.93000030517578
2020-05-14,61.790000915527344
2020-02-28,62.060001373291016
2019-08-08,64.48999786376953
2019-06-05,64.97000122070312
2018-07-20,61.959999084472656
2018-08-21,63.25
2018-10-24,62.529998779296875
2019-04-02,64.26000213623047
2019-03-01,65.98999786376953
2019-01-28,66.7699966430664
2018-12-27,68.83000183105469
2019-09-09,68.11000061035156
2020-03-02,69.38999938964844
2020-05-20,69.29000091552734
2019-12-17,69.08999633789062
2020-03-05,70.2699966430664
2019-02-12,71.76000213623047
2019-01-11,70.05000305175781
2018-12-10,71.37999725341797
2019-08-23,71.77999877929688
2018-11-08,72.93000030517578
2019-07-22,74.41999816894531
2019-06-20,74.87999725341797
2018-09-05,72.97000122070312
2019-04-17,70.93000030517578
2019-09-24,68.16000366210938
2019-12-20,67.12000274658203
2020-05-26,69.47000122070312
2019-04-30,69.05999755859375
2019-12-23,67.63999938964844
2020-03-11,68.93000030517578
2020-05-29,69.5199966430664
2019-12-26,68.4800033569336
2020-06-01,66.37999725341797
2019-05-02,65.7300033569336
2019-02-27,65.98999786376953
2018-11-23,68.62000274658203
2019-08-06,68.77999877929688
2018-07-18,68.48999786376953
2018-09-20,68.25
2018-10-22,67.41999816894531
2019-07-05,68.9800033569336
2019-06-03,68.52999877929688
2019-10-09,71.6500015258789
2019-10-11,72.9800033569336
2020-03-17,73.04000091552734
2020-06-04,73.25
2019-10-14,73.94000244140625
2020-03-20,73.30000305175781
2018-11-06,73.98999786376953
2019-06-18,74.04000091552734
2019-05-17,73.83999633789062
2019-04-15,72.12999725341797
2019-03-14,71.48999786376953
2019-01-09,68.69000244140625
2018-08-02,68.01000213623047
2018-10-05,70.62000274658203
2019-08-21,70.4800033569336
2019-10-17,69.95999908447266
2020-03-23,73.18000030517578
2020-06-10,72.55000305175781
2019-02-25,72.20999908447266
2020-01-07,70.6500015258789
2020-03-26,68.86000061035156
2019-10-23,68.87999725341797
