Dates,CERN
2020-02-05,69.4115219116211
2020-04-24,69.06605529785156
2019-03-29,68.18754577636719
2019-11-21,69.96430206298828
2020-04-27,70.5861587524414
2020-02-11,71.31659698486328
2020-04-30,71.8002700805664
2019-05-01,71.76078033447266
2019-02-26,70.74409484863281
2019-01-25,71.32646942138672
2018-12-24,71.54363250732422
2019-09-06,71.29685974121094
2018-07-17,70.7328109741211
2018-09-19,69.93128204345703
2019-08-05,70.25782775878906
2019-10-08,70.99999237060547
2019-12-11,71.33643341064453
2019-11-27,71.89058685302734
2020-02-14,70.50521850585938
2020-05-06,70.29741668701172
2019-01-08,71.03958129882812
2018-12-07,72.53378295898438
2019-08-20,73.49364471435547
2018-11-05,74.16653442382812
2019-07-19,73.75093078613281
2018-10-04,73.72123718261719
2019-06-17,73.7806167602539
2019-05-16,74.20611572265625
2018-08-01,74.88890838623047
2019-03-13,75.35399627685547
2019-12-03,75.3243179321289
2020-02-20,75.03734588623047
2019-12-06,73.70145416259766
2020-05-12,73.65196990966797
2019-12-09,73.2264633178711
2020-02-26,72.06871032714844
2020-05-15,71.24738311767578
2019-03-28,71.32654571533203
2018-09-17,71.4551773071289
2018-08-16,72.15776062011719
2018-10-19,72.34577178955078
2019-04-29,72.8999252319336
2019-01-23,72.82074737548828
2019-09-04,70.90104675292969
2018-11-20,71.17810821533203
2019-07-02,70.2281494140625
2019-05-31,68.94172668457031
2019-12-12,69.76305389404297
2020-05-18,69.35733032226562
2019-09-27,70.74270629882812
2020-03-03,70.66354370117188
2020-05-21,69.50577545166016
2019-05-14,70.13908386230469
2018-08-31,68.69434356689453
2018-07-30,68.52611541748047
2018-10-02,69.91149139404297
2019-04-12,71.07915496826172
2019-03-11,70.63385772705078
2019-02-07,71.02967834472656
2019-07-17,70.93071746826172
2019-09-19,67.21991729736328
2019-10-21,67.80375671386719
2019-12-18,67.47720336914062
2020-03-06,67.86312866210938
2019-10-03,68.27873229980469
2020-03-09,68.18968200683594
2020-05-27,66.68556213378906
2019-12-24,66.57670593261719
2020-03-12,67.14075469970703
2018-12-20,66.6558837890625
2019-08-01,65.80486297607422
2018-08-14,66.64598083496094
2018-07-13,67.61573791503906
2018-10-17,67.2990951538086
2019-05-29,67.14075469970703
2019-03-26,67.05170440673828
2019-02-22,67.42772674560547
2019-10-04,66.86367797851562
2019-11-05,66.97252655029297
2019-12-27,67.72459411621094
2020-06-02,67.86312866210938
2019-12-30,67.7936782836914
2020-03-18,67.69447326660156
2020-06-05,67.82344055175781
2019-07-15,67.83336639404297
2018-12-03,67.63493347167969
2019-06-13,66.93050384521484
2019-01-04,66.0177230834961
2018-08-29,65.6208724975586
2019-02-05,66.29552459716797
2018-11-01,65.7895278930664
2019-08-16,64.58902740478516
2019-04-10,65.19424438476562
2019-09-17,66.31536865234375
2019-10-15,67.04956817626953
2020-01-02,67.20830535888672
2020-06-08,67.5555648803711
2019-10-18,67.62501525878906
2020-03-24,67.57540130615234
2020-06-11,67.22815704345703
2020-01-08,67.62501525878906
2019-04-25,66.9404296875
2019-07-30,67.0396499633789
2019-02-20,66.95035552978516
2018-07-11,65.90859985351562
2018-09-13,66.47412109375
2018-10-15,66.83129119873047
2019-06-28,67.56548309326172
2018-12-18,66.59317779541016
2018-11-16,66.99995422363281
2019-10-02,66.93050384521484
2020-03-27,66.68246459960938
2020-01-10,66.44435119628906
2019-10-24,66.30545043945312
2020-03-30,66.78167724609375
2020-06-17,65.73992156982422
2020-01-14,66.4840316772461
2020-04-02,66.33522033691406
2019-01-02,66.52373504638672
2019-08-14,67.86312866210938
2018-10-30,67.07933044433594
2019-06-11,67.60516357421875
2019-05-10,67.13885498046875
2019-04-08,67.93258666992188
2018-08-27,68.89497375488281
2018-07-26,70.12523651123047
2018-09-28,71.276123046875
2019-03-07,71.54401397705078
2019-10-30,71.02809143066406
2020-01-17,70.36334991455078
2020-06-23,70.51216888427734
2020-04-08,70.04586029052734
2020-06-26,70.21452331542969
2019-03-22,70.7304458618164
2019-01-17,70.8792724609375
2019-08-29,71.14714813232422
2018-11-14,70.93879699707031
2019-06-26,71.25628662109375
2018-09-11,71.66307067871094
2018-07-09,72.09961700439453
2018-08-10,71.04792785644531
2019-04-23,71.5936279296875
2019-09-30,71.39518737792969
2020-01-23,72.68498229980469
2019-11-08,72.86357879638672
2020-04-14,72.71475219726562
2019-11-11,72.62523651123047
2020-01-29,72.88382720947266
2020-04-17,72.71475219726562
2018-07-24,72.99323272705078
2018-09-26,73.22199249267578
2019-05-08,73.43086242675781
2019-03-05,73.5899887084961
2019-02-01,72.62523651123047
2018-12-31,73.04296875
2018-11-29,73.36123657226562
2019-08-12,73.08274841308594
2019-07-11,72.67496490478516
2019-09-13,73.80879974365234
2019-11-14,74.28620910644531
2020-04-20,75.17139434814453
2020-02-04,75.44988250732422
2020-04-23,75.400146484375
2018-12-14,75.11170959472656
2019-08-27,75.2708511352539
2018-08-08,74.05744171142578
2018-10-11,73.01312255859375
2018-11-12,73.10264587402344
2019-07-26,71.88923645019531
2019-06-24,72.38653564453125
2019-05-23,71.44166564941406
2019-03-20,72.77442169189453
2019-01-15,73.81874084472656
2019-11-20,78.17506408691406
2020-02-07,78.5231704711914
2020-02-10,78.50328826904297
2020-04-29,79.1895523071289
2019-11-26,79.7962646484375
2020-02-13,76.26544952392578
2019-01-30,76.07646942138672
2018-08-23,76.6533432006836
2018-09-24,76.36490631103516
2018-11-27,76.34501647949219
2018-10-26,76.29528045654297
2019-07-09,75.65874481201172
2019-06-07,72.98328399658203
2019-05-06,72.0185317993164
2019-04-04,72.0185317993164
2019-09-11,69.51215362548828
2019-11-29,68.89550018310547
2020-05-05,72.15777587890625
2019-12-02,70.71561431884766
2020-02-19,73.09268951416016
2020-05-08,72.17766571044922
2019-05-21,72.96339416503906
2019-03-18,69.88015747070312
2018-09-07,68.7662124633789
2018-08-06,67.98047637939453
2018-10-09,64.330322265625
2019-02-14,64.08167266845703
2018-12-12,60.202754974365234
2019-07-24,62.03281021118164
2019-09-26,59.54632568359375
2019-10-28,59.16838455200195
2019-12-05,56.2442741394043
2020-05-11,54.40427780151367
2019-07-03,58.104164123535156
2020-02-25,57.72622299194336
2020-05-14,60.71000289916992
2020-02-28,59.68556594848633
2019-08-08,63.892696380615234
2019-06-05,62.64945983886719
2018-07-20,60.38178634643555
2018-08-21,61.80828094482422
2018-10-24,62.117523193359375
2019-04-02,63.80338668823242
2019-03-01,64.10265350341797
2019-01-28,66.24739074707031
2018-12-27,68.21256256103516
2019-09-09,65.55907440185547
2020-03-02,68.78116607666016
2020-05-20,68.04297637939453
2019-12-17,68.471923828125
2020-03-05,69.83857727050781
2019-02-12,70.07798767089844
2019-01-11,68.42204284667969
2018-12-10,70.60668182373047
2019-08-23,70.97578430175781
2018-11-08,72.57186126708984
2019-07-22,73.12052154541016
2019-06-20,71.58428955078125
2018-09-05,70.83612823486328
2019-04-17,69.2200927734375
2019-09-24,66.5466537475586
2019-12-20,66.89579010009766
2020-05-26,68.3023452758789
2019-04-30,66.72621154785156
2019-12-23,66.82596588134766
2020-03-11,68.58165740966797
2020-05-29,68.27242279052734
2019-12-26,66.05785369873047
2020-06-01,64.79096221923828
2019-05-02,65.42938995361328
2019-02-27,64.95056915283203
2018-11-23,68.21256256103516
2019-08-06,67.61402893066406
2018-07-18,67.62400817871094
2018-09-20,66.95565032958984
2018-10-22,67.1152572631836
2019-07-05,67.22498321533203
2019-06-03,68.14273071289062
2019-10-09,70.69647216796875
2019-10-11,72.72149658203125
2020-03-17,72.4122543334961
2020-06-04,72.98086547851562
2019-10-14,73.33000183105469
2020-03-20,71.37000274658203
2018-11-06,73.01000213623047
2019-06-18,73.8499984741211
2019-05-17,71.87999725341797
2019-04-15,71.87000274658203
2019-03-14,67.4000015258789
2019-01-09,66.95999908447266
2018-08-02,67.88999938964844
2018-10-05,69.44000244140625
2019-08-21,69.61000061035156
2019-10-17,69.72000122070312
2020-03-23,73.18000030517578
2020-06-10,71.19999694824219
2019-02-25,71.05000305175781
2020-01-07,68.6500015258789
2020-03-26,68.36000061035156
2019-10-23,66.54000091552734
