Dates,DHR
2019-01-28,144.97764587402344
2018-12-27,145.57701110839844
2019-09-09,145.97659301757812
2020-03-02,151.98028564453125
2020-05-20,152.59962463378906
2019-12-17,154.70741271972656
2020-03-05,156.3656768798828
2019-02-12,155.66641235351562
2019-01-11,153.58859252929688
2018-12-10,160.08177185058594
2019-08-23,160.48133850097656
2018-11-08,164.89671325683594
2019-07-22,169.33204650878906
2019-06-20,165.15643310546875
2018-09-05,164.79681396484375
2019-04-17,163.2884063720703
2019-09-24,160.60122680664062
2019-12-20,160.9508514404297
2020-05-26,164.27735900878906
2019-04-30,163.80784606933594
2019-12-23,163.30836486816406
2020-03-11,161.26051330566406
2020-05-29,161.5402374267578
2019-12-26,160.10174560546875
2020-06-01,159.72213745117188
2019-05-02,161.49029541015625
2019-02-27,163.67799377441406
2018-11-23,162.06968688964844
2019-08-06,158.95294189453125
2018-07-18,158.82308959960938
2018-09-20,157.49449157714844
2018-10-22,158.09385681152344
2019-07-05,158.4135284423828
2019-06-03,160.6112060546875
2019-10-09,163.79786682128906
2019-10-11,166.43508911132812
2020-03-17,165.20639038085938
2020-06-04,166.78472900390625
2019-10-14,169.4619140625
2020-03-20,168.61279296875
2018-11-06,173.0481414794922
2019-06-18,171.32994079589844
2019-05-17,169.27210998535156
2019-04-15,172.5087127685547
2019-03-14,164.7268829345703
2019-01-09,168.20323181152344
2018-08-02,171.36990356445312
2018-10-05,174.7163848876953
2019-08-21,176.14488220214844
2019-10-17,175.8152313232422
2020-03-23,172.7684326171875
2020-06-10,174.6564483642578
2019-02-25,175.40565490722656
2020-01-07,171.27999877929688
2020-03-26,172.14999389648438
2019-10-23,171.7100067138672
