Dates,DHR
2020-05-22,98.36000061035156
2019-10-01,98.4800033569336
2019-12-19,94.8499984741211
2018-09-10,99.95999908447266
2019-05-24,101.5
2018-08-09,101.83000183105469
2019-04-22,103.12000274658203
2019-03-21,100.5
2019-01-16,97.62000274658203
2019-08-28,100.44999694824219
2018-11-13,100.86000061035156
2018-10-12,103.43000030517578
2019-06-25,104.36000061035156
2020-03-10,105.36000061035156
2020-05-28,105.26000213623047
2019-10-07,104.08999633789062
2020-03-13,105.04000091552734
2019-10-10,104.48999786376953
2020-03-16,105.56999969482422
2020-06-03,107.44999694824219
2018-11-28,106.41000366210938
2018-09-25,106.12999725341797
2018-07-23,106.05000305175781
2018-08-24,106.33000183105469
2019-07-10,106.02999877929688
2019-05-07,105.2699966430664
2019-04-05,109.01000213623047
2019-03-04,110.91999816894531
2019-01-31,109.30000305175781
2019-09-12,109.58999633789062
2019-12-31,109.51000213623047
2020-03-19,109.66000366210938
2020-01-03,108.58999633789062
2020-06-09,109.25
2019-02-15,109.68000030517578
2019-01-14,111.37000274658203
2018-07-06,111.22000122070312
2018-08-07,110.36000061035156
2018-10-10,111.23999786376953
2018-12-13,111.31999969482422
2019-08-26,112.19999694824219
2019-07-25,112.43000030517578
2019-05-22,113.4800033569336
2019-03-19,123.1500015258789
2020-01-06,123.20999908447266
2020-03-25,126.38999938964844
2020-06-12,127.0199966430664
2019-10-22,127.7699966430664
2020-01-09,125.88999938964844
2020-06-15,125.3499984741211
2019-10-25,124.63999938964844
2020-03-31,124.45999908447266
2020-06-18,125.04000091552734
2019-04-03,126.33000183105469
2018-08-22,127.44000244140625
2018-10-25,128.1300048828125
2019-01-29,128.11000061035156
2018-12-28,128.69000244140625
2018-11-26,128.07000732421875
2019-08-09,129.86000061035156
2019-07-08,129.74000549316406
2019-06-06,132.2899932861328
2019-09-10,129.69000244140625
2020-01-15,129.4600067138672
2020-04-03,131.0800018310547
2019-10-31,129.74000549316406
2020-04-06,129.83999633789062
2020-06-24,132.02000427246094
2018-11-09,131.82000732421875
2019-07-23,131.6199951171875
2019-06-21,130.97000122070312
2019-05-20,130.47000122070312
2019-04-18,131.58999633789062
2018-09-06,131.9499969482422
2018-10-08,131.8300018310547
2019-02-13,131.5
2018-12-11,131.42999267578125
2019-09-25,131.6300048828125
2020-01-21,130.5
2020-04-09,128.17999267578125
2019-11-06,124.87999725341797
2020-01-24,126.7699966430664
2020-01-27,126.87000274658203
2020-04-15,127.77999877929688
2018-12-26,129.3000030517578
2019-08-07,130.38999938964844
2019-06-04,130.92999267578125
2018-09-21,131.32000732421875
2018-07-19,132.44000244140625
2018-08-20,131.55999755859375
2018-10-23,133.50999450683594
2019-05-03,134.5800018310547
2019-04-01,133.7899932861328
2019-02-28,130.72999572753906
2019-11-12,131.72000122070312
2020-01-30,131.33999633789062
2019-11-15,131.67999267578125
2020-04-21,129.4600067138672
2019-04-16,130.75
2019-03-15,131.0500030517578
2019-02-11,132.27000427246094
2019-01-10,131.10000610351562
2019-08-22,130.32000732421875
2018-11-07,130.2100067138672
2018-08-03,131.74000549316406
2018-09-04,131.6300048828125
2019-06-19,132.0399932861328
2019-09-23,130.1300048828125
2019-11-18,130.27999877929688
2020-02-05,132.44000244140625
2020-04-24,132.00999450683594
2019-03-29,131.9199981689453
2019-11-21,132.4499969482422
2020-04-27,134.1999969482422
2020-02-11,134.9199981689453
2020-04-30,137.52000427246094
2019-05-01,137.97000122070312
2019-02-26,137.91000366210938
2019-01-25,138.77000427246094
2018-12-24,139.4199981689453
2019-09-06,139.6300048828125
2018-07-17,139.35000610351562
2018-09-19,141.00999450683594
2019-08-05,142.5399932861328
2019-10-08,143.64999389648438
2019-12-11,143.72999572753906
2019-11-27,142.14999389648438
2020-02-14,142.1999969482422
2020-05-06,140.91000366210938
2019-01-08,141.97999572753906
2018-12-07,142.9199981689453
2019-08-20,144.0
2018-11-05,144.13999938964844
2019-07-19,145.30999755859375
2018-10-04,144.4499969482422
2019-06-17,143.6199951171875
2019-05-16,142.2899932861328
2018-08-01,142.60000610351562
2019-03-13,142.7100067138672
2019-12-03,140.02999877929688
2020-02-20,141.11000061035156
2019-12-06,139.8300018310547
2020-05-12,139.64999389648438
2019-12-09,143.0
2020-02-26,141.61000061035156
2020-05-15,141.6199951171875
2019-03-28,142.50999450683594
2018-09-17,142.69000244140625
2018-08-16,143.2100067138672
2018-10-19,142.27999877929688
2019-04-29,142.67999267578125
2019-01-23,142.6999969482422
2019-09-04,140.5
2018-11-20,140.22000122070312
2019-07-02,139.19000244140625
2019-05-31,135.6999969482422
2019-12-12,138.22999572753906
2020-05-18,138.1999969482422
2019-09-27,140.88999938964844
2020-03-03,140.30999755859375
2020-05-21,138.41000366210938
2019-05-14,140.5399932861328
2018-08-31,136.36000061035156
2018-07-30,137.19000244140625
2018-10-02,140.35000610351562
2019-04-12,141.7100067138672
2019-03-11,140.07000732421875
2019-02-07,140.32000732421875
2019-07-17,139.55999755859375
2019-09-19,135.39999389648438
2019-10-21,136.39999389648438
2019-12-18,138.25
2020-03-06,139.49000549316406
2019-10-03,141.67999267578125
2020-03-09,142.08999633789062
2020-05-27,139.8699951171875
2019-12-24,140.25999450683594
2020-03-12,142.9499969482422
2018-12-20,144.3300018310547
2019-08-01,139.36000061035156
2018-08-14,136.58999633789062
2018-07-13,139.5
2018-10-17,141.74000549316406
2019-05-29,141.02000427246094
2019-03-26,140.64999389648438
2019-02-22,142.3300018310547
2019-10-04,143.9499969482422
2019-11-05,145.75
2019-12-27,146.47000122070312
2020-06-02,144.60000610351562
2019-12-30,144.5500030517578
2020-03-18,143.9499969482422
2020-06-05,142.75999450683594
2019-07-15,141.55999755859375
2018-12-03,144.42999267578125
2019-06-13,141.9199981689453
2019-01-04,137.11000061035156
2018-08-29,138.80999755859375
2019-02-05,141.64999389648438
2018-11-01,139.67999267578125
2019-08-16,135.6199951171875
2019-04-10,137.1999969482422
2019-09-17,138.75999450683594
2019-10-15,138.72000122070312
2020-01-02,138.8000030517578
2020-06-08,137.58999633789062
2019-10-18,137.38999938964844
2020-03-24,137.77000427246094
2020-06-11,138.00999450683594
2020-01-08,138.22999572753906
2019-04-25,137.0800018310547
2019-07-30,138.4499969482422
2019-02-20,136.44000244140625
2018-07-11,135.8699951171875
2018-09-13,136.2100067138672
2018-10-15,137.27000427246094
2019-06-28,138.25
2018-12-18,137.82000732421875
2018-11-16,136.57000732421875
2019-10-02,135.22000122070312
2020-03-27,133.47000122070312
2020-01-10,134.86000061035156
2019-10-24,134.5
2020-03-30,135.22999572753906
2020-06-17,134.52000427246094
2020-01-14,135.5399932861328
2020-04-02,137.0500030517578
2019-01-02,136.14999389648438
2019-08-14,142.99000549316406
2018-10-30,140.22999572753906
2019-06-11,143.60000610351562
2019-05-10,142.9600067138672
2019-04-08,143.17999267578125
2018-08-27,143.32000732421875
2018-07-26,144.94000244140625
2018-09-28,145.97999572753906
2019-03-07,146.58999633789062
2019-10-30,145.97999572753906
2020-01-17,145.69000244140625
2020-06-23,146.69000244140625
2020-04-08,147.30999755859375
2020-06-26,147.19000244140625
2019-03-22,148.22000122070312
2019-01-17,147.52999877929688
2019-08-29,148.83999633789062
2018-11-14,149.6699981689453
2019-06-26,151.3000030517578
2018-09-11,148.52000427246094
2018-07-09,151.44000244140625
2018-08-10,150.77000427246094
2019-04-23,150.00999450683594
2019-09-30,150.44000244140625
2020-01-23,152.85000610351562
2019-11-08,153.24000549316406
2020-04-14,153.33999633789062
2019-11-11,152.82000732421875
2020-01-29,152.8800048828125
2020-04-17,152.83999633789062
2018-07-24,153.47999572753906
2018-09-26,155.11000061035156
2019-05-08,154.14999389648438
2019-03-05,154.61000061035156
2019-02-01,156.1300048828125
2018-12-31,156.2899932861328
2018-11-29,157.6699981689453
2019-08-12,158.1199951171875
2019-07-11,159.57000732421875
2019-09-13,161.38999938964844
2019-11-14,160.8000030517578
2020-04-20,161.50999450683594
2020-02-04,163.05999755859375
2020-04-23,163.7100067138672
2018-12-14,163.77000427246094
2019-08-27,162.47999572753906
2018-08-08,162.25
2018-10-11,161.1999969482422
2018-11-12,163.75999450683594
2019-07-26,165.22000122070312
2019-06-24,169.0500030517578
2019-05-23,160.8699951171875
2019-03-20,161.0
2019-01-15,162.75999450683594
2019-11-20,162.88999938964844
2020-02-07,163.97999572753906
2020-02-10,161.99000549316406
2020-04-29,162.99000549316406
2019-11-26,163.67999267578125
2020-02-13,163.8300018310547
2019-01-30,163.4199981689453
2018-08-23,165.9499969482422
2018-09-24,164.0
2018-11-27,163.91000366210938
2018-10-26,160.25999450683594
2019-07-09,161.8800048828125
2019-06-07,156.82000732421875
2019-05-06,151.64999389648438
2019-04-04,152.19000244140625
2019-09-11,147.0500030517578
2019-11-29,144.5800018310547
2020-05-05,150.69000244140625
2019-12-02,147.5399932861328
2020-02-19,155.97999572753906
2020-05-08,149.47000122070312
2019-05-21,148.42999267578125
2019-03-18,141.58999633789062
2018-09-07,144.30999755859375
2018-08-06,139.3699951171875
2018-10-09,128.88999938964844
2019-02-14,141.38999938964844
2018-12-12,127.63999938964844
2019-07-24,131.77999877929688
2019-09-26,128.13999938964844
2019-10-28,124.19000244140625
2019-12-05,123.80999755859375
2020-05-11,121.38999938964844
2019-07-03,129.14999389648438
2020-02-25,129.32000732421875
2020-05-14,138.66000366210938
2020-02-28,138.5800018310547
2019-08-08,140.82000732421875
2019-06-05,138.41000366210938
2018-07-20,128.6999969482422
2018-08-21,136.42999267578125
2018-10-24,135.14999389648438
2019-04-02,141.94000244140625
2019-03-01,138.3000030517578
2019-01-28,145.1300048828125
2018-12-27,145.72999572753906
2019-09-09,146.1300048828125
2020-03-02,152.13999938964844
2020-05-20,152.75999450683594
2019-12-17,154.8699951171875
2020-03-05,156.52999877929688
2019-02-12,155.8300018310547
2019-01-11,153.75
2018-12-10,160.25
2019-08-23,160.64999389648438
2018-11-08,165.07000732421875
2019-07-22,169.50999450683594
2019-06-20,165.3300018310547
2018-09-05,164.97000122070312
2019-04-17,163.4600067138672
2019-09-24,160.77000427246094
2019-12-20,161.1199951171875
2020-05-26,164.4499969482422
2019-04-30,163.97999572753906
2019-12-23,163.47999572753906
2020-03-11,161.42999267578125
2020-05-29,161.7100067138672
2019-12-26,160.27000427246094
2020-06-01,159.88999938964844
2019-05-02,161.66000366210938
2019-02-27,163.85000610351562
2018-11-23,162.24000549316406
2019-08-06,159.1199951171875
2018-07-18,158.99000549316406
2018-09-20,157.66000366210938
2018-10-22,158.25999450683594
2019-07-05,158.5800018310547
2019-06-03,160.77999877929688
2019-10-09,163.97000122070312
2019-10-11,166.61000061035156
2020-03-17,165.3800048828125
2020-06-04,166.9600067138672
2019-10-14,169.63999938964844
2020-03-20,168.7899932861328
2018-11-06,173.22999572753906
2019-06-18,171.50999450683594
2019-05-17,169.4499969482422
2019-04-15,172.69000244140625
2019-03-14,164.89999389648438
2019-01-09,168.3800048828125
2018-08-02,171.5500030517578
2018-10-05,174.89999389648438
2019-08-21,176.3300018310547
2019-10-17,176.0
2020-03-23,172.9499969482422
2020-06-10,174.83999633789062
2019-02-25,175.58999633789062
2020-01-07,171.4600067138672
2020-03-26,172.14999389648438
2019-10-23,171.7100067138672
