Dates,DHR
2019-04-16,131.83999633789062
2019-03-15,131.5399932861328
2019-02-11,133.13999938964844
2019-01-10,132.88999938964844
2019-08-22,130.94000244140625
2018-11-07,132.10000610351562
2018-08-03,132.1300048828125
2018-09-04,131.72000122070312
2019-06-19,133.24000549316406
2019-09-23,134.11000061035156
2019-11-18,130.5800018310547
2020-02-05,132.5800018310547
2020-04-24,132.8300018310547
2019-03-29,133.82000732421875
2019-11-21,133.7100067138672
2020-04-27,134.82000732421875
2020-02-11,135.8000030517578
2020-04-30,137.85000610351562
2019-05-01,138.99000549316406
2019-02-26,139.47999572753906
2019-01-25,138.99000549316406
2018-12-24,139.4600067138672
2019-09-06,140.25
2018-07-17,140.22999572753906
2018-09-19,141.5399932861328
2019-08-05,143.17999267578125
2019-10-08,144.57000732421875
2019-12-11,144.0800018310547
2019-11-27,144.08999633789062
2020-02-14,143.58999633789062
2020-05-06,142.49000549316406
2019-01-08,142.10000610351562
2018-12-07,143.11000061035156
2019-08-20,144.8800048828125
2018-11-05,144.50999450683594
2019-07-19,145.33999633789062
2018-10-04,145.5
2019-06-17,144.0
2019-05-16,143.30999755859375
2018-08-01,143.6199951171875
2019-03-13,143.22999572753906
2019-12-03,142.63999938964844
2020-02-20,141.36000061035156
2019-12-06,141.72999572753906
2020-05-12,141.32000732421875
2019-12-09,144.0
2020-02-26,143.6999969482422
2020-05-15,142.32000732421875
2019-03-28,142.86000061035156
2018-09-17,142.8800048828125
2018-08-16,143.7100067138672
2018-10-19,144.13999938964844
2019-04-29,143.19000244140625
2019-01-23,143.0800018310547
2019-09-04,142.77999877929688
2018-11-20,142.36000061035156
2019-07-02,140.42999267578125
2019-05-31,137.9600067138672
2019-12-12,138.25
2020-05-18,138.67999267578125
2019-09-27,141.07000732421875
2020-03-03,141.50999450683594
2020-05-21,140.72000122070312
2019-05-14,141.44000244140625
2018-08-31,140.24000549316406
2018-07-30,139.39999389648438
2018-10-02,140.5500030517578
2019-04-12,142.13999938964844
2019-03-11,142.5
2019-02-07,141.5800018310547
2019-07-17,141.5500030517578
2019-09-19,140.1999969482422
2019-10-21,136.9499969482422
2019-12-18,138.8000030517578
2020-03-06,139.7899932861328
2019-10-03,142.27999877929688
2020-03-09,143.3800048828125
2020-05-27,141.0
2019-12-24,142.0
2020-03-12,143.4499969482422
2018-12-20,144.92999267578125
2019-08-01,144.27000427246094
2018-08-14,138.36000061035156
2018-07-13,139.75999450683594
2018-10-17,142.14999389648438
2019-05-29,142.75
2019-03-26,141.64999389648438
2019-02-22,142.7100067138672
2019-10-04,144.75999450683594
2019-11-05,146.92999267578125
2019-12-27,147.3300018310547
2020-06-02,146.33999633789062
2019-12-30,146.19000244140625
2020-03-18,144.6999969482422
2020-06-05,144.97999572753906
2019-07-15,143.61000061035156
2018-12-03,145.14999389648438
2019-06-13,145.36000061035156
2019-01-04,141.0800018310547
2018-08-29,138.83999633789062
2019-02-05,141.72999572753906
2018-11-01,141.1300048828125
2019-08-16,138.64999389648438
2019-04-10,137.75
2019-09-17,139.4199981689453
2019-10-15,141.99000549316406
2020-01-02,140.0
2020-06-08,140.6999969482422
2019-10-18,138.47999572753906
2020-03-24,138.5
2020-06-11,138.5800018310547
2020-01-08,138.89999389648438
2019-04-25,139.72999572753906
2019-07-30,139.0
2019-02-20,138.3300018310547
2018-07-11,136.30999755859375
2018-09-13,137.50999450683594
2018-10-15,138.7100067138672
2019-06-28,138.80999755859375
2018-12-18,138.6999969482422
2018-11-16,139.3300018310547
2019-10-02,137.99000549316406
2020-03-27,135.5500030517578
2020-01-10,135.0500030517578
2019-10-24,135.22000122070312
2020-03-30,135.6199951171875
2020-06-17,135.74000549316406
2020-01-14,136.2899932861328
2020-04-02,137.6999969482422
2019-01-02,137.13999938964844
2019-08-14,143.02999877929688
2018-10-30,143.07000732421875
2019-06-11,143.8000030517578
2019-05-10,143.82000732421875
2019-04-08,143.27999877929688
2018-08-27,143.85000610351562
2018-07-26,145.0
2018-09-28,146.39999389648438
2019-03-07,147.1999969482422
2019-10-30,147.0
2020-01-17,146.67999267578125
2020-06-23,146.99000549316406
2020-04-08,149.61000061035156
2020-06-26,147.3000030517578
2019-03-22,148.94000244140625
2019-01-17,149.30999755859375
2019-08-29,148.94000244140625
2018-11-14,150.47000122070312
2019-06-26,153.02000427246094
2018-09-11,152.05999755859375
2018-07-09,153.5399932861328
2018-08-10,152.27999877929688
2019-04-23,151.44000244140625
2019-09-30,154.0
2020-01-23,153.0500030517578
2019-11-08,153.85000610351562
2020-04-14,153.47999572753906
2019-11-11,153.3300018310547
2020-01-29,153.3800048828125
2020-04-17,152.97999572753906
2018-07-24,153.5800018310547
2018-09-26,155.24000549316406
2019-05-08,155.30999755859375
2019-03-05,154.75999450683594
2019-02-01,156.6699981689453
2018-12-31,157.74000549316406
2018-11-29,158.83999633789062
2019-08-12,158.5800018310547
2019-07-11,159.75
2019-09-13,161.99000549316406
2019-11-14,162.3699951171875
2020-04-20,161.9600067138672
2020-02-04,163.1699981689453
2020-04-23,164.1699981689453
2018-12-14,164.5399932861328
2019-08-27,164.02999877929688
2018-08-08,163.50999450683594
2018-10-11,161.8699951171875
2018-11-12,164.1300048828125
2019-07-26,166.17999267578125
2019-06-24,169.19000244140625
2019-05-23,167.3000030517578
2019-03-20,163.1199951171875
2019-01-15,163.8000030517578
2019-11-20,164.2100067138672
2020-02-07,165.1199951171875
2020-02-10,163.85000610351562
2020-04-29,163.6699981689453
2019-11-26,164.3000030517578
2020-02-13,164.8699951171875
2019-01-30,163.7899932861328
2018-08-23,165.9600067138672
2018-09-24,166.39999389648438
2018-11-27,164.8000030517578
2018-10-26,163.8000030517578
2019-07-09,162.0800018310547
2019-06-07,159.11000061035156
2019-05-06,158.0
2019-04-04,155.50999450683594
2019-09-11,153.1300048828125
2019-11-29,146.8000030517578
2020-05-05,150.72000122070312
2019-12-02,155.92999267578125
2020-02-19,156.13999938964844
2020-05-08,153.1199951171875
2019-05-21,148.9600067138672
2019-03-18,143.55999755859375
2018-09-07,147.25
2018-08-06,142.0800018310547
2018-10-09,135.69000244140625
2019-02-14,142.0800018310547
2018-12-12,136.25
2019-07-24,135.72999572753906
2019-09-26,130.4499969482422
2019-10-28,129.47999572753906
2019-12-05,130.0
2020-05-11,137.1699981689453
2019-07-03,132.0
2020-02-25,132.94000244140625
2020-05-14,139.5800018310547
2020-02-28,141.8300018310547
2019-08-08,141.61000061035156
2019-06-05,140.88999938964844
2018-07-20,135.57000732421875
2018-08-21,136.6300048828125
2018-10-24,137.8000030517578
2019-04-02,142.75
2019-03-01,146.0
2019-01-28,145.8699951171875
2018-12-27,146.82000732421875
2019-09-09,146.4600067138672
2020-03-02,152.9499969482422
2020-05-20,153.41000366210938
2019-12-17,156.8699951171875
2020-03-05,158.0
2019-02-12,157.33999633789062
2019-01-11,154.8300018310547
2018-12-10,160.85000610351562
2019-08-23,163.97999572753906
2018-11-08,165.67999267578125
2019-07-22,170.13999938964844
2019-06-20,170.63999938964844
2018-09-05,166.58999633789062
2019-04-17,166.0500030517578
2019-09-24,162.6300048828125
2019-12-20,161.22000122070312
2020-05-26,166.16000366210938
2019-04-30,167.0800018310547
2019-12-23,165.05999755859375
2020-03-11,164.75
2020-05-29,162.49000549316406
2019-12-26,163.89999389648438
2020-06-01,162.8800048828125
2019-05-02,161.8000030517578
2019-02-27,163.94000244140625
2018-11-23,166.8699951171875
2019-08-06,163.05999755859375
2018-07-18,161.1999969482422
2018-09-20,158.6199951171875
2018-10-22,158.67999267578125
2019-07-05,162.49000549316406
2019-06-03,160.77999877929688
2019-10-09,166.1699981689453
2019-10-11,167.05999755859375
2020-03-17,166.3300018310547
2020-06-04,166.9600067138672
2019-10-14,169.63999938964844
2020-03-20,170.63999938964844
2018-11-06,174.10000610351562
2019-06-18,173.22999572753906
2019-05-17,173.2100067138672
2019-04-15,174.52000427246094
2019-03-14,172.3699951171875
2019-01-09,171.19000244140625
2018-08-02,172.6699981689453
2018-10-05,176.44000244140625
2019-08-21,177.64999389648438
2019-10-17,177.13999938964844
2020-03-23,178.72999572753906
2020-06-10,175.2100067138672
2019-02-25,177.0
2020-01-07,174.7899932861328
2020-03-26,172.4499969482422
2019-10-23,172.77000427246094
