Dates,ULTA
2020-02-20,355.67999267578125
2019-12-06,360.5400085449219
2020-05-12,366.3900146484375
2019-12-09,366.2099914550781
2020-02-26,357.0
2020-05-15,352.95001220703125
2019-03-28,351.989990234375
2018-09-17,352.94000244140625
2018-08-16,354.6199951171875
2018-10-19,353.8800048828125
2019-04-29,346.1300048828125
2019-01-23,348.6300048828125
2019-09-04,349.25
2018-11-20,345.510009765625
2019-07-02,337.0199890136719
2019-05-31,330.1400146484375
2019-12-12,340.2799987792969
2020-05-18,343.67999267578125
2019-09-27,353.0400085449219
2020-03-03,346.70001220703125
2020-05-21,336.510009765625
2019-05-14,341.20001220703125
2018-08-31,321.0
2018-07-30,320.44000244140625
2018-10-02,322.0299987792969
2019-04-12,325.25
2019-03-11,323.0799865722656
2019-02-07,328.1199951171875
2019-07-17,334.8599853515625
2019-09-19,322.1000061035156
2019-10-21,330.2200012207031
2019-12-18,323.7699890136719
2020-03-06,330.3800048828125
2019-10-03,337.45001220703125
2020-03-09,237.72999572753906
2020-05-27,237.41000366210938
2019-12-24,228.75999450683594
2020-03-12,236.7100067138672
2018-12-20,233.10000610351562
2019-08-01,226.16000366210938
2018-08-14,231.4199981689453
2018-07-13,228.14999389648438
2018-10-17,226.16000366210938
2019-05-29,226.86000061035156
2019-03-26,225.4499969482422
2019-02-22,233.85000610351562
2019-10-04,229.33999633789062
2019-11-05,230.07000732421875
2019-12-27,228.75
2020-06-02,237.30999755859375
2019-12-30,239.47999572753906
2020-03-18,235.5399932861328
2020-06-05,236.30999755859375
2019-07-15,244.39999389648438
2018-12-03,250.64999389648438
2019-06-13,265.989990234375
2019-01-04,262.7900085449219
2018-08-29,257.42999267578125
2019-02-05,250.60000610351562
2018-11-01,242.75
2019-08-16,237.02999877929688
2019-04-10,238.0399932861328
2019-09-17,241.75
2019-10-15,248.4600067138672
2020-01-02,246.57000732421875
2020-06-08,245.39999389648438
2019-10-18,244.97999572753906
2020-03-24,248.10000610351562
2020-06-11,239.9199981689453
2020-01-08,235.3000030517578
2019-04-25,236.91000366210938
2019-07-30,237.8699951171875
2019-02-20,238.92999267578125
2018-07-11,240.89999389648438
2018-09-13,241.74000549316406
2018-10-15,242.11000061035156
2019-06-28,240.25
2018-12-18,233.14999389648438
2018-11-16,233.11000061035156
2019-10-02,237.19000244140625
2020-03-27,245.4199981689453
2020-01-10,243.99000549316406
2019-10-24,243.77000427246094
2020-03-30,239.2899932861328
2020-06-17,241.9600067138672
2020-01-14,243.97000122070312
2020-04-02,244.0399932861328
2019-01-02,242.8699951171875
2019-08-14,246.3000030517578
2018-10-30,244.3300018310547
2019-06-11,239.60000610351562
2019-05-10,234.2899932861328
2019-04-08,228.49000549316406
2018-08-27,228.86000061035156
2018-07-26,231.2100067138672
2018-09-28,235.97000122070312
2019-03-07,233.97999572753906
2019-10-30,233.86000061035156
2020-01-17,236.27000427246094
2020-06-23,237.10000610351562
2020-04-08,239.42999267578125
2020-06-26,236.02000427246094
2019-03-22,262.20001220703125
2019-01-17,252.63999938964844
2019-08-29,250.3699951171875
2018-11-14,251.63999938964844
2019-06-26,258.8699951171875
2018-09-11,253.5
2018-07-09,249.10000610351562
2018-08-10,255.9600067138672
2019-04-23,250.07000732421875
2019-09-30,250.69000244140625
2020-01-23,250.5
2019-11-08,253.02000427246094
2020-04-14,252.49000549316406
2019-11-11,251.3300018310547
2020-01-29,253.1699981689453
2020-04-17,251.35000610351562
2018-07-24,253.13999938964844
2018-09-26,254.5500030517578
2019-05-08,250.1699981689453
2019-03-05,250.9499969482422
2019-02-01,253.08999633789062
2018-12-31,258.0
2018-11-29,263.5
2019-08-12,267.2799987792969
2019-07-11,275.70001220703125
2019-09-13,282.6199951171875
2019-11-14,276.20001220703125
2020-04-20,277.0
2020-02-04,272.8900146484375
2020-04-23,272.010009765625
2018-12-14,273.9700012207031
2019-08-27,272.20001220703125
2018-08-08,272.9800109863281
2018-10-11,273.70001220703125
2018-11-12,273.8699951171875
2019-07-26,273.9800109863281
2019-06-24,274.489990234375
2019-05-23,267.9100036621094
2019-03-20,274.9599914550781
2019-01-15,273.5199890136719
2019-11-20,278.17999267578125
2020-02-07,293.04998779296875
2020-02-10,295.9599914550781
2020-04-29,293.25
2019-11-26,293.7799987792969
2020-02-13,299.29998779296875
2019-01-30,297.0899963378906
2018-08-23,294.57000732421875
2018-09-24,298.7099914550781
2018-11-27,296.8599853515625
2018-10-26,301.3399963378906
2019-07-09,299.3999938964844
2019-06-07,285.57000732421875
2019-05-06,277.989990234375
2019-04-04,272.760009765625
2019-09-11,265.3800048828125
2019-11-29,257.0899963378906
2020-05-05,260.989990234375
2019-12-02,256.70001220703125
2020-02-19,268.8399963378906
2020-05-08,257.1400146484375
2019-05-21,256.5799865722656
2019-03-18,235.6999969482422
2018-09-07,239.05999755859375
2018-08-06,221.2100067138672
2018-10-09,198.5399932861328
2019-02-14,207.05999755859375
2018-12-12,161.5399932861328
2019-07-24,154.60000610351562
2019-09-26,128.52000427246094
2019-10-28,146.99000549316406
2019-12-05,148.05999755859375
2020-05-11,143.24000549316406
2019-07-03,177.58999633789062
2020-02-25,191.8800048828125
2020-05-14,188.8300018310547
2020-02-28,174.4499969482422
2019-08-08,179.7100067138672
2019-06-05,175.6999969482422
2018-07-20,161.5
2018-08-21,161.35000610351562
2018-10-24,156.74000549316406
2019-04-02,188.67999267578125
2019-03-01,187.5500030517578
2019-01-28,200.57000732421875
2018-12-27,202.47999572753906
2019-09-09,202.60000610351562
2020-03-02,205.0
2020-05-20,201.52000427246094
2019-12-17,208.9199981689453
2020-03-05,215.50999450683594
2019-02-12,208.07000732421875
2019-01-11,201.57000732421875
2018-12-10,208.7100067138672
2019-08-23,210.67999267578125
2018-11-08,210.52000427246094
2019-07-22,208.08999633789062
2019-06-20,218.67999267578125
2018-09-05,226.16000366210938
2019-04-17,217.9199981689453
2019-09-24,214.27999877929688
2019-12-20,215.47999572753906
2020-05-26,218.2100067138672
2019-04-30,218.27000427246094
2019-12-23,222.16000366210938
2020-03-11,230.07000732421875
2020-05-29,230.36000061035156
2019-12-26,211.89999389648438
2020-06-01,197.61000061035156
2019-05-02,200.97000122070312
2019-02-27,200.4499969482422
2018-11-23,212.57000732421875
2019-08-06,210.22000122070312
2018-07-18,213.47999572753906
2018-09-20,222.75999450683594
2018-10-22,220.6199951171875
2019-07-05,237.97999572753906
2019-06-03,251.6300048828125
2019-10-09,243.30999755859375
2019-10-11,244.00999450683594
2020-03-17,239.08999633789062
2020-06-04,241.22000122070312
2019-10-14,252.3000030517578
2020-03-20,247.97999572753906
2018-11-06,252.0800018310547
2019-06-18,254.57000732421875
2019-05-17,244.67999267578125
2019-04-15,238.41000366210938
2019-03-14,225.8800048828125
2019-01-09,226.6300048828125
2018-08-02,225.49000549316406
2018-10-05,225.89999389648438
2019-08-21,223.64999389648438
2019-10-17,218.97000122070312
2020-03-23,212.19000244140625
2020-06-10,205.49000549316406
2019-02-25,206.6999969482422
2020-01-07,200.0
2020-03-26,194.1999969482422
2019-10-23,189.99000549316406
