Dates,ULTA
2020-05-01,283.6600036621094
2020-05-04,286.3299865722656
2019-06-12,280.6300048828125
2019-04-09,275.5
2019-03-08,271.9100036621094
2019-02-04,270.5
2018-07-27,271.7200012207031
2018-08-28,267.7300109863281
2019-01-03,268.0199890136719
2019-08-15,278.42999267578125
2018-10-31,278.6000061035156
2019-09-16,271.4200134277344
2020-02-18,275.8999938964844
2020-05-07,275.3599853515625
2018-08-17,283.3399963378906
2019-12-04,286.20001220703125
2020-02-21,295.010009765625
2018-12-17,281.760009765625
2019-08-30,303.70001220703125
2018-11-15,308.5
2019-07-29,308.8800048828125
2019-06-27,315.1499938964844
2019-04-24,312.1300048828125
2018-07-10,311.010009765625
2018-09-12,315.3800048828125
2019-02-19,304.9700012207031
2019-01-18,304.1499938964844
2020-02-24,302.7699890136719
2020-05-13,306.989990234375
2019-12-10,296.42999267578125
2020-02-27,299.19000244140625
2019-12-13,298.0
2020-05-19,300.04998779296875
2019-03-06,303.8800048828125
2018-11-30,304.7799987792969
2019-08-13,285.0
2019-07-12,271.45001220703125
2019-06-10,251.92999267578125
2019-05-09,255.0
2018-07-25,251.4600067138672
2018-09-27,255.72999572753906
2018-10-29,249.1999969482422
2019-10-16,245.55999755859375
2019-12-16,244.86000061035156
2020-03-04,243.86000061035156
2020-05-22,237.85000610351562
2019-10-01,235.19000244140625
2019-12-19,228.64999389648438
2018-09-10,230.74000549316406
2019-05-24,238.77000427246094
2018-08-09,243.5
2019-04-22,240.35000610351562
2019-03-21,239.9600067138672
2019-01-16,245.8300018310547
2019-08-28,247.0800018310547
2018-11-13,256.9700012207031
2018-10-12,271.9200134277344
2019-06-25,275.82000732421875
2020-03-10,274.79998779296875
2020-05-28,276.80999755859375
2019-10-07,282.05999755859375
2020-03-13,274.9700012207031
2019-10-10,277.760009765625
2020-03-16,280.19000244140625
2020-06-03,286.2799987792969
2018-11-28,288.1000061035156
2018-09-25,289.4100036621094
2018-07-23,289.6099853515625
2018-08-24,291.1000061035156
2019-07-10,291.0
2019-05-07,290.3699951171875
2019-04-05,290.2799987792969
2019-03-04,288.6600036621094
2019-01-31,292.3800048828125
2019-09-12,289.760009765625
2019-12-31,290.5
2020-03-19,293.57000732421875
2020-01-03,291.17999267578125
2020-06-09,291.5799865722656
2019-02-15,296.25
2019-01-14,301.2300109863281
2018-07-06,304.1600036621094
2018-08-07,302.67999267578125
2018-10-10,307.4200134277344
2018-12-13,304.1000061035156
2019-08-26,304.6300048828125
2019-07-25,306.2799987792969
2019-05-22,309.6300048828125
2019-03-19,311.5400085449219
2020-01-06,308.6499938964844
2020-03-25,307.4800109863281
2020-06-12,306.0199890136719
2019-10-22,315.6099853515625
2020-01-09,316.9700012207031
2020-06-15,312.9800109863281
2019-10-25,312.1099853515625
2020-03-31,312.010009765625
2020-06-18,302.8699951171875
2019-04-03,308.0
2018-08-22,310.69000244140625
2018-10-25,312.04998779296875
2019-01-29,315.7300109863281
2018-12-28,327.9700012207031
2018-11-26,338.6000061035156
2019-08-09,342.9700012207031
2019-07-08,335.0
2019-06-06,329.2200012207031
2019-09-10,334.17999267578125
2020-01-15,330.8800048828125
2020-04-03,339.6199951171875
2019-10-31,343.70001220703125
2020-04-06,347.8900146484375
2020-06-24,347.6000061035156
2018-11-09,351.5
2019-07-23,353.3699951171875
2019-06-21,349.4700012207031
2019-05-20,350.5299987792969
2019-04-18,351.7300109863281
2018-09-06,353.55999755859375
2018-10-08,352.3599853515625
2019-02-13,349.760009765625
2018-12-11,350.8800048828125
2019-09-25,350.6499938964844
2020-01-21,346.760009765625
2020-04-09,354.7799987792969
2019-11-06,355.0799865722656
2020-01-24,356.6300048828125
2020-01-27,350.3299865722656
2020-04-15,347.7200012207031
2018-12-26,351.3299865722656
2019-08-07,355.32000732421875
2019-06-04,356.8599853515625
2018-09-21,356.9700012207031
2018-07-19,351.1199951171875
2018-08-20,347.80999755859375
2018-10-23,335.010009765625
2019-05-03,344.2699890136719
2019-04-01,336.5299987792969
2019-02-28,344.2900085449219
2019-11-12,341.82000732421875
2020-01-30,344.5199890136719
2019-11-15,347.010009765625
2020-04-21,337.2099914550781
2019-04-16,332.55999755859375
2019-03-15,335.05999755859375
2019-02-11,341.30999755859375
2019-01-10,342.5899963378906
2019-08-22,340.5
2018-11-07,348.6099853515625
2018-08-03,351.79998779296875
2018-09-04,347.0299987792969
2019-06-19,338.80999755859375
2019-09-23,336.2200012207031
2019-11-18,332.3699951171875
2020-02-05,327.6400146484375
2020-04-24,315.3299865722656
2019-03-29,333.8900146484375
2019-11-21,332.29998779296875
2020-04-27,338.010009765625
2020-02-11,339.8500061035156
2020-04-30,340.69000244140625
2019-05-01,339.1099853515625
2019-02-26,341.2200012207031
2019-01-25,341.8800048828125
2018-12-24,344.6199951171875
2019-09-06,349.3399963378906
2018-07-17,355.6099853515625
2018-09-19,352.5799865722656
2019-08-05,346.7699890136719
2019-10-08,360.4200134277344
2019-12-11,359.2799987792969
2019-11-27,357.7300109863281
2020-02-14,345.0
2020-05-06,350.5799865722656
2019-01-08,346.5
2018-12-07,345.94000244140625
2019-08-20,350.54998779296875
2018-11-05,340.760009765625
2019-07-19,343.6499938964844
2018-10-04,343.3299865722656
2019-06-17,343.6099853515625
2019-05-16,351.20001220703125
2018-08-01,349.3800048828125
2019-03-13,348.0
2019-12-03,348.0
2020-02-20,356.9700012207031
2019-12-06,356.57000732421875
2020-05-12,361.5199890136719
2019-12-09,363.54998779296875
2020-02-26,365.19000244140625
2020-05-15,357.7900085449219
2019-03-28,354.0
2018-09-17,351.989990234375
2018-08-16,353.7300109863281
2018-10-19,355.7200012207031
2019-04-29,352.6700134277344
2019-01-23,345.0299987792969
2019-09-04,347.6199951171875
2018-11-20,348.7300109863281
2019-07-02,346.239990234375
2019-05-31,331.9800109863281
2019-12-12,330.3699951171875
2020-05-18,337.2200012207031
2019-09-27,345.17999267578125
2020-03-03,351.489990234375
2020-05-21,345.9100036621094
2019-05-14,334.30999755859375
2018-08-31,330.05999755859375
2018-07-30,320.739990234375
2018-10-02,323.5199890136719
2019-04-12,327.42999267578125
2019-03-11,325.1700134277344
2019-02-07,327.239990234375
2019-07-17,328.5400085449219
2019-09-19,330.6400146484375
2019-10-21,327.0
2019-12-18,333.1600036621094
2020-03-06,323.7699890136719
2019-10-03,337.5
2020-03-09,252.80999755859375
2020-05-27,234.0500030517578
2019-12-24,238.0
2020-03-12,229.02999877929688
2018-12-20,237.83999633789062
2019-08-01,233.74000549316406
2018-08-14,225.5
2018-07-13,231.67999267578125
2018-10-17,229.05999755859375
2019-05-29,227.60000610351562
2019-03-26,226.25999450683594
2019-02-22,225.69000244140625
2019-10-04,233.74000549316406
2019-11-05,229.60000610351562
2019-12-27,229.7899932861328
2020-06-02,229.5500030517578
2019-12-30,237.88999938964844
2020-03-18,238.75
2020-06-05,236.39999389648438
2019-07-15,238.13999938964844
2018-12-03,245.5800018310547
2019-06-13,253.4499969482422
2019-01-04,263.30999755859375
2018-08-29,263.3699951171875
2019-02-05,257.7099914550781
2018-11-01,250.25
2019-08-16,240.05999755859375
2019-04-10,238.13999938964844
2019-09-17,237.64999389648438
2019-10-15,245.41000366210938
2020-01-02,247.07000732421875
2020-06-08,247.00999450683594
2019-10-18,245.7100067138672
2020-03-24,244.97000122070312
2020-06-11,246.8000030517578
2020-01-08,240.57000732421875
2019-04-25,236.25999450683594
2019-07-30,237.41000366210938
2019-02-20,237.77000427246094
2018-07-11,238.3800048828125
2018-09-13,240.0
2018-10-15,242.0800018310547
2019-06-28,241.75999450683594
2018-12-18,239.9600067138672
2018-11-16,235.16000366210938
2019-10-02,233.9499969482422
2020-03-27,237.50999450683594
2020-01-10,246.11000061035156
2019-10-24,246.58999633789062
2020-03-30,242.22999572753906
2020-06-17,238.77999877929688
2020-01-14,241.16000366210938
2020-04-02,241.99000549316406
2019-01-02,244.9499969482422
2019-08-14,243.13999938964844
2018-10-30,245.47000122070312
2019-06-11,243.7899932861328
2019-05-10,236.8300018310547
2019-04-08,234.35000610351562
2018-08-27,229.0
2018-07-26,227.80999755859375
2018-09-28,231.1300048828125
2019-03-07,237.47000122070312
2019-10-30,234.36000061035156
2020-01-17,233.3699951171875
2020-06-23,235.24000549316406
2020-04-08,238.49000549316406
2020-06-26,241.10000610351562
2019-03-22,256.8599853515625
2019-01-17,260.3900146484375
2019-08-29,251.6999969482422
2018-11-14,250.27000427246094
2019-06-26,252.50999450683594
2018-09-11,259.3999938964844
2018-07-09,254.52999877929688
2018-08-10,249.0
2019-04-23,256.2200012207031
2019-09-30,251.4199981689453
2020-01-23,251.17999267578125
2019-11-08,252.0500030517578
2020-04-14,253.22000122070312
2019-11-11,253.0
2020-01-29,252.6199951171875
2020-04-17,253.17999267578125
2018-07-24,251.2899932861328
2018-09-26,254.32000732421875
2019-05-08,252.27999877929688
2019-03-05,248.7100067138672
2019-02-01,250.41000366210938
2018-12-31,252.4499969482422
2018-11-29,259.6700134277344
2019-08-12,264.17999267578125
2019-07-11,269.239990234375
2019-09-13,276.3500061035156
2019-11-14,282.6300048828125
2020-04-20,277.989990234375
2020-02-04,278.0
2020-04-23,272.8900146484375
2018-12-14,273.3800048828125
2019-08-27,273.7300109863281
2018-08-08,272.260009765625
2018-10-11,267.3599853515625
2018-11-12,275.0
2019-07-26,274.5
2019-06-24,270.54998779296875
2019-05-23,274.2699890136719
2019-03-20,273.0
2019-01-15,277.5199890136719
2019-11-20,275.54998779296875
2020-02-07,279.80999755859375
2020-02-10,292.1600036621094
2020-04-29,295.0
2019-11-26,294.8900146484375
2020-02-13,294.1600036621094
2019-01-30,298.0299987792969
2018-08-23,297.29998779296875
2018-09-24,295.4599914550781
2018-11-27,299.8999938964844
2018-10-26,296.04998779296875
2019-07-09,299.760009765625
2019-06-07,290.1499938964844
2019-05-06,287.5299987792969
2019-04-04,279.8699951171875
2019-09-11,266.70001220703125
2019-11-29,257.5199890136719
2020-05-05,256.3500061035156
2019-12-02,259.3299865722656
2020-02-19,260.32000732421875
2020-05-08,260.9599914550781
2019-05-21,252.41000366210938
2019-03-18,237.44000244140625
2018-09-07,245.7100067138672
2018-08-06,232.57000732421875
2018-10-09,198.9199981689453
2019-02-14,227.19000244140625
2018-12-12,183.02000427246094
2019-07-24,164.16000366210938
2019-09-26,144.72000122070312
2019-10-28,128.80999755859375
2019-12-05,156.35000610351562
2020-05-11,149.4499969482422
2019-07-03,157.97999572753906
2020-02-25,180.0
2020-05-14,194.8699951171875
2020-02-28,178.00999450683594
2019-08-08,179.50999450683594
2019-06-05,175.2899932861328
2018-07-20,167.94000244140625
2018-08-21,158.75999450683594
2018-10-24,160.33999633789062
2019-04-02,168.11000061035156
2019-03-01,204.91000366210938
2019-01-28,189.25
2018-12-27,210.0
2019-09-09,202.75
2020-03-02,206.27000427246094
2020-05-20,195.5800018310547
2019-12-17,204.75999450683594
2020-03-05,220.8000030517578
2019-02-12,209.19000244140625
2019-01-11,201.0
2018-12-10,205.52000427246094
2019-08-23,210.55999755859375
2018-11-08,211.0800018310547
2019-07-22,212.89999389648438
2019-06-20,212.3000030517578
2018-09-05,224.0
2019-04-17,220.74000549316406
2019-09-24,212.89999389648438
2019-12-20,211.67999267578125
2020-05-26,219.22000122070312
2019-04-30,220.64999389648438
2019-12-23,222.27999877929688
2020-03-11,225.63999938964844
2020-05-29,227.47000122070312
2019-12-26,228.64999389648438
2020-06-01,211.9199981689453
2019-05-02,194.0
2019-02-27,199.77000427246094
2018-11-23,210.60000610351562
2019-08-06,213.00999450683594
2018-07-18,213.0
2018-09-20,213.36000061035156
2018-10-22,223.2899932861328
2019-07-05,230.36000061035156
2019-06-03,244.42999267578125
2019-10-09,251.66000366210938
2019-10-11,240.61000061035156
2020-03-17,246.49000549316406
2020-06-04,242.16000366210938
2019-10-14,244.47000122070312
2020-03-20,250.5
2018-11-06,256.8599853515625
2019-06-18,255.91000366210938
2019-05-17,248.44000244140625
2019-04-15,245.6699981689453
2019-03-14,225.27999877929688
2019-01-09,232.39999389648438
2018-08-02,218.7100067138672
2018-10-05,235.0
2019-08-21,226.8699951171875
2019-10-17,221.57000732421875
2020-03-23,227.6199951171875
2020-06-10,214.0
2019-02-25,208.24000549316406
2020-01-07,205.0
2020-03-26,198.3300018310547
2019-10-23,193.6300048828125
