Dates,WHR
2019-01-08,137.112548828125
2018-12-07,137.1607208251953
2019-08-20,140.2631072998047
2018-11-05,139.5501251220703
2019-07-19,140.88937377929688
2018-10-04,139.376708984375
2019-06-17,139.25144958496094
2019-05-16,137.5846405029297
2018-08-01,136.8909454345703
2019-03-13,137.42083740234375
2019-12-03,141.0724334716797
2020-02-20,138.6444549560547
2019-12-06,143.14393615722656
2020-05-12,143.7509002685547
2019-12-09,144.88780212402344
2020-02-26,142.7777862548828
2020-05-15,142.9319610595703
2019-03-28,137.26669311523438
2018-09-17,141.2169647216797
2018-08-16,141.62161254882812
2018-10-19,143.50039672851562
2019-04-29,143.56784057617188
2019-01-23,145.24429321289062
2019-09-04,140.16676330566406
2018-11-20,134.80982971191406
2019-07-02,130.62832641601562
2019-05-31,128.29672241210938
2019-12-12,131.3316650390625
2020-05-18,133.47059631347656
2019-09-27,136.80422973632812
2020-03-03,131.611083984375
2020-05-21,130.07913208007812
2019-05-14,130.7439422607422
2018-08-31,125.07870483398438
2018-07-30,124.45243835449219
2018-10-02,126.95748901367188
2019-04-12,130.37782287597656
2019-03-11,132.16026306152344
2019-02-07,135.0410614013672
2019-07-17,134.2028350830078
2019-09-19,129.63595581054688
2019-10-21,130.89810180664062
2019-12-18,129.20237731933594
2020-03-06,132.30477905273438
2019-10-03,133.66554260253906
2020-03-09,135.1915283203125
2020-05-27,130.70103454589844
2019-12-24,133.821044921875
2020-03-12,138.9530792236328
2018-12-20,139.8472900390625
2019-08-01,143.72544860839844
2018-08-14,146.3983612060547
2018-07-13,148.49783325195312
2018-10-17,146.6024932861328
2019-05-29,145.65966796875
2019-03-26,144.6002197265625
2019-02-22,147.93408203125
2019-10-04,144.85293579101562
2019-11-05,144.4058380126953
2019-12-27,144.42526245117188
2020-06-02,145.25144958496094
2019-12-30,144.99871826171875
2020-03-18,146.14566040039062
2020-06-05,150.50009155273438
2019-07-15,151.1416015625
2018-12-03,153.9214324951172
2019-06-13,150.45147705078125
2019-01-04,148.64361572265625
2018-08-29,148.83802795410156
2019-02-05,150.9763641357422
2018-11-01,152.5509490966797
2019-08-16,150.70420837402344
2019-04-10,151.70533752441406
2019-09-17,152.9105987548828
2019-10-15,153.7853546142578
2020-01-02,154.0283660888672
2020-06-08,154.17413330078125
2019-10-18,155.06834411621094
2020-03-24,155.6807098388672
2020-06-11,156.54574584960938
2020-01-08,156.15696716308594
2019-04-25,156.1180877685547
2019-07-30,157.6149139404297
2019-02-20,156.03060913085938
2018-07-11,154.89340209960938
2018-09-13,150.20849609375
2018-10-15,151.1221466064453
2019-06-28,150.41261291503906
2018-12-18,147.8563232421875
2018-11-16,145.86380004882812
2019-10-02,150.11129760742188
2020-03-27,153.3479766845703
2020-01-10,152.07469177246094
2019-10-24,151.92889404296875
2020-03-30,150.43206787109375
2020-06-17,151.56927490234375
2020-01-14,150.9569091796875
2020-04-02,146.06790161132812
2019-01-02,146.93992614746094
2019-08-14,141.44326782226562
2018-10-30,140.2675323486328
2019-06-11,138.13156127929688
2019-05-10,139.7776336669922
2019-04-08,139.5326690673828
2018-08-27,141.1591339111328
2018-07-26,143.05992126464844
2018-09-28,144.7157745361328
2019-03-07,142.7071990966797
2019-10-30,140.208740234375
2020-01-17,140.0421600341797
2020-06-23,138.0825653076172
2020-04-08,139.17015075683594
2020-06-26,141.98216247558594
2019-03-22,144.5884246826172
2019-01-17,143.26568603515625
2019-08-29,141.55105590820312
2018-11-14,143.24609375
2019-06-26,148.47821044921875
2018-09-11,145.42123413085938
2018-07-09,146.08750915527344
2018-08-10,143.68699645996094
2019-04-23,143.6282196044922
2019-09-30,140.99256896972656
2020-01-23,144.43165588378906
2019-11-08,142.54063415527344
2020-04-14,142.24668884277344
2019-11-11,142.25650024414062
2020-01-29,142.9717559814453
2020-04-17,143.26568603515625
2018-07-24,144.54922485351562
2018-09-26,145.4506378173828
2019-05-08,142.9717559814453
2019-03-05,144.31407165527344
2019-02-01,144.36305236816406
2018-12-31,146.38143920898438
2018-11-29,147.32205200195312
2019-08-12,146.65577697753906
2019-07-11,149.6931610107422
2019-09-13,150.13404846191406
2019-11-14,150.81991577148438
2020-04-20,151.04527282714844
2020-02-04,149.54617309570312
2020-04-23,148.34103393554688
2018-12-14,143.7261962890625
2019-08-27,147.67477416992188
2018-08-08,146.40103149414062
2018-10-11,145.23507690429688
2018-11-12,153.50454711914062
2019-07-26,150.98648071289062
2019-06-24,149.70294189453125
2019-05-23,143.21670532226562
2019-03-20,144.17689514160156
2019-01-15,147.1260986328125
2019-11-20,151.32940673828125
2020-02-07,149.9674835205078
2020-02-10,146.19529724121094
2020-04-29,146.3912353515625
2019-11-26,148.9093017578125
2020-02-13,149.41880798339844
2019-01-30,148.9582977294922
2018-08-23,149.085693359375
2018-09-24,145.08810424804688
2018-11-27,144.2454833984375
2018-10-26,146.06790161132812
2019-07-09,144.21609497070312
2019-06-07,137.92581176757812
2019-05-06,134.37893676757812
2019-04-04,134.53570556640625
2019-09-11,129.9296112060547
2019-11-29,126.38113403320312
2020-05-05,132.3216094970703
2019-12-02,126.39102172851562
2020-02-19,130.4139404296875
2020-05-08,123.41583251953125
2019-05-21,119.7190933227539
2019-03-18,111.0801773071289
2018-09-07,116.01246643066406
2018-08-06,109.2120361328125
2018-10-09,101.60110473632812
2019-02-14,114.09490203857422
2018-12-12,91.71676635742188
2019-07-24,96.2437973022461
2019-09-26,87.95083618164062
2019-10-28,81.61497497558594
2019-12-05,73.5888900756836
2020-05-11,63.47721481323242
2019-07-03,82.24756622314453
2020-02-25,81.43704986572266
2020-05-14,82.23768615722656
2020-02-28,83.28543090820312
2019-08-08,86.69551849365234
2019-06-05,84.8076171875
2018-07-20,79.66775512695312
2018-08-21,80.68584442138672
2018-10-24,81.68415832519531
2019-04-02,91.42023468017578
2019-03-01,93.81224822998047
2019-01-28,98.5270767211914
2018-12-27,103.5384292602539
2019-09-09,99.48585510253906
2020-03-02,102.31277465820312
2020-05-20,98.7346420288086
2019-12-17,95.52223205566406
2020-03-05,104.11172485351562
2019-02-12,98.84336853027344
2019-01-11,97.04442596435547
2018-12-10,98.20088958740234
2019-08-23,101.06734466552734
2018-11-08,103.37039947509766
2019-07-22,107.91719055175781
2019-06-20,112.5331802368164
2018-09-05,121.0831298828125
2019-04-17,110.44757843017578
2019-09-24,110.89237976074219
2019-12-20,104.79373931884766
2020-05-26,107.99626922607422
2019-04-30,105.89089965820312
2019-12-23,105.66356658935547
2020-03-11,111.29763793945312
2020-05-29,107.41309356689453
2019-12-26,104.52686309814453
2020-06-01,102.54999542236328
2019-05-02,107.95999908447266
2019-02-27,108.80000305175781
2018-11-23,118.58999633789062
2019-08-06,118.4800033569336
2018-07-18,118.86000061035156
2018-09-20,119.0
2018-10-22,119.69999694824219
2019-07-05,125.55000305175781
2019-06-03,129.19000244140625
2019-10-09,121.66999816894531
2019-10-11,121.81999969482422
2020-03-17,123.7699966430664
2020-06-04,128.1300048828125
2019-10-14,130.1699981689453
2020-03-20,134.88999938964844
2018-11-06,136.85000610351562
2019-06-18,140.88999938964844
2019-05-17,137.00999450683594
2019-04-15,134.6300048828125
2019-03-14,122.4800033569336
2019-01-09,122.0999984741211
2018-08-02,125.5999984741211
2018-10-05,126.31999969482422
2019-08-21,126.23999786376953
2019-10-17,126.62999725341797
2020-03-23,127.08999633789062
2020-06-10,125.77999877929688
2019-02-25,127.52999877929688
2020-01-07,123.48999786376953
2020-03-26,124.30000305175781
2019-10-23,122.80000305175781
