Dates,WHR
2018-09-06,136.3000030517578
2018-10-08,137.61000061035156
2019-02-13,135.42999267578125
2018-12-11,137.16000366210938
2019-09-25,139.5
2020-01-21,139.99000549316406
2020-04-09,135.3000030517578
2019-11-06,137.38999938964844
2020-01-24,136.60000610351562
2020-01-27,139.3800048828125
2020-04-15,144.1300048828125
2018-12-26,140.6199951171875
2019-08-07,138.58999633789062
2019-06-04,135.8000030517578
2018-09-21,137.22000122070312
2018-07-19,138.5500030517578
2018-08-20,138.9199981689453
2018-10-23,139.9499969482422
2019-05-03,142.92999267578125
2019-04-01,139.97000122070312
2019-02-28,138.69000244140625
2019-11-12,137.32000732421875
2020-01-30,135.6999969482422
2019-11-15,135.5800018310547
2020-04-21,131.1300048828125
2019-04-16,128.5
2019-03-15,128.89999389648438
2019-02-11,129.6199951171875
2019-01-10,128.7899932861328
2019-08-22,127.6500015258789
2018-11-07,129.3800048828125
2018-08-03,130.9499969482422
2018-09-04,129.17999267578125
2019-06-19,126.80999755859375
2019-09-23,124.95999908447266
2019-11-18,122.22000122070312
2020-02-05,120.31999969482422
2020-04-24,117.6500015258789
2019-03-29,114.98999786376953
2019-11-21,118.83999633789062
2020-04-27,126.16000366210938
2020-02-11,127.5999984741211
2020-04-30,128.13999938964844
2019-05-01,130.0
2019-02-26,131.10000610351562
2019-01-25,130.0800018310547
2018-12-24,131.25
2019-09-06,135.02999877929688
2018-07-17,136.74000549316406
2018-09-19,139.66000366210938
2019-08-05,141.91000366210938
2019-10-08,143.7100067138672
2019-12-11,141.3300018310547
2019-11-27,141.6699981689453
2020-02-14,140.47000122070312
2020-05-06,137.97000122070312
2019-01-08,140.55999755859375
2018-12-07,142.5
2019-08-20,144.5500030517578
2018-11-05,145.0
2019-07-19,145.57000732421875
2018-10-04,144.85000610351562
2019-06-17,144.4600067138672
2019-05-16,143.52999877929688
2018-08-01,143.74000549316406
2019-03-13,142.0
2019-12-03,143.38999938964844
2020-02-20,145.69000244140625
2019-12-06,143.9499969482422
2020-05-12,148.75
2019-12-09,148.64999389648438
2020-02-26,150.75
2020-05-15,148.97000122070312
2019-03-28,146.97999572753906
2018-09-17,142.33999633789062
2018-08-16,146.66000366210938
2018-10-19,146.66000366210938
2019-04-29,148.89999389648438
2019-01-23,148.22000122070312
2019-09-04,150.55999755859375
2018-11-20,145.4499969482422
2019-07-02,139.39999389648438
2019-05-31,133.00999450683594
2019-12-12,134.5
2020-05-18,135.30999755859375
2019-09-27,139.6199951171875
2020-03-03,141.22000122070312
2020-05-21,135.72000122070312
2019-05-14,135.25999450683594
2018-08-31,133.83999633789062
2018-07-30,130.5399932861328
2018-10-02,130.1699981689453
2019-04-12,133.14999389648438
2019-03-11,134.7100067138672
2019-02-07,138.6300048828125
2019-07-17,140.47000122070312
2019-09-19,137.2899932861328
2019-10-21,136.8300018310547
2019-12-18,136.66000366210938
2020-03-06,133.7899932861328
2019-10-03,137.50999450683594
2020-03-09,138.75
2020-05-27,137.0
2019-12-24,136.07000732421875
2020-03-12,140.33999633789062
2018-12-20,143.44000244140625
2019-08-01,144.6199951171875
2018-08-14,147.1300048828125
2018-07-13,150.32000732421875
2018-10-17,152.8800048828125
2019-05-29,151.41000366210938
2019-03-26,148.39999389648438
2019-02-22,148.24000549316406
2019-10-04,148.74000549316406
2019-11-05,150.19000244140625
2019-12-27,148.97000122070312
2020-06-02,147.1999969482422
2019-12-30,151.0
2020-03-18,148.6999969482422
2020-06-05,154.55999755859375
2019-07-15,154.80999755859375
2018-12-03,156.60000610351562
2019-06-13,158.38999938964844
2019-01-04,153.6199951171875
2018-08-29,152.47000122070312
2019-02-05,152.9499969482422
2018-11-01,154.0800018310547
2019-08-16,154.77000427246094
2019-04-10,156.49000549316406
2019-09-17,155.77000427246094
2019-10-15,158.5
2020-01-02,157.61000061035156
2020-06-08,158.8300018310547
2019-10-18,157.83999633789062
2020-03-24,159.8699951171875
2020-06-11,159.55999755859375
2020-01-08,162.38999938964844
2019-04-25,161.83999633789062
2019-07-30,154.61000061035156
2019-02-20,162.25
2018-07-11,160.0
2018-09-13,160.1300048828125
2018-10-15,154.27000427246094
2019-06-28,155.33999633789062
2018-12-18,154.61000061035156
2018-11-16,153.41000366210938
2019-10-02,151.57000732421875
2020-03-27,155.0
2020-01-10,158.02000427246094
2019-10-24,157.25999450683594
2020-03-30,156.38999938964844
2020-06-17,153.2899932861328
2020-01-14,155.80999755859375
2020-04-02,154.25999450683594
2019-01-02,149.47999572753906
2019-08-14,149.0
2018-10-30,144.55999755859375
2019-06-11,143.60000610351562
2019-05-10,141.08999633789062
2019-04-08,142.35000610351562
2018-08-27,142.86000061035156
2018-07-26,144.6999969482422
2018-09-28,146.1699981689453
2019-03-07,148.39999389648438
2019-10-30,144.63999938964844
2020-01-17,143.22999572753906
2020-06-23,141.99000549316406
2020-04-08,142.17999267578125
2020-06-26,142.58999633789062
2019-03-22,146.5
2019-01-17,147.39999389648438
2019-08-29,145.77999877929688
2018-11-14,144.11000061035156
2019-06-26,146.8699951171875
2018-09-11,150.0
2018-07-09,148.72999572753906
2018-08-10,148.89999389648438
2019-04-23,147.25
2019-09-30,146.30999755859375
2020-01-23,144.2899932861328
2019-11-08,148.5
2020-04-14,145.41000366210938
2019-11-11,145.25
2020-01-29,145.10000610351562
2020-04-17,146.27000427246094
2018-07-24,146.44000244140625
2018-09-26,148.94000244140625
2019-05-08,146.64999389648438
2019-03-05,144.66000366210938
2019-02-01,147.25
2018-12-31,147.1699981689453
2018-11-29,150.6999969482422
2019-08-12,150.2899932861328
2019-07-11,150.19000244140625
2019-09-13,152.77999877929688
2019-11-14,152.57000732421875
2020-04-20,155.22999572753906
2020-02-04,154.6300048828125
2020-04-23,151.6300048828125
2018-12-14,151.38999938964844
2019-08-27,145.8800048828125
2018-08-08,150.5399932861328
2018-10-11,146.22000122070312
2018-11-12,151.0
2019-07-26,157.19000244140625
2019-06-24,152.86000061035156
2019-05-23,153.17999267578125
2019-03-20,147.02000427246094
2019-01-15,150.6999969482422
2019-11-20,152.83999633789062
2020-02-07,154.77000427246094
2020-02-10,151.49000549316406
2020-04-29,148.58999633789062
2019-11-26,150.86000061035156
2020-02-13,152.7899932861328
2019-01-30,151.44000244140625
2018-08-23,152.05999755859375
2018-09-24,150.69000244140625
2018-11-27,148.92999267578125
2018-10-26,147.2100067138672
2019-07-09,147.77000427246094
2019-06-07,141.9499969482422
2019-05-06,141.97000122070312
2019-04-04,137.97999572753906
2019-09-11,133.60000610351562
2019-11-29,125.6500015258789
2020-05-05,127.98999786376953
2019-12-02,132.9600067138672
2020-02-19,129.30999755859375
2020-05-08,128.36000061035156
2019-05-21,121.01000213623047
2019-03-18,112.76000213623047
2018-09-07,117.05000305175781
2018-08-06,113.5199966430664
2018-10-09,102.93000030517578
2019-02-14,107.79000091552734
2018-12-12,105.0
2019-07-24,95.22000122070312
2019-09-26,90.51000213623047
2019-10-28,87.0
2019-12-05,84.27999877929688
2020-05-11,73.91999816894531
2019-07-03,68.54000091552734
2020-02-25,85.0
2020-05-14,83.9000015258789
2020-02-28,79.72000122070312
2019-08-08,83.63999938964844
2019-06-05,86.93000030517578
2018-07-20,80.0
2018-08-21,79.0199966430664
2018-10-24,82.0
2019-04-02,87.1500015258789
2019-03-01,95.33999633789062
2019-01-28,95.44000244140625
2018-12-27,102.22000122070312
2019-09-09,104.75
2020-03-02,103.9800033569336
2020-05-20,99.94000244140625
2019-12-17,98.5
2020-03-05,100.68000030517578
2019-02-12,102.79000091552734
2019-01-11,97.04000091552734
2018-12-10,101.0
2019-08-23,100.5199966430664
2018-11-08,103.23999786376953
2019-07-22,105.5
2019-06-20,112.44999694824219
2018-09-05,119.4000015258789
2019-04-17,117.43000030517578
2019-09-24,112.75
2019-12-20,109.48999786376953
2020-05-26,109.30000305175781
2019-04-30,109.70999908447266
2019-12-23,108.91999816894531
2020-03-11,110.08999633789062
2020-05-29,110.0
2019-12-26,108.68000030517578
2020-06-01,105.0
2019-05-02,102.1500015258789
2019-02-27,106.11000061035156
2018-11-23,112.25
2019-08-06,118.30999755859375
2018-07-18,120.68000030517578
2018-09-20,118.9000015258789
2018-10-22,118.27999877929688
2019-07-05,125.0
2019-06-03,128.5399932861328
2019-10-09,128.69000244140625
2019-10-11,121.0999984741211
2020-03-17,121.5199966430664
2020-06-04,125.02999877929688
2019-10-14,130.52000427246094
2020-03-20,128.85000610351562
2018-11-06,137.5500030517578
2019-06-18,138.4499969482422
2019-05-17,137.8300018310547
2019-04-15,136.97999572753906
2019-03-14,128.3699951171875
2019-01-09,128.0800018310547
2018-08-02,118.31999969482422
2018-10-05,131.1999969482422
2019-08-21,127.02999877929688
2019-10-17,124.91000366210938
2020-03-23,129.4499969482422
2020-06-10,125.37999725341797
2019-02-25,127.94000244140625
2020-01-07,125.97000122070312
2020-03-26,121.55000305175781
2019-10-23,123.04000091552734
