Dates,VMC
2018-09-14,113.5
2018-08-13,114.58999633789062
2018-10-16,111.94000244140625
2019-07-31,110.95999908447266
2019-05-28,110.58999633789062
2019-04-26,108.3499984741211
2020-04-28,105.30999755859375
2019-11-25,102.80000305175781
2020-02-12,101.6500015258789
2020-05-01,101.11000061035156
2020-05-04,98.04000091552734
2019-06-12,96.80000305175781
2019-04-09,94.6500015258789
2019-03-08,94.11000061035156
2019-02-04,92.70999908447266
2018-07-27,94.23999786376953
2018-08-28,93.87000274658203
2019-01-03,89.69999694824219
2019-08-15,91.0199966430664
2018-10-31,99.22000122070312
2019-09-16,104.31999969482422
2020-02-18,103.31999969482422
2020-05-07,104.4000015258789
2018-08-17,101.94000244140625
2019-12-04,105.6500015258789
2020-02-21,112.58000183105469
2018-12-17,109.37000274658203
2019-08-30,107.56999969482422
2018-11-15,105.58999633789062
2019-07-29,107.22000122070312
2019-06-27,107.77999877929688
2019-04-24,107.41999816894531
2018-07-10,107.37999725341797
2018-09-12,107.16999816894531
2019-02-19,104.31999969482422
2019-01-18,105.08999633789062
2020-02-24,104.11000061035156
2020-05-13,106.81999969482422
2019-12-10,106.63999938964844
2020-02-27,108.37000274658203
2019-12-13,109.0
2020-05-19,107.44000244140625
2019-03-06,109.12999725341797
2018-11-30,105.73999786376953
2019-08-13,103.70999908447266
2019-07-12,105.94000244140625
2019-06-10,102.37999725341797
2019-05-09,103.9800033569336
2018-07-25,102.1500015258789
2018-09-27,102.1500015258789
2018-10-29,99.69000244140625
2019-10-16,101.08999633789062
2019-12-16,100.22000122070312
2020-03-04,100.7300033569336
2020-05-22,96.16000366210938
2019-10-01,97.56999969482422
2019-12-19,94.80000305175781
2018-09-10,96.76000213623047
2019-05-24,98.19999694824219
2018-08-09,99.19000244140625
2019-04-22,98.80000305175781
2019-03-21,99.37000274658203
2019-01-16,98.94999694824219
2019-08-28,101.94999694824219
2018-11-13,104.45999908447266
2018-10-12,105.0
2019-06-25,105.16000366210938
2020-03-10,103.9800033569336
2020-05-28,102.5
2019-10-07,103.4000015258789
2020-03-13,102.18000030517578
2019-10-10,101.54000091552734
2020-03-16,102.29000091552734
2020-06-03,105.37999725341797
2018-11-28,103.19999694824219
2018-09-25,101.6500015258789
2018-07-23,100.76000213623047
2018-08-24,101.69000244140625
2019-07-10,102.66999816894531
2019-05-07,103.68000030517578
2019-04-05,102.91999816894531
2019-03-04,102.75
2019-01-31,104.69999694824219
2019-09-12,105.08999633789062
2019-12-31,105.3499984741211
2020-03-19,105.66999816894531
2020-01-03,102.86000061035156
2020-06-09,103.68000030517578
2019-02-15,106.0199966430664
2019-01-14,108.20999908447266
2018-07-06,108.41000366210938
2018-08-07,114.72000122070312
2018-10-10,115.41999816894531
2018-12-13,114.95999908447266
2019-08-26,115.30999755859375
2019-07-25,114.75
2019-05-22,113.97000122070312
2019-03-19,113.83999633789062
2020-01-06,113.91999816894531
2020-03-25,114.44000244140625
2020-06-12,112.43000030517578
2019-10-22,114.23999786376953
2020-01-09,115.19999694824219
2020-06-15,115.44999694824219
2019-10-25,115.26000213623047
2020-03-31,115.30000305175781
2020-06-18,114.25
2019-04-03,115.63999938964844
2018-08-22,114.2699966430664
2018-10-25,112.97000122070312
2019-01-29,111.56999969482422
2018-12-28,112.62000274658203
2018-11-26,114.27999877929688
2019-08-09,116.05999755859375
2019-07-08,116.5
2019-06-06,118.08999633789062
2019-09-10,117.31999969482422
2020-01-15,115.7300033569336
2020-04-03,116.48999786376953
2019-10-31,115.68000030517578
2020-04-06,116.69999694824219
2020-06-24,120.0
2018-11-09,121.05000305175781
2019-07-23,121.5999984741211
2019-06-21,121.29000091552734
2019-05-20,120.86000061035156
2019-04-18,120.75
2018-09-06,120.94999694824219
2018-10-08,120.5199966430664
2019-02-13,120.05000305175781
2018-12-11,121.0
2019-09-25,122.88999938964844
2020-01-21,122.33999633789062
2020-04-09,123.23999786376953
2019-11-06,123.2699966430664
2020-01-24,124.2300033569336
2020-01-27,123.31999969482422
2020-04-15,124.08999633789062
2018-12-26,125.0
2019-08-07,124.16999816894531
2019-06-04,123.19999694824219
2018-09-21,123.6500015258789
2018-07-19,126.88999938964844
2018-08-20,128.4199981689453
2018-10-23,130.4199981689453
2019-05-03,130.0
2019-04-01,129.41000366210938
2019-02-28,129.91000366210938
2019-11-12,131.0
2020-01-30,128.85000610351562
2019-11-15,129.3800048828125
2020-04-21,128.0399932861328
2019-04-16,129.91000366210938
2019-03-15,130.3800048828125
2019-02-11,131.0
2019-01-10,130.69000244140625
2019-08-22,130.35000610351562
2018-11-07,132.60000610351562
2018-08-03,130.99000549316406
2018-09-04,126.86000061035156
2019-06-19,126.4800033569336
2019-09-23,128.25
2019-11-18,126.18000030517578
2020-02-05,127.73999786376953
2020-04-24,125.86000061035156
2019-03-29,128.32000732421875
2019-11-21,131.94000244140625
2020-04-27,133.4499969482422
2020-02-11,135.32000732421875
2020-04-30,135.55999755859375
2019-05-01,135.82000732421875
2019-02-26,136.4499969482422
2019-01-25,131.39999389648438
2018-12-24,134.25999450683594
2019-09-06,133.1300048828125
2018-07-17,133.91000366210938
2018-09-19,135.69000244140625
2019-08-05,132.9600067138672
2019-10-08,134.24000549316406
2019-12-11,135.50999450683594
2019-11-27,135.6199951171875
2020-02-14,135.91000366210938
2020-05-06,135.14999389648438
2019-01-08,136.30999755859375
2018-12-07,137.9199981689453
2019-08-20,139.13999938964844
2018-11-05,138.11000061035156
2019-07-19,140.0
2018-10-04,140.0
2019-06-17,139.50999450683594
2019-05-16,138.0
2018-08-01,138.97000122070312
2019-03-13,136.91000366210938
2019-12-03,138.0
2020-02-20,136.1999969482422
2019-12-06,138.1199951171875
2020-05-12,138.99000549316406
2019-12-09,137.72000122070312
2020-02-26,137.5399932861328
2020-05-15,136.82000732421875
2019-03-28,136.0399932861328
2018-09-17,137.55999755859375
2018-08-16,139.8000030517578
2018-10-19,139.08999633789062
2019-04-29,137.22999572753906
2019-01-23,140.72000122070312
2019-09-04,141.83999633789062
2018-11-20,140.47000122070312
2019-07-02,138.38999938964844
2019-05-31,138.0399932861328
2019-12-12,138.69000244140625
2020-05-18,138.47000122070312
2019-09-27,140.47000122070312
2020-03-03,141.0
2020-05-21,141.02999877929688
2019-05-14,142.0399932861328
2018-08-31,139.91000366210938
2018-07-30,140.57000732421875
2018-10-02,142.00999450683594
2019-04-12,143.0500030517578
2019-03-11,143.9499969482422
2019-02-07,144.0500030517578
2019-07-17,144.22999572753906
2019-09-19,144.1199951171875
2019-10-21,140.72000122070312
2019-12-18,141.77000427246094
2020-03-06,141.10000610351562
2019-10-03,141.85000610351562
2020-03-09,142.22000122070312
2020-05-27,144.02000427246094
2019-12-24,145.16000366210938
2020-03-12,144.9600067138672
2018-12-20,145.1699981689453
2019-08-01,145.52999877929688
2018-08-14,142.1699981689453
2018-07-13,145.27000427246094
2018-10-17,148.14999389648438
2019-05-29,147.6300048828125
2019-03-26,147.05999755859375
2019-02-22,149.2100067138672
2019-10-04,148.86000061035156
2019-11-05,151.22999572753906
2019-12-27,151.50999450683594
2020-06-02,151.13999938964844
2019-12-30,151.17999267578125
2020-03-18,150.9600067138672
2020-06-05,151.99000549316406
2019-07-15,152.24000549316406
2018-12-03,152.49000549316406
2019-06-13,152.47000122070312
2019-01-04,148.58999633789062
2018-08-29,146.3000030517578
2019-02-05,148.0399932861328
2018-11-01,148.52999877929688
2019-08-16,150.22000122070312
2019-04-10,149.08999633789062
2019-09-17,149.5399932861328
2019-10-15,150.14999389648438
2020-01-02,148.17999267578125
2020-06-08,149.0399932861328
2019-10-18,147.8699951171875
2020-03-24,149.5
2020-06-11,147.07000732421875
2020-01-08,148.05999755859375
2019-04-25,148.25
2019-07-30,147.05999755859375
2019-02-20,146.5
2018-07-11,148.47999572753906
2018-09-13,147.86000061035156
2018-10-15,149.0
2019-06-28,145.4199981689453
2018-12-18,146.5399932861328
2018-11-16,145.47000122070312
2019-10-02,144.8800048828125
2020-03-27,143.47000122070312
2020-01-10,139.0
2019-10-24,139.8300018310547
2020-03-30,137.7100067138672
2020-06-17,137.02999877929688
2020-01-14,137.97999572753906
2020-04-02,138.83999633789062
2019-01-02,141.89999389648438
2019-08-14,142.38999938964844
2018-10-30,142.27000427246094
2019-06-11,141.8300018310547
2019-05-10,142.5800018310547
2019-04-08,141.92999267578125
2018-08-27,141.89999389648438
2018-07-26,140.3699951171875
2018-09-28,142.13999938964844
2019-03-07,144.39999389648438
2019-10-30,143.75
2020-01-17,142.3000030517578
2020-06-23,142.75
2020-04-08,144.22000122070312
2020-06-26,144.2899932861328
2019-03-22,145.0
2019-01-17,143.42999267578125
2019-08-29,142.2899932861328
2018-11-14,142.52999877929688
2019-06-26,143.3300018310547
2018-09-11,143.92999267578125
2018-07-09,144.1300048828125
2018-08-10,144.83999633789062
2019-04-23,143.9600067138672
2019-09-30,144.3699951171875
2020-01-23,143.32000732421875
2019-11-08,142.1999969482422
2020-04-14,143.35000610351562
2019-11-11,143.92999267578125
2020-01-29,144.4199981689453
2020-04-17,144.22999572753906
2018-07-24,144.38999938964844
2018-09-26,145.7100067138672
2019-05-08,143.60000610351562
2019-03-05,142.8699951171875
2019-02-01,142.8300018310547
2018-12-31,142.4600067138672
2018-11-29,143.5
2019-08-12,143.1999969482422
2019-07-11,143.1699981689453
2019-09-13,141.9499969482422
2019-11-14,140.85000610351562
2020-04-20,140.39999389648438
2020-02-04,141.47000122070312
2020-04-23,142.10000610351562
2018-12-14,142.39999389648438
2019-08-27,142.8000030517578
2018-08-08,142.77999877929688
2018-10-11,141.77000427246094
2018-11-12,141.88999938964844
2019-07-26,142.2899932861328
2019-06-24,142.44000244140625
2019-05-23,141.8300018310547
2019-03-20,145.22000122070312
2019-01-15,146.0
2019-11-20,149.0500030517578
2020-02-07,148.64999389648438
2020-02-10,148.1699981689453
2020-04-29,147.6999969482422
2019-11-26,147.5399932861328
2020-02-13,145.8000030517578
2019-01-30,146.60000610351562
2018-08-23,147.63999938964844
2018-09-24,143.63999938964844
2018-11-27,137.61000061035156
2018-10-26,137.3800048828125
2019-07-09,135.7100067138672
2019-06-07,131.2100067138672
2019-05-06,130.72999572753906
2019-04-04,126.51000213623047
2019-09-11,123.69000244140625
2019-11-29,120.37000274658203
2020-05-05,126.25
2019-12-02,131.83999633789062
2020-02-19,134.88999938964844
2020-05-08,132.4499969482422
2019-05-21,128.07000732421875
2019-03-18,124.19999694824219
2018-09-07,123.29000091552734
2018-08-06,120.1500015258789
2018-10-09,118.80000305175781
2019-02-14,112.91999816894531
2018-12-12,102.01000213623047
2019-07-24,98.47000122070312
2019-09-26,89.11000061035156
2019-10-28,91.58999633789062
2019-12-05,91.80000305175781
2020-05-11,85.87999725341797
2019-07-03,88.30000305175781
2020-02-25,100.01000213623047
2020-05-14,103.0
2020-02-28,103.11000061035156
2019-08-08,102.23999786376953
2019-06-05,113.20999908447266
2018-07-20,112.66999816894531
2018-08-21,110.87999725341797
2018-10-24,107.7300033569336
2019-04-02,104.26000213623047
2019-03-01,113.8499984741211
2019-01-28,113.36000061035156
2018-12-27,124.4800033569336
2019-09-09,114.79000091552734
2020-03-02,112.9000015258789
2020-05-20,110.20999908447266
2019-12-17,110.05000305175781
2020-03-05,112.4800033569336
2019-02-12,111.88999938964844
2019-01-11,107.0999984741211
2018-12-10,108.54000091552734
2019-08-23,105.86000061035156
2018-11-08,103.9800033569336
2019-07-22,109.08999633789062
2019-06-20,114.19000244140625
2018-09-05,117.87000274658203
2019-04-17,115.18000030517578
2019-09-24,111.97000122070312
2019-12-20,112.05999755859375
2020-05-26,114.12999725341797
2019-04-30,111.33999633789062
2019-12-23,104.33999633789062
2020-03-11,104.6500015258789
2020-05-29,99.86000061035156
2019-12-26,99.61000061035156
2020-06-01,100.45999908447266
2019-05-02,98.2699966430664
2019-02-27,98.36000061035156
2018-11-23,102.2300033569336
2019-08-06,101.5
2018-07-18,102.41000366210938
2018-09-20,102.4000015258789
2018-10-22,102.12999725341797
2019-07-05,105.22000122070312
2019-06-03,111.58000183105469
2019-10-09,113.11000061035156
2019-10-11,109.95999908447266
2020-03-17,109.27999877929688
2020-06-04,110.63999938964844
2019-10-14,119.41999816894531
2020-03-20,122.5999984741211
2018-11-06,128.7899932861328
2019-06-18,127.01000213623047
2019-05-17,122.72000122070312
2019-04-15,117.83000183105469
2019-03-14,114.44000244140625
2019-01-09,115.80000305175781
2018-08-02,113.66000366210938
2018-10-05,128.24000549316406
2019-08-21,123.62000274658203
2019-10-17,122.98999786376953
2020-03-23,123.5
2020-06-10,119.94000244140625
2019-02-25,121.70999908447266
2020-01-07,119.66000366210938
2020-03-26,117.47000122070312
2019-10-23,116.63999938964844
