Dates,REGN
2018-10-02,290.7200012207031
2019-04-12,296.79998779296875
2019-03-11,294.989990234375
2019-02-07,295.0199890136719
2019-07-17,291.6099853515625
2019-09-19,285.54998779296875
2019-10-21,283.489990234375
2019-12-18,281.1099853515625
2020-03-06,279.3900146484375
2019-10-03,287.0899963378906
2020-03-09,287.25
2020-05-27,281.25
2019-12-24,282.30999755859375
2020-03-12,287.94000244140625
2018-12-20,287.6700134277344
2019-08-01,278.7200012207031
2018-08-14,271.57000732421875
2018-07-13,282.54998779296875
2018-10-17,281.010009765625
2019-05-29,279.4700012207031
2019-03-26,280.5
2019-02-22,283.6499938964844
2019-10-04,281.3999938964844
2019-11-05,284.6600036621094
2019-12-27,286.67999267578125
2020-06-02,293.0299987792969
2019-12-30,287.6199951171875
2020-03-18,286.3299865722656
2020-06-05,277.8599853515625
2019-07-15,271.3699951171875
2018-12-03,272.0199890136719
2019-06-13,273.3999938964844
2019-01-04,272.260009765625
2018-08-29,272.2699890136719
2019-02-05,278.0
2018-11-01,280.6600036621094
2019-08-16,279.2200012207031
2019-04-10,286.0899963378906
2019-09-17,288.9800109863281
2019-10-15,298.8999938964844
2020-01-02,298.6000061035156
2020-06-08,303.0
2019-10-18,298.2799987792969
2020-03-24,299.94000244140625
2020-06-11,298.70001220703125
2020-01-08,294.8599853515625
2019-04-25,301.20001220703125
2019-07-30,299.4700012207031
2019-02-20,299.2200012207031
2018-07-11,301.7900085449219
2018-09-13,303.2200012207031
2018-10-15,308.5899963378906
2019-06-28,306.1199951171875
2018-12-18,303.489990234375
2018-11-16,307.44000244140625
2019-10-02,310.739990234375
2020-03-27,322.1099853515625
2020-01-10,324.2699890136719
2019-10-24,325.6199951171875
2020-03-30,327.0299987792969
2020-06-17,338.7099914550781
2020-01-14,341.3599853515625
2020-04-02,341.82000732421875
2019-01-02,337.0299987792969
2019-08-14,338.7099914550781
2018-10-30,337.5299987792969
2019-06-11,340.2099914550781
2019-05-10,341.9800109863281
2019-04-08,341.6099853515625
2018-08-27,350.92999267578125
2018-07-26,358.4800109863281
2018-09-28,361.760009765625
2019-03-07,364.6199951171875
2019-10-30,366.7699890136719
2020-01-17,363.07000732421875
2020-06-23,363.3999938964844
2020-04-08,367.57000732421875
2020-06-26,366.1600036621094
2019-03-22,368.29998779296875
2019-01-17,362.8900146484375
2019-08-29,357.0
2018-11-14,368.25
2019-06-26,372.0799865722656
2018-09-11,372.55999755859375
2018-07-09,367.7099914550781
2018-08-10,368.2200012207031
2019-04-23,368.7300109863281
2019-09-30,363.1400146484375
2020-01-23,371.010009765625
2019-11-08,372.55999755859375
2020-04-14,372.510009765625
2019-11-11,374.0
2020-01-29,370.9700012207031
2020-04-17,371.0400085449219
2018-07-24,372.0400085449219
2018-09-26,369.239990234375
2019-05-08,367.04998779296875
2019-03-05,364.5
2019-02-01,368.0199890136719
2018-12-31,370.7099914550781
2018-11-29,381.3699951171875
2019-08-12,380.0
2019-07-11,375.1300048828125
2019-09-13,375.57000732421875
2019-11-14,387.4200134277344
2020-04-20,381.82000732421875
2020-02-04,382.5299987792969
2020-04-23,363.67999267578125
2018-12-14,356.4599914550781
2019-08-27,354.2099914550781
2018-08-08,343.0899963378906
2018-10-11,336.1700134277344
2018-11-12,337.29998779296875
2019-07-26,338.8999938964844
2019-06-24,331.57000732421875
2019-05-23,328.1300048828125
2019-03-20,339.3900146484375
2019-01-15,347.6199951171875
2019-11-20,363.0
2020-02-07,375.0299987792969
2020-02-10,378.510009765625
2020-04-29,377.44000244140625
2019-11-26,387.9800109863281
2020-02-13,397.6400146484375
2019-01-30,398.1000061035156
2018-08-23,393.3900146484375
2018-09-24,395.010009765625
2018-11-27,395.30999755859375
2018-10-26,393.760009765625
2019-07-09,392.8599853515625
2019-06-07,386.8399963378906
2019-05-06,437.0
2019-04-04,442.44000244140625
2019-09-11,430.70001220703125
2019-11-29,418.2200012207031
2020-05-05,445.0
2019-12-02,448.1099853515625
2020-02-19,467.1300048828125
2020-05-08,480.0
2019-05-21,477.0
2019-03-18,466.1499938964844
2018-09-07,460.79998779296875
2018-08-06,459.6099853515625
2018-10-09,426.1000061035156
2019-02-14,418.010009765625
2018-12-12,433.82000732421875
2019-07-24,473.0
2019-09-26,455.55999755859375
2019-10-28,469.45001220703125
2019-12-05,435.010009765625
2020-05-11,433.2799987792969
2019-07-03,424.010009765625
2020-02-25,427.0799865722656
2020-05-14,424.0199890136719
2020-02-28,445.1499938964844
2019-08-08,461.0
2019-06-05,463.79998779296875
2018-07-20,476.45001220703125
2018-08-21,483.1099853515625
2018-10-24,485.0400085449219
2019-04-02,488.8900146484375
2019-03-01,492.010009765625
2019-01-28,488.0
2018-12-27,500.8699951171875
2019-09-09,504.1199951171875
2020-03-02,517.0
2020-05-20,510.5
2019-12-17,517.6199951171875
2020-03-05,539.1400146484375
2019-02-12,560.3900146484375
2019-01-11,536.7999877929688
2018-12-10,540.9500122070312
2019-08-23,557.489990234375
2018-11-08,556.469970703125
2019-07-22,539.1500244140625
2019-06-20,522.4199829101562
2018-09-05,513.8099975585938
2019-04-17,507.69000244140625
2019-09-24,514.5499877929688
2019-12-20,527.6199951171875
2020-05-26,561.27001953125
2019-04-30,541.5599975585938
2019-12-23,555.9600219726562
2020-03-11,553.52001953125
2020-05-29,564.0999755859375
2019-12-26,556.4500122070312
2020-06-01,558.510009765625
2019-05-02,565.5999755859375
2019-02-27,563.0800170898438
2018-11-23,558.8900146484375
2019-08-06,557.5999755859375
2018-07-18,561.3900146484375
2018-09-20,556.6799926757812
2018-10-22,558.1199951171875
2019-07-05,534.25
2019-06-03,522.02001953125
2019-10-09,546.1300048828125
2019-10-11,571.52001953125
2020-03-17,597.6199951171875
2020-06-04,591.6699829101562
2019-10-14,589.5999755859375
2020-03-20,592.7899780273438
2018-11-06,578.4299926757812
2019-06-18,579.5999755859375
2019-05-17,601.8900146484375
2019-04-15,603.0
2019-03-14,592.3200073242188
2019-01-09,583.1400146484375
2018-08-02,582.3200073242188
2018-10-05,575.8900146484375
2019-08-21,594.8599853515625
2019-10-17,590.2999877929688
2020-03-23,598.7100219726562
2020-06-10,618.1900024414062
2019-02-25,623.010009765625
2020-01-07,599.0
2020-03-26,602.510009765625
2019-10-23,601.5599975585938
