Dates,REGN
2019-06-28,311.7900085449219
2018-12-18,311.3800048828125
2018-11-16,313.1600036621094
2019-10-02,315.94000244140625
2020-03-27,344.1000061035156
2020-01-10,333.2799987792969
2019-10-24,333.7200012207031
2020-03-30,342.4700012207031
2020-06-17,344.989990234375
2020-01-14,349.94000244140625
2020-04-02,349.6300048828125
2019-01-02,350.0
2019-08-14,349.8599853515625
2018-10-30,344.2099914550781
2019-06-11,348.19000244140625
2019-05-10,347.4200134277344
2019-04-08,353.0
2018-08-27,365.739990234375
2018-07-26,367.0199890136719
2018-09-28,367.3999938964844
2019-03-07,372.5899963378906
2019-10-30,372.4700012207031
2020-01-17,369.0
2020-06-23,369.5
2020-04-08,373.3399963378906
2020-06-26,372.0
2019-03-22,373.7300109863281
2019-01-17,373.0899963378906
2019-08-29,372.1499938964844
2018-11-14,376.67999267578125
2019-06-26,382.25
2018-09-11,379.17999267578125
2018-07-09,377.2200012207031
2018-08-10,375.7300109863281
2019-04-23,373.6300048828125
2019-09-30,373.9800109863281
2020-01-23,375.79998779296875
2019-11-08,377.8800048828125
2020-04-14,376.7099914550781
2019-11-11,377.760009765625
2020-01-29,375.95001220703125
2020-04-17,375.82000732421875
2018-07-24,376.7099914550781
2018-09-26,379.0
2019-05-08,372.3500061035156
2019-03-05,372.1400146484375
2019-02-01,373.8299865722656
2018-12-31,384.8500061035156
2018-11-29,386.5400085449219
2019-08-12,386.1000061035156
2019-07-11,380.3399963378906
2019-09-13,388.4200134277344
2019-11-14,396.4700012207031
2020-04-20,394.0
2020-02-04,386.6000061035156
2020-04-23,386.30999755859375
2018-12-14,367.1400146484375
2019-08-27,360.45001220703125
2018-08-08,359.9100036621094
2018-10-11,343.32000732421875
2018-11-12,345.7699890136719
2019-07-26,347.9700012207031
2019-06-24,337.57000732421875
2019-05-23,338.9800109863281
2019-03-20,347.0
2019-01-15,359.489990234375
2019-11-20,376.67999267578125
2020-02-07,394.67999267578125
2020-02-10,391.3699951171875
2020-04-29,389.8399963378906
2019-11-26,398.0
2020-02-13,407.04998779296875
2019-01-30,408.0
2018-08-23,402.0899963378906
2018-09-24,402.0
2018-11-27,402.2099914550781
2018-10-26,401.0899963378906
2019-07-09,404.5400085449219
2019-06-07,426.3599853515625
2019-05-06,457.6000061035156
2019-04-04,461.3399963378906
2019-09-11,470.0
2019-11-29,445.04998779296875
2020-05-05,465.510009765625
2019-12-02,467.69000244140625
2020-02-19,494.55999755859375
2020-05-08,500.0
2019-05-21,496.989990234375
2019-03-18,486.69000244140625
2018-09-07,488.7099914550781
2018-08-06,485.9800109863281
2018-10-09,451.9599914550781
2019-02-14,466.0400085449219
2018-12-12,484.5799865722656
2019-07-24,512.97998046875
2019-09-26,499.0
2019-10-28,518.0
2019-12-05,499.5
2020-05-11,477.0
2019-07-03,471.989990234375
2020-02-25,458.8299865722656
2020-05-14,452.70001220703125
2020-02-28,465.7900085449219
2019-08-08,476.1000061035156
2019-06-05,495.4800109863281
2018-07-20,499.989990234375
2018-08-21,501.0
2018-10-24,503.260009765625
2019-04-02,511.010009765625
2019-03-01,509.739990234375
2019-01-28,514.1099853515625
2018-12-27,515.6400146484375
2019-09-09,519.0
2020-03-02,525.9000244140625
2020-05-20,527.0999755859375
2019-12-17,541.969970703125
2020-03-05,572.5
2019-02-12,574.3200073242188
2019-01-11,568.989990234375
2018-12-10,563.3699951171875
2019-08-23,573.1599731445312
2018-11-08,574.0
2019-07-22,565.6799926757812
2019-06-20,539.97998046875
2018-09-05,533.1699829101562
2019-04-17,527.4299926757812
2019-09-24,529.2100219726562
2019-12-20,544.2000122070312
2020-05-26,581.0
2019-04-30,569.989990234375
2019-12-23,570.2100219726562
2020-03-11,567.8300170898438
2020-05-29,578.77001953125
2019-12-26,578.0
2020-06-01,581.780029296875
2019-05-02,580.77001953125
2019-02-27,577.0
2018-11-23,583.5399780273438
2019-08-06,569.5
2018-07-18,580.5499877929688
2018-09-20,578.3400268554688
2018-10-22,574.1900024414062
2019-07-05,556.1300048828125
2019-06-03,555.530029296875
2019-10-09,583.030029296875
2019-10-11,615.3599853515625
2020-03-17,610.0
2020-06-04,618.7100219726562
2019-10-14,616.6799926757812
2020-03-20,610.989990234375
2018-11-06,600.1400146484375
2019-06-18,605.260009765625
2019-05-17,611.5599975585938
2019-04-15,617.3699951171875
2019-03-14,625.7899780273438
2019-01-09,619.6799926757812
2018-08-02,593.489990234375
2018-10-05,597.1500244140625
2019-08-21,606.5
2019-10-17,604.030029296875
2020-03-23,646.3300170898438
2020-06-10,634.1900024414062
2019-02-25,637.5399780273438
2020-01-07,644.7000122070312
2020-03-26,620.2899780273438
2019-10-23,616.3499755859375
