Dates,JCI
2018-11-05,42.06999969482422
2019-07-19,41.939998626708984
2018-10-04,41.900001525878906
2019-06-17,42.18000030517578
2019-05-16,41.79999923706055
2018-08-01,41.88999938964844
2019-03-13,41.529998779296875
2019-12-03,41.58000183105469
2020-02-20,41.849998474121094
2019-12-06,42.150001525878906
2020-05-12,42.08000183105469
2019-12-09,41.33000183105469
2020-02-26,41.59000015258789
2020-05-15,41.220001220703125
2019-03-28,41.2599983215332
2018-09-17,41.47999954223633
2018-08-16,41.56999969482422
2018-10-19,41.369998931884766
2019-04-29,41.31999969482422
2019-01-23,41.290000915527344
2019-09-04,42.849998474121094
2018-11-20,42.83000183105469
2019-07-02,42.40999984741211
2019-05-31,41.90999984741211
2019-12-12,42.0
2020-05-18,41.970001220703125
2019-09-27,42.68000030517578
2020-03-03,42.68000030517578
2020-05-21,42.310001373291016
2019-05-14,42.88999938964844
2018-08-31,42.380001068115234
2018-07-30,41.75
2018-10-02,42.5099983215332
2019-04-12,43.04999923706055
2019-03-11,43.150001525878906
2019-02-07,43.150001525878906
2019-07-17,43.220001220703125
2019-09-19,42.369998931884766
2019-10-21,41.66999816894531
2019-12-18,42.209999084472656
2020-03-06,42.56999969482422
2019-10-03,43.15999984741211
2020-03-09,43.09000015258789
2020-05-27,42.41999816894531
2019-12-24,42.59000015258789
2020-03-12,43.29999923706055
2018-12-20,43.209999084472656
2019-08-01,42.93000030517578
2018-08-14,43.25
2018-07-13,44.119998931884766
2018-10-17,44.5
2019-05-29,44.43000030517578
2019-03-26,43.97999954223633
2019-02-22,44.060001373291016
2019-10-04,44.15999984741211
2019-11-05,44.5
2019-12-27,44.58000183105469
2020-06-02,44.4900016784668
2019-12-30,44.650001525878906
2020-03-18,43.77000045776367
2020-06-05,43.88999938964844
2019-07-15,43.75
2018-12-03,44.20000076293945
2019-06-13,44.130001068115234
2019-01-04,42.68000030517578
2018-08-29,42.11000061035156
2019-02-05,42.58000183105469
2018-11-01,42.650001525878906
2019-08-16,42.029998779296875
2019-04-10,42.0099983215332
2019-09-17,42.38999938964844
2019-10-15,43.04999923706055
2020-01-02,42.689998626708984
2020-06-08,42.66999816894531
2019-10-18,42.45000076293945
2020-03-24,42.810001373291016
2020-06-11,42.61000061035156
2020-01-08,42.86000061035156
2019-04-25,42.869998931884766
2019-07-30,42.65999984741211
2019-02-20,42.650001525878906
2018-07-11,42.91999816894531
2018-09-13,42.84000015258789
2018-10-15,43.77000045776367
2019-06-28,43.40999984741211
2018-12-18,43.470001220703125
2018-11-16,43.91999816894531
2019-10-02,44.81999969482422
2020-03-27,44.40999984741211
2020-01-10,44.22999954223633
2019-10-24,44.599998474121094
2020-03-30,42.52000045776367
2020-06-17,42.529998779296875
2020-01-14,42.61000061035156
2020-04-02,42.470001220703125
2019-01-02,42.380001068115234
2019-08-14,42.77000045776367
2018-10-30,42.619998931884766
2019-06-11,42.9900016784668
2019-05-10,42.88999938964844
2019-04-08,42.33000183105469
2018-08-27,42.75
2018-07-26,42.959999084472656
2018-09-28,43.0
2019-03-07,43.18000030517578
2019-10-30,43.209999084472656
2020-01-17,42.880001068115234
2020-06-23,42.060001373291016
2020-04-08,42.529998779296875
2020-06-26,42.380001068115234
2019-03-22,42.33000183105469
2019-01-17,42.220001220703125
2019-08-29,42.310001373291016
2018-11-14,42.72999954223633
2019-06-26,42.27000045776367
2018-09-11,41.63999938964844
2018-07-09,40.97999954223633
2018-08-10,40.880001068115234
2019-04-23,40.869998931884766
2019-09-30,40.869998931884766
2020-01-23,41.2400016784668
2019-11-08,41.38999938964844
2020-04-14,41.16999816894531
2019-11-11,41.209999084472656
2020-01-29,41.310001373291016
2020-04-17,41.130001068115234
2018-07-24,40.79999923706055
2018-09-26,41.40999984741211
2019-05-08,41.02000045776367
2019-03-05,41.43000030517578
2019-02-01,41.18000030517578
2018-12-31,41.54999923706055
2018-11-29,41.59000015258789
2019-08-12,41.5099983215332
2019-07-11,41.31999969482422
2019-09-13,41.22999954223633
2019-11-14,41.22999954223633
2020-04-20,41.15999984741211
2020-02-04,41.36000061035156
2020-04-23,41.25
2018-12-14,41.459999084472656
2019-08-27,41.77000045776367
2018-08-08,41.70000076293945
2018-10-11,41.09000015258789
2018-11-12,41.029998779296875
2019-07-26,41.2400016784668
2019-06-24,40.779998779296875
2019-05-23,42.34000015258789
2019-03-20,39.9900016784668
2019-01-15,40.04999923706055
2019-11-20,40.02000045776367
2020-02-07,40.099998474121094
2020-02-10,40.029998779296875
2020-04-29,40.63999938964844
2019-11-26,40.970001220703125
2020-02-13,41.86000061035156
2019-01-30,41.560001373291016
2018-08-23,41.959999084472656
2018-09-24,42.36000061035156
2018-11-27,42.439998626708984
2018-10-26,42.40999984741211
2019-07-09,42.650001525878906
2019-06-07,41.84000015258789
2019-05-06,41.689998626708984
2019-04-04,40.400001525878906
2019-09-11,39.41999816894531
2019-11-29,37.34000015258789
2020-05-05,38.119998931884766
2019-12-02,39.470001220703125
2020-02-19,39.47999954223633
2020-05-08,39.400001525878906
2019-05-21,38.47999954223633
2019-03-18,36.900001525878906
2018-09-07,37.599998474121094
2018-08-06,36.77000045776367
2018-10-09,33.22999954223633
2019-02-14,32.810001373291016
2018-12-12,32.849998474121094
2019-07-24,31.899999618530273
2019-09-26,28.1299991607666
2019-10-28,26.6299991607666
2019-12-05,26.690000534057617
2020-05-11,24.549999237060547
2019-07-03,25.639999389648438
2020-02-25,27.3700008392334
2020-05-14,27.549999237060547
2020-02-28,26.670000076293945
2019-08-08,26.690000534057617
2019-06-05,27.469999313354492
2018-07-20,26.219999313354492
2018-08-21,26.670000076293945
2018-10-24,26.299999237060547
2019-04-02,27.959999084472656
2019-03-01,29.530000686645508
2019-01-28,29.729999542236328
2018-12-27,31.34000015258789
2019-09-09,30.530000686645508
2020-03-02,31.100000381469727
2020-05-20,29.809999465942383
2019-12-17,29.170000076293945
2020-03-05,30.079999923706055
2019-02-12,29.06999969482422
2019-01-11,28.239999771118164
2018-12-10,28.469999313354492
2019-08-23,28.290000915527344
2018-11-08,28.030000686645508
2019-07-22,29.309999465942383
2019-06-20,30.399999618530273
2018-09-05,31.25
2019-04-17,30.149999618530273
2019-09-24,29.15999984741211
2019-12-20,28.6299991607666
2020-05-26,29.209999084472656
2019-04-30,28.959999084472656
2019-12-23,28.940000534057617
2020-03-11,29.889999389648438
2020-05-29,29.43000030517578
2019-12-26,28.850000381469727
2020-06-01,27.899999618530273
2019-05-02,28.799999237060547
2019-02-27,28.920000076293945
2018-11-23,30.079999923706055
2019-08-06,29.739999771118164
2018-07-18,29.309999465942383
2018-09-20,29.540000915527344
2018-10-22,29.559999465942383
2019-07-05,31.479999542236328
2019-06-03,32.529998779296875
2019-10-09,32.29999923706055
2019-10-11,31.770000457763672
2020-03-17,31.850000381469727
2020-06-04,32.380001068115234
2019-10-14,33.720001220703125
2020-03-20,34.47999954223633
2018-11-06,36.459999084472656
2019-06-18,37.06999969482422
2019-05-17,36.27000045776367
2019-04-15,35.5
2019-03-14,33.77000045776367
2019-01-09,35.060001373291016
2018-08-02,35.5
2018-10-05,36.900001525878906
2019-08-21,35.619998931884766
2019-10-17,35.52000045776367
2020-03-23,35.150001525878906
2020-06-10,35.119998931884766
2019-02-25,35.45000076293945
2020-01-07,34.61000061035156
2020-03-26,33.4900016784668
2019-10-23,33.45000076293945
