Dates,BAX
2020-03-04,65.94999694824219
2020-05-22,64.29000091552734
2019-10-01,64.29000091552734
2019-12-19,62.54999923706055
2018-09-10,64.12999725341797
2019-05-24,65.62999725341797
2018-08-09,66.0
2019-04-22,66.2300033569336
2019-03-21,66.80999755859375
2019-01-16,65.43000030517578
2019-08-28,66.58999633789062
2018-11-13,67.08000183105469
2018-10-12,67.08999633789062
2019-06-25,67.68000030517578
2020-03-10,67.36000061035156
2020-05-28,67.04000091552734
2019-10-07,66.47000122070312
2020-03-13,67.62999725341797
2019-10-10,68.41000366210938
2020-03-16,69.38999938964844
2020-06-03,70.81999969482422
2018-11-28,70.41999816894531
2018-09-25,69.98999786376953
2018-07-23,70.12999725341797
2018-08-24,70.58000183105469
2019-07-10,70.41999816894531
2019-05-07,70.5999984741211
2019-04-05,71.97000122070312
2019-03-04,73.02999877929688
2019-01-31,73.75
2019-09-12,72.68000030517578
2019-12-31,72.69999694824219
2020-03-19,72.30999755859375
2020-01-03,71.66000366210938
2020-06-09,71.51000213623047
2019-02-15,72.04000091552734
2019-01-14,72.55000305175781
2018-07-06,72.95999908447266
2018-08-07,72.95999908447266
2018-10-10,73.5199966430664
2018-12-13,73.7300033569336
2019-08-26,74.22000122070312
2019-07-25,74.38999938964844
2019-05-22,74.83000183105469
2019-03-19,75.7300033569336
2020-01-06,75.0199966430664
2020-03-25,75.63999938964844
2020-06-12,75.0
2019-10-22,76.0999984741211
2020-01-09,76.25
2020-06-15,75.87000274658203
2019-10-25,75.9800033569336
2020-03-31,74.95999908447266
2020-06-18,74.58000183105469
2019-04-03,75.13999938964844
2018-08-22,75.70999908447266
2018-10-25,76.66000366210938
2019-01-29,76.58999633789062
2018-12-28,77.12999725341797
2018-11-26,77.13999938964844
2019-08-09,77.73999786376953
2019-07-08,77.73999786376953
2019-06-06,78.45999908447266
2019-09-10,78.5199966430664
2020-01-15,78.05000305175781
2020-04-03,78.94999694824219
2019-10-31,79.3499984741211
2020-04-06,79.8499984741211
2020-06-24,81.41999816894531
2018-11-09,82.25
2019-07-23,81.8499984741211
2019-06-21,81.94999694824219
2019-05-20,80.83000183105469
2019-04-18,80.94999694824219
2018-09-06,80.22000122070312
2018-10-08,80.5199966430664
2019-02-13,80.55999755859375
2018-12-11,80.44999694824219
2019-09-25,80.12000274658203
2020-01-21,79.94999694824219
2020-04-09,80.26000213623047
2019-11-06,77.69000244140625
2020-01-24,74.86000061035156
2020-01-27,75.54000091552734
2020-04-15,76.87000274658203
2018-12-26,77.01000213623047
2019-08-07,76.41999816894531
2019-06-04,76.44999694824219
2018-09-21,76.18000030517578
2018-07-19,76.44999694824219
2018-08-20,76.29000091552734
2018-10-23,76.7699966430664
2019-05-03,77.58000183105469
2019-04-01,77.52999877929688
2019-02-28,77.29000091552734
2019-11-12,77.08000183105469
2020-01-30,76.23999786376953
2019-11-15,76.30999755859375
2020-04-21,75.9000015258789
2019-04-16,76.47000122070312
2019-03-15,76.11000061035156
2019-02-11,77.20999908447266
2019-01-10,77.1500015258789
2019-08-22,75.97000122070312
2018-11-07,76.16999816894531
2018-08-03,75.79000091552734
2018-09-04,75.5199966430664
2019-06-19,75.54000091552734
2019-09-23,75.8499984741211
2019-11-18,74.19999694824219
2020-02-05,74.66999816894531
2020-04-24,73.80999755859375
2019-03-29,74.72000122070312
2019-11-21,76.45999908447266
2020-04-27,77.5999984741211
2020-02-11,77.37000274658203
2020-04-30,78.12999725341797
2019-05-01,78.44000244140625
2019-02-26,78.77999877929688
2019-01-25,78.25
2018-12-24,78.27999877929688
2019-09-06,78.91999816894531
2018-07-17,79.04000091552734
2018-09-19,80.62999725341797
2019-08-05,81.41000366210938
2019-10-08,82.80000305175781
2019-12-11,82.72000122070312
2019-11-27,82.63999938964844
2020-02-14,82.66000366210938
2020-05-06,81.94000244140625
2019-01-08,81.86000061035156
2018-12-07,82.02999877929688
2019-08-20,82.7699966430664
2018-11-05,81.73999786376953
2019-07-19,82.48999786376953
2018-10-04,82.13999938964844
2019-06-17,81.98999786376953
2019-05-16,82.5
2018-08-01,82.70999908447266
2019-03-13,82.8499984741211
2019-12-03,82.62999725341797
2020-02-20,82.18000030517578
2019-12-06,82.76000213623047
2020-05-12,82.7300033569336
2019-12-09,83.93000030517578
2020-02-26,83.79000091552734
2020-05-15,83.38999938964844
2019-03-28,83.55999755859375
2018-09-17,84.08000183105469
2018-08-16,86.12000274658203
2018-10-19,86.6500015258789
2019-04-29,86.0199966430664
2019-01-23,86.27999877929688
2019-09-04,86.0999984741211
2018-11-20,86.1500015258789
2019-07-02,85.44000244140625
2019-05-31,84.0
2019-12-12,83.43000030517578
2020-05-18,83.94000244140625
2019-09-27,85.80000305175781
2020-03-03,86.68000030517578
2020-05-21,86.80999755859375
2019-05-14,88.27999877929688
2018-08-31,87.3499984741211
2018-07-30,87.06999969482422
2018-10-02,87.41000366210938
2019-04-12,88.2300033569336
2019-03-11,88.4800033569336
2019-02-07,87.80999755859375
2019-07-17,87.79000091552734
2019-09-19,87.33999633789062
2019-10-21,86.0199966430664
2019-12-18,87.05000305175781
2020-03-06,87.26000213623047
2019-10-03,87.72000122070312
2020-03-09,88.20999908447266
2020-05-27,88.0
2019-12-24,88.41000366210938
2020-03-12,88.33000183105469
2018-12-20,89.93000030517578
2019-08-01,89.80999755859375
2018-08-14,87.2300033569336
2018-07-13,87.69999694824219
2018-10-17,88.22000122070312
2019-05-29,88.22000122070312
2019-03-26,87.72000122070312
2019-02-22,88.2300033569336
2019-10-04,88.20999908447266
2019-11-05,88.18000030517578
2019-12-27,88.41000366210938
2020-06-02,87.55999755859375
2019-12-30,87.68000030517578
2020-03-18,86.9000015258789
2020-06-05,87.97000122070312
2019-07-15,87.91999816894531
2018-12-03,87.88999938964844
2019-06-13,87.94000244140625
2019-01-04,85.76000213623047
2018-08-29,85.54000091552734
2019-02-05,86.68000030517578
2018-11-01,86.5
2019-08-16,86.0
2019-04-10,87.18000030517578
2019-09-17,87.98999786376953
2019-10-15,89.0
2020-01-02,88.30999755859375
2020-06-08,87.95999908447266
2019-10-18,88.05999755859375
2020-03-24,88.1500015258789
2020-06-11,88.2699966430664
2020-01-08,89.0999984741211
2019-04-25,88.70999908447266
2019-07-30,88.33999633789062
2019-02-20,82.16999816894531
2018-07-11,77.97000122070312
2018-09-13,78.91999816894531
2018-10-15,78.31999969482422
2019-06-28,77.9800033569336
2018-12-18,77.04000091552734
2018-11-16,78.38999938964844
2019-10-02,78.48999786376953
2020-03-27,78.04000091552734
2020-01-10,78.62999725341797
2019-10-24,78.30999755859375
2020-03-30,78.66999816894531
2020-06-17,79.3499984741211
2020-01-14,80.8499984741211
2020-04-02,81.12999725341797
2019-01-02,81.01000213623047
2019-08-14,81.51000213623047
2018-10-30,81.87999725341797
2019-06-11,81.93000030517578
2019-05-10,82.23999786376953
2019-04-08,82.43000030517578
2018-08-27,82.25
2018-07-26,82.73999786376953
2018-09-28,82.83000183105469
2019-03-07,82.62000274658203
2019-10-30,82.87000274658203
2020-01-17,82.41999816894531
2020-06-23,81.61000061035156
2020-04-08,82.61000061035156
2020-06-26,82.66999816894531
2019-03-22,83.52999877929688
2019-01-17,83.12999725341797
2019-08-29,82.51000213623047
2018-11-14,83.12999725341797
2019-06-26,83.80999755859375
2018-09-11,84.04000091552734
2018-07-09,84.69000244140625
2018-08-10,83.2699966430664
2019-04-23,83.76000213623047
2019-09-30,83.68000030517578
2020-01-23,82.97000122070312
2019-11-08,84.66000366210938
2020-04-14,84.77999877929688
2019-11-11,84.91000366210938
2020-01-29,84.56999969482422
2020-04-17,84.22000122070312
2018-07-24,83.66000366210938
2018-09-26,85.87000274658203
2019-05-08,85.76000213623047
2019-03-05,85.58999633789062
2019-02-01,85.93000030517578
2018-12-31,86.98999786376953
2018-11-29,87.08000183105469
2019-08-12,87.05000305175781
2019-07-11,90.30000305175781
2019-09-13,89.2699966430664
2019-11-14,89.94999694824219
2020-04-20,90.0
2020-02-04,89.93000030517578
2020-04-23,91.87000274658203
2018-12-14,91.86000061035156
2019-08-27,91.43000030517578
2018-08-08,91.47000122070312
2018-10-11,90.95999908447266
2018-11-12,90.94000244140625
2019-07-26,91.16999816894531
2019-06-24,90.69999694824219
2019-05-23,90.31999969482422
2019-03-20,90.63999938964844
2019-01-15,91.62000274658203
2019-11-20,91.6500015258789
2020-02-07,95.0
2020-02-10,92.95999908447266
2020-04-29,91.38999938964844
2019-11-26,92.30000305175781
2020-02-13,92.19000244140625
2019-01-30,92.88999938964844
2018-08-23,93.43000030517578
2018-09-24,92.6500015258789
2018-11-27,93.56999969482422
2018-10-26,93.5
2019-07-09,93.16000366210938
2019-06-07,91.33000183105469
2019-05-06,90.2300033569336
2019-04-04,88.69999694824219
2019-09-11,87.0199966430664
2019-11-29,83.58999633789062
2020-05-05,87.2300033569336
2019-12-02,88.9800033569336
2020-02-19,91.13999938964844
2020-05-08,89.94000244140625
2019-05-21,86.19000244140625
2019-03-18,81.7300033569336
2018-09-07,83.30999755859375
2018-08-06,81.9000015258789
2018-10-09,77.26000213623047
2019-02-14,81.31999969482422
2018-12-12,77.13999938964844
2019-07-24,81.27999877929688
2019-09-26,85.22000122070312
2019-10-28,85.19999694824219
2019-12-05,78.73999786376953
2020-05-11,75.08999633789062
2019-07-03,75.7300033569336
2020-02-25,74.86000061035156
2020-05-14,80.73999786376953
2020-02-28,80.66999816894531
2019-08-08,82.98999786376953
2019-06-05,84.36000061035156
2018-07-20,80.8499984741211
2018-08-21,82.36000061035156
2018-10-24,82.69000244140625
2019-04-02,85.43000030517578
2019-03-01,87.0
2019-01-28,85.18000030517578
2018-12-27,87.80000305175781
2019-09-09,86.5999984741211
2020-03-02,88.58000183105469
2020-05-20,88.33000183105469
2019-12-17,90.86000061035156
2020-03-05,93.0
2019-02-12,95.19000244140625
2019-01-11,92.83999633789062
2018-12-10,91.4800033569336
2019-08-23,92.38999938964844
2018-11-08,92.9800033569336
2019-07-22,94.01000213623047
2019-06-20,93.01000213623047
2018-09-05,92.41000366210938
2019-04-17,93.26000213623047
2019-09-24,88.51000213623047
2019-12-20,88.3499984741211
2020-05-26,89.68000030517578
2019-04-30,89.56999969482422
2019-12-23,89.02999877929688
2020-03-11,89.66000366210938
2020-05-29,89.44999694824219
2019-12-26,89.7699966430664
2020-06-01,86.98999786376953
2019-05-02,87.23999786376953
2019-02-27,88.31999969482422
2018-11-23,89.23999786376953
2019-08-06,87.66999816894531
2018-07-18,89.38999938964844
2018-09-20,87.58000183105469
2018-10-22,87.0999984741211
2019-07-05,87.97000122070312
2019-06-03,86.5
2019-10-09,88.80000305175781
2019-10-11,90.11000061035156
2020-03-17,90.93000030517578
2020-06-04,90.9800033569336
2019-10-14,91.58000183105469
2020-03-20,90.05000305175781
2018-11-06,89.88999938964844
2019-06-18,89.1500015258789
2019-05-17,89.45999908447266
2019-04-15,87.76000213623047
2019-03-14,86.2300033569336
2019-01-09,85.33999633789062
2018-08-02,84.30000305175781
2018-10-05,86.01000213623047
2019-08-21,85.79000091552734
2019-10-17,84.93000030517578
2020-03-23,85.29000091552734
2020-06-10,84.66000366210938
2019-02-25,84.66999816894531
2020-01-07,83.45999908447266
2020-03-26,85.4800033569336
2019-10-23,85.5
