Dates,NCLH
2020-05-22,44.599998474121094
2019-10-01,42.630001068115234
2019-12-19,40.720001220703125
2018-09-10,41.939998626708984
2019-05-24,41.560001373291016
2018-08-09,42.40999984741211
2019-04-22,42.470001220703125
2019-03-21,42.84000015258789
2019-01-16,42.119998931884766
2019-08-28,43.34000015258789
2018-11-13,44.130001068115234
2018-10-12,45.68000030517578
2019-06-25,46.04999923706055
2020-03-10,46.2400016784668
2020-05-28,46.40999984741211
2019-10-07,46.099998474121094
2020-03-13,46.15999984741211
2019-10-10,46.34000015258789
2020-03-16,46.9900016784668
2020-06-03,47.61000061035156
2018-11-28,47.369998931884766
2018-09-25,47.08000183105469
2018-07-23,47.31999969482422
2018-08-24,47.9900016784668
2019-07-10,48.59000015258789
2019-05-07,48.93000030517578
2019-04-05,51.15999984741211
2019-03-04,51.79999923706055
2019-01-31,51.970001220703125
2019-09-12,52.11000061035156
2019-12-31,52.459999084472656
2020-03-19,53.18000030517578
2020-01-03,52.099998474121094
2020-06-09,51.45000076293945
2019-02-15,52.02000045776367
2019-01-14,52.45000076293945
2018-07-06,52.900001525878906
2018-08-07,52.38999938964844
2018-10-10,53.029998779296875
2018-12-13,53.779998779296875
2019-08-26,53.900001525878906
2019-07-25,55.93000030517578
2019-05-22,55.970001220703125
2019-03-19,56.43000030517578
2020-01-06,56.099998474121094
2020-03-25,55.599998474121094
2020-06-12,55.90999984741211
2019-10-22,56.29999923706055
2020-01-09,55.619998931884766
2020-06-15,55.63999938964844
2019-10-25,55.63999938964844
2020-03-31,55.06999969482422
2020-06-18,55.040000915527344
2019-04-03,55.79999923706055
2018-08-22,55.709999084472656
2018-10-25,55.959999084472656
2019-01-29,55.33000183105469
2018-12-28,55.869998931884766
2018-11-26,56.15999984741211
2019-08-09,56.54999923706055
2019-07-08,56.15999984741211
2019-06-06,56.66999816894531
2019-09-10,56.560001373291016
2020-01-15,55.75
2020-04-03,55.34000015258789
2019-10-31,54.7599983215332
2020-04-06,54.72999954223633
2020-06-24,55.130001068115234
2018-11-09,56.2400016784668
2019-07-23,56.560001373291016
2019-06-21,57.0
2019-05-20,57.09000015258789
2019-04-18,57.41999816894531
2018-09-06,57.310001373291016
2018-10-08,57.0
2019-02-13,56.689998626708984
2018-12-11,57.68000030517578
2019-09-25,58.810001373291016
2020-01-21,58.900001525878906
2020-04-09,59.63999938964844
2019-11-06,59.709999084472656
2020-01-24,57.939998626708984
2020-01-27,56.779998779296875
2020-04-15,57.43000030517578
2018-12-26,57.5099983215332
2019-08-07,57.150001525878906
2019-06-04,57.470001220703125
2018-09-21,57.61000061035156
2018-07-19,57.13999938964844
2018-08-20,59.599998474121094
2018-10-23,57.79999923706055
2019-05-03,58.43000030517578
2019-04-01,58.56999969482422
2019-02-28,58.0099983215332
2019-11-12,57.61000061035156
2020-01-30,58.2599983215332
2019-11-15,58.400001525878906
2020-04-21,57.02000045776367
2019-04-16,56.900001525878906
2019-03-15,56.95000076293945
2019-02-11,57.869998931884766
2019-01-10,57.77000045776367
2019-08-22,56.099998474121094
2018-11-07,56.970001220703125
2018-08-03,56.9900016784668
2018-09-04,56.43000030517578
2019-06-19,56.189998626708984
2019-09-23,55.83000183105469
2019-11-18,55.36000061035156
2020-02-05,55.34000015258789
2020-04-24,54.93000030517578
2019-03-29,54.869998931884766
2019-11-21,54.40999984741211
2020-04-27,53.83000183105469
2020-02-11,52.279998779296875
2020-04-30,53.66999816894531
2019-05-01,54.02000045776367
2019-02-26,54.380001068115234
2019-01-25,53.95000076293945
2018-12-24,53.90999984741211
2019-09-06,54.540000915527344
2018-07-17,54.40999984741211
2018-09-19,54.2400016784668
2019-08-05,54.0099983215332
2019-10-08,53.189998626708984
2019-12-11,52.040000915527344
2019-11-27,51.16999816894531
2020-02-14,51.189998626708984
2020-05-06,51.33000183105469
2019-01-08,51.869998931884766
2018-12-07,53.630001068115234
2019-08-20,54.29999923706055
2018-11-05,53.72999954223633
2019-07-19,53.869998931884766
2018-10-04,52.790000915527344
2019-06-17,51.7400016784668
2019-05-16,50.779998779296875
2018-08-01,51.04999923706055
2019-03-13,49.790000915527344
2019-12-03,49.91999816894531
2020-02-20,50.72999954223633
2019-12-06,51.130001068115234
2020-05-12,50.869998931884766
2019-12-09,49.66999816894531
2020-02-26,49.81999969482422
2020-05-15,48.880001068115234
2019-03-28,48.560001373291016
2018-09-17,49.619998931884766
2018-08-16,49.66999816894531
2018-10-19,49.560001373291016
2019-04-29,49.33000183105469
2019-01-23,48.95000076293945
2019-09-04,49.70000076293945
2018-11-20,49.90999984741211
2019-07-02,48.33000183105469
2019-05-31,46.560001373291016
2019-12-12,46.939998626708984
2020-05-18,47.880001068115234
2019-09-27,49.36000061035156
2020-03-03,50.13999938964844
2020-05-21,49.83000183105469
2019-05-14,50.720001220703125
2018-08-31,50.099998474121094
2018-07-30,49.54999923706055
2018-10-02,50.63999938964844
2019-04-12,51.650001525878906
2019-03-11,51.400001525878906
2019-02-07,51.470001220703125
2019-07-17,50.9900016784668
2019-09-19,50.880001068115234
2019-10-21,50.34000015258789
2019-12-18,49.959999084472656
2020-03-06,49.93000030517578
2019-10-03,50.459999084472656
2020-03-09,50.880001068115234
2020-05-27,50.59000015258789
2019-12-24,51.619998931884766
2020-03-12,52.36000061035156
2018-12-20,52.470001220703125
2019-08-01,52.959999084472656
2018-08-14,54.689998626708984
2018-07-13,55.18000030517578
2018-10-17,55.029998779296875
2019-05-29,55.75
2019-03-26,54.529998779296875
2019-02-22,54.34000015258789
2019-10-04,54.13999938964844
2019-11-05,54.40999984741211
2019-12-27,54.33000183105469
2020-06-02,53.720001220703125
2019-12-30,54.40999984741211
2020-03-18,53.369998931884766
2020-06-05,52.0099983215332
2019-07-15,52.08000183105469
2018-12-03,52.06999969482422
2019-06-13,52.529998779296875
2019-01-04,50.93000030517578
2018-08-29,49.20000076293945
2019-02-05,48.66999816894531
2018-11-01,49.189998626708984
2019-08-16,48.220001220703125
2019-04-10,47.619998931884766
2019-09-17,48.31999969482422
2019-10-15,49.86000061035156
2020-01-02,49.540000915527344
2020-06-08,50.220001220703125
2019-10-18,49.849998474121094
2020-03-24,50.5
2020-06-11,50.38999938964844
2020-01-08,51.47999954223633
2019-04-25,51.06999969482422
2019-07-30,50.70000076293945
2019-02-20,51.31999969482422
2018-07-11,51.65999984741211
2018-09-13,52.33000183105469
2018-10-15,52.63999938964844
2019-06-28,53.150001525878906
2018-12-18,50.970001220703125
2018-11-16,51.47999954223633
2019-10-02,52.29999923706055
2020-03-27,52.7400016784668
2020-01-10,52.77000045776367
2019-10-24,54.0
2020-03-30,52.279998779296875
2020-06-17,52.150001525878906
2020-01-14,52.16999816894531
2020-04-02,52.209999084472656
2019-01-02,52.66999816894531
2019-08-14,53.2400016784668
2018-10-30,53.54999923706055
2019-06-11,54.27000045776367
2019-05-10,53.61000061035156
2019-04-08,53.5
2018-08-27,54.31999969482422
2018-07-26,54.52000045776367
2018-09-28,54.439998626708984
2019-03-07,54.709999084472656
2019-10-30,54.66999816894531
2020-01-17,53.970001220703125
2020-06-23,52.9900016784668
2020-04-08,53.810001373291016
2020-06-26,54.38999938964844
2019-03-22,55.18000030517578
2019-01-17,54.9900016784668
2019-08-29,54.86000061035156
2018-11-14,55.66999816894531
2019-06-26,56.2599983215332
2018-09-11,56.720001220703125
2018-07-09,56.36000061035156
2018-08-10,55.47999954223633
2019-04-23,55.31999969482422
2019-09-30,55.7400016784668
2020-01-23,57.97999954223633
2019-11-08,58.529998779296875
2020-04-14,58.56999969482422
2019-11-11,59.130001068115234
2020-01-29,59.34000015258789
2020-04-17,59.11000061035156
2018-07-24,58.650001525878906
2018-09-26,59.11000061035156
2019-05-08,58.220001220703125
2019-03-05,57.27000045776367
2019-02-01,57.27000045776367
2018-12-31,57.91999816894531
2018-11-29,58.130001068115234
2019-08-12,58.38999938964844
2019-07-11,58.0099983215332
2019-09-13,58.09000015258789
2019-11-14,58.25
2020-04-20,58.61000061035156
2020-02-04,59.779998779296875
2020-04-23,59.029998779296875
2018-12-14,58.68000030517578
2019-08-27,58.279998779296875
2018-08-08,58.119998931884766
2018-10-11,54.59000015258789
2018-11-12,55.63999938964844
2019-07-26,56.220001220703125
2019-06-24,55.290000915527344
2019-05-23,54.90999984741211
2019-03-20,54.66999816894531
2019-01-15,55.68000030517578
2019-11-20,55.630001068115234
2020-02-07,55.849998474121094
2020-02-10,54.040000915527344
2020-04-29,52.25
2019-11-26,52.90999984741211
2020-02-13,54.279998779296875
2019-01-30,53.63999938964844
2018-08-23,53.0
2018-09-24,52.349998474121094
2018-11-27,52.349998474121094
2018-10-26,51.58000183105469
2019-07-09,48.15999984741211
2019-06-07,44.650001525878906
2019-05-06,43.060001373291016
2019-04-04,39.56999969482422
2019-09-11,37.09000015258789
2019-11-29,37.2599983215332
2020-05-05,37.099998474121094
2019-12-02,35.900001525878906
2020-02-19,34.25
2020-05-08,31.3799991607666
2019-05-21,30.25
2019-03-18,24.09000015258789
2018-09-07,22.25
2018-08-06,19.450000762939453
2018-10-09,13.430000305175781
2019-02-14,13.600000381469727
2018-12-12,13.40999984741211
2019-07-24,11.619999885559082
2019-09-26,9.989999771118164
2019-10-28,8.850000381469727
2019-12-05,10.979999542236328
2020-05-11,10.59000015258789
2019-07-03,15.760000228881836
2020-02-25,18.0
2020-05-14,20.280000686645508
2020-02-28,14.3100004196167
2019-08-08,11.84000015258789
2019-06-05,12.399999618530273
2018-07-20,10.59000015258789
2018-08-21,9.899999618530273
2018-10-24,9.25
2019-04-02,10.180000305175781
2019-03-01,13.0
2019-01-28,11.949999809265137
2018-12-27,14.180000305175781
2019-09-09,12.050000190734863
2020-03-02,12.979999542236328
2020-05-20,12.25
2019-12-17,12.140000343322754
2020-03-05,12.5
2019-02-12,12.300000190734863
2019-01-11,11.569999694824219
2018-12-10,11.470000267028809
2019-08-23,11.6899995803833
2018-11-08,11.479999542236328
2019-07-22,11.869999885559082
2019-06-20,13.380000114440918
2018-09-05,16.459999084472656
2019-04-17,17.479999542236328
2019-09-24,15.739999771118164
2019-12-20,14.479999542236328
2020-05-26,13.220000267028809
2019-04-30,11.9399995803833
2019-12-23,12.5
2020-03-11,13.130000114440918
2020-05-29,12.289999961853027
2019-12-26,11.960000038146973
2020-06-01,11.029999732971191
2019-05-02,11.329999923706055
2019-02-27,11.369999885559082
2018-11-23,13.470000267028809
2019-08-06,13.149999618530273
2018-07-18,13.010000228881836
2018-09-20,14.350000381469727
2018-10-22,15.0
2019-07-05,16.170000076293945
2019-06-03,17.84000015258789
2019-10-09,17.440000534057617
2019-10-11,16.059999465942383
2020-03-17,17.350000381469727
2020-06-04,18.290000915527344
2019-10-14,18.43000030517578
2020-03-20,20.0
2018-11-06,24.290000915527344
2019-06-18,26.90999984741211
2019-05-17,25.5
2019-04-15,22.709999084472656
2019-03-14,19.0
2019-01-09,20.579999923706055
2018-08-02,20.5
2018-10-05,22.469999313354492
2019-08-21,20.040000915527344
2019-10-17,20.079999923706055
2020-03-23,20.0
2020-06-10,17.739999771118164
2019-02-25,18.18000030517578
2020-01-07,17.25
2020-03-26,16.149999618530273
2019-10-23,16.399999618530273
