Dates,AIZ
2019-01-17,130.92999267578125
2019-08-29,130.0399932861328
2018-11-14,130.27000427246094
2019-06-26,130.44000244140625
2018-09-11,130.14999389648438
2018-07-09,130.4199981689453
2018-08-10,131.67999267578125
2019-04-23,131.6699981689453
2019-09-30,131.60000610351562
2020-01-23,131.25999450683594
2019-11-08,127.94000244140625
2020-04-14,129.02999877929688
2019-11-11,129.07000732421875
2020-01-29,129.66000366210938
2020-04-17,130.8000030517578
2018-07-24,131.0800018310547
2018-09-26,132.36000061035156
2019-05-08,132.99000549316406
2019-03-05,133.11000061035156
2019-02-01,132.2100067138672
2018-12-31,132.7100067138672
2018-11-29,134.63999938964844
2019-08-12,132.44000244140625
2019-07-11,132.47000122070312
2019-09-13,130.0
2019-11-14,130.72999572753906
2020-04-20,131.57000732421875
2020-02-04,133.77000427246094
2020-04-23,131.52999877929688
2018-12-14,131.2899932861328
2019-08-27,130.3300018310547
2018-08-08,129.17999267578125
2018-10-11,128.0
2018-11-12,129.49000549316406
2019-07-26,130.1699981689453
2019-06-24,131.50999450683594
2019-05-23,130.55999755859375
2019-03-20,132.75
2019-01-15,134.32000732421875
2019-11-20,136.8300018310547
2020-02-07,136.2899932861328
2020-02-10,136.36000061035156
2020-04-29,137.11000061035156
2019-11-26,139.61000061035156
2020-02-13,136.69000244140625
2019-01-30,140.33999633789062
2018-08-23,142.52000427246094
2018-09-24,141.8000030517578
2018-11-27,140.67999267578125
2018-10-26,141.57000732421875
2019-07-09,140.10000610351562
2019-06-07,137.24000549316406
2019-05-06,133.86000061035156
2019-04-04,132.50999450683594
2019-09-11,126.88999938964844
2019-11-29,120.58999633789062
2020-05-05,127.88999938964844
2019-12-02,123.25
2020-02-19,126.8499984741211
2020-05-08,120.80000305175781
2019-05-21,119.69000244140625
2019-03-18,109.05000305175781
2018-09-07,113.88999938964844
2018-08-06,108.37999725341797
2018-10-09,96.61000061035156
2019-02-14,104.52999877929688
2018-12-12,83.9000015258789
2019-07-24,92.5
2019-09-26,80.41000366210938
2019-10-28,83.44000244140625
2019-12-05,91.05000305175781
2020-05-11,93.18000030517578
2019-07-03,98.12000274658203
2020-02-25,99.63999938964844
2020-05-14,105.3499984741211
2020-02-28,104.69999694824219
2019-08-08,107.33000183105469
2019-06-05,104.08999633789062
2018-07-20,102.12000274658203
2018-08-21,100.05999755859375
2018-10-24,98.75
2019-04-02,103.93000030517578
2019-03-01,104.08999633789062
2019-01-28,106.72000122070312
2018-12-27,112.38999938964844
2019-09-09,108.56999969482422
2020-03-02,107.69000244140625
2020-05-20,101.41000366210938
2019-12-17,100.58000183105469
2020-03-05,105.80999755859375
2019-02-12,103.0199966430664
2019-01-11,101.1500015258789
2018-12-10,103.0
2019-08-23,101.25
2018-11-08,104.6500015258789
2019-07-22,108.37000274658203
2019-06-20,109.58000183105469
2018-09-05,109.7300033569336
2019-04-17,106.23999786376953
2019-09-24,102.31999969482422
2019-12-20,100.0
2020-05-26,102.08999633789062
2019-04-30,97.91999816894531
2019-12-23,98.58999633789062
2020-03-11,98.80000305175781
2020-05-29,98.4000015258789
2019-12-26,93.0999984741211
2020-06-01,87.76000213623047
2019-05-02,89.05000305175781
2019-02-27,91.11000061035156
2018-11-23,98.29000091552734
2019-08-06,97.9800033569336
2018-07-18,100.93000030517578
2018-09-20,101.08000183105469
2018-10-22,101.37000274658203
2019-07-05,102.83000183105469
2019-06-03,104.37000274658203
2019-10-09,103.48999786376953
2019-10-11,102.58000183105469
2020-03-17,103.05999755859375
2020-06-04,104.13999938964844
2019-10-14,108.33999633789062
2020-03-20,110.38999938964844
2018-11-06,114.87999725341797
2019-06-18,117.41000366210938
2019-05-17,116.69999694824219
2019-04-15,114.44000244140625
2019-03-14,104.80999755859375
2019-01-09,107.02999877929688
2018-08-02,107.12000274658203
2018-10-05,108.5199966430664
2019-08-21,106.04000091552734
2019-10-17,107.02999877929688
2020-03-23,106.27999877929688
2020-06-10,105.18000030517578
2019-02-25,104.86000061035156
2020-01-07,100.68000030517578
2020-03-26,100.30000305175781
2019-10-23,99.20999908447266
