Dates,AIZ
2018-12-20,125.31999969482422
2019-08-01,125.58000183105469
2018-08-14,125.05999755859375
2018-07-13,124.87999725341797
2018-10-17,126.4800033569336
2019-05-29,125.80000305175781
2019-03-26,125.7300033569336
2019-02-22,127.0999984741211
2019-10-04,127.76000213623047
2019-11-05,127.63999938964844
2019-12-27,127.18000030517578
2020-06-02,127.26000213623047
2019-12-30,127.30000305175781
2020-03-18,127.48999786376953
2020-06-05,127.30000305175781
2019-07-15,127.25
2018-12-03,126.5
2019-06-13,126.41999816894531
2019-01-04,123.45999908447266
2018-08-29,123.7300033569336
2019-02-05,126.79000091552734
2018-11-01,126.31999969482422
2019-08-16,124.66999816894531
2019-04-10,125.52999877929688
2019-09-17,126.66999816894531
2019-10-15,126.83000183105469
2020-01-02,125.87000274658203
2020-06-08,126.47000122070312
2019-10-18,125.7699966430664
2020-03-24,126.4000015258789
2020-06-11,126.41000366210938
2020-01-08,127.58999633789062
2019-04-25,127.43000030517578
2019-07-30,127.19999694824219
2019-02-20,127.93000030517578
2018-07-11,126.04000091552734
2018-09-13,126.44999694824219
2018-10-15,126.69000244140625
2019-06-28,126.47000122070312
2018-12-18,126.16000366210938
2018-11-16,127.88999938964844
2019-10-02,128.8800048828125
2020-03-27,127.87999725341797
2020-01-10,127.94000244140625
2019-10-24,128.36000061035156
2020-03-30,131.0399932861328
2020-06-17,129.85000610351562
2020-01-14,131.05999755859375
2020-04-02,131.42999267578125
2019-01-02,132.22999572753906
2019-08-14,132.63999938964844
2018-10-30,132.9199981689453
2019-06-11,133.6999969482422
2019-05-10,133.00999450683594
2019-04-08,133.97000122070312
2018-08-27,132.0800018310547
2018-07-26,133.24000549316406
2018-09-28,133.6699981689453
2019-03-07,134.25
2019-10-30,133.63999938964844
2020-01-17,133.5800018310547
2020-06-23,130.77000427246094
2020-04-08,129.8000030517578
2020-06-26,130.75
2019-03-22,131.66000366210938
2019-01-17,131.74000549316406
2019-08-29,130.75999450683594
2018-11-14,130.5399932861328
2019-06-26,131.47000122070312
2018-09-11,130.6999969482422
2018-07-09,130.83999633789062
2018-08-10,132.35000610351562
2019-04-23,132.49000549316406
2019-09-30,131.75
2020-01-23,132.86000061035156
2019-11-08,131.1699981689453
2020-04-14,129.11000061035156
2019-11-11,129.64999389648438
2020-01-29,129.6999969482422
2020-04-17,130.89999389648438
2018-07-24,131.5500030517578
2018-09-26,132.38999938964844
2019-05-08,133.0500030517578
2019-03-05,133.11000061035156
2019-02-01,133.17999267578125
2018-12-31,133.83999633789062
2018-11-29,134.72999572753906
2019-08-12,134.88999938964844
2019-07-11,132.97999572753906
2019-09-13,132.1999969482422
2019-11-14,131.66000366210938
2020-04-20,132.2899932861328
2020-02-04,133.8000030517578
2020-04-23,133.57000732421875
2018-12-14,132.24000549316406
2019-08-27,130.52999877929688
2018-08-08,130.4199981689453
2018-10-11,128.35000610351562
2018-11-12,130.02000427246094
2019-07-26,131.0399932861328
2019-06-24,131.60000610351562
2019-05-23,132.8000030517578
2019-03-20,133.47000122070312
2019-01-15,135.08999633789062
2019-11-20,136.8699951171875
2020-02-07,137.8300018310547
2020-02-10,136.86000061035156
2020-04-29,137.13999938964844
2019-11-26,140.02999877929688
2020-02-13,139.58999633789062
2019-01-30,140.82000732421875
2018-08-23,142.55999755859375
2018-09-24,142.61000061035156
2018-11-27,142.1699981689453
2018-10-26,142.3300018310547
2019-07-09,141.5800018310547
2019-06-07,139.1199951171875
2019-05-06,137.86000061035156
2019-04-04,135.58999633789062
2019-09-11,132.52999877929688
2019-11-29,125.58999633789062
2020-05-05,127.94999694824219
2019-12-02,129.64999389648438
2020-02-19,126.95999908447266
2020-05-08,123.91999816894531
2019-05-21,120.30000305175781
2019-03-18,115.5
2018-09-07,114.01000213623047
2018-08-06,111.93000030517578
2018-10-09,104.27999877929688
2019-02-14,104.72000122070312
2018-12-12,100.1500015258789
2019-07-24,94.86000061035156
2019-09-26,90.30000305175781
2019-10-28,85.47000122070312
2019-12-05,93.86000061035156
2020-05-11,98.0199966430664
2019-07-03,100.56999969482422
2020-02-25,103.58000183105469
2020-05-14,106.05000305175781
2020-02-28,108.30999755859375
2019-08-08,108.66000366210938
2019-06-05,106.44000244140625
2018-07-20,103.29000091552734
2018-08-21,104.95999908447266
2018-10-24,100.87000274658203
2019-04-02,104.66999816894531
2019-03-01,110.62999725341797
2019-01-28,107.5199966430664
2018-12-27,114.73999786376953
2019-09-09,112.0
2020-03-02,112.61000061035156
2020-05-20,105.73999786376953
2019-12-17,102.58999633789062
2020-03-05,106.0999984741211
2019-02-12,104.7699966430664
2019-01-11,103.91000366210938
2018-12-10,104.9000015258789
2019-08-23,104.19000244140625
2018-11-08,105.44999694824219
2019-07-22,109.77999877929688
2019-06-20,112.55999755859375
2018-09-05,112.29000091552734
2019-04-17,109.33000183105469
2019-09-24,105.41999816894531
2019-12-20,102.29000091552734
2020-05-26,103.66000366210938
2019-04-30,105.5
2019-12-23,102.52999877929688
2020-03-11,101.41999816894531
2020-05-29,99.12999725341797
2019-12-26,98.8499984741211
2020-06-01,92.41999816894531
2019-05-02,89.30000305175781
2019-02-27,91.18000030517578
2018-11-23,99.16000366210938
2019-08-06,100.41000366210938
2018-07-18,101.83000183105469
2018-09-20,102.58999633789062
2018-10-22,101.87999725341797
2019-07-05,105.66000366210938
2019-06-03,107.11000061035156
2019-10-09,106.12999725341797
2019-10-11,103.37000274658203
2020-03-17,103.70999908447266
2020-06-04,105.08000183105469
2019-10-14,108.91000366210938
2020-03-20,110.41999816894531
2018-11-06,116.2699966430664
2019-06-18,117.45999908447266
2019-05-17,117.4000015258789
2019-04-15,117.81999969482422
2019-03-14,110.9000015258789
2019-01-09,109.75
2018-08-02,107.8499984741211
2018-10-05,111.70999908447266
2019-08-21,108.37999725341797
2019-10-17,107.55999755859375
2020-03-23,109.62000274658203
2020-06-10,106.08999633789062
2019-02-25,107.4000015258789
2020-01-07,103.83999633789062
2020-03-26,100.83999633789062
2019-10-23,99.83000183105469
