Dates,AIZ
2019-11-25,103.95999908447266
2020-02-12,102.79000091552734
2020-05-01,103.0
2020-05-04,103.93000030517578
2019-06-12,105.7699966430664
2019-04-09,105.94999694824219
2019-03-08,106.11000061035156
2019-02-04,102.41999816894531
2018-07-27,99.19000244140625
2018-08-28,96.6500015258789
2019-01-03,95.54000091552734
2019-08-15,96.69000244140625
2018-10-31,95.80000305175781
2019-09-16,97.61000061035156
2020-02-18,97.70999908447266
2020-05-07,97.75
2018-08-17,96.93000030517578
2019-12-04,97.08000183105469
2020-02-21,97.5
2018-12-17,101.91999816894531
2019-08-30,102.94999694824219
2018-11-15,105.0
2019-07-29,103.55999755859375
2019-06-27,103.58999633789062
2019-04-24,99.25
2018-07-10,99.33000183105469
2018-09-12,99.61000061035156
2019-02-19,98.68000030517578
2019-01-18,97.22000122070312
2020-02-24,97.05999755859375
2020-05-13,98.0199966430664
2019-12-10,98.55999755859375
2020-02-27,98.13999938964844
2019-12-13,97.8499984741211
2020-05-19,97.5999984741211
2019-03-06,98.20999908447266
2018-11-30,97.16000366210938
2019-08-13,93.75
2019-07-12,92.37999725341797
2019-06-10,91.11000061035156
2019-05-09,91.69999694824219
2018-07-25,91.11000061035156
2018-09-27,90.38999938964844
2018-10-29,89.37000274658203
2019-10-16,90.0
2019-12-16,90.04000091552734
2020-03-04,88.91000366210938
2020-05-22,87.04000091552734
2019-10-01,86.48999786376953
2019-12-19,84.69999694824219
2018-09-10,83.0999984741211
2019-05-24,85.79000091552734
2018-08-09,88.36000061035156
2019-04-22,88.62999725341797
2019-03-21,88.30999755859375
2019-01-16,89.55999755859375
2019-08-28,89.47000122070312
2018-11-13,90.08999633789062
2018-10-12,91.43000030517578
2019-06-25,91.45999908447266
2020-03-10,91.37999725341797
2020-05-28,91.9000015258789
2019-10-07,92.01000213623047
2020-03-13,93.37000274658203
2019-10-10,94.81999969482422
2020-03-16,93.93000030517578
2020-06-03,95.83999633789062
2018-11-28,96.13999938964844
2018-09-25,95.38999938964844
2018-07-23,95.61000061035156
2018-08-24,96.93000030517578
2019-07-10,94.47000122070312
2019-05-07,94.61000061035156
2019-04-05,95.05999755859375
2019-03-04,95.08999633789062
2019-01-31,96.91999816894531
2019-09-12,97.29000091552734
2019-12-31,98.04000091552734
2020-03-19,97.62999725341797
2020-01-03,97.48999786376953
2020-06-09,97.04000091552734
2019-02-15,97.2300033569336
2019-01-14,98.23999786376953
2018-07-06,98.30000305175781
2018-08-07,97.58999633789062
2018-10-10,97.95999908447266
2018-12-13,98.19000244140625
2019-08-26,98.37000274658203
2019-07-25,99.0199966430664
2019-05-22,98.08999633789062
2019-03-19,98.80000305175781
2020-01-06,98.8499984741211
2020-03-25,99.2699966430664
2020-06-12,101.0
2019-10-22,103.73999786376953
2020-01-09,104.66999816894531
2020-06-15,103.55000305175781
2019-10-25,102.80000305175781
2020-03-31,101.01000213623047
2020-06-18,99.63999938964844
2019-04-03,100.41999816894531
2018-08-22,101.16000366210938
2018-10-25,101.29000091552734
2019-01-29,97.25
2018-12-28,98.08000183105469
2018-11-26,98.80000305175781
2019-08-09,98.55000305175781
2019-07-08,96.9000015258789
2019-06-06,94.41999816894531
2019-09-10,95.44999694824219
2020-01-15,94.45999908447266
2020-04-03,94.9800033569336
2019-10-31,95.37000274658203
2020-04-06,95.04000091552734
2020-06-24,95.08999633789062
2018-11-09,95.33000183105469
2019-07-23,96.29000091552734
2019-06-21,96.25
2019-05-20,95.41999816894531
2019-04-18,95.88999938964844
2018-09-06,95.98999786376953
2018-10-08,94.83000183105469
2019-02-13,94.52999877929688
2018-12-11,94.72000122070312
2019-09-25,96.36000061035156
2020-01-21,95.83000183105469
2020-04-09,95.43000030517578
2019-11-06,95.48999786376953
2020-01-24,94.0
2020-01-27,92.87000274658203
2020-04-15,92.06999969482422
2018-12-26,92.95999908447266
2019-08-07,92.55999755859375
2019-06-04,92.30999755859375
2018-09-21,93.77999877929688
2018-07-19,94.45999908447266
2018-08-20,95.05000305175781
2018-10-23,94.3499984741211
2019-05-03,94.7300033569336
2019-04-01,93.13999938964844
2019-02-28,96.68000030517578
2019-11-12,95.91000366210938
2020-01-30,95.5199966430664
2019-11-15,95.37000274658203
2020-04-21,96.16000366210938
2019-04-16,94.62999725341797
2019-03-15,95.36000061035156
2019-02-11,96.0
2019-01-10,95.33999633789062
2019-08-22,94.68000030517578
2018-11-07,97.0
2018-08-03,99.19999694824219
2018-09-04,99.66000366210938
2019-06-19,99.94999694824219
2019-09-23,100.76000213623047
2019-11-18,100.6500015258789
2020-02-05,101.22000122070312
2020-04-24,100.08000183105469
2019-03-29,100.0199966430664
2019-11-21,102.44999694824219
2020-04-27,103.36000061035156
2020-02-11,104.2699966430664
2020-04-30,104.19999694824219
2019-05-01,104.23999786376953
2019-02-26,104.0
2019-01-25,104.0
2018-12-24,104.51000213623047
2019-09-06,105.30999755859375
2018-07-17,106.31999969482422
2018-09-19,106.7699966430664
2019-08-05,107.86000061035156
2019-10-08,107.8499984741211
2019-12-11,107.7699966430664
2019-11-27,106.95999908447266
2020-02-14,105.72000122070312
2020-05-06,106.19999694824219
2019-01-08,102.88999938964844
2018-12-07,104.77999877929688
2019-08-20,106.97000122070312
2018-11-05,109.11000061035156
2019-07-19,109.20999908447266
2018-10-04,109.86000061035156
2019-06-17,109.83000183105469
2019-05-16,110.02999877929688
2018-08-01,110.94999694824219
2019-03-13,110.33000183105469
2019-12-03,110.51000213623047
2020-02-20,111.97000122070312
2019-12-06,112.20999908447266
2020-05-12,112.0
2019-12-09,111.52999877929688
2020-02-26,112.31999969482422
2020-05-15,111.19000244140625
2019-03-28,111.69000244140625
2018-09-17,112.43000030517578
2018-08-16,113.80999755859375
2018-10-19,113.25
2019-04-29,114.44000244140625
2019-01-23,112.95999908447266
2019-09-04,114.55999755859375
2018-11-20,113.2699966430664
2019-07-02,111.3499984741211
2019-05-31,109.72000122070312
2019-12-12,108.51000213623047
2020-05-18,110.91000366210938
2019-09-27,118.36000061035156
2020-03-03,118.80999755859375
2020-05-21,119.2699966430664
2019-05-14,120.12000274658203
2018-08-31,121.1500015258789
2018-07-30,121.08000183105469
2018-10-02,121.26000213623047
2019-04-12,125.66000366210938
2019-03-11,123.08000183105469
2019-02-07,122.88999938964844
2019-07-17,123.8499984741211
2019-09-19,122.76000213623047
2019-10-21,120.1500015258789
2019-12-18,122.29000091552734
2020-03-06,120.69000244140625
2019-10-03,122.12000274658203
2020-03-09,122.81999969482422
2020-05-27,122.38999938964844
2019-12-24,124.29000091552734
2020-03-12,124.72000122070312
2018-12-20,123.94999694824219
2019-08-01,125.0
2018-08-14,124.80999755859375
2018-07-13,123.63999938964844
2018-10-17,124.4800033569336
2019-05-29,125.62999725341797
2019-03-26,124.26000213623047
2019-02-22,125.76000213623047
2019-10-04,126.18000030517578
2019-11-05,127.30999755859375
2019-12-27,126.41999816894531
2020-06-02,126.37000274658203
2019-12-30,126.08000183105469
2020-03-18,126.44999694824219
2020-06-05,126.81999969482422
2019-07-15,127.25
2018-12-03,125.98999786376953
2019-06-13,126.41999816894531
2019-01-04,122.97000122070312
2018-08-29,122.02999877929688
2019-02-05,123.69999694824219
2018-11-01,126.19000244140625
2019-08-16,124.47000122070312
2019-04-10,124.38999938964844
2019-09-17,125.12000274658203
2019-10-15,126.31999969482422
2020-01-02,125.25
2020-06-08,126.05000305175781
2019-10-18,125.37999725341797
2020-03-24,126.0999984741211
2020-06-11,125.4800033569336
2020-01-08,126.66999816894531
2019-04-25,127.43000030517578
2019-07-30,125.86000061035156
2019-02-20,127.0
2018-07-11,125.95999908447266
2018-09-13,126.0999984741211
2018-10-15,124.93000030517578
2019-06-28,126.12999725341797
2018-12-18,125.30999755859375
2018-11-16,127.0199966430664
2019-10-02,128.05999755859375
2020-03-27,126.87000274658203
2020-01-10,125.41000366210938
2019-10-24,127.56999969482422
2020-03-30,127.31999969482422
2020-06-17,128.97999572753906
2020-01-14,128.92999267578125
2020-04-02,130.22000122070312
2019-01-02,131.36000061035156
2019-08-14,132.52999877929688
2018-10-30,131.72999572753906
2019-06-11,132.6199951171875
2019-05-10,132.00999450683594
2019-04-08,132.99000549316406
2018-08-27,131.64999389648438
2018-07-26,132.69000244140625
2018-09-28,132.38999938964844
2019-03-07,133.91000366210938
2019-10-30,133.25
2020-01-17,133.44000244140625
2020-06-23,130.58999633789062
2020-04-08,127.94000244140625
2020-06-26,129.10000610351562
2019-03-22,131.22999572753906
2019-01-17,131.52000427246094
2019-08-29,130.5800018310547
2018-11-14,129.94000244140625
2019-06-26,130.3800048828125
2018-09-11,129.77000427246094
2018-07-09,130.52000427246094
2018-08-10,130.49000549316406
2019-04-23,131.86000061035156
2019-09-30,131.19000244140625
2020-01-23,132.11000061035156
2019-11-08,130.9600067138672
2020-04-14,128.30999755859375
2019-11-11,129.36000061035156
2020-01-29,129.3699951171875
2020-04-17,129.99000549316406
2018-07-24,130.44000244140625
2018-09-26,131.52000427246094
2019-05-08,131.00999450683594
2019-03-05,132.2899932861328
2019-02-01,133.0
2018-12-31,132.4199981689453
2018-11-29,133.05999755859375
2019-08-12,134.50999450683594
2019-07-11,132.74000549316406
2019-09-13,132.14999389648438
2019-11-14,129.92999267578125
2020-04-20,131.44000244140625
2020-02-04,131.7899932861328
2020-04-23,133.30999755859375
2018-12-14,132.02000427246094
2019-08-27,130.52999877929688
2018-08-08,130.33999633789062
2018-10-11,127.55000305175781
2018-11-12,128.57000732421875
2019-07-26,130.27000427246094
2019-06-24,129.13999938964844
2019-05-23,130.9499969482422
2019-03-20,131.6199951171875
2019-01-15,133.89999389648438
2019-11-20,135.2100067138672
2020-02-07,137.3300018310547
2020-02-10,135.74000549316406
2020-04-29,135.89999389648438
2019-11-26,137.4600067138672
2020-02-13,137.0
2019-01-30,136.69000244140625
2018-08-23,140.44000244140625
2018-09-24,141.94000244140625
2018-11-27,142.11000061035156
2018-10-26,140.5399932861328
2019-07-09,140.58999633789062
2019-06-07,137.25999450683594
2019-05-06,137.02000427246094
2019-04-04,134.42999267578125
2019-09-11,131.02999877929688
2019-11-29,124.05000305175781
2020-05-05,120.80000305175781
2019-12-02,127.37000274658203
2020-02-19,125.26000213623047
2020-05-08,123.1500015258789
2019-05-21,116.16000366210938
2019-03-18,113.0
2018-09-07,112.66999816894531
2018-08-06,110.69000244140625
2018-10-09,100.1500015258789
2019-02-14,102.3499984741211
2018-12-12,93.0
2019-07-24,86.4800033569336
2019-09-26,86.31999969482422
2019-10-28,79.66000366210938
2019-12-05,83.38999938964844
2020-05-11,91.5999984741211
2019-07-03,97.2300033569336
2020-02-25,96.88999938964844
2020-05-14,99.16999816894531
2020-02-28,102.12000274658203
2019-08-08,104.55000305175781
2019-06-05,106.36000061035156
2018-07-20,100.5
2018-08-21,100.98999786376953
2018-10-24,98.87999725341797
2019-04-02,102.80999755859375
2019-03-01,107.0999984741211
2019-01-28,105.11000061035156
2018-12-27,108.26000213623047
2019-09-09,111.80999755859375
2020-03-02,110.9000015258789
2020-05-20,105.0999984741211
2019-12-17,101.0199966430664
2020-03-05,104.08000183105469
2019-02-12,103.75
2019-01-11,100.75
2018-12-10,104.08000183105469
2019-08-23,103.5
2018-11-08,103.0
2019-07-22,105.08999633789062
2019-06-20,110.62999725341797
2018-09-05,112.0
2019-04-17,107.08999633789062
2019-09-24,104.33999633789062
2019-12-20,102.12999725341797
2020-05-26,101.05000305175781
2019-04-30,104.91999816894531
2019-12-23,98.68000030517578
2020-03-11,100.93000030517578
2020-05-29,97.69999694824219
2019-12-26,98.44999694824219
2020-06-01,92.26000213623047
2019-05-02,86.38999938964844
2019-02-27,88.01000213623047
2018-11-23,94.88999938964844
2019-08-06,97.8499984741211
2018-07-18,99.68000030517578
2018-09-20,100.70999908447266
2018-10-22,100.86000061035156
2019-07-05,104.94000244140625
2019-06-03,107.08000183105469
2019-10-09,105.29000091552734
2019-10-11,102.33000183105469
2020-03-17,103.18000030517578
2020-06-04,103.88999938964844
2019-10-14,106.30000305175781
2020-03-20,107.95999908447266
2018-11-06,116.2699966430664
2019-06-18,116.0
2019-05-17,114.7699966430664
2019-04-15,116.0199966430664
2019-03-14,109.9800033569336
2019-01-09,109.25
2018-08-02,103.23999786376953
2018-10-05,111.70999908447266
2019-08-21,107.98999786376953
2019-10-17,105.04000091552734
2020-03-23,109.62000274658203
2020-06-10,105.68000030517578
2019-02-25,106.77999877929688
2020-01-07,103.83999633789062
2020-03-26,100.0199966430664
2019-10-23,98.88999938964844
