Dates,CCI
2019-08-13,113.2300033569336
2019-07-12,115.31999969482422
2019-06-10,114.30999755859375
2019-05-09,116.0
2018-07-25,115.44999694824219
2018-09-27,114.0199966430664
2018-10-29,113.69000244140625
2019-10-16,110.86000061035156
2019-12-16,109.94999694824219
2020-03-04,110.12999725341797
2020-05-22,109.2300033569336
2019-10-01,106.11000061035156
2019-12-19,103.87000274658203
2018-09-10,103.20999908447266
2019-05-24,104.41999816894531
2018-08-09,107.43000030517578
2019-04-22,106.68000030517578
2019-03-21,105.16000366210938
2019-01-16,105.81999969482422
2019-08-28,106.87000274658203
2018-11-13,108.18000030517578
2018-10-12,107.33999633789062
2019-06-25,104.43000030517578
2020-03-10,105.11000061035156
2020-05-28,105.93000030517578
2019-10-07,104.22000122070312
2020-03-13,106.4000015258789
2019-10-10,106.5199966430664
2020-03-16,106.76000213623047
2020-06-03,106.9000015258789
2018-11-28,107.51000213623047
2018-09-25,108.97000122070312
2018-07-23,109.58000183105469
2018-08-24,112.30000305175781
2019-07-10,112.75
2019-05-07,114.04000091552734
2019-04-05,114.87000274658203
2019-03-04,114.2699966430664
2019-01-31,114.86000061035156
2019-09-12,115.95999908447266
2019-12-31,117.4000015258789
2020-03-19,117.16999816894531
2020-01-03,116.72000122070312
2020-06-09,117.44999694824219
2019-02-15,117.93000030517578
2019-01-14,116.79000091552734
2018-07-06,117.02999877929688
2018-08-07,117.83000183105469
2018-10-10,118.93000030517578
2018-12-13,119.61000061035156
2019-08-26,119.04000091552734
2019-07-25,118.36000061035156
2019-05-22,118.69000244140625
2019-03-19,117.94000244140625
2020-01-06,117.75
2020-03-25,117.02999877929688
2020-06-12,117.8499984741211
2019-10-22,117.4000015258789
2020-01-09,117.8499984741211
2020-06-15,119.33000183105469
2019-10-25,119.5999984741211
2020-03-31,120.27999877929688
2020-06-18,120.19000244140625
2019-04-03,121.0999984741211
2018-08-22,123.19000244140625
2018-10-25,124.01000213623047
2019-01-29,123.19999694824219
2018-12-28,124.05000305175781
2018-11-26,124.04000091552734
2019-08-09,123.94000244140625
2019-07-08,123.68000030517578
2019-06-06,125.16999816894531
2019-09-10,125.48999786376953
2020-01-15,125.05999755859375
2020-04-03,124.7300033569336
2019-10-31,124.52999877929688
2020-04-06,125.95999908447266
2020-06-24,126.5199966430664
2018-11-09,126.0199966430664
2019-07-23,126.37999725341797
2019-06-21,127.04000091552734
2019-05-20,127.31999969482422
2019-04-18,127.52999877929688
2018-09-06,128.00999450683594
2018-10-08,128.27999877929688
2019-02-13,129.67999267578125
2018-12-11,128.35000610351562
2019-09-25,126.91000366210938
2020-01-21,127.0
2020-04-09,123.69000244140625
2019-11-06,122.93000030517578
2020-01-24,119.80999755859375
2020-01-27,120.70999908447266
2020-04-15,122.13999938964844
2018-12-26,122.58000183105469
2019-08-07,122.05000305175781
2019-06-04,123.04000091552734
2018-09-21,123.29000091552734
2018-07-19,122.73999786376953
2018-08-20,124.37000274658203
2018-10-23,123.7699966430664
2019-05-03,124.19000244140625
2019-04-01,123.41999816894531
2019-02-28,122.37000274658203
2019-11-12,123.02999877929688
2020-01-30,122.7300033569336
2019-11-15,123.69999694824219
2020-04-21,124.69000244140625
2019-04-16,126.43000030517578
2019-03-15,126.30000305175781
2019-02-11,127.08000183105469
2019-01-10,126.9000015258789
2019-08-22,122.5999984741211
2018-11-07,122.94000244140625
2018-08-03,125.26000213623047
2018-09-04,126.0199966430664
2019-06-19,127.72000122070312
2019-09-23,126.12000274658203
2019-11-18,125.19000244140625
2020-02-05,125.25
2020-04-24,127.45999908447266
2019-03-29,129.33999633789062
2019-11-21,130.0800018310547
2020-04-27,131.19000244140625
2020-02-11,133.75
2020-04-30,135.05999755859375
2019-05-01,134.1699981689453
2019-02-26,133.74000549316406
2019-01-25,134.94000244140625
2018-12-24,132.00999450683594
2019-09-06,132.50999450683594
2018-07-17,133.4199981689453
2018-09-19,135.47999572753906
2019-08-05,134.77999877929688
2019-10-08,136.42999267578125
2019-12-11,135.1999969482422
2019-11-27,134.97000122070312
2020-02-14,133.19000244140625
2020-05-06,129.88999938964844
2019-01-08,130.3300018310547
2018-12-07,129.91000366210938
2019-08-20,126.83999633789062
2018-11-05,130.22999572753906
2019-07-19,133.44000244140625
2018-10-04,131.7100067138672
2019-06-17,133.77000427246094
2019-05-16,134.36000061035156
2018-08-01,134.9499969482422
2019-03-13,133.99000549316406
2019-12-03,131.74000549316406
2020-02-20,132.27000427246094
2019-12-06,132.66000366210938
2020-05-12,130.92999267578125
2019-12-09,123.87000274658203
2020-02-26,125.20999908447266
2020-05-15,124.62999725341797
2019-03-28,125.66000366210938
2018-09-17,127.16000366210938
2018-08-16,127.2699966430664
2018-10-19,129.35000610351562
2019-04-29,129.75999450683594
2019-01-23,130.05999755859375
2019-09-04,131.3699951171875
2018-11-20,133.52999877929688
2019-07-02,133.02999877929688
2019-05-31,132.11000061035156
2019-12-12,133.02000427246094
2020-05-18,133.58999633789062
2019-09-27,137.05999755859375
2020-03-03,139.30999755859375
2020-05-21,140.47999572753906
2019-05-14,139.27000427246094
2018-08-31,138.86000061035156
2018-07-30,138.69000244140625
2018-10-02,141.72999572753906
2019-04-12,142.52000427246094
2019-03-11,143.83999633789062
2019-02-07,144.5399932861328
2019-07-17,144.10000610351562
2019-09-19,145.83999633789062
2019-10-21,146.38999938964844
2019-12-18,146.02999877929688
2020-03-06,145.88999938964844
2019-10-03,145.02000427246094
2020-03-09,144.3800048828125
2020-05-27,144.86000061035156
2019-12-24,147.77999877929688
2020-03-12,146.10000610351562
2018-12-20,145.9199981689453
2019-08-01,143.13999938964844
2018-08-14,138.22999572753906
2018-07-13,137.91000366210938
2018-10-17,137.0500030517578
2019-05-29,135.6699981689453
2019-03-26,135.86000061035156
2019-02-22,138.91000366210938
2019-10-04,138.75999450683594
2019-11-05,140.55999755859375
2019-12-27,139.52999877929688
2020-06-02,139.0
2019-12-30,141.6199951171875
2020-03-18,140.0
2020-06-05,140.00999450683594
2019-07-15,136.52999877929688
2018-12-03,138.1699981689453
2019-06-13,136.67999267578125
2019-01-04,135.22999572753906
2018-08-29,136.36000061035156
2019-02-05,137.30999755859375
2018-11-01,135.7100067138672
2019-08-16,135.9199981689453
2019-04-10,136.5
2019-09-17,135.8000030517578
2019-10-15,136.57000732421875
2020-01-02,135.6699981689453
2020-06-08,133.5
2019-10-18,133.47999572753906
2020-03-24,135.52000427246094
2020-06-11,140.08999633789062
2020-01-08,141.32000732421875
2019-04-25,141.02999877929688
2019-07-30,139.97000122070312
2019-02-20,140.0
2018-07-11,140.25999450683594
2018-09-13,138.6699981689453
2018-10-15,138.66000366210938
2019-06-28,138.75
2018-12-18,138.16000366210938
2018-11-16,136.17999267578125
2019-10-02,134.47999572753906
2020-03-27,129.86000061035156
2020-01-10,132.11000061035156
2019-10-24,131.47999572753906
2020-03-30,130.47999572753906
2020-06-17,130.75999450683594
2020-01-14,130.27999877929688
2020-04-02,130.74000549316406
2019-01-02,131.39999389648438
2019-08-14,133.4499969482422
2018-10-30,134.72999572753906
2019-06-11,134.0
2019-05-10,134.30999755859375
2019-04-08,135.3800048828125
2018-08-27,132.32000732421875
2018-07-26,130.99000549316406
2018-09-28,132.08999633789062
2019-03-07,133.27000427246094
2019-10-30,133.64999389648438
2020-01-17,130.86000061035156
2020-06-23,131.02000427246094
2020-04-08,132.92999267578125
2020-06-26,133.27999877929688
2019-03-22,134.3000030517578
2019-01-17,135.13999938964844
2019-08-29,133.0
2018-11-14,133.58999633789062
2019-06-26,131.3000030517578
2018-09-11,130.86000061035156
2018-07-09,132.52999877929688
2018-08-10,132.8800048828125
2019-04-23,133.49000549316406
2019-09-30,136.88999938964844
2020-01-23,140.5
2019-11-08,140.3800048828125
2020-04-14,139.5
2019-11-11,139.74000549316406
2020-01-29,140.32000732421875
2020-04-17,139.94000244140625
2018-07-24,140.55999755859375
2018-09-26,141.1300048828125
2019-05-08,140.10000610351562
2019-03-05,141.25
2019-02-01,138.16000366210938
2018-12-31,138.58999633789062
2018-11-29,139.1699981689453
2019-08-12,140.1999969482422
2019-07-11,142.64999389648438
2019-09-13,141.0500030517578
2019-11-14,142.1199951171875
2020-04-20,143.77000427246094
2020-02-04,144.4199981689453
2020-04-23,145.1199951171875
2018-12-14,147.97999572753906
2019-08-27,148.0
2018-08-08,149.25999450683594
2018-10-11,148.58999633789062
2018-11-12,149.72999572753906
2019-07-26,148.91000366210938
2019-06-24,148.5800018310547
2019-05-23,148.72000122070312
2019-03-20,148.94000244140625
2019-01-15,148.89999389648438
2019-11-20,149.30999755859375
2020-02-07,149.41000366210938
2020-02-10,150.42999267578125
2020-04-29,150.88999938964844
2019-11-26,153.3699951171875
2020-02-13,158.8000030517578
2019-01-30,162.3300018310547
2018-08-23,164.00999450683594
2018-09-24,164.8800048828125
2018-11-27,164.52000427246094
2018-10-26,165.41000366210938
2019-07-09,165.91000366210938
2019-06-07,163.5
2019-05-06,162.42999267578125
2019-04-04,162.3300018310547
2019-09-11,147.0
2019-11-29,140.7100067138672
2020-05-05,143.82000732421875
2019-12-02,155.6699981689453
2020-02-19,158.4499969482422
2020-05-08,160.10000610351562
2019-05-21,154.72999572753906
2019-03-18,148.82000732421875
2018-09-07,148.63999938964844
2018-08-06,151.2899932861328
2018-10-09,132.69000244140625
2019-02-14,143.1699981689453
2018-12-12,135.02999877929688
2019-07-24,138.2100067138672
2019-09-26,131.11000061035156
2019-10-28,127.25
2019-12-05,125.5999984741211
2020-05-11,115.6500015258789
2019-07-03,114.18000030517578
2020-02-25,121.66999816894531
2020-05-14,128.0
2020-02-28,135.1699981689453
2019-08-08,139.3000030517578
2019-06-05,141.7899932861328
2018-07-20,133.8000030517578
2018-08-21,136.05999755859375
2018-10-24,142.61000061035156
2019-04-02,144.74000549316406
2019-03-01,146.3000030517578
2019-01-28,146.7899932861328
2018-12-27,157.82000732421875
2019-09-09,156.32000732421875
2020-03-02,159.13999938964844
2020-05-20,161.47999572753906
2019-12-17,160.9499969482422
2020-03-05,163.77000427246094
2019-02-12,162.39999389648438
2019-01-11,158.14999389648438
2018-12-10,161.5500030517578
2019-08-23,159.72999572753906
2018-11-08,158.52999877929688
2019-07-22,161.97000122070312
2019-06-20,160.9499969482422
2018-09-05,155.05999755859375
2019-04-17,150.60000610351562
2019-09-24,155.0800018310547
2019-12-20,152.2899932861328
2020-05-26,157.38999938964844
2019-04-30,154.97999572753906
2019-12-23,154.44000244140625
2020-03-11,155.83999633789062
2020-05-29,155.57000732421875
2019-12-26,151.7100067138672
2020-06-01,152.55999755859375
2019-05-02,149.52000427246094
2019-02-27,147.55999755859375
2018-11-23,152.97000122070312
2019-08-06,152.5
2018-07-18,151.36000061035156
2018-09-20,148.3800048828125
2018-10-22,149.9499969482422
2019-07-05,156.8000030517578
2019-06-03,158.08999633789062
2019-10-09,163.9600067138672
2019-10-11,166.55999755859375
2020-03-17,169.60000610351562
2020-06-04,172.14999389648438
2019-10-14,173.92999267578125
2020-03-20,166.11000061035156
2018-11-06,166.50999450683594
2019-06-18,168.0
2019-05-17,172.0800018310547
2019-04-15,171.67999267578125
2019-03-14,160.47000122070312
2019-01-09,162.5
2018-08-02,161.1999969482422
2018-10-05,166.64999389648438
2019-08-21,169.3699951171875
2019-10-17,164.3300018310547
2020-03-23,165.32000732421875
2020-06-10,165.27000427246094
2019-02-25,165.35000610351562
2020-01-07,159.14999389648438
2020-03-26,160.75999450683594
2019-10-23,160.67999267578125
