Dates,CCI
2018-11-13,108.5999984741211
2018-10-12,107.54000091552734
2019-06-25,105.66999816894531
2020-03-10,106.8499984741211
2020-05-28,107.37999725341797
2019-10-07,106.41999816894531
2020-03-13,107.4000015258789
2019-10-10,107.33000183105469
2020-03-16,107.62000274658203
2020-06-03,107.61000061035156
2018-11-28,109.19000244140625
2018-09-25,110.2699966430664
2018-07-23,111.91000366210938
2018-08-24,113.69999694824219
2019-07-10,114.37999725341797
2019-05-07,115.05000305175781
2019-04-05,115.47000122070312
2019-03-04,117.05999755859375
2019-01-31,116.9800033569336
2019-09-12,117.63999938964844
2019-12-31,119.22000122070312
2020-03-19,117.36000061035156
2020-01-03,118.27999877929688
2020-06-09,118.37000274658203
2019-02-15,118.44000244140625
2019-01-14,117.37999725341797
2018-07-06,118.44000244140625
2018-08-07,118.75
2018-10-10,120.12999725341797
2018-12-13,120.1500015258789
2019-08-26,119.58000183105469
2019-07-25,119.36000061035156
2019-05-22,119.87000274658203
2019-03-19,118.16999816894531
2020-01-06,118.16999816894531
2020-03-25,118.31999969482422
2020-06-12,118.75
2019-10-22,119.2300033569336
2020-01-09,119.51000213623047
2020-06-15,119.58000183105469
2019-10-25,120.68000030517578
2020-03-31,120.73999786376953
2020-06-18,120.95999908447266
2019-04-03,123.54000091552734
2018-08-22,123.8499984741211
2018-10-25,125.01000213623047
2019-01-29,124.01000213623047
2018-12-28,125.02999877929688
2018-11-26,124.66000366210938
2019-08-09,124.56999969482422
2019-07-08,125.76000213623047
2019-06-06,126.4000015258789
2019-09-10,125.5
2020-01-15,125.27999877929688
2020-04-03,125.54000091552734
2019-10-31,126.37999725341797
2020-04-06,127.2300033569336
2020-06-24,128.0
2018-11-09,126.66999816894531
2019-07-23,128.3699951171875
2019-06-21,128.3800048828125
2019-05-20,128.2100067138672
2019-04-18,129.10000610351562
2018-09-06,128.50999450683594
2018-10-08,129.8300018310547
2019-02-13,130.25
2018-12-11,128.72999572753906
2019-09-25,128.8699951171875
2020-01-21,127.4000015258789
2020-04-09,124.61000061035156
2019-11-06,124.16999816894531
2020-01-24,122.62000274658203
2020-01-27,122.58000183105469
2020-04-15,123.43000030517578
2018-12-26,123.12000274658203
2019-08-07,122.66000366210938
2019-06-04,124.01000213623047
2018-09-21,123.5999984741211
2018-07-19,125.77999877929688
2018-08-20,124.44999694824219
2018-10-23,124.02999877929688
2019-05-03,124.79000091552734
2019-04-01,124.7699966430664
2019-02-28,123.2300033569336
2019-11-12,123.70999908447266
2020-01-30,124.02999877929688
2019-11-15,125.68000030517578
2020-04-21,126.30000305175781
2019-04-16,126.88999938964844
2019-03-15,127.23999786376953
2019-02-11,127.52999877929688
2019-01-10,127.25
2019-08-22,123.48999786376953
2018-11-07,125.05000305175781
2018-08-03,126.62999725341797
2018-09-04,127.69000244140625
2019-06-19,127.83000183105469
2019-09-23,126.12000274658203
2019-11-18,125.51000213623047
2020-02-05,127.69000244140625
2020-04-24,130.00999450683594
2019-03-29,131.8300018310547
2019-11-21,131.86000061035156
2020-04-27,134.57000732421875
2020-02-11,135.0500030517578
2020-04-30,135.22000122070312
2019-05-01,134.7100067138672
2019-02-26,135.89999389648438
2019-01-25,135.08999633789062
2018-12-24,132.5500030517578
2019-09-06,133.30999755859375
2018-07-17,135.99000549316406
2018-09-19,136.0399932861328
2019-08-05,136.6199951171875
2019-10-08,136.9199981689453
2019-12-11,135.77999877929688
2019-11-27,135.14999389648438
2020-02-14,133.25
2020-05-06,130.4600067138672
2019-01-08,130.47000122070312
2018-12-07,130.35000610351562
2019-08-20,130.1199951171875
2018-11-05,133.25
2019-07-19,134.52000427246094
2018-10-04,134.22999572753906
2019-06-17,135.08999633789062
2019-05-16,135.32000732421875
2018-08-01,136.0800018310547
2019-03-13,134.2100067138672
2019-12-03,132.52000427246094
2020-02-20,133.19000244140625
2019-12-06,132.72000122070312
2020-05-12,131.6199951171875
2019-12-09,126.87000274658203
2020-02-26,125.4800033569336
2020-05-15,126.41999816894531
2019-03-28,127.69999694824219
2018-09-17,129.2100067138672
2018-08-16,129.47000122070312
2018-10-19,130.5800018310547
2019-04-29,130.16000366210938
2019-01-23,132.67999267578125
2019-09-04,133.25999450683594
2018-11-20,133.83999633789062
2019-07-02,135.22999572753906
2019-05-31,133.1300048828125
2019-12-12,136.3000030517578
2020-05-18,138.25
2019-09-27,140.94000244140625
2020-03-03,141.24000549316406
2020-05-21,141.5
2019-05-14,141.9499969482422
2018-08-31,138.94000244140625
2018-07-30,142.41000366210938
2018-10-02,142.9199981689453
2019-04-12,144.86000061035156
2019-03-11,144.50999450683594
2019-02-07,145.1699981689453
2019-07-17,146.11000061035156
2019-09-19,146.33999633789062
2019-10-21,147.58999633789062
2019-12-18,146.07000732421875
2020-03-06,146.4499969482422
2019-10-03,145.9499969482422
2020-03-09,145.1699981689453
2020-05-27,147.5800018310547
2019-12-24,149.07000732421875
2020-03-12,147.07000732421875
2018-12-20,146.44000244140625
2019-08-01,143.47999572753906
2018-08-14,139.32000732421875
2018-07-13,138.66000366210938
2018-10-17,138.80999755859375
2019-05-29,136.44000244140625
2019-03-26,137.9600067138672
2019-02-22,142.47999572753906
2019-10-04,140.5500030517578
2019-11-05,141.24000549316406
2019-12-27,140.5800018310547
2020-06-02,141.44000244140625
2019-12-30,142.35000610351562
2020-03-18,140.08999633789062
2020-06-05,142.0
2019-07-15,137.8699951171875
2018-12-03,139.00999450683594
2019-06-13,136.7899932861328
2019-01-04,136.5
2018-08-29,137.33999633789062
2019-02-05,137.9199981689453
2018-11-01,137.44000244140625
2019-08-16,137.0800018310547
2019-04-10,137.25
2019-09-17,138.22000122070312
2019-10-15,136.67999267578125
2020-01-02,136.1300048828125
2020-06-08,134.64999389648438
2019-10-18,134.69000244140625
2020-03-24,139.5800018310547
2020-06-11,144.05999755859375
2020-01-08,143.35000610351562
2019-04-25,141.3000030517578
2019-07-30,140.89999389648438
2019-02-20,141.7100067138672
2018-07-11,141.0
2018-09-13,139.39999389648438
2018-10-15,139.02000427246094
2019-06-28,139.25
2018-12-18,138.7899932861328
2018-11-16,137.4199981689453
2019-10-02,134.5
2020-03-27,131.66000366210938
2020-01-10,133.91000366210938
2019-10-24,131.91000366210938
2020-03-30,130.80999755859375
2020-06-17,131.11000061035156
2020-01-14,130.66000366210938
2020-04-02,131.3699951171875
2019-01-02,133.6699981689453
2019-08-14,134.67999267578125
2018-10-30,135.94000244140625
2019-06-11,134.32000732421875
2019-05-10,136.88999938964844
2019-04-08,135.4499969482422
2018-08-27,132.32000732421875
2018-07-26,131.38999938964844
2018-09-28,134.41000366210938
2019-03-07,133.77999877929688
2019-10-30,133.66000366210938
2020-01-17,130.9499969482422
2020-06-23,134.14999389648438
2020-04-08,134.52999877929688
2020-06-26,135.0
2019-03-22,135.4600067138672
2019-01-17,135.8800048828125
2019-08-29,134.0
2018-11-14,134.61000061035156
2019-06-26,132.0
2018-09-11,132.67999267578125
2018-07-09,134.5
2018-08-10,133.14999389648438
2019-04-23,137.1999969482422
2019-09-30,139.9199981689453
2020-01-23,142.0
2019-11-08,140.5800018310547
2020-04-14,140.0399932861328
2019-11-11,140.60000610351562
2020-01-29,141.0800018310547
2020-04-17,141.39999389648438
2018-07-24,142.14999389648438
2018-09-26,141.67999267578125
2019-05-08,142.4600067138672
2019-03-05,141.25999450683594
2019-02-01,138.8699951171875
2018-12-31,139.4499969482422
2018-11-29,140.25
2019-08-12,142.39999389648438
2019-07-11,143.2899932861328
2019-09-13,141.9499969482422
2019-11-14,144.0500030517578
2020-04-20,145.22999572753906
2020-02-04,145.25
2020-04-23,148.2100067138672
2018-12-14,148.69000244140625
2019-08-27,149.77999877929688
2018-08-08,149.89999389648438
2018-10-11,150.3000030517578
2018-11-12,151.72999572753906
2019-07-26,149.0500030517578
2019-06-24,151.1300048828125
2019-05-23,149.83999633789062
2019-03-20,149.19000244140625
2019-01-15,150.4499969482422
2019-11-20,149.9600067138672
2020-02-07,150.5
2020-02-10,150.49000549316406
2020-04-29,152.9199981689453
2019-11-26,161.02999877929688
2020-02-13,163.2100067138672
2019-01-30,163.9199981689453
2018-08-23,165.97000122070312
2018-09-24,166.2100067138672
2018-11-27,165.60000610351562
2018-10-26,166.99000549316406
2019-07-09,168.05999755859375
2019-06-07,166.36000061035156
2019-05-06,163.02000427246094
2019-04-04,162.69000244140625
2019-09-11,148.39999389648438
2019-11-29,143.2899932861328
2020-05-05,156.24000549316406
2019-12-02,158.1300048828125
2020-02-19,163.55999755859375
2020-05-08,162.24000549316406
2019-05-21,160.82000732421875
2019-03-18,150.27999877929688
2018-09-07,159.35000610351562
2018-08-06,153.85000610351562
2018-10-09,142.50999450683594
2019-02-14,155.08999633789062
2018-12-12,135.82000732421875
2019-07-24,146.8699951171875
2019-09-26,138.30999755859375
2019-10-28,130.75
2019-12-05,128.05999755859375
2020-05-11,116.9800033569336
2019-07-03,123.70999908447266
2020-02-25,127.95999908447266
2020-05-14,142.47000122070312
2020-02-28,136.88999938964844
2019-08-08,148.05999755859375
2019-06-05,144.39999389648438
2018-07-20,137.58999633789062
2018-08-21,146.3699951171875
2018-10-24,145.6199951171875
2019-04-02,148.75
2019-03-01,146.5399932861328
2019-01-28,157.36000061035156
2018-12-27,164.13999938964844
2019-09-09,157.0500030517578
2020-03-02,165.77999877929688
2020-05-20,162.4600067138672
2019-12-17,161.8000030517578
2020-03-05,167.0500030517578
2019-02-12,162.4199981689453
2019-01-11,159.6699981689453
2018-12-10,163.1699981689453
2019-08-23,160.5500030517578
2018-11-08,161.61000061035156
2019-07-22,163.8000030517578
2019-06-20,161.25999450683594
2018-09-05,155.44000244140625
2019-04-17,159.42999267578125
2019-09-24,156.41000366210938
2019-12-20,157.72999572753906
2020-05-26,158.67999267578125
2019-04-30,154.99000549316406
2019-12-23,154.69000244140625
2020-03-11,157.6999969482422
2020-05-29,159.7899932861328
2019-12-26,154.22000122070312
2020-06-01,153.19000244140625
2019-05-02,152.0399932861328
2019-02-27,150.13999938964844
2018-11-23,156.39999389648438
2019-08-06,152.55999755859375
2018-07-18,152.36000061035156
2018-09-20,150.8300018310547
2018-10-22,156.1999969482422
2019-07-05,159.58999633789062
2019-06-03,163.05999755859375
2019-10-09,168.7899932861328
2019-10-11,172.16000366210938
2020-03-17,173.77000427246094
2020-06-04,174.5500030517578
2019-10-14,174.55999755859375
2020-03-20,167.64999389648438
2018-11-06,168.60000610351562
2019-06-18,172.8300018310547
2019-05-17,174.33999633789062
2019-04-15,174.08999633789062
2019-03-14,160.72000122070312
2019-01-09,164.3699951171875
2018-08-02,167.57000732421875
2018-10-05,169.58999633789062
2019-08-21,169.4499969482422
2019-10-17,165.25
2020-03-23,170.4499969482422
2020-06-10,166.33999633789062
2019-02-25,165.52999877929688
2020-01-07,162.10000610351562
2020-03-26,164.72000122070312
2019-10-23,161.3300018310547
