Dates,BSD
2019-04-02,12.399999618530273
2019-03-01,12.760000228881836
2019-01-28,12.449999809265137
2018-12-27,12.880000114440918
2019-09-09,12.789999961853027
2020-03-02,12.789999961853027
2020-05-20,12.739999771118164
2019-12-17,12.75
2020-03-05,12.739999771118164
2019-02-12,12.680000305175781
2019-01-11,12.449999809265137
2018-12-10,12.460000038146973
2019-08-23,12.4399995803833
2018-11-08,12.270000457763672
2019-07-22,12.109999656677246
2019-06-20,12.029999732971191
2018-09-05,12.15999984741211
2019-04-17,12.199999809265137
2019-09-24,12.229999542236328
2019-12-20,12.260000228881836
2020-05-26,12.319999694824219
2019-04-30,12.319999694824219
2019-12-23,12.4399995803833
2020-03-11,12.479999542236328
2020-05-29,12.470000267028809
2019-12-26,12.449999809265137
2020-06-01,12.449999809265137
2019-05-02,12.210000038146973
2019-02-27,12.220000267028809
2018-11-23,12.270000457763672
2019-08-06,12.25
2018-07-18,12.300000190734863
2018-09-20,12.34000015258789
2018-10-22,12.399999618530273
2019-07-05,12.489999771118164
2019-06-03,12.569999694824219
2019-10-09,12.579999923706055
2019-10-11,12.710000038146973
2020-03-17,12.779999732971191
2020-06-04,12.84000015258789
2019-10-14,12.859999656677246
2020-03-20,12.859999656677246
2018-11-06,12.84000015258789
2019-06-18,12.869999885559082
2019-05-17,12.869999885559082
2019-04-15,12.920000076293945
2019-03-14,12.899999618530273
2019-01-09,12.869999885559082
2018-08-02,12.9399995803833
2018-10-05,13.0600004196167
2019-08-21,13.050000190734863
2019-10-17,12.989999771118164
2020-03-23,13.029999732971191
2020-06-10,13.039999961853027
2019-02-25,13.079999923706055
2020-01-07,13.069999694824219
2020-03-26,13.09000015258789
2019-10-23,13.109999656677246
