Dates,BSD
2018-10-02,13.657761573791504
2019-04-12,13.686454772949219
2019-03-11,13.696017265319824
2019-02-07,13.638633728027344
2019-07-17,13.676888465881348
2019-09-19,13.75340461730957
2019-10-21,13.858612060546875
2019-12-18,13.896865844726562
2020-03-06,13.973381042480469
2019-10-03,14.088152885437012
2020-03-09,14.011638641357422
2020-05-27,14.030767440795898
2019-12-24,14.059460639953613
2020-03-12,14.183794021606445
2018-12-20,14.097715377807617
2019-08-01,14.069024085998535
2018-08-14,14.135974884033203
2018-07-13,14.327258110046387
2018-10-17,14.202923774719238
2019-05-29,13.852531433105469
2019-03-26,13.583738327026367
2019-02-22,13.602935791015625
2019-10-04,13.650934219360352
2019-11-05,13.746932983398438
2019-12-27,13.737334251403809
2020-06-02,13.70853328704834
2019-12-30,13.746932983398438
2020-03-18,13.68933391571045
2020-06-05,13.785332679748535
2019-07-15,13.746932983398438
2018-12-03,13.79493236541748
2019-06-13,13.79493236541748
2019-01-04,13.82373046875
2018-08-29,13.814131736755371
2019-02-05,13.842930793762207
2018-11-01,13.814131736755371
2019-08-16,13.852531433105469
2019-04-10,13.881329536437988
2019-09-17,13.82373046875
2019-10-15,13.828550338745117
2020-01-02,13.799639701843262
2020-06-08,13.751456260681152
2019-10-18,13.741820335388184
2020-03-24,13.712910652160645
2020-06-11,13.684000015258789
2020-01-08,13.645454406738281
2019-04-25,13.674363136291504
2019-07-30,13.635819435119629
2019-02-20,13.645454406738281
2018-07-11,13.549086570739746
2018-09-13,13.462358474731445
2018-10-15,13.481630325317383
2019-06-28,13.558722496032715
2018-12-18,13.684000015258789
2018-11-16,13.674363136291504
2019-10-02,13.635819435119629
2020-03-27,13.70327377319336
2020-01-10,13.70327377319336
2019-10-24,13.712910652160645
2020-03-30,13.712910652160645
2020-06-17,13.70327377319336
2020-01-14,13.684000015258789
2020-04-02,13.664727210998535
2019-01-02,13.737283706665039
2019-08-14,13.698585510253906
2018-10-30,13.717935562133789
2019-06-11,13.698585510253906
2019-05-10,13.737283706665039
2019-04-08,13.688913345336914
2018-08-27,13.708261489868164
2018-07-26,13.679239273071289
2018-09-28,13.650217056274414
2019-03-07,13.563149452209473
2019-10-30,13.630867958068848
2020-01-17,13.572824478149414
2020-06-23,13.640542984008789
2020-04-08,13.669564247131348
2020-06-26,13.727608680725098
2019-03-22,13.74695873260498
2019-01-17,13.74695873260498
2019-08-29,13.708261489868164
2018-11-14,13.708261489868164
2019-06-26,13.659892082214355
2018-09-11,13.684170722961426
2018-07-09,13.69388198852539
2018-08-10,13.723017692565918
2019-04-23,13.71330738067627
2019-09-30,13.74244213104248
2020-01-23,13.674458503723145
2019-11-08,13.674458503723145
2020-04-14,13.684170722961426
2019-11-11,13.606474876403809
2020-01-29,13.664745330810547
2020-04-17,13.61618709564209
2018-07-24,13.625900268554688
2018-09-26,13.61618709564209
2019-05-08,13.684170722961426
2019-03-05,13.684170722961426
2019-02-01,13.752152442932129
2018-12-31,13.820137977600098
2018-11-29,13.820137977600098
2019-08-12,13.839560508728027
2019-07-11,13.849273681640625
2019-09-13,13.863898277282715
2019-11-14,13.902896881103516
2020-04-20,13.844399452209473
2020-02-04,13.844399452209473
2020-04-23,13.922395706176758
2018-12-14,13.863898277282715
2019-08-27,13.912647247314453
2018-08-08,13.961392402648926
2018-10-11,14.000391960144043
2018-11-12,14.029642105102539
2019-07-26,14.029642105102539
2019-06-24,14.039390563964844
2019-05-23,14.068639755249023
2019-03-20,14.058889389038086
2019-01-15,14.049139976501465
2019-11-20,14.088138580322266
2020-02-07,14.107637405395508
2020-02-10,14.156386375427246
2020-04-29,14.16613483428955
2019-11-26,14.234382629394531
2020-02-13,14.234382629394531
2019-01-30,14.268634796142578
2018-08-23,14.2882080078125
2018-09-24,14.454578399658203
2018-11-27,14.532869338989258
2018-10-26,14.65030574798584
2019-07-09,14.709025382995605
2019-06-07,14.816676139831543
2019-05-06,14.875393867492676
2019-04-04,14.914539337158203
2019-09-11,14.914539337158203
2019-11-29,14.532869338989258
2020-05-05,14.640519142150879
2019-12-02,14.718811988830566
2020-02-19,14.806889533996582
2020-05-08,14.777530670166016
2019-05-21,14.78731632232666
2019-03-18,14.425217628479004
2018-09-07,14.170769691467285
2018-08-06,13.505292892456055
2018-10-09,12.037324905395508
2019-02-14,12.622235298156738
2018-12-12,11.973428726196289
2019-07-24,12.052070617675781
2019-09-26,10.154804229736328
2019-10-28,10.675813674926758
2019-12-05,10.941235542297363
2020-05-11,10.341582298278809
2019-07-03,10.803609848022461
2020-02-25,11.658855438232422
2020-05-14,12.484609603881836
2020-02-28,12.37647533416748
2019-08-08,12.730368614196777
2019-06-05,12.632065773010254
2018-07-20,12.31749153137207
2018-08-21,12.130715370178223
2018-10-24,11.816141128540039
2019-04-02,12.032410621643066
2019-03-01,11.924275398254395
2019-01-28,12.150375366210938
2018-12-27,12.533761024475098
2019-09-09,12.494439125061035
2020-03-02,12.588233947753906
2020-05-20,12.548741340637207
2019-12-17,12.479629516601562
2020-03-05,12.430264472961426
2019-02-12,12.282167434692383
2019-01-11,12.252547264099121
2018-12-10,12.282167434692383
2019-08-23,12.12419605255127
2018-11-08,11.995845794677734
2019-07-22,11.7885103225708
2019-06-20,11.7885103225708
2018-09-05,11.995845794677734
2019-04-17,12.015592575073242
2019-09-24,12.074831008911133
2019-12-20,12.064958572387695
2020-05-26,12.143942832946777
2019-04-30,12.163689613342285
2019-12-23,12.262420654296875
2020-03-11,12.29203987121582
2020-05-29,12.242673873901367
2019-12-26,12.282167434692383
2020-06-01,12.094578742980957
2019-05-02,12.07970142364502
2019-02-27,12.07970142364502
2018-11-23,12.129288673400879
2019-08-06,12.099535942077637
2018-07-18,12.149125099182129
2018-09-20,12.198713302612305
2018-10-22,12.278054237365723
2019-07-05,12.327642440795898
2019-06-03,12.337559700012207
2019-10-09,12.446654319763184
2019-10-11,12.605337142944336
2020-03-17,12.674759864807129
2020-06-04,12.674759864807129
2019-10-14,12.66484260559082
2020-03-20,12.66484260559082
2018-11-06,12.684678077697754
2019-06-18,12.744183540344238
2019-05-17,12.724348068237305
2019-04-15,12.803689002990723
2019-03-14,12.73426628112793
2019-01-09,12.808968544006348
2018-08-02,12.838850021362305
2018-10-05,12.93845272064209
2019-08-21,12.928491592407227
2019-10-17,12.93845272064209
2020-03-23,12.928491592407227
2020-06-10,12.98825454711914
2019-02-25,13.018135070800781
2020-01-07,13.018135070800781
2020-03-26,13.038056373596191
2019-10-23,12.998214721679688
