Dates,RF
2020-04-09,15.380000114440918
2019-11-06,15.649999618530273
2020-01-24,15.850000381469727
2020-01-27,15.180000305175781
2020-04-15,15.0600004196167
2018-12-26,15.229999542236328
2019-08-07,15.229999542236328
2019-06-04,15.489999771118164
2018-09-21,15.640000343322754
2018-07-19,15.729999542236328
2018-08-20,15.569999694824219
2018-10-23,15.199999809265137
2019-05-03,15.479999542236328
2019-04-01,15.220000267028809
2019-02-28,15.220000267028809
2019-11-12,15.050000190734863
2020-01-30,14.720000267028809
2019-11-15,14.84000015258789
2020-04-21,14.8100004196167
2019-04-16,14.399999618530273
2019-03-15,14.329999923706055
2019-02-11,14.5
2019-01-10,14.34000015258789
2019-08-22,14.369999885559082
2018-11-07,14.539999961853027
2018-08-03,14.420000076293945
2018-09-04,14.229999542236328
2019-06-19,14.140000343322754
2019-09-23,14.109999656677246
2019-11-18,13.819999694824219
2020-02-05,14.229999542236328
2020-04-24,13.800000190734863
2019-03-29,13.770000457763672
2019-11-21,14.229999542236328
2020-04-27,14.319999694824219
2020-02-11,14.020000457763672
2020-04-30,13.970000267028809
2019-05-01,14.069999694824219
2019-02-26,14.170000076293945
2019-01-25,14.420000076293945
2018-12-24,14.3100004196167
2019-09-06,14.510000228881836
2018-07-17,14.59000015258789
2018-09-19,14.300000190734863
2019-08-05,14.960000038146973
2019-10-08,14.630000114440918
2019-12-11,14.550000190734863
2019-11-27,14.59000015258789
2020-02-14,14.539999961853027
2020-05-06,14.460000038146973
2019-01-08,14.5
2018-12-07,14.850000381469727
2019-08-20,15.029999732971191
2018-11-05,15.0600004196167
2019-07-19,14.9399995803833
2018-10-04,15.210000038146973
2019-06-17,15.069999694824219
2019-05-16,15.020000457763672
2018-08-01,15.3100004196167
2019-03-13,15.039999961853027
2019-12-03,15.239999771118164
2020-02-20,15.279999732971191
2019-12-06,15.010000228881836
2020-05-12,14.859999656677246
2019-12-09,14.729999542236328
2020-02-26,14.949999809265137
2020-05-15,15.15999984741211
2019-03-28,15.130000114440918
2018-09-17,15.510000228881836
2018-08-16,15.920000076293945
2018-10-19,15.770000457763672
2019-04-29,16.0
2019-01-23,15.640000343322754
2019-09-04,15.989999771118164
2018-11-20,15.869999885559082
2019-07-02,15.220000267028809
2019-05-31,14.9399995803833
2019-12-12,14.699999809265137
2020-05-18,14.3100004196167
2019-09-27,14.65999984741211
2020-03-03,14.649999618530273
2020-05-21,14.460000038146973
2019-05-14,14.220000267028809
2018-08-31,13.890000343322754
2018-07-30,13.720000267028809
2018-10-02,13.710000038146973
2019-04-12,14.359999656677246
2019-03-11,14.149999618530273
2019-02-07,14.180000305175781
2019-07-17,14.25
2019-09-19,14.130000114440918
2019-10-21,13.930000305175781
2019-12-18,14.100000381469727
2020-03-06,13.75
2019-10-03,14.260000228881836
2020-03-09,14.59000015258789
2020-05-27,14.489999771118164
2019-12-24,14.460000038146973
2020-03-12,14.600000381469727
2018-12-20,14.779999732971191
2019-08-01,15.0
2018-08-14,15.539999961853027
2018-07-13,16.020000457763672
2018-10-17,16.030000686645508
2019-05-29,16.5
2019-03-26,16.110000610351562
2019-02-22,16.280000686645508
2019-10-04,16.110000610351562
2019-11-05,16.299999237060547
2019-12-27,16.170000076293945
2020-06-02,15.789999961853027
2019-12-30,16.020000457763672
2020-03-18,15.90999984741211
2020-06-05,15.989999771118164
2019-07-15,16.020000457763672
2018-12-03,15.979999542236328
2019-06-13,15.949999809265137
2019-01-04,15.279999732971191
2018-08-29,15.079999923706055
2019-02-05,15.239999771118164
2018-11-01,15.390000343322754
2019-08-16,15.069999694824219
2019-04-10,15.029999732971191
2019-09-17,15.029999732971191
2019-10-15,15.489999771118164
2020-01-02,15.289999961853027
2020-06-08,15.460000038146973
2019-10-18,15.680000305175781
2020-03-24,15.670000076293945
2020-06-11,15.539999961853027
2020-01-08,15.949999809265137
2019-04-25,15.789999961853027
2019-07-30,16.190000534057617
2019-02-20,16.290000915527344
2018-07-11,16.1299991607666
2018-09-13,16.540000915527344
2018-10-15,16.40999984741211
2019-06-28,16.43000030517578
2018-12-18,16.1299991607666
2018-11-16,16.309999465942383
2019-10-02,16.65999984741211
2020-03-27,17.030000686645508
2020-01-10,17.049999237060547
2019-10-24,17.25
2020-03-30,16.889999389648438
2020-06-17,16.65999984741211
2020-01-14,16.68000030517578
2020-04-02,16.450000762939453
2019-01-02,16.350000381469727
2019-08-14,16.530000686645508
2018-10-30,16.5
2019-06-11,16.639999389648438
2019-05-10,16.450000762939453
2019-04-08,16.510000228881836
2018-08-27,16.579999923706055
2018-07-26,16.700000762939453
2018-09-28,16.75
2019-03-07,16.700000762939453
2019-10-30,16.760000228881836
2020-01-17,16.709999084472656
2020-06-23,16.329999923706055
2020-04-08,16.510000228881836
2020-06-26,16.6299991607666
2019-03-22,16.93000030517578
2019-01-17,16.979999542236328
2019-08-29,17.040000915527344
2018-11-14,16.969999313354492
2019-06-26,16.8700008392334
2018-09-11,17.3799991607666
2018-07-09,17.440000534057617
2018-08-10,17.280000686645508
2019-04-23,17.5
2019-09-30,17.329999923706055
2020-01-23,17.389999389648438
2019-11-08,17.270000457763672
2020-04-14,17.190000534057617
2019-11-11,17.229999542236328
2020-01-29,17.329999923706055
2020-04-17,17.270000457763672
2018-07-24,17.139999389648438
2018-09-26,17.260000228881836
2019-05-08,16.81999969482422
2019-03-05,16.56999969482422
2019-02-01,16.5
2018-12-31,16.3700008392334
2018-11-29,16.579999923706055
2019-08-12,16.549999237060547
2019-07-11,16.399999618530273
2019-09-13,16.440000534057617
2019-11-14,16.309999465942383
2020-04-20,16.43000030517578
2020-02-04,16.700000762939453
2020-04-23,16.290000915527344
2018-12-14,16.31999969482422
2019-08-27,16.149999618530273
2018-08-08,16.1299991607666
2018-10-11,15.359999656677246
2018-11-12,15.569999694824219
2019-07-26,15.569999694824219
2019-06-24,15.229999542236328
2019-05-23,15.399999618530273
2019-03-20,15.710000038146973
2019-01-15,16.100000381469727
2019-11-20,16.440000534057617
2020-02-07,16.719999313354492
2020-02-10,16.219999313354492
2020-04-29,16.25
2019-11-26,16.350000381469727
2020-02-13,16.540000915527344
2019-01-30,16.389999389648438
2018-08-23,16.549999237060547
2018-09-24,16.420000076293945
2018-11-27,16.40999984741211
2018-10-26,16.34000015258789
2019-07-09,16.420000076293945
2019-06-07,15.739999771118164
2019-05-06,15.729999542236328
2019-04-04,14.9399995803833
2019-09-11,14.1899995803833
2019-11-29,13.460000038146973
2020-05-05,13.630000114440918
2019-12-02,14.449999809265137
2020-02-19,14.279999732971191
2020-05-08,13.829999923706055
2019-05-21,13.069999694824219
2019-03-18,11.449999809265137
2018-09-07,11.039999961853027
2018-08-06,11.050000190734863
2018-10-09,9.779999732971191
2019-02-14,10.380000114440918
2018-12-12,8.520000457763672
2019-07-24,8.470000267028809
2019-09-26,8.279999732971191
2019-10-28,7.260000228881836
2019-12-05,8.399999618530273
2020-05-11,8.130000114440918
2019-07-03,8.3100004196167
2020-02-25,9.050000190734863
2020-05-14,8.850000381469727
2020-02-28,9.239999771118164
2019-08-08,9.539999961853027
2019-06-05,9.369999885559082
2018-07-20,8.359999656677246
2018-08-21,8.170000076293945
2018-10-24,8.359999656677246
2019-04-02,8.609999656677246
2019-03-01,9.670000076293945
2019-01-28,9.5600004196167
2018-12-27,10.5
2019-09-09,11.010000228881836
2020-03-02,10.850000381469727
2020-05-20,9.489999771118164
2019-12-17,9.220000267028809
2020-03-05,9.010000228881836
2019-02-12,9.210000038146973
2019-01-11,9.029999732971191
2018-12-10,9.149999618530273
2019-08-23,9.1899995803833
2018-11-08,9.520000457763672
2019-07-22,9.899999618530273
2019-06-20,11.0
2018-09-05,11.1899995803833
2019-04-17,10.859999656677246
2019-09-24,10.390000343322754
2019-12-20,9.930000305175781
2020-05-26,10.460000038146973
2019-04-30,10.119999885559082
2019-12-23,9.8100004196167
2020-03-11,10.170000076293945
2020-05-29,10.140000343322754
2019-12-26,9.90999984741211
2020-06-01,9.239999771118164
2019-05-02,8.630000114440918
2019-02-27,9.199999809265137
2018-11-23,9.6899995803833
2019-08-06,9.869999885559082
2018-07-18,9.859999656677246
2018-09-20,10.0
2018-10-22,9.979999542236328
2019-07-05,10.489999771118164
2019-06-03,11.609999656677246
2019-10-09,12.15999984741211
2019-10-11,11.199999809265137
2020-03-17,11.350000381469727
2020-06-04,11.710000038146973
2019-10-14,12.100000381469727
2020-03-20,12.140000343322754
2018-11-06,14.0
2019-06-18,13.779999732971191
2019-05-17,13.220000267028809
2019-04-15,13.260000228881836
2019-03-14,11.619999885559082
2019-01-09,12.149999618530273
2018-08-02,11.420000076293945
2018-10-05,12.890000343322754
2019-08-21,12.65999984741211
2019-10-17,12.170000076293945
2020-03-23,12.649999618530273
2020-06-10,11.920000076293945
2019-02-25,12.359999656677246
2020-01-07,11.800000190734863
2020-03-26,11.199999809265137
2019-10-23,11.300000190734863
