Dates,RF
2019-05-23,15.359999656677246
2019-03-20,15.6899995803833
2019-01-15,16.020000457763672
2019-11-20,16.3799991607666
2020-02-07,16.31999969482422
2020-02-10,16.15999984741211
2020-04-29,16.1299991607666
2019-11-26,16.31999969482422
2020-02-13,16.360000610351562
2019-01-30,16.309999465942383
2018-08-23,16.420000076293945
2018-09-24,16.139999389648438
2018-11-27,16.34000015258789
2018-10-26,16.34000015258789
2019-07-09,16.18000030517578
2019-06-07,15.710000038146973
2019-05-06,14.699999809265137
2019-04-04,14.550000190734863
2019-09-11,13.789999961853027
2019-11-29,13.170000076293945
2020-05-05,13.399999618530273
2019-12-02,13.970000267028809
2020-02-19,14.050000190734863
2020-05-08,13.6899995803833
2019-05-21,12.729999542236328
2019-03-18,10.25
2018-09-07,10.510000228881836
2018-08-06,10.4399995803833
2018-10-09,9.199999809265137
2019-02-14,9.579999923706055
2018-12-12,8.130000114440918
2019-07-24,7.920000076293945
2019-09-26,7.289999961853027
2019-10-28,6.940000057220459
2019-12-05,7.869999885559082
2020-05-11,7.599999904632568
2019-07-03,8.180000305175781
2020-02-25,8.529999732971191
2020-05-14,8.819999694824219
2020-02-28,9.220000267028809
2019-08-08,9.140000343322754
2019-06-05,8.850000381469727
2018-07-20,8.0600004196167
2018-08-21,8.029999732971191
2018-10-24,7.900000095367432
2019-04-02,8.399999618530273
2019-03-01,9.319999694824219
2019-01-28,9.529999732971191
2018-12-27,10.460000038146973
2019-09-09,10.380000114440918
2020-03-02,9.890000343322754
2020-05-20,9.260000228881836
2019-12-17,8.75
2020-03-05,8.770000457763672
2019-02-12,8.90999984741211
2019-01-11,8.779999732971191
2018-12-10,9.020000457763672
2019-08-23,9.15999984741211
2018-11-08,9.399999618530273
2019-07-22,9.699999809265137
2019-06-20,10.600000381469727
2018-09-05,11.010000228881836
2019-04-17,10.550000190734863
2019-09-24,10.039999961853027
2019-12-20,9.789999961853027
2020-05-26,9.930000305175781
