Dates,RF
2020-06-12,16.399999618530273
2019-10-22,16.309999465942383
2020-01-09,16.15999984741211
2020-06-15,16.110000610351562
2019-10-25,15.770000457763672
2020-03-31,15.420000076293945
2020-06-18,15.470000267028809
2019-04-03,15.569999694824219
2018-08-22,15.619999885559082
2018-10-25,15.8100004196167
2019-01-29,15.789999961853027
2018-12-28,15.739999771118164
2018-11-26,15.970000267028809
2019-08-09,15.630000114440918
2019-07-08,14.960000038146973
2019-06-06,14.430000305175781
2019-09-10,13.529999732971191
2020-01-15,13.529999732971191
2020-04-03,13.930000305175781
2019-10-31,13.970000267028809
2020-04-06,14.170000076293945
2020-06-24,14.149999618530273
2018-11-09,14.670000076293945
2019-07-23,14.84000015258789
2019-06-21,14.869999885559082
2019-05-20,15.100000381469727
2019-04-18,15.140000343322754
2018-09-06,15.239999771118164
2018-10-08,15.0
2019-02-13,15.119999885559082
2018-12-11,15.210000038146973
2019-09-25,15.600000381469727
2020-01-21,15.260000228881836
2020-04-09,15.5600004196167
2019-11-06,15.760000228881836
2020-01-24,15.25
2020-01-27,15.239999771118164
2020-04-15,15.369999885559082
2018-12-26,15.380000114440918
2019-08-07,15.470000267028809
2019-06-04,15.550000190734863
2018-09-21,15.680000305175781
2018-07-19,15.529999732971191
2018-08-20,15.170000076293945
2018-10-23,15.430000305175781
2019-05-03,15.579999923706055
2019-04-01,15.390000343322754
2019-02-28,15.109999656677246
2019-11-12,14.949999809265137
2020-01-30,14.930000305175781
2019-11-15,15.050000190734863
2020-04-21,14.34000015258789
2019-04-16,14.539999961853027
2019-03-15,14.319999694824219
2019-02-11,14.520000457763672
2019-01-10,14.399999618530273
2019-08-22,14.470000267028809
2018-11-07,14.5600004196167
2018-08-03,14.40999984741211
2018-09-04,14.069999694824219
2019-06-19,14.1899995803833
2019-09-23,13.9399995803833
2019-11-18,14.149999618530273
2020-02-05,14.0600004196167
2020-04-24,13.829999923706055
2019-03-29,13.979999542236328
2019-11-21,14.329999923706055
2020-04-27,14.170000076293945
2020-02-11,14.039999961853027
2020-04-30,13.880000114440918
2019-05-01,13.989999771118164
2019-02-26,14.470000267028809
2019-01-25,14.239999771118164
2018-12-24,14.489999771118164
2019-09-06,14.59000015258789
2018-07-17,14.34000015258789
2018-09-19,14.869999885559082
2019-08-05,14.569999694824219
2019-10-08,14.600000381469727
2019-12-11,14.630000114440918
2019-11-27,14.510000228881836
2020-02-14,14.390000343322754
2020-05-06,14.430000305175781
2019-01-08,14.579999923706055
2018-12-07,14.9399995803833
2019-08-20,15.069999694824219
2018-11-05,14.859999656677246
2019-07-19,15.069999694824219
2018-10-04,15.210000038146973
2019-06-17,15.130000114440918
2019-05-16,15.3100004196167
2018-08-01,15.0600004196167
2019-03-13,15.229999542236328
2019-12-03,15.220000267028809
2020-02-20,14.979999542236328
2019-12-06,14.9399995803833
2020-05-12,14.710000038146973
2019-12-09,14.789999961853027
2020-02-26,15.130000114440918
2020-05-15,15.119999885559082
2019-03-28,15.569999694824219
2018-09-17,15.949999809265137
2018-08-16,15.720000267028809
2018-10-19,16.040000915527344
2019-04-29,15.8100004196167
2019-01-23,16.049999237060547
2019-09-04,15.930000305175781
2018-11-20,15.229999542236328
2019-07-02,15.329999923706055
2019-05-31,14.5600004196167
2019-12-12,14.75
2020-05-18,14.479999542236328
2019-09-27,14.720000267028809
2020-03-03,14.670000076293945
2020-05-21,14.300000190734863
2019-05-14,14.270000457763672
2018-08-31,13.65999984741211
2018-07-30,13.569999694824219
2018-10-02,14.09000015258789
2019-04-12,14.260000228881836
2019-03-11,14.0
2019-02-07,14.130000114440918
2019-07-17,14.25
2019-09-19,13.789999961853027
2019-10-21,14.029999732971191
2019-12-18,13.850000381469727
2020-03-06,14.100000381469727
2019-10-03,14.470000267028809
2020-03-09,14.619999885559082
2020-05-27,14.260000228881836
2019-12-24,14.4399995803833
2020-03-12,14.8100004196167
2018-12-20,14.850000381469727
2019-08-01,15.449999809265137
2018-08-14,16.010000228881836
2018-07-13,16.239999771118164
2018-10-17,16.25
2019-05-29,16.350000381469727
2019-03-26,16.440000534057617
2019-02-22,16.260000228881836
2019-10-04,16.350000381469727
2019-11-05,16.1200008392334
2019-12-27,15.960000038146973
2020-06-02,16.049999237060547
2019-12-30,15.850000381469727
2020-03-18,16.040000915527344
2020-06-05,15.890000343322754
2019-07-15,15.960000038146973
2018-12-03,15.819999694824219
2019-06-13,15.430000305175781
2019-01-04,15.15999984741211
2018-08-29,15.229999542236328
2019-02-05,15.390000343322754
2018-11-01,15.380000114440918
2019-08-16,14.890000343322754
2019-04-10,14.90999984741211
2019-09-17,15.109999656677246
2019-10-15,15.430000305175781
2020-01-02,15.390000343322754
2020-06-08,15.609999656677246
2019-10-18,15.529999732971191
2020-03-24,15.539999961853027
2020-06-11,15.770000457763672
2020-01-08,16.06999969482422
2019-04-25,16.219999313354492
2019-07-30,16.280000686645508
2019-02-20,16.18000030517578
2018-07-11,16.399999618530273
2018-09-13,16.520000457763672
2018-10-15,16.469999313354492
2019-06-28,16.270000457763672
2018-12-18,16.100000381469727
2018-11-16,16.549999237060547
2019-10-02,16.989999771118164
2020-03-27,17.200000762939453
2020-01-10,17.059999465942383
2019-10-24,16.90999984741211
2020-03-30,16.8799991607666
2020-06-17,16.770000457763672
2020-01-14,16.690000534057617
2020-04-02,16.40999984741211
2019-01-02,16.440000534057617
2019-08-14,16.520000457763672
2018-10-30,16.579999923706055
2019-06-11,16.520000457763672
2019-05-10,16.40999984741211
2019-04-08,16.489999771118164
2018-08-27,16.670000076293945
2018-07-26,16.84000015258789
2018-09-28,16.59000015258789
2019-03-07,16.739999771118164
2019-10-30,16.639999389648438
2020-01-17,16.610000610351562
2020-06-23,16.420000076293945
2020-04-08,16.68000030517578
2020-06-26,16.68000030517578
2019-03-22,17.040000915527344
2019-01-17,17.06999969482422
2019-08-29,17.0
2018-11-14,16.84000015258789
2019-06-26,17.420000076293945
2018-09-11,17.170000076293945
2018-07-09,17.239999771118164
2018-08-10,17.43000030517578
2019-04-23,17.329999923706055
2019-09-30,17.299999237060547
2020-01-23,17.25
2019-11-08,17.170000076293945
2020-04-14,17.200000762939453
2019-11-11,17.260000228881836
2020-01-29,17.15999984741211
2020-04-17,17.1200008392334
2018-07-24,17.15999984741211
2018-09-26,17.09000015258789
2019-05-08,16.770000457763672
2019-03-05,16.579999923706055
2019-02-01,16.350000381469727
2018-12-31,16.450000762939453
2018-11-29,16.549999237060547
2019-08-12,16.350000381469727
2019-07-11,16.440000534057617
2019-09-13,16.489999771118164
2019-11-14,16.309999465942383
2020-04-20,16.649999618530273
2020-02-04,16.389999389648438
2020-04-23,16.25
2018-12-14,16.219999313354492
2019-08-27,16.170000076293945
2018-08-08,15.720000267028809
2018-10-11,15.449999809265137
2018-11-12,15.529999732971191
2019-07-26,15.399999618530273
2019-06-24,15.609999656677246
2019-05-23,15.569999694824219
2019-03-20,15.859999656677246
2019-01-15,16.260000228881836
2019-11-20,16.56999969482422
2020-02-07,16.350000381469727
2020-02-10,16.31999969482422
2020-04-29,16.280000686645508
2019-11-26,16.40999984741211
2020-02-13,16.469999313354492
2019-01-30,16.600000381469727
2018-08-23,16.540000915527344
2018-09-24,16.309999465942383
2018-11-27,16.43000030517578
2018-10-26,16.540000915527344
2019-07-09,16.329999923706055
2019-06-07,15.729999542236328
2019-05-06,14.789999961853027
2019-04-04,14.579999923706055
2019-09-11,13.850000381469727
2019-11-29,13.520000457763672
2020-05-05,14.510000228881836
2019-12-02,14.09000015258789
2020-02-19,14.550000190734863
2020-05-08,13.8100004196167
2019-05-21,12.979999542236328
2019-03-18,10.470000267028809
2018-09-07,11.470000267028809
2018-08-06,10.6899995803833
2018-10-09,9.460000038146973
2019-02-14,9.979999542236328
2018-12-12,8.3100004196167
2019-07-24,8.880000114440918
2019-09-26,7.360000133514404
2019-10-28,8.279999732971191
2019-12-05,8.260000228881836
2020-05-11,7.71999979019165
2019-07-03,8.850000381469727
2020-02-25,8.729999542236328
2020-05-14,9.850000381469727
2020-02-28,9.670000076293945
2019-08-08,9.5
2019-06-05,8.970000267028809
2018-07-20,8.300000190734863
2018-08-21,8.390000343322754
2018-10-24,8.069999694824219
2019-04-02,8.880000114440918
2019-03-01,9.390000343322754
2019-01-28,10.109999656677246
2018-12-27,11.010000228881836
2019-09-09,10.670000076293945
2020-03-02,10.119999885559082
2020-05-20,9.289999961853027
2019-12-17,8.850000381469727
2020-03-05,9.520000457763672
2019-02-12,9.399999618530273
2019-01-11,8.880000114440918
2018-12-10,9.09000015258789
2019-08-23,9.420000076293945
2018-11-08,9.789999961853027
2019-07-22,10.479999542236328
2019-06-20,10.6899995803833
2018-09-05,11.260000228881836
2019-04-17,10.75
2019-09-24,10.170000076293945
2019-12-20,10.15999984741211
2020-05-26,9.979999542236328
2019-04-30,9.649999618530273
2019-12-23,9.850000381469727
2020-03-11,10.319999694824219
2020-05-29,9.8100004196167
2019-12-26,9.319999694824219
2020-06-01,8.920000076293945
2019-05-02,9.34000015258789
2019-02-27,9.1899995803833
2018-11-23,10.029999732971191
2019-08-06,9.640000343322754
2018-07-18,10.050000190734863
2018-09-20,9.9399995803833
2018-10-22,9.949999809265137
2019-07-05,10.960000038146973
2019-06-03,11.979999542236328
2019-10-09,11.5
2019-10-11,11.3100004196167
2020-03-17,11.479999542236328
2020-06-04,11.699999809265137
2019-10-14,12.3100004196167
2020-03-20,12.930000305175781
2018-11-06,13.329999923706055
2019-06-18,13.84000015258789
2019-05-17,13.460000038146973
2019-04-15,12.65999984741211
2019-03-14,11.399999618530273
2019-01-09,11.899999618530273
2018-08-02,12.15999984741211
2018-10-05,12.579999923706055
2019-08-21,12.359999656677246
2019-10-17,12.359999656677246
2020-03-23,12.0
2020-06-10,12.079999923706055
2019-02-25,12.010000228881836
2020-01-07,11.279999732971191
2020-03-26,11.649999618530273
2019-10-23,10.649999618530273
