Dates,ABBV
2019-10-24,78.766357421875
2020-03-30,81.83979034423828
2020-06-17,82.27200317382812
2020-01-14,83.02114868164062
2020-04-02,83.2324447631836
2019-01-02,84.16407775878906
2019-08-14,85.12452697753906
2018-10-30,85.2205810546875
2019-06-11,85.49909210205078
2019-05-10,83.7510757446289
2019-04-08,83.09796905517578
2018-08-27,82.64656829833984
2018-07-26,84.2889404296875
2018-09-28,84.25051879882812
2019-03-07,84.83639526367188
2019-10-30,84.26012420654297
2020-01-17,83.58780670166016
2020-06-23,82.55052185058594
2020-04-08,83.7510757446289
2020-06-26,83.29006958007812
2019-03-22,83.53978729248047
2019-01-17,83.02114868164062
2019-08-29,83.13639068603516
2018-11-14,83.27085876464844
2019-06-26,85.2205810546875
2018-09-11,84.36576843261719
2018-07-09,85.89288330078125
2018-08-10,86.51717376708984
2019-04-23,85.79684448242188
2019-09-30,85.25898742675781
2020-01-23,85.75841522216797
2019-11-08,86.68045043945312
2020-04-14,86.29627227783203
2019-11-11,86.27706909179688
2020-01-29,85.67198181152344
2020-04-17,85.01887512207031
2018-07-24,85.03809356689453
2018-09-26,86.00814056396484
2019-05-08,85.19175720214844
2019-03-05,85.86406707763672
2019-02-01,85.3742446899414
2018-12-31,85.97932434082031
2018-11-29,86.64203643798828
2019-08-12,85.53751373291016
2019-07-11,85.01887512207031
2019-09-13,85.85601806640625
2019-11-14,86.88785552978516
2020-04-20,86.88785552978516
2020-02-04,85.66133880615234
2020-04-23,85.65160369873047
2018-12-14,84.892333984375
2019-08-27,83.00389099121094
2018-08-08,81.31986999511719
2018-10-11,81.78710174560547
2018-11-12,81.54375457763672
2019-07-26,80.98889923095703
2019-06-24,79.60664367675781
2019-05-23,78.86683654785156
2019-03-20,80.11282348632812
2019-01-15,82.11807250976562
2019-11-20,84.32774353027344
2020-02-07,84.86312866210938
2020-02-10,89.83733367919922
2020-04-29,92.23194885253906
2019-11-26,93.44873809814453
2020-02-13,95.191162109375
2019-01-30,92.81600952148438
2018-08-23,91.5505599975586
2018-09-24,91.12224578857422
2018-11-27,91.6381607055664
2018-10-26,91.72577667236328
2019-07-09,92.43637084960938
2019-06-07,90.66473388671875
2019-05-06,86.80998229980469
2019-04-04,86.0604476928711
2019-09-11,83.14990234375
2019-11-29,83.43219757080078
2020-05-05,86.33300018310547
2019-12-02,85.24276733398438
2020-02-19,89.31168365478516
2020-05-08,88.20197296142578
2019-05-21,86.45954895019531
2019-03-18,83.00389099121094
2018-09-07,85.20382690429688
2018-08-06,82.59505462646484
2018-10-09,76.52088165283203
2019-02-14,83.10123443603516
2018-12-12,72.29621887207031
2019-07-24,71.07943725585938
2019-09-26,69.14232635498047
2019-10-28,69.17152404785156
2019-12-05,66.99105834960938
2020-05-11,62.78586959838867
2019-07-03,65.69640350341797
2020-02-25,66.1052474975586
2020-05-14,71.867919921875
2020-02-28,70.73873901367188
2019-08-08,73.24044036865234
2019-06-05,74.16520690917969
2018-07-20,71.46881103515625
2018-08-21,73.13336181640625
2018-10-24,71.4201431274414
2019-04-02,73.7174301147461
2019-03-01,73.3864517211914
2019-01-28,76.47221374511719
2018-12-27,77.6305923461914
2019-09-09,78.16596984863281
2020-03-02,81.1396713256836
2020-05-20,80.83341217041016
2019-12-17,80.87293243408203
2020-03-05,82.44375610351562
2019-02-12,82.97724151611328
2019-01-11,79.39102172851562
2018-12-10,80.48763275146484
2019-08-23,81.0507583618164
2018-11-08,82.58206939697266
2019-07-22,83.66880798339844
2019-06-20,81.76207733154297
2018-09-05,82.7500228881836
2019-04-17,81.20882415771484
2019-09-24,81.84111022949219
2019-12-20,80.87293243408203
2020-05-26,84.34060668945312
2019-04-30,84.38999938964844
2019-12-23,83.20447540283203
2020-03-11,82.9476089477539
2020-05-29,86.84010314941406
2019-12-26,89.36923217773438
2020-06-01,87.79840850830078
2019-05-02,88.85550689697266
2019-02-27,89.61621856689453
2018-11-23,90.36705780029297
2019-08-06,90.10030364990234
2018-07-18,90.0904312133789
2018-09-20,91.89836120605469
2018-10-22,90.98945617675781
2019-07-05,89.61621856689453
2019-06-03,88.89501953125
2019-10-09,88.94441223144531
2019-10-11,91.55258178710938
2020-03-17,89.60633087158203
2020-06-04,89.9422378540039
2019-10-14,89.7940444946289
2020-03-20,91.91812133789062
2018-11-06,92.71835327148438
2019-06-18,93.44942474365234
2019-05-17,95.0103759765625
2019-04-15,95.73158264160156
2019-03-14,91.14752960205078
2019-01-09,91.3451156616211
2018-08-02,91.9576416015625
2018-10-05,94.90170288085938
2019-08-21,94.58556365966797
2019-10-17,95.06965637207031
2020-03-23,95.54386901855469
2020-06-10,96.09711456298828
2019-02-25,96.13663482666016
2020-01-07,93.9927978515625
2020-03-26,95.82048797607422
2019-10-23,94.97086334228516
