Dates,DLTR
2019-04-09,84.51000213623047
2019-03-08,83.5199966430664
2019-02-04,83.87999725341797
2018-07-27,82.43000030517578
2018-08-28,83.0199966430664
2019-01-03,83.27999877929688
2019-08-15,83.79000091552734
2018-10-31,84.33999633789062
2019-09-16,84.30000305175781
2020-02-18,84.9000015258789
2020-05-07,85.1500015258789
2018-08-17,86.08000183105469
2019-12-04,86.0999984741211
2020-02-21,86.44999694824219
2018-12-17,87.8499984741211
2019-08-30,86.37999725341797
2018-11-15,85.98999786376953
2019-07-29,86.94000244140625
2019-06-27,85.51000213623047
2019-04-24,85.5199966430664
2018-07-10,84.19999694824219
2018-09-12,84.02999877929688
2019-02-19,81.5199966430664
2019-01-18,82.12999725341797
2020-02-24,83.01000213623047
2020-05-13,83.1500015258789
2019-12-10,81.81999969482422
2020-02-27,83.31999969482422
2019-12-13,88.43000030517578
2020-05-19,86.7699966430664
2019-03-06,86.66999816894531
2018-11-30,86.25
2019-08-13,86.25
2019-07-12,83.38999938964844
2019-06-10,83.81999969482422
2019-05-09,84.80999755859375
2018-07-25,84.58000183105469
2018-09-27,85.05000305175781
2018-10-29,85.86000061035156
2019-10-16,85.01000213623047
2019-12-16,85.86000061035156
2020-03-04,86.2300033569336
2020-05-22,83.7699966430664
2019-10-01,83.45999908447266
2019-12-19,83.3499984741211
2018-09-10,88.0199966430664
2019-05-24,87.33000183105469
2018-08-09,87.7300033569336
2019-04-22,90.31999969482422
2019-03-21,91.19999694824219
2019-01-16,90.76000213623047
2019-08-28,92.88999938964844
2018-11-13,97.95999908447266
2018-10-12,98.5999984741211
2019-06-25,97.16999816894531
2020-03-10,96.41000366210938
2020-05-28,97.27999877929688
2019-10-07,97.2300033569336
2020-03-13,95.94999694824219
2019-10-10,93.86000061035156
2020-03-16,94.56999969482422
2020-06-03,94.66000366210938
2018-11-28,95.7300033569336
2018-09-25,94.44000244140625
2018-07-23,94.55999755859375
2018-08-24,96.91999816894531
2019-07-10,95.62000274658203
2019-05-07,96.19999694824219
2019-04-05,96.04000091552734
2019-03-04,96.83000183105469
2019-01-31,96.69000244140625
2019-09-12,98.54000091552734
2019-12-31,98.0999984741211
2020-03-19,97.79000091552734
2020-01-03,98.29000091552734
2020-06-09,97.6500015258789
2019-02-15,97.5999984741211
2019-01-14,98.08000183105469
2018-07-06,98.55999755859375
2018-08-07,98.52999877929688
2018-10-10,98.8499984741211
2018-12-13,99.05000305175781
2019-08-26,99.19000244140625
2019-07-25,98.12000274658203
2019-05-22,97.11000061035156
2019-03-19,97.27999877929688
2020-01-06,96.48999786376953
2020-03-25,95.7699966430664
2020-06-12,96.33000183105469
2019-10-22,96.36000061035156
2020-01-09,95.2699966430664
2020-06-15,95.47000122070312
2019-10-25,100.3499984741211
2020-03-31,103.16000366210938
2020-06-18,102.4000015258789
2019-04-03,103.83999633789062
2018-08-22,102.44999694824219
2018-10-25,102.55999755859375
2019-01-29,100.6500015258789
2018-12-28,99.86000061035156
2018-11-26,101.02999877929688
2019-08-09,101.30999755859375
2019-07-08,101.3499984741211
2019-06-06,101.41000366210938
2019-09-10,101.43000030517578
2020-01-15,101.95999908447266
2020-04-03,101.7699966430664
2019-10-31,104.22000122070312
2020-04-06,103.47000122070312
2020-06-24,105.04000091552734
2018-11-09,103.72000122070312
2019-07-23,104.11000061035156
2019-06-21,104.70999908447266
2019-05-20,105.62999725341797
2019-04-18,105.98999786376953
2018-09-06,102.44000244140625
2018-10-08,102.5999984741211
2019-02-13,103.43000030517578
2018-12-11,104.6500015258789
2019-09-25,104.44999694824219
2020-01-21,106.80999755859375
2020-04-09,106.30999755859375
2019-11-06,108.0
2020-01-24,108.66999816894531
2020-01-27,108.19999694824219
2020-04-15,109.30000305175781
2018-12-26,110.20999908447266
2019-08-07,110.76000213623047
2019-06-04,109.94000244140625
2018-09-21,110.9800033569336
2018-07-19,111.27999877929688
2018-08-20,109.6500015258789
2018-10-23,109.44999694824219
2019-05-03,108.81999969482422
2019-04-01,108.62000274658203
2019-02-28,105.44999694824219
2019-11-12,106.11000061035156
2020-01-30,105.63999938964844
2019-11-15,104.0199966430664
2020-04-21,99.33999633789062
2019-04-16,98.75
2019-03-15,100.19999694824219
2019-02-11,100.88999938964844
2019-01-10,100.38999938964844
2019-08-22,100.05999755859375
2018-11-07,99.7699966430664
2018-08-03,99.56999969482422
2018-09-04,97.45999908447266
2019-06-19,98.41999816894531
2019-09-23,97.2699966430664
2019-11-18,95.31999969482422
2020-02-05,98.30999755859375
2020-04-24,101.58999633789062
2019-03-29,100.69000244140625
2019-11-21,100.69000244140625
2020-04-27,100.29000091552734
2020-02-11,102.22000122070312
2020-04-30,102.63999938964844
2019-05-01,103.77999877929688
2019-02-26,106.52999877929688
2019-01-25,108.05000305175781
2018-12-24,108.66000366210938
2019-09-06,110.30999755859375
2018-07-17,108.12999725341797
2018-09-19,109.47000122070312
2019-08-05,109.37000274658203
2019-10-08,110.79000091552734
2019-12-11,112.19000244140625
2019-11-27,112.70999908447266
2020-02-14,108.94999694824219
2020-05-06,109.06999969482422
2019-01-08,108.13999938964844
2018-12-07,107.38999938964844
2019-08-20,110.08999633789062
2018-11-05,109.08000183105469
2019-07-19,109.75
2018-10-04,109.63999938964844
2019-06-17,110.26000213623047
2019-05-16,111.48999786376953
2018-08-01,111.69000244140625
2019-03-13,110.97000122070312
2019-12-03,112.43000030517578
2020-02-20,111.75
2019-12-06,112.31999969482422
2020-05-12,112.25
2019-12-09,110.12000274658203
2020-02-26,108.19999694824219
2020-05-15,107.55000305175781
2019-03-28,105.48999786376953
2018-09-17,106.23999786376953
2018-08-16,106.55000305175781
2018-10-19,106.0999984741211
2019-04-29,103.83999633789062
2019-01-23,101.48999786376953
2019-09-04,101.75
2018-11-20,97.69000244140625
2019-07-02,96.87000274658203
2019-05-31,92.86000061035156
2019-12-12,92.72000122070312
2020-05-18,92.37999725341797
2019-09-27,92.91999816894531
2020-03-03,90.08999633789062
2020-05-21,91.0
2019-05-14,94.5999984741211
2018-08-31,93.16999816894531
2018-07-30,93.13999938964844
2018-10-02,93.70999908447266
2019-04-12,96.19999694824219
2019-03-11,93.62999725341797
2019-02-07,96.08000183105469
2019-07-17,97.20999908447266
2019-09-19,95.16000366210938
2019-10-21,95.87000274658203
2019-12-18,96.75
2020-03-06,99.5999984741211
2019-10-03,97.66999816894531
2020-03-09,101.52999877929688
2020-05-27,101.98999786376953
2019-12-24,105.0
2020-03-12,107.62999725341797
2018-12-20,109.62000274658203
2019-08-01,108.9000015258789
2018-08-14,109.93000030517578
2018-07-13,111.36000061035156
2018-10-17,111.94000244140625
2019-05-29,112.86000061035156
2019-03-26,109.55999755859375
2019-02-22,111.04000091552734
2019-10-04,112.26000213623047
2019-11-05,111.73999786376953
2019-12-27,111.06999969482422
2020-06-02,113.41999816894531
2019-12-30,113.37000274658203
2020-03-18,112.94999694824219
2020-06-05,112.45999908447266
2019-07-15,114.30000305175781
2018-12-03,114.16000366210938
2019-06-13,113.25
2019-01-04,113.06999969482422
2018-08-29,112.91999816894531
2019-02-05,115.7300033569336
2018-11-01,112.16000366210938
2019-08-16,112.4800033569336
2019-04-10,112.98999786376953
2019-09-17,113.91000366210938
2019-10-15,115.19000244140625
2020-01-02,115.0199966430664
2020-06-08,116.51000213623047
2019-10-18,116.9000015258789
2020-03-24,117.37000274658203
2020-06-11,116.9800033569336
2020-01-08,116.69000244140625
2019-04-25,118.44000244140625
2019-07-30,116.62999725341797
2019-02-20,115.5999984741211
2018-07-11,114.55000305175781
2018-09-13,113.41999816894531
2018-10-15,112.58000183105469
2019-06-28,112.05999755859375
2018-12-18,110.4000015258789
2018-11-16,111.73999786376953
2019-10-02,112.20999908447266
2020-03-27,113.27999877929688
2020-01-10,112.79000091552734
2019-10-24,112.47000122070312
2020-03-30,110.3499984741211
2020-06-17,108.93000030517578
2020-01-14,107.69000244140625
2020-04-02,108.4000015258789
2019-01-02,108.75
2019-08-14,108.8499984741211
2018-10-30,109.05999755859375
2019-06-11,106.87999725341797
2019-05-10,107.26000213623047
2019-04-08,108.0
2018-08-27,109.04000091552734
2018-07-26,112.38999938964844
2018-09-28,95.26000213623047
2019-03-07,93.02999877929688
2019-10-30,91.45999908447266
2020-01-17,89.47000122070312
2020-06-23,88.6500015258789
2020-04-08,89.26000213623047
2020-06-26,90.80000305175781
2019-03-22,92.23999786376953
2019-01-17,93.19999694824219
2019-08-29,91.55000305175781
2018-11-14,91.5
2019-06-26,92.55000305175781
2018-09-11,93.58999633789062
2018-07-09,94.22000122070312
2018-08-10,92.04000091552734
2019-04-23,91.83000183105469
2019-09-30,92.0999984741211
2020-01-23,94.05999755859375
2019-11-08,92.44000244140625
2020-04-14,93.2300033569336
2019-11-11,92.08000183105469
2020-01-29,92.83999633789062
2020-04-17,93.48999786376953
2018-07-24,94.05000305175781
2018-09-26,93.77999877929688
2019-05-08,93.02999877929688
2019-03-05,93.02999877929688
2019-02-01,91.93000030517578
2018-12-31,89.79000091552734
2018-11-29,91.05999755859375
2019-08-12,91.3499984741211
2019-07-11,90.7699966430664
2019-09-13,90.56999969482422
2019-11-14,90.75
2020-04-20,91.08000183105469
2020-02-04,91.55000305175781
2020-04-23,89.5
2018-12-14,89.87000274658203
2019-08-27,87.94000244140625
2018-08-08,87.70999908447266
2018-10-11,88.4000015258789
2018-11-12,86.76000213623047
2019-07-26,86.11000061035156
2019-06-24,87.61000061035156
2019-05-23,87.06999969482422
2019-03-20,87.51000213623047
2019-01-15,88.30999755859375
2019-11-20,88.70999908447266
2020-02-07,87.94000244140625
2020-02-10,87.13999938964844
2020-04-29,87.18000030517578
2019-11-26,88.19000244140625
2020-02-13,89.5199966430664
2019-01-30,89.2699966430664
2018-08-23,88.68000030517578
2018-09-24,91.08000183105469
2018-11-27,91.98999786376953
2018-10-26,93.22000122070312
2019-07-09,93.88999938964844
2019-06-07,91.04000091552734
2019-05-06,88.66999816894531
2019-04-04,87.75
2019-09-11,85.30000305175781
2019-11-29,83.02999877929688
2020-05-05,84.55999755859375
2019-12-02,81.81999969482422
2020-02-19,78.91000366210938
2020-05-08,77.98999786376953
2019-05-21,80.23999786376953
2019-03-18,83.51000213623047
2018-09-07,88.05999755859375
2018-08-06,83.66999816894531
2018-10-09,70.3499984741211
2019-02-14,74.69999694824219
2018-12-12,67.0199966430664
2019-07-24,76.44999694824219
2019-09-26,65.56999969482422
2019-10-28,70.87000274658203
2019-12-05,75.97000122070312
2020-05-11,76.37000274658203
2019-07-03,79.66000366210938
2020-02-25,76.37000274658203
2020-05-14,78.13999938964844
2020-02-28,77.05000305175781
2019-08-08,79.8499984741211
2019-06-05,73.47000122070312
2018-07-20,72.94000244140625
2018-08-21,70.45999908447266
2018-10-24,70.23999786376953
2019-04-02,76.27999877929688
2019-03-01,76.23999786376953
2019-01-28,79.22000122070312
2018-12-27,77.55999755859375
2019-09-09,76.16999816894531
2020-03-02,79.87999725341797
2020-05-20,78.08999633789062
2019-12-17,80.43000030517578
2020-03-05,81.7300033569336
2019-02-12,79.19000244140625
2019-01-11,77.73999786376953
2018-12-10,77.25
2019-08-23,74.93000030517578
2018-11-08,74.54000091552734
2019-07-22,80.2699966430664
2019-06-20,80.79000091552734
2018-09-05,80.86000061035156
2019-04-17,79.66999816894531
2019-09-24,77.38999938964844
2019-12-20,77.81999969482422
2020-05-26,76.55000305175781
2019-04-30,75.66000366210938
2019-12-23,76.69000244140625
2020-03-11,78.05000305175781
2020-05-29,77.91000366210938
2019-12-26,76.33000183105469
2020-06-01,74.45999908447266
2019-05-02,75.52999877929688
2019-02-27,75.06999969482422
2018-11-23,78.58999633789062
2019-08-06,79.98999786376953
2018-07-18,79.61000061035156
2018-09-20,81.22000122070312
2018-10-22,81.69999694824219
2019-07-05,85.19999694824219
2019-06-03,87.52999877929688
2019-10-09,97.63999938964844
2019-10-11,97.87000274658203
2020-03-17,96.25
2020-06-04,96.9800033569336
2019-10-14,94.56999969482422
2020-03-20,93.26000213623047
2018-11-06,92.9000015258789
2019-06-18,93.7300033569336
2019-05-17,92.58000183105469
2019-04-15,91.47000122070312
2019-03-14,89.0999984741211
2019-01-09,87.7699966430664
2018-08-02,89.11000061035156
2018-10-05,91.12999725341797
2019-08-21,89.08999633789062
2019-10-17,90.69000244140625
2020-03-23,88.80000305175781
2020-06-10,90.29000091552734
2019-02-25,89.75
2020-01-07,90.0999984741211
2020-03-26,93.11000061035156
2019-10-23,92.62000274658203
