Dates,DLTR
2019-08-13,84.98999786376953
2019-07-12,83.2300033569336
2019-06-10,81.70999908447266
2019-05-09,83.76000213623047
2018-07-25,84.3499984741211
2018-09-27,84.7699966430664
2018-10-29,85.23999786376953
2019-10-16,84.5
2019-12-16,85.47000122070312
2020-03-04,85.5999984741211
2020-05-22,83.20999908447266
2019-10-01,83.0199966430664
2019-12-19,82.20999908447266
2018-09-10,83.91999816894531
2019-05-24,85.38999938964844
2018-08-09,87.31999969482422
2019-04-22,87.87000274658203
2019-03-21,89.04000091552734
2019-01-16,90.0999984741211
2019-08-28,91.37000274658203
2018-11-13,95.9000015258789
2018-10-12,96.76000213623047
2019-06-25,96.94000244140625
2020-03-10,94.01000213623047
2020-05-28,96.0
2019-10-07,96.06999969482422
2020-03-13,95.47000122070312
2019-10-10,93.7699966430664
2020-03-16,92.91999816894531
2020-06-03,94.48999786376953
2018-11-28,94.12000274658203
2018-09-25,93.83999633789062
2018-07-23,94.02999877929688
2018-08-24,94.55999755859375
2019-07-10,94.87000274658203
2019-05-07,95.05999755859375
2019-04-05,95.33999633789062
2019-03-04,95.55000305175781
2019-01-31,95.63999938964844
2019-09-12,96.12999725341797
2019-12-31,97.73999786376953
2020-03-19,97.06999969482422
2020-01-03,96.81999969482422
2020-06-09,97.29000091552734
2019-02-15,97.26000213623047
2019-01-14,97.97000122070312
2018-07-06,97.55000305175781
2018-08-07,97.66999816894531
2018-10-10,98.61000061035156
2018-12-13,98.41000366210938
2019-08-26,98.36000061035156
2019-07-25,97.69999694824219
2019-05-22,96.45999908447266
2019-03-19,97.16000366210938
2020-01-06,95.80000305175781
2020-03-25,94.75
2020-06-12,95.13999938964844
2019-10-22,95.94999694824219
2020-01-09,95.01000213623047
2020-06-15,95.08000183105469
2019-10-25,95.19999694824219
2020-03-31,99.04000091552734
2020-06-18,101.12999725341797
2019-04-03,101.66000366210938
2018-08-22,101.95999908447266
2018-10-25,102.19999694824219
2019-01-29,99.83999633789062
2018-12-28,99.51000213623047
2018-11-26,99.7699966430664
2019-08-09,100.80999755859375
2019-07-08,101.05999755859375
2019-06-06,101.30000305175781
2019-09-10,101.0
2020-01-15,101.27999877929688
2020-04-03,101.43000030517578
2019-10-31,101.45999908447266
2020-04-06,103.43000030517578
2020-06-24,103.2699966430664
2018-11-09,102.55000305175781
2019-07-23,102.76000213623047
2019-06-21,103.91999816894531
2019-05-20,104.0999984741211
2019-04-18,105.27999877929688
2018-09-06,102.0199966430664
2018-10-08,101.48999786376953
2019-02-13,102.76000213623047
2018-12-11,103.37000274658203
2019-09-25,104.11000061035156
2020-01-21,104.52999877929688
2020-04-09,105.9000015258789
2019-11-06,105.86000061035156
2020-01-24,107.9800033569336
2020-01-27,107.93000030517578
2020-04-15,107.18000030517578
2018-12-26,109.3499984741211
2019-08-07,109.4000015258789
2019-06-04,109.16000366210938
2018-09-21,109.45999908447266
2018-07-19,110.62000274658203
2018-08-20,109.63999938964844
2018-10-23,108.22000122070312
2019-05-03,108.36000061035156
2019-04-01,106.23999786376953
2019-02-28,104.41999816894531
2019-11-12,104.66999816894531
2020-01-30,104.87000274658203
2019-11-15,102.97000122070312
2020-04-21,99.01000213623047
2019-04-16,98.5
2019-03-15,97.83000183105469
2019-02-11,100.4000015258789
2019-01-10,99.4000015258789
2019-08-22,99.16000366210938
2018-11-07,97.5999984741211
2018-08-03,99.55000305175781
2018-09-04,96.69000244140625
2019-06-19,97.51000213623047
2019-09-23,96.94000244140625
2019-11-18,95.11000061035156
2020-02-05,96.05999755859375
2020-04-24,97.0
2019-03-29,100.23999786376953
2019-11-21,100.04000091552734
2020-04-27,99.87999725341797
2020-02-11,100.18000030517578
2020-04-30,102.1500015258789
2019-05-01,102.36000061035156
2019-02-26,105.36000061035156
2019-01-25,106.1500015258789
2018-12-24,107.0999984741211
2019-09-06,108.93000030517578
2018-07-17,107.95999908447266
2018-09-19,108.66999816894531
2019-08-05,107.63999938964844
2019-10-08,109.43000030517578
2019-12-11,110.45999908447266
2019-11-27,111.75
2020-02-14,108.75
2020-05-06,108.33000183105469
2019-01-08,108.02999877929688
2018-12-07,106.58000183105469
2019-08-20,108.75
2018-11-05,107.91999816894531
2019-07-19,109.0199966430664
2018-10-04,107.91999816894531
2019-06-17,109.0
2019-05-16,109.2699966430664
2018-08-01,111.2300033569336
2019-03-13,110.66999816894531
2019-12-03,110.6500015258789
2020-02-20,111.5
2019-12-06,111.47000122070312
2020-05-12,111.54000091552734
2019-12-09,109.5199966430664
2020-02-26,108.1500015258789
2020-05-15,107.0
2019-03-28,104.31999969482422
2018-09-17,104.76000213623047
2018-08-16,105.52999877929688
2018-10-19,105.8499984741211
2019-04-29,103.54000091552734
2019-01-23,101.19000244140625
2019-09-04,100.05000305175781
2018-11-20,94.69999694824219
2019-07-02,96.33000183105469
2019-05-31,91.87999725341797
2019-12-12,91.73999786376953
2020-05-18,91.25
2019-09-27,91.62000274658203
2020-03-03,89.9000015258789
2020-05-21,89.41000366210938
2019-05-14,90.41000366210938
2018-08-31,92.12999725341797
2018-07-30,92.33999633789062
2018-10-02,93.4000015258789
2019-04-12,94.63999938964844
2019-03-11,93.48999786376953
2019-02-07,94.87999725341797
2019-07-17,95.94999694824219
2019-09-19,94.83000183105469
2019-10-21,94.5199966430664
2019-12-18,95.87999725341797
2020-03-06,96.27999877929688
2019-10-03,96.68000030517578
2020-03-09,97.91000366210938
2020-05-27,99.87999725341797
2019-12-24,102.51000213623047
2020-03-12,106.19000244140625
2018-12-20,107.16999816894531
2019-08-01,107.70999908447266
2018-08-14,106.80999755859375
2018-07-13,110.41999816894531
2018-10-17,111.01000213623047
2019-05-29,111.51000213623047
2019-03-26,109.51000213623047
2019-02-22,109.25
2019-10-04,110.37999725341797
2019-11-05,111.68000030517578
2019-12-27,111.04000091552734
2020-06-02,111.0999984741211
2019-12-30,111.81999969482422
2020-03-18,111.8499984741211
2020-06-05,111.33000183105469
2019-07-15,112.5999984741211
2018-12-03,113.86000061035156
2019-06-13,113.0
2019-01-04,111.01000213623047
2018-08-29,110.6500015258789
2019-02-05,113.1500015258789
2018-11-01,111.83000183105469
2019-08-16,110.80999755859375
2019-04-10,112.91999816894531
2019-09-17,112.30000305175781
2019-10-15,114.80000305175781
2020-01-02,114.93000030517578
2020-06-08,115.0
2019-10-18,115.80000305175781
2020-03-24,116.70999908447266
2020-06-11,116.86000061035156
2020-01-08,115.94999694824219
2019-04-25,117.44000244140625
2019-07-30,115.51000213623047
2019-02-20,115.0
2018-07-11,114.0199966430664
2018-09-13,113.37000274658203
2018-10-15,112.54000091552734
2019-06-28,110.80000305175781
2018-12-18,109.25
2018-11-16,110.66999816894531
2019-10-02,111.5199966430664
2020-03-27,111.81999969482422
2020-01-10,112.29000091552734
2019-10-24,112.4000015258789
2020-03-30,109.98999786376953
2020-06-17,107.91000366210938
2020-01-14,107.5999984741211
2020-04-02,106.22000122070312
2019-01-02,107.44999694824219
2019-08-14,107.76000213623047
2018-10-30,108.29000091552734
2019-06-11,106.58999633789062
2019-05-10,106.41999816894531
2019-04-08,107.0
2018-08-27,108.02999877929688
2018-07-26,109.75
2018-09-28,92.6500015258789
2019-03-07,92.8499984741211
2019-10-30,91.19999694824219
2020-01-17,89.08999633789062
2020-06-23,88.26000213623047
2020-04-08,88.68000030517578
2020-06-26,89.44000244140625
2019-03-22,91.16999816894531
2019-01-17,91.87000274658203
2019-08-29,91.18000030517578
2018-11-14,89.87999725341797
2019-06-26,91.25
2018-09-11,91.91999816894531
2018-07-09,92.56999969482422
2018-08-10,92.0199966430664
2019-04-23,91.13999938964844
2019-09-30,91.5199966430664
2020-01-23,92.0999984741211
2019-11-08,92.30000305175781
2020-04-14,92.45999908447266
2019-11-11,91.83999633789062
2020-01-29,91.94000244140625
2020-04-17,92.33999633789062
2018-07-24,93.37999725341797
2018-09-26,93.30000305175781
2019-05-08,92.5
2019-03-05,90.87999725341797
2019-02-01,91.7699966430664
2018-12-31,89.79000091552734
2018-11-29,89.12000274658203
2019-08-12,90.63999938964844
2019-07-11,90.45999908447266
2019-09-13,88.62000274658203
2019-11-14,89.86000061035156
2020-04-20,90.83000183105469
2020-02-04,90.87000274658203
2020-04-23,89.44999694824219
2018-12-14,89.69000244140625
2019-08-27,87.91000366210938
2018-08-08,87.33999633789062
2018-10-11,86.19000244140625
2018-11-12,86.63999938964844
2019-07-26,86.04000091552734
2019-06-24,85.37000274658203
2019-05-23,86.2300033569336
2019-03-20,87.13999938964844
2019-01-15,87.86000061035156
2019-11-20,88.12999725341797
2020-02-07,87.87000274658203
2020-02-10,86.66000366210938
2020-04-29,86.7699966430664
2019-11-26,87.30000305175781
2020-02-13,88.25
2019-01-30,88.04000091552734
2018-08-23,88.01000213623047
2018-09-24,88.9000015258789
2018-11-27,90.5199966430664
2018-10-26,91.80000305175781
2019-07-09,92.4000015258789
2019-06-07,90.0999984741211
2019-05-06,88.51000213623047
2019-04-04,87.66000366210938
2019-09-11,84.80999755859375
2019-11-29,80.69000244140625
2020-05-05,80.91000366210938
2019-12-02,80.70999908447266
2020-02-19,78.06999969482422
2020-05-08,77.51000213623047
2019-05-21,75.55999755859375
2019-03-18,75.12000274658203
2018-09-07,84.31999969482422
2018-08-06,83.05999755859375
2018-10-09,70.0999984741211
2019-02-14,69.48999786376953
2018-12-12,66.8499984741211
2019-07-24,68.0
2019-09-26,60.20000076293945
2019-10-28,64.26000213623047
2019-12-05,71.31999969482422
2020-05-11,73.19000244140625
2019-07-03,77.02999877929688
2020-02-25,76.12999725341797
2020-05-14,76.05999755859375
2020-02-28,75.2300033569336
2019-08-08,77.0
2019-06-05,72.76000213623047
2018-07-20,70.58000183105469
2018-08-21,68.80999755859375
2018-10-24,68.43000030517578
2019-04-02,71.30999755859375
2019-03-01,75.72000122070312
2019-01-28,76.3499984741211
2018-12-27,76.97000122070312
2019-09-09,75.01000213623047
2020-03-02,77.0199966430664
2020-05-20,76.58000183105469
2019-12-17,77.68000030517578
2020-03-05,79.26000213623047
2019-02-12,79.0
2019-01-11,76.47000122070312
2018-12-10,77.11000061035156
2019-08-23,74.05999755859375
2018-11-08,74.27999877929688
2019-07-22,75.11000061035156
2019-06-20,79.83000183105469
2018-09-05,79.68000030517578
2019-04-17,78.31999969482422
2019-09-24,77.0
2019-12-20,76.33000183105469
2020-05-26,76.1500015258789
2019-04-30,75.30999755859375
2019-12-23,75.95999908447266
2020-03-11,77.80000305175781
2020-05-29,76.62999725341797
2019-12-26,75.97000122070312
2020-06-01,73.55000305175781
2019-05-02,72.12000274658203
2019-02-27,74.6500015258789
2018-11-23,76.87999725341797
2019-08-06,78.70999908447266
2018-07-18,79.51000213623047
2018-09-20,78.83000183105469
2018-10-22,79.77999877929688
2019-07-05,83.58000183105469
2019-06-03,85.87999725341797
2019-10-09,95.05000305175781
2019-10-11,96.05999755859375
2020-03-17,95.58000183105469
2020-06-04,96.75
2019-10-14,94.54000091552734
2020-03-20,92.23999786376953
2018-11-06,92.33999633789062
2019-06-18,91.80999755859375
2019-05-17,92.2699966430664
2019-04-15,91.04000091552734
2019-03-14,88.8499984741211
2019-01-09,86.12999725341797
2018-08-02,85.51000213623047
2018-10-05,89.47000122070312
2019-08-21,88.9800033569336
2019-10-17,88.5999984741211
2020-03-23,88.5
2020-06-10,87.87999725341797
2019-02-25,89.16000366210938
2020-01-07,87.58000183105469
2020-03-26,88.69999694824219
2019-10-23,92.11000061035156
