Dates,MCK
2019-03-08,131.60000610351562
2019-02-04,127.88999938964844
2018-07-27,128.42999267578125
2018-08-28,123.62999725341797
2019-01-03,121.0
2019-08-15,122.2300033569336
2018-10-31,124.19999694824219
2019-09-16,125.9800033569336
2020-02-18,129.1999969482422
2020-05-07,130.0
2018-08-17,127.9000015258789
2019-12-04,129.83999633789062
2020-02-21,132.85000610351562
2018-12-17,135.1199951171875
2019-08-30,132.9499969482422
2018-11-15,131.82000732421875
2019-07-29,131.52999877929688
2019-06-27,131.86000061035156
2019-04-24,128.42999267578125
2018-07-10,128.1699981689453
2018-09-12,127.4800033569336
2019-02-19,126.37999725341797
2019-01-18,123.1500015258789
2020-02-24,121.48999786376953
2020-05-13,122.3499984741211
2019-12-10,125.79000091552734
2020-02-27,127.16000366210938
2019-12-13,127.9800033569336
2020-05-19,126.95999908447266
2019-03-06,127.19000244140625
2018-11-30,127.81999969482422
2019-08-13,126.4800033569336
2019-07-12,127.72000122070312
2019-06-10,124.91999816894531
2019-05-09,125.45999908447266
2018-07-25,126.12000274658203
2018-09-27,124.4800033569336
2018-10-29,121.9000015258789
2019-10-16,115.94999694824219
2019-12-16,113.38999938964844
2020-03-04,113.0
2020-05-22,114.41000366210938
2019-10-01,112.05000305175781
2019-12-19,109.73999786376953
2018-09-10,110.87000274658203
2019-05-24,111.12000274658203
2018-08-09,111.91000366210938
2019-04-22,111.2699966430664
2019-03-21,114.19000244140625
2019-01-16,114.44000244140625
2019-08-28,114.9800033569336
2018-11-13,117.4800033569336
2018-10-12,118.6500015258789
2019-06-25,118.91000366210938
2020-03-10,122.58999633789062
2020-05-28,122.45999908447266
2019-10-07,122.55000305175781
2020-03-13,123.12000274658203
2019-10-10,124.80999755859375
2020-03-16,125.13999938964844
2020-06-03,127.33000183105469
2018-11-28,126.04000091552734
2018-09-25,126.8499984741211
2018-07-23,126.80000305175781
2018-08-24,128.61000061035156
2019-07-10,126.83999633789062
2019-05-07,126.19000244140625
2019-04-05,126.08000183105469
2019-03-04,129.97999572753906
2019-01-31,127.7300033569336
2019-09-12,132.25999450683594
2019-12-31,133.75
2020-03-19,133.22000122070312
2020-01-03,133.49000549316406
2020-06-09,130.5800018310547
2019-02-15,130.88999938964844
2019-01-14,134.49000549316406
2018-07-06,135.3000030517578
2018-08-07,135.50999450683594
2018-10-10,136.16000366210938
2018-12-13,137.16000366210938
2019-08-26,135.89999389648438
2019-07-25,134.22999572753906
2019-05-22,132.4199981689453
2019-03-19,132.41000366210938
2020-01-06,130.3300018310547
2020-03-25,127.44000244140625
2020-06-12,128.4600067138672
2019-10-22,128.5
2020-01-09,124.70999908447266
2020-06-15,120.93000030517578
2019-10-25,117.37999725341797
2020-03-31,113.95999908447266
2020-06-18,112.47000122070312
2019-04-03,113.5999984741211
2018-08-22,115.91999816894531
2018-10-25,118.11000061035156
2019-01-29,118.31999969482422
2018-12-28,119.6500015258789
2018-11-26,121.44999694824219
2019-08-09,123.25
2019-07-08,122.69000244140625
2019-06-06,122.3499984741211
2019-09-10,122.0
2020-01-15,118.76000213623047
2020-04-03,116.94000244140625
2019-10-31,116.66999816894531
2020-04-06,117.05999755859375
2020-06-24,117.25
2018-11-09,118.93000030517578
2019-07-23,118.20999908447266
2019-06-21,117.79000091552734
2019-05-20,115.66000366210938
2019-04-18,117.81999969482422
2018-09-06,117.80999755859375
2018-10-08,116.97000122070312
2019-02-13,116.4800033569336
2018-12-11,115.91999816894531
2019-09-25,117.11000061035156
2020-01-21,118.54000091552734
2020-04-09,118.91000366210938
2019-11-06,117.25
2020-01-24,114.61000061035156
2020-01-27,114.86000061035156
2020-04-15,116.37999725341797
2018-12-26,116.02999877929688
2019-08-07,115.9000015258789
2019-06-04,117.87000274658203
2018-09-21,118.98999786376953
2018-07-19,120.33999633789062
2018-08-20,120.58999633789062
2018-10-23,122.6500015258789
2019-05-03,125.33999633789062
2019-04-01,125.19999694824219
2019-02-28,125.91999816894531
2019-11-12,133.22000122070312
2020-01-30,135.50999450683594
2019-11-15,134.8300018310547
2020-04-21,129.8000030517578
2019-04-16,127.5199966430664
2019-03-15,126.69000244140625
2019-02-11,128.0
2019-01-10,126.9000015258789
2019-08-22,126.56999969482422
2018-11-07,130.44000244140625
2018-08-03,130.07000732421875
2018-09-04,130.72000122070312
2019-06-19,130.5800018310547
2019-09-23,131.6300048828125
2019-11-18,129.89999389648438
2020-02-05,126.51000213623047
2020-04-24,123.52999877929688
2019-03-29,125.25
2019-11-21,128.61000061035156
2020-04-27,129.60000610351562
2020-02-11,129.42999267578125
2020-04-30,131.2100067138672
2019-05-01,133.91000366210938
2019-02-26,134.0
2019-01-25,134.19000244140625
2018-12-24,134.88999938964844
2019-09-06,135.00999450683594
2018-07-17,134.08999633789062
2018-09-19,135.1699981689453
2019-08-05,135.35000610351562
2019-10-08,135.75
2019-12-11,134.4499969482422
2019-11-27,133.4199981689453
2020-02-14,133.27000427246094
2020-05-06,131.92999267578125
2019-01-08,134.07000732421875
2018-12-07,134.9600067138672
2019-08-20,135.4199981689453
2018-11-05,136.27000427246094
2019-07-19,142.30999755859375
2018-10-04,143.75
2019-06-17,140.74000549316406
2019-05-16,141.22000122070312
2018-08-01,141.0500030517578
2019-03-13,148.22999572753906
2019-12-03,146.35000610351562
2020-02-20,144.99000549316406
2019-12-06,143.22000122070312
2020-05-12,142.24000549316406
2019-12-09,139.88999938964844
2020-02-26,140.1199951171875
2020-05-15,140.2899932861328
2019-03-28,139.05999755859375
2018-09-17,140.89999389648438
2018-08-16,141.36000061035156
2018-10-19,139.3000030517578
2019-04-29,141.49000549316406
2019-01-23,143.25
2019-09-04,142.55999755859375
2018-11-20,149.99000549316406
2019-07-02,148.41000366210938
2019-05-31,147.24000549316406
2019-12-12,147.9499969482422
2020-05-18,139.57000732421875
2019-09-27,141.67999267578125
2020-03-03,141.6199951171875
2020-05-21,143.27000427246094
2019-05-14,147.61000061035156
2018-08-31,145.6699981689453
2018-07-30,142.60000610351562
2018-10-02,145.74000549316406
2019-04-12,148.50999450683594
2019-03-11,147.9499969482422
2019-02-07,148.66000366210938
2019-07-17,150.1999969482422
2019-09-19,150.82000732421875
2019-10-21,147.6999969482422
2019-12-18,147.99000549316406
2020-03-06,139.0
2019-10-03,139.6999969482422
2020-03-09,138.99000549316406
2020-05-27,139.58999633789062
2019-12-24,141.66000366210938
2020-03-12,143.22000122070312
2018-12-20,144.0399932861328
2019-08-01,145.2100067138672
2018-08-14,143.25
2018-07-13,149.1999969482422
2018-10-17,149.14999389648438
2019-05-29,147.58999633789062
2019-03-26,144.32000732421875
2019-02-22,145.67999267578125
2019-10-04,144.0399932861328
2019-11-05,147.27999877929688
2019-12-27,148.63999938964844
2020-06-02,146.52999877929688
2019-12-30,144.97000122070312
2020-03-18,144.77999877929688
2020-06-05,143.1300048828125
2019-07-15,139.7100067138672
2018-12-03,137.99000549316406
2019-06-13,138.39999389648438
2019-01-04,135.61000061035156
2018-08-29,132.27000427246094
2019-02-05,131.39999389648438
2018-11-01,130.94000244140625
2019-08-16,131.47000122070312
2019-04-10,132.74000549316406
2019-09-17,134.42999267578125
2019-10-15,136.17999267578125
2020-01-02,135.19000244140625
2020-06-08,138.6300048828125
2019-10-18,148.55999755859375
2020-03-24,151.05999755859375
2020-06-11,152.52999877929688
2020-01-08,153.3000030517578
2019-04-25,148.10000610351562
2019-07-30,147.4499969482422
2019-02-20,146.9499969482422
2018-07-11,146.80999755859375
2018-09-13,146.8699951171875
2018-10-15,149.5
2019-06-28,145.0
2018-12-18,136.7899932861328
2018-11-16,137.5500030517578
2019-10-02,138.27000427246094
2020-03-27,142.67999267578125
2020-01-10,138.7899932861328
2019-10-24,140.50999450683594
2020-03-30,140.35000610351562
2020-06-17,140.38999938964844
2020-01-14,145.9600067138672
2020-04-02,147.2100067138672
2019-01-02,146.74000549316406
2019-08-14,148.8300018310547
2018-10-30,149.9199981689453
2019-06-11,151.27999877929688
2019-05-10,152.05999755859375
2019-04-08,152.80999755859375
2018-08-27,154.7899932861328
2018-07-26,153.77000427246094
2018-09-28,153.10000610351562
2019-03-07,146.75999450683594
2019-10-30,145.89999389648438
2020-01-17,144.50999450683594
2020-06-23,142.88999938964844
2020-04-08,143.50999450683594
2020-06-26,143.83999633789062
2019-03-22,143.10000610351562
2019-01-17,144.4199981689453
2019-08-29,142.94000244140625
2018-11-14,143.8300018310547
2019-06-26,144.97999572753906
2018-09-11,144.10000610351562
2018-07-09,143.4199981689453
2018-08-10,142.17999267578125
2019-04-23,140.05999755859375
2019-09-30,137.9199981689453
2020-01-23,137.92999267578125
2019-11-08,138.8699951171875
2020-04-14,138.86000061035156
2019-11-11,139.63999938964844
2020-01-29,139.9199981689453
2020-04-17,139.69000244140625
2018-07-24,138.39999389648438
2018-09-26,139.85000610351562
2019-05-08,137.6300048828125
2019-03-05,138.1699981689453
2019-02-01,137.8800048828125
2018-12-31,140.74000549316406
2018-11-29,142.02999877929688
2019-08-12,145.4199981689453
2019-07-11,144.97000122070312
2019-09-13,151.3300018310547
2019-11-14,155.92999267578125
2020-04-20,156.32000732421875
2020-02-04,156.97000122070312
2020-04-23,156.11000061035156
2018-12-14,156.4499969482422
2019-08-27,155.4600067138672
2018-08-08,155.5
2018-10-11,151.3000030517578
2018-11-12,153.55999755859375
2019-07-26,152.8699951171875
2019-06-24,149.60000610351562
2019-05-23,147.1199951171875
2019-03-20,146.8300018310547
2019-01-15,152.8000030517578
2019-11-20,156.1199951171875
2020-02-07,159.10000610351562
2020-02-10,161.92999267578125
2020-04-29,164.83999633789062
2019-11-26,165.41000366210938
2020-02-13,168.3800048828125
2019-01-30,169.6699981689453
2018-08-23,168.5
2018-09-24,169.02999877929688
2018-11-27,168.35000610351562
2018-10-26,171.22000122070312
2019-07-09,172.17999267578125
2019-06-07,169.25999450683594
2019-05-06,167.3699951171875
2019-04-04,163.13999938964844
2019-09-11,157.10000610351562
2019-11-29,146.86000061035156
2020-05-05,150.49000549316406
2019-12-02,154.7899932861328
2020-02-19,153.6199951171875
2020-05-08,151.1999969482422
2019-05-21,145.2100067138672
2019-03-18,137.30999755859375
2018-09-07,138.07000732421875
2018-08-06,139.8699951171875
2018-10-09,132.0
2019-02-14,132.9600067138672
2018-12-12,129.99000549316406
2019-07-24,140.05999755859375
2019-09-26,147.11000061035156
2019-10-28,139.99000549316406
2019-12-05,131.49000549316406
2020-05-11,123.94000244140625
2019-07-03,126.9000015258789
2020-02-25,130.1300048828125
2020-05-14,132.02999877929688
2020-02-28,128.63999938964844
2019-08-08,139.63999938964844
2019-06-05,138.6300048828125
2018-07-20,134.57000732421875
2018-08-21,130.75999450683594
2018-10-24,129.99000549316406
2019-04-02,135.8800048828125
2019-03-01,141.57000732421875
2019-01-28,134.2100067138672
2018-12-27,135.83999633789062
2019-09-09,133.97000122070312
2020-03-02,137.77000427246094
2020-05-20,139.24000549316406
2019-12-17,139.6300048828125
2020-03-05,141.75999450683594
2019-02-12,142.25
2019-01-11,138.5
2018-12-10,136.58999633789062
2019-08-23,139.36000061035156
2018-11-08,140.19000244140625
2019-07-22,144.19000244140625
2019-06-20,145.41000366210938
2018-09-05,142.49000549316406
2019-04-17,142.4499969482422
2019-09-24,139.1300048828125
2019-12-20,136.22999572753906
2020-05-26,138.22000122070312
2019-04-30,135.16000366210938
2019-12-23,136.0399932861328
2020-03-11,137.4199981689453
2020-05-29,141.7899932861328
2019-12-26,141.6999969482422
2020-06-01,134.02999877929688
2019-05-02,129.92999267578125
2019-02-27,136.57000732421875
2018-11-23,143.85000610351562
2019-08-06,146.0500030517578
2018-07-18,151.32000732421875
2018-09-20,149.39999389648438
2018-10-22,150.0
2019-07-05,153.7100067138672
2019-06-03,155.3800048828125
2019-10-09,159.30999755859375
2019-10-11,159.07000732421875
2020-03-17,160.5800018310547
2020-06-04,163.35000610351562
2019-10-14,164.64999389648438
2020-03-20,162.25
2018-11-06,165.0399932861328
2019-06-18,165.1300048828125
2019-05-17,163.4199981689453
2019-04-15,161.8800048828125
2019-03-14,151.80999755859375
2019-01-09,151.10000610351562
2018-08-02,152.35000610351562
2018-10-05,157.61000061035156
2019-08-21,156.97000122070312
2019-10-17,154.24000549316406
2020-03-23,158.44000244140625
2020-06-10,157.47999572753906
2019-02-25,156.41000366210938
2020-01-07,154.3300018310547
2020-03-26,151.77999877929688
2019-10-23,152.3000030517578
