Dates,ORLY
2019-01-03,315.0
2019-08-15,324.7699890136719
2018-10-31,327.32000732421875
2019-09-16,319.69000244140625
2020-02-18,318.3299865722656
2020-05-07,319.1300048828125
2018-08-17,324.80999755859375
2019-12-04,328.5899963378906
2020-02-21,333.5400085449219
2018-12-17,340.8299865722656
2019-08-30,349.8599853515625
2018-11-15,346.9200134277344
2019-07-29,353.3399963378906
2019-06-27,354.1499938964844
2019-04-24,343.739990234375
2018-07-10,342.2200012207031
2018-09-12,349.8299865722656
2019-02-19,335.8299865722656
2019-01-18,337.6400146484375
2020-02-24,343.0
2020-05-13,350.260009765625
2019-12-10,350.0799865722656
2020-02-27,352.1499938964844
2019-12-13,354.4200134277344
2020-05-19,344.2900085449219
2019-03-06,343.239990234375
2018-11-30,343.0
2019-08-13,330.1000061035156
2019-07-12,330.3599853515625
2019-06-10,328.4100036621094
2019-05-09,339.5199890136719
2018-07-25,346.489990234375
2018-09-27,350.42999267578125
2018-10-29,347.80999755859375
2019-10-16,338.80999755859375
2019-12-16,341.20001220703125
2020-03-04,338.010009765625
2020-05-22,327.3299865722656
2019-10-01,329.3699951171875
2019-12-19,326.7099914550781
2018-09-10,329.260009765625
2019-05-24,331.0299987792969
2018-08-09,338.5799865722656
2019-04-22,340.05999755859375
2019-03-21,335.010009765625
2019-01-16,335.3800048828125
2019-08-28,338.8299865722656
2018-11-13,336.0299987792969
2018-10-12,329.8599853515625
2019-06-25,336.8699951171875
2020-03-10,337.3500061035156
2020-05-28,337.07000732421875
2019-10-07,335.30999755859375
2020-03-13,340.0
2019-10-10,340.0
2020-03-16,341.6400146484375
2020-06-03,345.8900146484375
2018-11-28,343.260009765625
2018-09-25,342.510009765625
2018-07-23,339.489990234375
2018-08-24,331.3399963378906
2019-07-10,333.1099853515625
2019-05-07,333.44000244140625
2019-04-05,337.260009765625
2019-03-04,340.0
2019-01-31,342.7699890136719
2019-09-12,345.5
2019-12-31,354.3500061035156
2020-03-19,352.30999755859375
2020-01-03,353.70001220703125
2020-06-09,357.760009765625
2019-02-15,358.8900146484375
2019-01-14,369.05999755859375
2018-07-06,375.1300048828125
2018-08-07,372.8699951171875
2018-10-10,382.07000732421875
2018-12-13,382.0799865722656
2019-08-26,379.0
2019-07-25,378.57000732421875
2019-05-22,380.8599853515625
2019-03-19,372.9100036621094
2020-01-06,376.1199951171875
2020-03-25,366.95001220703125
2020-06-12,363.6000061035156
2019-10-22,366.9599914550781
2020-01-09,366.7900085449219
2020-06-15,369.6499938964844
2019-10-25,371.2200012207031
2020-03-31,368.17999267578125
2020-06-18,362.2099914550781
2019-04-03,362.55999755859375
2018-08-22,361.5400085449219
2018-10-25,365.010009765625
2019-01-29,362.7900085449219
2018-12-28,363.2699890136719
2018-11-26,368.9599914550781
2019-08-09,373.0199890136719
2019-07-08,371.260009765625
2019-06-06,373.25
2019-09-10,375.9800109863281
2020-01-15,377.3599853515625
2020-04-03,382.6400146484375
2019-10-31,381.9800109863281
2020-04-06,384.0799865722656
2020-06-24,387.6300048828125
2018-11-09,388.8500061035156
2019-07-23,390.5400085449219
2019-06-21,394.1600036621094
2019-05-20,394.0
2019-04-18,398.1700134277344
2018-09-06,397.45001220703125
2018-10-08,397.54998779296875
2019-02-13,398.8800048828125
2018-12-11,403.19000244140625
2019-09-25,404.1099853515625
2020-01-21,404.20001220703125
2020-04-09,406.2900085449219
2019-11-06,403.1199951171875
2020-01-24,397.2300109863281
2020-01-27,392.05999755859375
2020-04-15,392.4700012207031
2018-12-26,394.4599914550781
2019-08-07,367.1199951171875
2019-06-04,374.0299987792969
2018-09-21,373.3500061035156
2018-07-19,370.5
2018-08-20,373.2799987792969
2018-10-23,372.20001220703125
2019-05-03,375.4800109863281
2019-04-01,370.5
2019-02-28,366.6099853515625
2019-11-12,364.6499938964844
2020-01-30,361.6600036621094
2019-11-15,358.5400085449219
2020-04-21,353.9100036621094
2019-04-16,349.7099914550781
2019-03-15,351.9700012207031
2019-02-11,351.1700134277344
2019-01-10,350.3599853515625
2019-08-22,349.8399963378906
2018-11-07,356.30999755859375
2018-08-03,360.1000061035156
2018-09-04,362.1199951171875
2019-06-19,362.239990234375
2019-09-23,368.5799865722656
2019-11-18,363.44000244140625
2020-02-05,366.44000244140625
2020-04-24,366.2900085449219
2019-03-29,367.6400146484375
2019-11-21,372.95001220703125
2020-04-27,374.1700134277344
2020-02-11,378.82000732421875
2020-04-30,381.3900146484375
2019-05-01,382.8699951171875
2019-02-26,380.1099853515625
2019-01-25,380.1700134277344
2018-12-24,385.1300048828125
2019-09-06,386.1700134277344
2018-07-17,383.2799987792969
2018-09-19,382.5400085449219
2019-08-05,369.239990234375
2019-10-08,373.0199890136719
2019-12-11,373.2099914550781
2019-11-27,373.6000061035156
2020-02-14,371.6300048828125
2020-05-06,367.8500061035156
2019-01-08,364.0799865722656
2018-12-07,367.0299987792969
2019-08-20,371.1000061035156
2018-11-05,374.3900146484375
2019-07-19,382.0899963378906
2018-10-04,383.3500061035156
2019-06-17,385.1499938964844
2019-05-16,384.1099853515625
2018-08-01,384.3299865722656
2019-03-13,386.54998779296875
2019-12-03,394.54998779296875
2020-02-20,399.1300048828125
2019-12-06,402.57000732421875
2020-05-12,398.80999755859375
2019-12-09,385.5199890136719
2020-02-26,396.45001220703125
2020-05-15,393.6400146484375
2019-03-28,388.80999755859375
2018-09-17,390.2699890136719
2018-08-16,375.2200012207031
2018-10-19,374.70001220703125
2019-04-29,383.4100036621094
2019-01-23,382.8900146484375
2019-09-04,375.54998779296875
2018-11-20,372.2799987792969
2019-07-02,368.0
2019-05-31,359.8599853515625
2019-12-12,362.5
2020-05-18,368.0
2019-09-27,375.54998779296875
2020-03-03,375.42999267578125
2020-05-21,368.7799987792969
2019-05-14,364.5799865722656
2018-08-31,366.6400146484375
2018-07-30,369.239990234375
2018-10-02,378.3800048828125
2019-04-12,380.8699951171875
2019-03-11,382.7799987792969
2019-02-07,382.3900146484375
2019-07-17,380.05999755859375
2019-09-19,375.95001220703125
2019-10-21,375.0199890136719
2019-12-18,376.7200012207031
2020-03-06,375.0
2019-10-03,384.8699951171875
2020-03-09,382.989990234375
2020-05-27,380.0
2019-12-24,381.9700012207031
2020-03-12,391.5
2018-12-20,398.1199951171875
2019-08-01,398.67999267578125
2018-08-14,398.0299987792969
2018-07-13,402.2699890136719
2018-10-17,393.7300109863281
2019-05-29,389.55999755859375
2019-03-26,379.8699951171875
2019-02-22,378.239990234375
2019-10-04,385.79998779296875
2019-11-05,389.1700134277344
2019-12-27,391.57000732421875
2020-06-02,397.1400146484375
2019-12-30,391.9800109863281
2020-03-18,391.57000732421875
2020-06-05,391.95001220703125
2019-07-15,392.1400146484375
2018-12-03,394.7699890136719
2019-06-13,398.7200012207031
2019-01-04,387.0199890136719
2018-08-29,385.010009765625
2019-02-05,385.510009765625
2018-11-01,387.8599853515625
2019-08-16,383.7699890136719
2019-04-10,389.8500061035156
2019-09-17,390.9800109863281
2019-10-15,400.19000244140625
2020-01-02,399.7300109863281
2020-06-08,400.0
2019-10-18,401.4100036621094
2020-03-24,403.1300048828125
2020-06-11,401.3599853515625
2020-01-08,400.2300109863281
2019-04-25,400.1499938964844
2019-07-30,397.1400146484375
2019-02-20,420.0
2018-07-11,436.0199890136719
2018-09-13,438.3500061035156
2018-10-15,434.2699890136719
2019-06-28,433.4599914550781
2018-12-18,431.19000244140625
2018-11-16,435.9800109863281
2019-10-02,433.5799865722656
2020-03-27,433.0
2020-01-10,432.19000244140625
2019-10-24,438.3599853515625
2020-03-30,436.79998779296875
2020-06-17,436.79998779296875
2020-01-14,436.20001220703125
2020-04-02,436.7300109863281
2019-01-02,439.3599853515625
2019-08-14,440.5899963378906
2018-10-30,445.8699951171875
2019-06-11,444.2200012207031
2019-05-10,436.70001220703125
2019-04-08,433.3699951171875
2018-08-27,434.2699890136719
2018-07-26,437.239990234375
2018-09-28,439.1199951171875
2019-03-07,441.57000732421875
2019-10-30,438.0
2020-01-17,441.010009765625
2020-06-23,434.5
2020-04-08,435.510009765625
2020-06-26,439.32000732421875
2019-03-22,442.0299987792969
2019-01-17,437.6099853515625
2019-08-29,441.260009765625
2018-11-14,439.25
2019-06-26,440.9800109863281
2018-09-11,436.7099914550781
2018-07-09,440.4200134277344
2018-08-10,441.2099914550781
2019-04-23,439.7099914550781
2019-09-30,433.6300048828125
2020-01-23,439.260009765625
2019-11-08,435.5
2020-04-14,435.8999938964844
2019-11-11,436.5299987792969
2020-01-29,436.04998779296875
2020-04-17,435.42999267578125
2018-07-24,435.9700012207031
2018-09-26,434.44000244140625
2019-05-08,433.0400085449219
2019-03-05,429.2200012207031
2019-02-01,425.2799987792969
2018-12-31,428.8699951171875
2018-11-29,433.45001220703125
2019-08-12,434.8999938964844
2019-07-11,433.07000732421875
2019-09-13,432.5
2019-11-14,436.7799987792969
2020-04-20,438.45001220703125
2020-02-04,436.1600036621094
2020-04-23,439.80999755859375
2018-12-14,433.5199890136719
2019-08-27,430.8900146484375
2018-08-08,429.7099914550781
2018-10-11,425.8800048828125
2018-11-12,425.5899963378906
2019-07-26,423.8999938964844
2019-06-24,417.0
2019-05-23,405.0
2019-03-20,405.8699951171875
2019-01-15,407.4700012207031
2019-11-20,410.2699890136719
2020-02-07,388.42999267578125
2020-02-10,386.17999267578125
2020-04-29,385.3299865722656
2019-11-26,387.7699890136719
2020-02-13,389.3299865722656
2019-01-30,391.8399963378906
2018-08-23,389.7699890136719
2018-09-24,391.30999755859375
2018-11-27,390.5
2018-10-26,388.69000244140625
2019-07-09,389.3699951171875
2019-06-07,385.4800109863281
2019-05-06,376.75
2019-04-04,376.7200012207031
2019-09-11,370.05999755859375
2019-11-29,358.8699951171875
2020-05-05,364.45001220703125
2019-12-02,362.25
2020-02-19,363.6199951171875
2020-05-08,358.45001220703125
2019-05-21,352.239990234375
2019-03-18,355.0
2018-09-07,381.1300048828125
2018-08-06,370.989990234375
2018-10-09,330.239990234375
2019-02-14,328.7099914550781
2018-12-12,298.5299987792969
2019-07-24,301.8900146484375
2019-09-26,274.94000244140625
2019-10-28,277.3599853515625
2019-12-05,261.0
2020-05-11,251.52000427246094
2019-07-03,271.0
2020-02-25,274.92999267578125
2020-05-14,300.0
2020-02-28,307.2200012207031
2019-08-08,306.55999755859375
2019-06-05,299.3699951171875
2018-07-20,283.5899963378906
2018-08-21,288.94000244140625
2018-10-24,289.30999755859375
2019-04-02,311.3699951171875
2019-03-01,329.19000244140625
2019-01-28,336.29998779296875
2018-12-27,338.25
2019-09-09,332.1600036621094
2020-03-02,352.9800109863281
2020-05-20,344.5
2019-12-17,357.0
2020-03-05,365.5899963378906
2019-02-12,365.0400085449219
2019-01-11,357.6199951171875
2018-12-10,361.010009765625
2019-08-23,366.17999267578125
2018-11-08,375.8699951171875
2019-07-22,384.8399963378906
2019-06-20,383.6400146484375
2018-09-05,387.19000244140625
2019-04-17,382.8500061035156
2019-09-24,373.57000732421875
2019-12-20,373.1400146484375
2020-05-26,388.5199890136719
2019-04-30,388.5
2019-12-23,384.760009765625
2020-03-11,393.510009765625
2020-05-29,394.3599853515625
2019-12-26,393.760009765625
2020-06-01,385.1300048828125
2019-05-02,377.2699890136719
2019-02-27,392.07000732421875
2018-11-23,408.8399963378906
2019-08-06,405.95001220703125
2018-07-18,403.25
2018-09-20,400.0199890136719
2018-10-22,398.5
2019-07-05,397.69000244140625
2019-06-03,401.95001220703125
2019-10-09,411.2900085449219
2019-10-11,411.95001220703125
2020-03-17,415.80999755859375
2020-06-04,417.260009765625
2019-10-14,417.69000244140625
2020-03-20,410.79998779296875
2018-11-06,414.3800048828125
2019-06-18,417.6300048828125
2019-05-17,416.2099914550781
2019-04-15,415.7200012207031
2019-03-14,408.79998779296875
2019-01-09,401.6499938964844
2018-08-02,403.0
2018-10-05,415.6499938964844
2019-08-21,423.70001220703125
2019-10-17,421.510009765625
2020-03-23,418.9599914550781
2020-06-10,419.44000244140625
2019-02-25,426.4200134277344
2020-01-07,412.54998779296875
2020-03-26,409.1700134277344
2019-10-23,411.7799987792969
