Dates,ORLY
2020-03-13,346.9100036621094
2019-10-10,344.7300109863281
2020-03-16,350.2799987792969
2020-06-03,353.739990234375
2018-11-28,352.6300048828125
2018-09-25,349.17999267578125
2018-07-23,348.8399963378906
2018-08-24,342.80999755859375
2019-07-10,340.3399963378906
2019-05-07,339.8900146484375
2019-04-05,346.1600036621094
2019-03-04,347.7200012207031
2019-01-31,348.69000244140625
2019-09-12,356.4800109863281
2019-12-31,359.7699890136719
2020-03-19,359.0
2020-01-03,366.17999267578125
2020-06-09,365.3900146484375
2019-02-15,368.7300109863281
2019-01-14,378.6400146484375
2018-07-06,379.9100036621094
2018-08-07,383.67999267578125
2018-10-10,388.510009765625
2018-12-13,394.4200134277344
2019-08-26,386.1300048828125
2019-07-25,383.1499938964844
2019-05-22,385.8999938964844
2019-03-19,385.0
2020-01-06,383.79998779296875
2020-03-25,379.25
2020-06-12,372.70001220703125
2019-10-22,374.80999755859375
2020-01-09,376.0
2020-06-15,377.69000244140625
2019-10-25,376.7300109863281
2020-03-31,372.6300048828125
2020-06-18,368.0299987792969
2019-04-03,367.7099914550781
2018-08-22,368.3599853515625
2018-10-25,369.6000061035156
2019-01-29,368.4800109863281
2018-12-28,371.05999755859375
2018-11-26,378.3299865722656
2019-08-09,379.3900146484375
2019-07-08,378.0199890136719
2019-06-06,385.0
2019-09-10,385.80999755859375
2020-01-15,387.1099853515625
2020-04-03,387.79998779296875
2019-10-31,388.2300109863281
2020-04-06,390.3599853515625
2020-06-24,391.7799987792969
2018-11-09,394.4200134277344
2019-07-23,395.04998779296875
2019-06-21,398.07000732421875
2019-05-20,398.4100036621094
2019-04-18,403.7900085449219
2018-09-06,404.1600036621094
2018-10-08,401.4599914550781
2019-02-13,405.1400146484375
2018-12-11,409.3299865722656
2019-09-25,408.8399963378906
2020-01-21,409.7099914550781
2020-04-09,414.6300048828125
2019-11-06,408.20001220703125
2020-01-24,402.6099853515625
2020-01-27,398.6000061035156
2020-04-15,398.9200134277344
2018-12-26,400.92999267578125
2019-08-07,382.20001220703125
2019-06-04,381.010009765625
2018-09-21,383.7699890136719
2018-07-19,378.8800048828125
2018-08-20,381.79998779296875
2018-10-23,381.6099853515625
2019-05-03,383.1099853515625
2019-04-01,377.05999755859375
2019-02-28,375.7099914550781
2019-11-12,370.3500061035156
2020-01-30,367.8299865722656
2019-11-15,368.6199951171875
2020-04-21,361.4599914550781
2019-04-16,355.4200134277344
2019-03-15,356.1000061035156
2019-02-11,356.6600036621094
2019-01-10,357.8999938964844
2019-08-22,355.760009765625
2018-11-07,363.79998779296875
2018-08-03,369.82000732421875
2018-09-04,367.8999938964844
2019-06-19,372.3299865722656
2019-09-23,376.2799987792969
2019-11-18,370.489990234375
2020-02-05,373.1400146484375
2020-04-24,372.1600036621094
2019-03-29,378.5799865722656
2019-11-21,380.5899963378906
2020-04-27,381.510009765625
2020-02-11,383.57000732421875
2020-04-30,385.17999267578125
2019-05-01,387.6400146484375
2019-02-26,387.5899963378906
2019-01-25,385.42999267578125
2018-12-24,389.80999755859375
2019-09-06,390.1000061035156
2018-07-17,391.1499938964844
2018-09-19,387.67999267578125
2019-08-05,385.25
2019-10-08,383.7699890136719
2019-12-11,378.5199890136719
2019-11-27,377.92999267578125
2020-02-14,375.7300109863281
2020-05-06,373.1499938964844
2019-01-08,370.8500061035156
2018-12-07,371.2099914550781
2019-08-20,376.79998779296875
2018-11-05,386.2200012207031
2019-07-19,387.6700134277344
2018-10-04,387.489990234375
2019-06-17,390.45001220703125
2019-05-16,388.9700012207031
2018-08-01,389.92999267578125
2019-03-13,395.8500061035156
2019-12-03,403.6300048828125
2020-02-20,403.8900146484375
2019-12-06,407.0299987792969
2020-05-12,407.20001220703125
2019-12-09,403.6700134277344
2020-02-26,404.9200134277344
2020-05-15,400.05999755859375
2019-03-28,398.0
2018-09-17,397.7699890136719
2018-08-16,400.989990234375
2018-10-19,385.3900146484375
2019-04-29,390.5400085449219
2019-01-23,389.1099853515625
2019-09-04,385.5299987792969
2018-11-20,381.7099914550781
2019-07-02,375.6000061035156
2019-05-31,366.989990234375
2019-12-12,375.17999267578125
2020-05-18,376.57000732421875
2019-09-27,382.29998779296875
2020-03-03,384.739990234375
2020-05-21,377.989990234375
2019-05-14,381.2699890136719
2018-08-31,374.3699951171875
2018-07-30,379.0
2018-10-02,382.6600036621094
2019-04-12,387.57000732421875
2019-03-11,389.8500061035156
2019-02-07,388.739990234375
2019-07-17,386.5
2019-09-19,383.2099914550781
2019-10-21,380.8699951171875
2019-12-18,382.2900085449219
2020-03-06,385.3999938964844
2019-10-03,390.010009765625
2020-03-09,388.0400085449219
2020-05-27,385.6300048828125
2019-12-24,389.1300048828125
2020-03-12,399.45001220703125
2018-12-20,403.75
2019-08-01,403.0
2018-08-14,409.1700134277344
2018-07-13,408.8500061035156
2018-10-17,407.489990234375
2019-05-29,394.6600036621094
2019-03-26,391.5299987792969
2019-02-22,391.7699890136719
2019-10-04,395.5899963378906
2019-11-05,396.8299865722656
2019-12-27,403.5
2020-06-02,403.6499938964844
2019-12-30,404.1700134277344
2020-03-18,396.05999755859375
2020-06-05,397.989990234375
2019-07-15,399.5
2018-12-03,400.239990234375
2019-06-13,402.57000732421875
2019-01-04,399.4200134277344
2018-08-29,391.79998779296875
2019-02-05,390.8800048828125
2018-11-01,392.3800048828125
2019-08-16,390.42999267578125
2019-04-10,396.8399963378906
2019-09-17,399.489990234375
2019-10-15,405.75
2020-01-02,402.7799987792969
2020-06-08,405.32000732421875
2019-10-18,410.1000061035156
2020-03-24,409.6700134277344
2020-06-11,404.9700012207031
2020-01-08,407.3999938964844
2019-04-25,405.05999755859375
2019-07-30,402.04998779296875
2019-02-20,442.1499938964844
2018-07-11,446.7799987792969
2018-09-13,445.1400146484375
2018-10-15,440.8800048828125
2019-06-28,438.6199951171875
2018-12-18,437.6600036621094
2018-11-16,440.07000732421875
2019-10-02,439.7099914550781
2020-03-27,439.8599853515625
2020-01-10,441.9800109863281
2019-10-24,444.3999938964844
2020-03-30,441.57000732421875
2020-06-17,440.8500061035156
2020-01-14,442.32000732421875
2020-04-02,443.30999755859375
2019-01-02,443.8299865722656
2019-08-14,445.3699951171875
2018-10-30,454.30999755859375
2019-06-11,453.989990234375
2019-05-10,447.6700134277344
2019-04-08,441.3500061035156
2018-08-27,438.4599914550781
2018-07-26,441.1199951171875
2018-09-28,443.44000244140625
2019-03-07,446.739990234375
2019-10-30,447.70001220703125
2020-01-17,447.45001220703125
2020-06-23,444.8800048828125
2020-04-08,443.6499938964844
2020-06-26,443.1499938964844
2019-03-22,447.2099914550781
2019-01-17,444.30999755859375
2019-08-29,448.1000061035156
2018-11-14,444.79998779296875
2019-06-26,448.5299987792969
2018-09-11,442.55999755859375
2018-07-09,445.82000732421875
2018-08-10,446.3800048828125
2019-04-23,444.29998779296875
2019-09-30,444.1600036621094
2020-01-23,446.3999938964844
2019-11-08,442.5
2020-04-14,439.8399963378906
2019-11-11,442.0400085449219
2020-01-29,441.0
2020-04-17,439.260009765625
2018-07-24,440.1700134277344
2018-09-26,439.05999755859375
2019-05-08,439.2200012207031
2019-03-05,437.0299987792969
2019-02-01,434.510009765625
2018-12-31,437.57000732421875
2018-11-29,439.5400085449219
2019-08-12,438.3900146484375
2019-07-11,437.8399963378906
2019-09-13,438.7900085449219
2019-11-14,440.3399963378906
2020-04-20,443.989990234375
2020-02-04,442.79998779296875
2020-04-23,446.8299865722656
2018-12-14,443.8599853515625
2019-08-27,436.9100036621094
2018-08-08,439.1199951171875
2018-10-11,428.8500061035156
2018-11-12,429.8399963378906
2019-07-26,429.5299987792969
2019-06-24,420.7900085449219
2019-05-23,417.95001220703125
2019-03-20,412.07000732421875
2019-01-15,415.9599914550781
2019-11-20,421.7099914550781
2020-02-07,412.489990234375
2020-02-10,397.489990234375
2020-04-29,392.0
2019-11-26,394.3299865722656
2020-02-13,393.260009765625
2019-01-30,396.2300109863281
2018-08-23,396.010009765625
2018-09-24,399.3599853515625
2018-11-27,398.1099853515625
2018-10-26,395.7200012207031
2019-07-09,394.2099914550781
2019-06-07,391.2900085449219
2019-05-06,390.8999938964844
2019-04-04,384.2099914550781
2019-09-11,380.92999267578125
2019-11-29,372.5
2020-05-05,378.3900146484375
2019-12-02,380.4800109863281
2020-02-19,377.5
2020-05-08,371.94000244140625
2019-05-21,369.57000732421875
2019-03-18,380.0
2018-09-07,394.54998779296875
2018-08-06,387.4700012207031
2018-10-09,361.6600036621094
2019-02-14,354.9200134277344
2018-12-12,336.0
2019-07-24,331.2900085449219
2019-09-26,312.4800109863281
2019-10-28,306.32000732421875
2019-12-05,291.5299987792969
2020-05-11,270.8399963378906
2019-07-03,294.989990234375
2020-02-25,314.739990234375
2020-05-14,329.0
2020-02-28,325.5199890136719
2019-08-08,320.8500061035156
2019-06-05,313.6099853515625
2018-07-20,300.9700012207031
2018-08-21,303.94000244140625
2018-10-24,302.9700012207031
2019-04-02,337.79998779296875
2019-03-01,348.9700012207031
2019-01-28,353.8599853515625
2018-12-27,351.9599914550781
2019-09-09,348.94000244140625
2020-03-02,362.94000244140625
2020-05-20,356.0
2019-12-17,374.94000244140625
2020-03-05,385.54998779296875
2019-02-12,376.54998779296875
2019-01-11,373.54998779296875
2018-12-10,371.0
2019-08-23,389.5899963378906
2018-11-08,390.0400085449219
2019-07-22,394.6499938964844
2019-06-20,399.989990234375
2018-09-05,394.5
2019-04-17,389.5199890136719
2019-09-24,382.3299865722656
2019-12-20,388.7900085449219
2020-05-26,395.4100036621094
2019-04-30,402.95001220703125
2019-12-23,407.0
2020-03-11,405.3500061035156
2020-05-29,402.2099914550781
2019-12-26,400.94000244140625
2020-06-01,398.9700012207031
2019-05-02,398.92999267578125
2019-02-27,408.1700134277344
2018-11-23,423.30999755859375
2019-08-06,417.0
2018-07-18,413.9200134277344
2018-09-20,411.3699951171875
2018-10-22,405.3999938964844
2019-07-05,416.19000244140625
2019-06-03,416.2900085449219
2019-10-09,417.7900085449219
2019-10-11,418.8999938964844
2020-03-17,422.760009765625
2020-06-04,422.5
2019-10-14,425.82000732421875
2020-03-20,421.7200012207031
2018-11-06,423.6499938964844
2019-06-18,425.4599914550781
2019-05-17,424.0
2019-04-15,423.80999755859375
2019-03-14,418.1700134277344
2019-01-09,415.6099853515625
2018-08-02,418.3800048828125
2018-10-05,428.8999938964844
2019-08-21,432.0
2019-10-17,427.3299865722656
2020-03-23,430.7300109863281
2020-06-10,432.29998779296875
2019-02-25,434.3699951171875
2020-01-07,428.8599853515625
2020-03-26,417.9700012207031
2019-10-23,424.42999267578125
