Dates,CVX
2019-05-09,108.09290313720703
2018-07-25,108.23332214355469
2018-09-27,108.53287506103516
2018-10-29,106.55768585205078
2019-10-16,105.26583862304688
2019-12-16,102.72896575927734
2020-03-04,100.94100189208984
2020-05-22,98.27308654785156
2019-10-01,97.5522689819336
2019-12-19,94.5379867553711
2018-09-10,100.52911376953125
2019-05-24,102.33580017089844
2018-08-09,101.70861053466797
2019-04-22,101.83966827392578
2019-03-21,103.6182861328125
2019-01-16,101.63372802734375
2019-08-28,103.73997497558594
2018-11-13,105.0879898071289
2018-10-12,104.62928771972656
2019-06-25,106.033447265625
2020-03-10,106.20195007324219
2020-05-28,105.35009765625
2019-10-07,104.58247375488281
2020-03-13,104.9569320678711
2019-10-10,104.28292846679688
2020-03-16,104.80714416503906
2020-06-03,107.06317901611328
2018-11-28,105.16287231445312
2018-09-25,104.27356719970703
2018-07-23,106.25812530517578
2018-08-24,105.98664093017578
2019-07-10,105.00373077392578
2019-05-07,104.68545532226562
2019-04-05,105.79007720947266
2019-03-04,107.32527923583984
2019-01-31,110.80763244628906
2019-09-12,112.09010314941406
2019-12-31,111.84672546386719
2020-03-19,111.28504943847656
2020-01-03,110.67657470703125
2020-06-09,110.06809997558594
2019-02-15,109.47834777832031
2019-01-14,111.13525390625
2018-07-06,111.93096160888672
2018-08-07,111.72293853759766
2018-10-10,112.84811401367188
2018-12-13,112.81029510498047
2019-08-26,113.72744750976562
2019-07-25,112.64955139160156
2019-05-22,112.88593292236328
2019-03-19,113.10342407226562
2020-01-06,113.4059829711914
2020-03-25,113.5383529663086
2020-06-12,113.06558990478516
2019-10-22,115.38211059570312
2020-01-09,115.46721649169922
2020-06-15,116.57347106933594
2019-10-25,116.80039978027344
2020-03-31,115.2970199584961
2020-06-18,114.99445343017578
2019-04-03,116.885498046875
2018-08-22,117.1502456665039
2018-10-25,117.8782958984375
2019-01-29,117.8121109008789
2018-12-28,118.48342895507812
2018-11-26,119.02237701416016
2019-08-09,118.45507049560547
2019-07-08,117.89720916748047
2019-06-06,119.00347137451172
2019-09-10,116.38436889648438
2020-01-15,116.19526672363281
2020-04-03,117.3676986694336
2019-10-31,116.1007080078125
2020-04-06,116.31818389892578
2020-06-24,116.46947479248047
2018-11-09,118.13359069824219
2019-07-23,118.12413024902344
2019-06-21,117.14079284667969
2019-05-20,118.00121307373047
2019-04-18,119.53296661376953
2018-09-06,119.77880096435547
2018-10-08,118.7009048461914
2019-02-13,118.65361785888672
2018-12-11,119.12638092041016
2019-09-25,113.23579406738281
2020-01-21,113.59507751464844
2020-04-09,114.56896209716797
2019-11-06,113.71798706054688
2020-01-24,113.33032989501953
2020-01-27,115.25920104980469
2020-04-15,115.3726577758789
2018-12-26,111.83641052246094
2019-08-07,111.47710418701172
2019-06-04,110.7206802368164
2018-09-21,111.30691528320312
2018-07-19,113.5194320678711
2018-08-20,111.39200592041016
2018-10-23,110.03990936279297
2019-05-03,110.88142395019531
2019-04-01,111.94987487792969
2019-02-28,111.82695007324219
2019-11-12,111.0988998413086
2020-01-30,114.58788299560547
2019-11-15,115.34429931640625
2020-04-21,113.87874603271484
2019-04-16,115.01336669921875
2019-03-15,115.48612976074219
2019-02-11,115.34291076660156
2019-01-10,115.07554626464844
2019-08-22,115.38108825683594
2018-11-07,115.85850524902344
2018-08-03,115.123291015625
2018-09-04,112.54527282714844
2019-06-19,113.34732055664062
2019-09-23,112.96538543701172
2019-11-18,111.49494934082031
2020-02-05,110.1677474975586
2020-04-24,108.70686340332031
2019-03-29,110.75018310546875
2019-11-21,112.00101470947266
2020-04-27,112.335205078125
2020-02-11,115.22831726074219
2020-04-30,115.99217987060547
2019-05-01,116.76558685302734
2019-02-26,115.69618225097656
2019-01-25,114.76045227050781
2018-12-24,115.44793701171875
2019-09-06,115.35244750976562
2018-07-17,115.90625
2018-09-19,117.37667083740234
2019-08-05,117.33848571777344
2019-10-08,118.66569519042969
2019-12-11,119.28633117675781
2019-11-27,119.26722717285156
2020-02-14,118.05460357666016
2020-05-06,118.33150482177734
2019-01-08,117.54854583740234
2018-12-07,118.81847381591797
2019-08-20,119.20039367675781
2018-11-05,117.37667083740234
2019-07-19,117.77770233154297
2018-10-04,117.95912170410156
2019-06-17,118.01641082763672
2019-05-16,117.77770233154297
2018-08-01,119.77330017089844
2019-03-13,119.76374816894531
2019-12-03,120.28890228271484
2020-02-20,120.04064178466797
2019-12-06,119.12400817871094
2020-05-12,118.53202056884766
2019-12-09,119.04762268066406
2020-02-26,119.391357421875
2020-05-15,119.64915466308594
2019-03-28,120.13612365722656
2018-09-17,120.8236083984375
2018-08-16,119.95470428466797
2018-10-19,118.13099670410156
2019-04-29,118.61795806884766
2019-01-23,118.72298431396484
2019-09-04,117.54854583740234
2018-11-20,115.28561401367188
2019-07-02,115.27606201171875
2019-05-31,113.37596130371094
2019-12-12,113.98704528808594
2020-05-18,113.71969604492188
2019-09-27,117.66313171386719
2020-03-03,116.88971710205078
2020-05-21,116.05902862548828
2019-05-14,116.86106872558594
2018-08-31,112.42112731933594
2018-07-30,111.66682434082031
2018-10-02,111.71505737304688
2019-04-12,113.16201782226562
2019-03-11,112.02373504638672
2019-02-07,113.71185302734375
2019-07-17,113.56717681884766
2019-09-19,111.10733032226562
2019-10-21,111.64752197265625
2019-12-18,111.7343521118164
2020-03-06,112.69898986816406
2019-10-03,113.36458587646484
2020-03-09,113.5575180053711
2020-05-27,112.15878295898438
2019-12-24,113.10414123535156
2020-03-12,113.48035430908203
2018-12-20,114.07843017578125
2019-08-01,115.16846466064453
2018-08-14,117.54148864746094
2018-07-13,116.99163818359375
2018-10-17,117.1266860961914
2019-05-29,117.20386505126953
2019-03-26,119.7312240600586
2019-02-22,119.50935363769531
2019-10-04,119.78909301757812
2019-11-05,119.28749084472656
2019-12-27,119.92414093017578
2020-06-02,120.483642578125
2019-12-30,119.36465454101562
2020-03-18,119.14279174804688
2020-06-05,115.91124725341797
2019-07-15,114.40640258789062
2018-12-03,114.40640258789062
2019-06-13,111.9079818725586
2019-01-04,108.31951904296875
2018-08-29,109.14911651611328
2019-02-05,109.8243637084961
2018-11-01,109.2552261352539
2019-08-16,107.76002502441406
2019-04-10,109.13946533203125
2019-09-17,110.5381851196289
2019-10-15,112.04302978515625
2020-01-02,112.07197570800781
2020-06-08,112.19737243652344
2019-10-18,111.03981018066406
2020-03-24,111.27130889892578
2020-06-11,110.68289184570312
2020-01-08,112.48677062988281
2019-04-25,113.63469696044922
2019-07-30,113.80833435058594
2019-02-20,113.42247009277344
2018-07-11,114.47393035888672
2018-09-13,114.2906494140625
2018-10-15,113.95301818847656
2019-06-28,112.24561309814453
2018-12-18,112.03338623046875
2018-11-16,112.10090637207031
2019-10-02,117.27139282226562
2020-03-27,117.62830352783203
2020-01-10,115.66044616699219
2019-10-24,117.58007049560547
2020-03-30,116.65402221679688
2020-06-17,116.53826141357422
2020-01-14,116.68295288085938
2020-04-02,117.95628356933594
2019-01-02,117.64759826660156
2019-08-14,117.52095794677734
2018-10-30,115.48499298095703
2019-06-11,113.43928527832031
2019-05-10,114.30626678466797
2019-04-08,115.69930267333984
2018-08-27,115.56291961669922
2018-07-26,115.31938171386719
2018-09-28,114.74464416503906
2019-03-07,115.01740264892578
2019-10-30,114.10169982910156
2020-01-17,113.78024291992188
2020-06-23,112.89376068115234
2020-04-08,113.91661834716797
2020-06-26,113.3223876953125
2019-03-22,114.95895385742188
2019-01-17,114.2673110961914
2019-08-29,114.84204864501953
2018-11-14,113.2249755859375
2019-06-26,115.73826599121094
2018-09-11,114.91024017333984
2018-07-09,116.2740478515625
2018-08-10,115.53369903564453
2019-04-23,115.48499298095703
2019-09-30,115.07585144042969
2020-01-23,116.58577728271484
2019-11-08,117.2189712524414
2020-04-14,117.22870635986328
2019-11-11,117.48199462890625
2020-01-29,117.18975067138672
2020-04-17,116.75137329101562
2018-07-24,117.39431762695312
2018-09-26,118.29053497314453
2019-05-08,117.88139343261719
2019-03-05,117.48199462890625
2019-02-01,115.98180389404297
2018-12-31,114.65696716308594
2018-11-29,114.47188568115234
2019-08-12,113.4295425415039
2019-07-11,113.64385986328125
2019-09-13,113.29316711425781
2019-11-14,113.12755584716797
2020-04-20,113.86790466308594
2020-02-04,112.59178161621094
2020-04-23,110.3804702758789
2018-12-14,109.98106384277344
2019-08-27,110.17589569091797
2018-08-08,108.95820617675781
2018-10-11,107.53595733642578
2018-11-12,108.2470932006836
2019-07-26,107.5164794921875
2019-06-24,108.51985168457031
2019-05-23,104.36998748779297
2019-03-20,103.53221893310547
2019-01-15,104.08748626708984
2019-11-20,107.42880249023438
2020-02-07,106.65922546386719
2020-02-10,106.12345123291016
2020-04-29,106.95147705078125
2019-11-26,108.33476257324219
2020-02-13,109.14330291748047
2019-01-30,108.77312469482422
2018-08-23,108.48731994628906
2018-09-24,108.64500427246094
2018-11-27,109.13777160644531
2018-10-26,108.22122192382812
2019-07-09,107.43280792236328
2019-06-07,103.19501495361328
2019-05-06,99.25289154052734
2019-04-04,96.62152099609375
2019-09-11,92.7680892944336
2019-11-29,91.98951721191406
2020-05-05,95.19249725341797
2019-12-02,93.02433013916016
2020-02-19,97.10443115234375
2020-05-08,95.78382110595703
2019-05-21,93.94087219238281
2019-03-18,79.50283813476562
2018-09-07,83.75048065185547
2018-08-06,81.82868957519531
2018-10-09,75.15664672851562
2019-02-14,82.21304321289062
2018-12-12,68.6915512084961
2019-07-24,69.667236328125
2019-09-26,54.253517150878906
2019-10-28,56.55965805053711
2019-12-05,58.530723571777344
2020-05-11,53.43552780151367
2019-07-03,65.5871353149414
2020-02-25,68.26776885986328
2020-05-14,75.27490234375
2020-02-28,67.78486633300781
2019-08-08,70.90899658203125
2019-06-05,71.41162109375
2018-07-20,67.56804656982422
2018-08-21,75.01866912841797
2018-10-24,74.02328491210938
2019-04-02,79.22689056396484
2019-03-01,79.74921417236328
2019-01-28,84.73601531982422
2018-12-27,83.09017181396484
2019-09-09,83.6814956665039
2020-03-02,83.38583374023438
2020-05-20,81.29650115966797
2019-12-17,78.83267211914062
2020-03-05,85.9087905883789
2019-02-12,82.36087799072266
2019-01-11,80.45880126953125
2018-12-10,83.21829223632812
2019-08-23,85.54415130615234
2018-11-08,85.75110626220703
2019-07-22,88.41204071044922
2019-06-20,88.6091537475586
2018-09-05,93.25100708007812
2019-04-17,90.66890716552734
2019-09-24,88.14595031738281
2019-12-20,90.11701202392578
2020-05-26,91.54603576660156
2019-04-30,88.74712371826172
2019-12-23,91.29965209960938
2020-03-11,94.08870697021484
2020-05-29,92.01908874511719
2019-12-26,89.78192901611328
2020-06-01,87.4166488647461
2019-05-02,88.74712371826172
2019-02-27,87.87000274658203
2018-11-23,92.55000305175781
2019-08-06,89.62000274658203
2018-07-18,93.0
2018-09-20,92.04000091552734
2018-10-22,90.27999877929688
2019-07-05,93.30000305175781
2019-06-03,93.9000015258789
2019-10-09,90.87000274658203
2019-10-11,91.69999694824219
2020-03-17,92.79000091552734
2020-06-04,94.69000244140625
2019-10-14,97.18000030517578
2020-03-20,96.27999877929688
2018-11-06,100.80999755859375
2019-06-18,103.23999786376953
2019-05-17,101.52999877929688
2019-04-15,97.58000183105469
2019-03-14,89.37000274658203
2019-01-09,92.38999938964844
2018-08-02,91.2300033569336
2018-10-05,94.02999877929688
2019-08-21,91.54000091552734
2019-10-17,91.94000244140625
2020-03-23,90.62999725341797
2020-06-10,91.58999633789062
2019-02-25,91.44000244140625
2020-01-07,87.63999938964844
2020-03-26,89.20999908447266
2019-10-23,86.45999908447266
