Dates,CVX
2019-04-26,122.5999984741211
2020-04-28,118.43000030517578
2019-11-25,117.7699966430664
2020-02-12,116.94000244140625
2020-05-01,117.51000213623047
2020-05-04,117.29000091552734
2019-06-12,117.47000122070312
2019-04-09,118.13999938964844
2019-03-08,117.20999908447266
2019-02-04,113.4000015258789
2018-07-27,110.20999908447266
2018-08-28,111.58000183105469
2019-01-03,111.52999877929688
2019-08-15,108.93000030517578
2018-10-31,110.8499984741211
2019-09-16,111.6500015258789
2020-02-18,111.16999816894531
2020-05-07,114.7300033569336
2018-08-17,118.94000244140625
2019-12-04,118.9000015258789
2020-02-21,120.87000274658203
2018-12-17,119.36000061035156
2019-08-30,119.51000213623047
2018-11-15,117.38999938964844
2019-07-29,115.3499984741211
2019-06-27,115.72000122070312
2019-04-24,116.94999694824219
2018-07-10,119.05999755859375
2018-09-12,119.41999816894531
2019-02-19,116.0999984741211
2019-01-18,117.56999969482422
2020-02-24,113.5999984741211
2020-05-13,114.9800033569336
2019-12-10,115.20999908447266
2020-02-27,118.13999938964844
2019-12-13,118.8499984741211
2020-05-19,118.94000244140625
2019-03-06,120.66999816894531
2018-11-30,117.23999786376953
2019-08-13,115.91000366210938
2019-07-12,115.48999786376953
2019-06-10,114.94000244140625
2019-05-09,115.47000122070312
2018-07-25,115.62000274658203
2018-09-27,115.94000244140625
2018-10-29,113.83000183105469
2019-10-16,112.44999694824219
2019-12-16,109.73999786376953
2020-03-04,107.83000183105469
2020-05-22,104.9800033569336
2019-10-01,104.20999908447266
2019-12-19,100.98999786376953
2018-09-10,107.38999938964844
2019-05-24,109.31999969482422
2018-08-09,108.6500015258789
2019-04-22,108.79000091552734
2019-03-21,110.69000244140625
2019-01-16,108.56999969482422
2019-08-28,110.81999969482422
2018-11-13,112.26000213623047
2018-10-12,111.7699966430664
2019-06-25,113.2699966430664
2020-03-10,113.44999694824219
2020-05-28,112.54000091552734
2019-10-07,111.72000122070312
2020-03-13,112.12000274658203
2019-10-10,111.4000015258789
2020-03-16,111.95999908447266
2020-06-03,114.37000274658203
2018-11-28,112.33999633789062
2018-09-25,111.38999938964844
2018-07-23,113.51000213623047
2018-08-24,113.22000122070312
2019-07-10,112.16999816894531
2019-05-07,111.83000183105469
2019-04-05,113.01000213623047
2019-03-04,114.6500015258789
2019-01-31,118.37000274658203
2019-09-12,119.73999786376953
2019-12-31,119.4800033569336
2020-03-19,118.87999725341797
2020-01-03,118.2300033569336
2020-06-09,117.58000183105469
2019-02-15,116.94999694824219
2019-01-14,118.72000122070312
2018-07-06,119.56999969482422
2018-08-07,118.16000366210938
2018-10-10,119.3499984741211
2018-12-13,119.30999755859375
2019-08-26,120.27999877929688
2019-07-25,119.13999938964844
2019-05-22,119.38999938964844
2019-03-19,119.62000274658203
2020-01-06,119.94000244140625
2020-03-25,120.08000183105469
2020-06-12,119.58000183105469
2019-10-22,122.02999877929688
2020-01-09,122.12000274658203
2020-06-15,123.29000091552734
2019-10-25,123.52999877929688
2020-03-31,121.94000244140625
2020-06-18,121.62000274658203
2019-04-03,123.62000274658203
2018-08-22,123.9000015258789
2018-10-25,124.66999816894531
2019-01-29,124.5999984741211
2018-12-28,125.30999755859375
2018-11-26,125.87999725341797
2019-08-09,125.27999877929688
2019-07-08,124.69000244140625
2019-06-06,125.86000061035156
2019-09-10,123.08999633789062
2020-01-15,122.88999938964844
2020-04-03,124.12999725341797
2019-10-31,122.79000091552734
2020-04-06,123.0199966430664
2020-06-24,123.18000030517578
2018-11-09,124.94000244140625
2019-07-23,124.93000030517578
2019-06-21,123.88999938964844
2019-05-20,124.80000305175781
2019-04-18,126.41999816894531
2018-09-06,126.68000030517578
2018-10-08,125.54000091552734
2019-02-13,125.48999786376953
2018-12-11,125.98999786376953
2019-09-25,119.76000213623047
2020-01-21,120.13999938964844
2020-04-09,121.16999816894531
2019-11-06,120.2699966430664
2020-01-24,119.86000061035156
2020-01-27,121.9000015258789
2020-04-15,122.0199966430664
2018-12-26,118.27999877929688
2019-08-07,117.9000015258789
2019-06-04,117.0999984741211
2018-09-21,117.72000122070312
2018-07-19,120.05999755859375
2018-08-20,117.80999755859375
2018-10-23,116.37999725341797
2019-05-03,117.2699966430664
2019-04-01,118.4000015258789
2019-02-28,118.2699966430664
2019-11-12,117.5
2020-01-30,121.19000244140625
2019-11-15,121.98999786376953
2020-04-21,120.44000244140625
2019-04-16,121.63999938964844
2019-03-15,122.13999938964844
2019-02-11,120.80000305175781
2019-01-10,120.5199966430664
2019-08-22,120.83999633789062
2018-11-07,121.33999633789062
2018-08-03,120.56999969482422
2018-09-04,117.87000274658203
2019-06-19,118.70999908447266
2019-09-23,118.30999755859375
2019-11-18,116.7699966430664
2020-02-05,115.37999725341797
2020-04-24,113.8499984741211
2019-03-29,115.98999786376953
2019-11-21,117.30000305175781
2020-04-27,117.6500015258789
2020-02-11,120.68000030517578
2020-04-30,121.4800033569336
2019-05-01,122.29000091552734
2019-02-26,121.16999816894531
2019-01-25,120.19000244140625
2018-12-24,120.91000366210938
2019-09-06,120.80999755859375
2018-07-17,121.38999938964844
2018-09-19,122.93000030517578
2019-08-05,122.88999938964844
2019-10-08,124.27999877929688
2019-12-11,124.93000030517578
2019-11-27,124.91000366210938
2020-02-14,123.63999938964844
2020-05-06,123.93000030517578
2019-01-08,123.11000061035156
2018-12-07,124.44000244140625
2019-08-20,124.83999633789062
2018-11-05,122.93000030517578
2019-07-19,123.3499984741211
2018-10-04,123.54000091552734
2019-06-17,123.5999984741211
2019-05-16,123.3499984741211
2018-08-01,125.44000244140625
2019-03-13,125.43000030517578
2019-12-03,125.9800033569336
2020-02-20,125.72000122070312
2019-12-06,124.76000213623047
2020-05-12,124.13999938964844
2019-12-09,124.68000030517578
2020-02-26,125.04000091552734
2020-05-15,125.30999755859375
2019-03-28,125.81999969482422
2018-09-17,126.54000091552734
2018-08-16,125.62999725341797
2018-10-19,123.72000122070312
2019-04-29,124.2300033569336
2019-01-23,124.33999633789062
2019-09-04,123.11000061035156
2018-11-20,120.73999786376953
2019-07-02,120.7300033569336
2019-05-31,118.73999786376953
2019-12-12,119.37999725341797
2020-05-18,119.0999984741211
2019-09-27,123.2300033569336
2020-03-03,122.41999816894531
2020-05-21,121.55000305175781
2019-05-14,122.38999938964844
2018-08-31,117.73999786376953
2018-07-30,116.94999694824219
2018-10-02,115.80999755859375
2019-04-12,117.30999755859375
2019-03-11,116.12999725341797
2019-02-07,117.87999725341797
2019-07-17,117.7300033569336
2019-09-19,115.18000030517578
2019-10-21,115.73999786376953
2019-12-18,115.83000183105469
2020-03-06,116.83000183105469
2019-10-03,117.5199966430664
2020-03-09,117.72000122070312
2020-05-27,116.2699966430664
2019-12-24,117.25
2020-03-12,117.63999938964844
2018-12-20,118.26000213623047
2019-08-01,119.38999938964844
2018-08-14,121.8499984741211
2018-07-13,121.27999877929688
2018-10-17,121.41999816894531
2019-05-29,121.5
2019-03-26,124.12000274658203
2019-02-22,123.88999938964844
2019-10-04,124.18000030517578
2019-11-05,123.66000366210938
2019-12-27,124.31999969482422
2020-06-02,124.9000015258789
2019-12-30,123.73999786376953
2020-03-18,123.51000213623047
2020-06-05,120.16000366210938
2019-07-15,118.5999984741211
2018-12-03,118.5999984741211
2019-06-13,116.01000213623047
2019-01-04,112.29000091552734
2018-08-29,113.1500015258789
2019-02-05,113.8499984741211
2018-11-01,113.26000213623047
2019-08-16,111.70999908447266
2019-04-10,113.13999938964844
2019-09-17,114.58999633789062
2019-10-15,116.1500015258789
2020-01-02,116.18000030517578
2020-06-08,116.30999755859375
2019-10-18,115.11000061035156
2020-03-24,115.3499984741211
2020-06-11,114.73999786376953
2020-01-08,116.61000061035156
2019-04-25,117.80000305175781
2019-07-30,117.9800033569336
2019-02-20,117.58000183105469
2018-07-11,118.66999816894531
2018-09-13,118.4800033569336
2018-10-15,118.12999725341797
2019-06-28,116.36000061035156
2018-12-18,116.13999938964844
2018-11-16,116.20999908447266
2019-10-02,121.56999969482422
2020-03-27,121.94000244140625
2020-01-10,119.9000015258789
2019-10-24,121.88999938964844
2020-03-30,120.93000030517578
2020-06-17,120.80999755859375
2020-01-14,120.95999908447266
2020-04-02,122.27999877929688
2019-01-02,121.95999908447266
2019-08-14,120.63999938964844
2018-10-30,118.55000305175781
2019-06-11,116.44999694824219
2019-05-10,117.33999633789062
2019-04-08,118.7699966430664
2018-08-27,118.62999725341797
2018-07-26,118.37999725341797
2018-09-28,117.79000091552734
2019-03-07,118.06999969482422
2019-10-30,117.12999725341797
2020-01-17,116.80000305175781
2020-06-23,115.88999938964844
2020-04-08,116.94000244140625
2020-06-26,116.33000183105469
2019-03-22,118.01000213623047
2019-01-17,117.30000305175781
2019-08-29,117.88999938964844
2018-11-14,116.2300033569336
2019-06-26,118.80999755859375
2018-09-11,117.95999908447266
2018-07-09,119.36000061035156
2018-08-10,118.5999984741211
2019-04-23,118.55000305175781
2019-09-30,118.12999725341797
2020-01-23,119.68000030517578
2019-11-08,120.33000183105469
2020-04-14,120.33999633789062
2019-11-11,120.5999984741211
2020-01-29,120.30000305175781
2020-04-17,119.8499984741211
2018-07-24,120.51000213623047
2018-09-26,121.43000030517578
2019-05-08,121.01000213623047
2019-03-05,120.5999984741211
2019-02-01,119.05999755859375
2018-12-31,117.69999694824219
2018-11-29,117.51000213623047
2019-08-12,116.44000244140625
2019-07-11,116.66000366210938
2019-09-13,116.30000305175781
2019-11-14,116.12999725341797
2020-04-20,116.88999938964844
2020-02-04,115.58000183105469
2020-04-23,113.30999755859375
2018-12-14,112.9000015258789
2019-08-27,113.0999984741211
2018-08-08,111.8499984741211
2018-10-11,110.38999938964844
2018-11-12,111.12000274658203
2019-07-26,110.37000274658203
2019-06-24,111.4000015258789
2019-05-23,107.13999938964844
2019-03-20,106.27999877929688
2019-01-15,106.8499984741211
2019-11-20,110.27999877929688
2020-02-07,109.48999786376953
2020-02-10,108.94000244140625
2020-04-29,109.79000091552734
2019-11-26,111.20999908447266
2020-02-13,112.04000091552734
2019-01-30,111.66000366210938
2018-08-23,110.08000183105469
2018-09-24,110.23999786376953
2018-11-27,110.73999786376953
2018-10-26,109.80999755859375
2019-07-09,109.01000213623047
2019-06-07,104.70999908447266
2019-05-06,100.70999908447266
2019-04-04,98.04000091552734
2019-09-11,94.12999725341797
2019-11-29,93.33999633789062
2020-05-05,96.58999633789062
2019-12-02,94.38999938964844
2020-02-19,98.52999877929688
2020-05-08,97.19000244140625
2019-05-21,95.31999969482422
2019-03-18,80.66999816894531
2018-09-07,84.9800033569336
2018-08-06,83.02999877929688
2018-10-09,76.26000213623047
2019-02-14,83.41999816894531
2018-12-12,69.69999694824219
2019-07-24,70.69000244140625
2019-09-26,55.04999923706055
2019-10-28,57.38999938964844
2019-12-05,59.38999938964844
2020-05-11,54.220001220703125
2019-07-03,66.55000305175781
2020-02-25,69.2699966430664
2020-05-14,76.37999725341797
2020-02-28,68.77999877929688
2019-08-08,71.94999694824219
2019-06-05,72.45999908447266
2018-07-20,68.55999755859375
2018-08-21,76.12000274658203
2018-10-24,75.11000061035156
2019-04-02,80.38999938964844
2019-03-01,80.91999816894531
2019-01-28,85.9800033569336
2018-12-27,84.30999755859375
2019-09-09,84.91000366210938
2020-03-02,84.61000061035156
2020-05-20,82.48999786376953
2019-12-17,79.98999786376953
2020-03-05,87.16999816894531
2019-02-12,83.56999969482422
2019-01-11,81.63999938964844
2018-12-10,84.44000244140625
2019-08-23,86.80000305175781
2018-11-08,87.01000213623047
2019-07-22,89.70999908447266
2019-06-20,89.91000366210938
2018-09-05,94.62000274658203
2019-04-17,92.0
2019-09-24,89.44000244140625
2019-12-20,91.44000244140625
2020-05-26,92.88999938964844
2019-04-30,90.05000305175781
2019-12-23,92.63999938964844
2020-03-11,95.47000122070312
2020-05-29,93.37000274658203
2019-12-26,91.0999984741211
2020-06-01,88.69999694824219
2019-05-02,90.05000305175781
2019-02-27,89.16000366210938
2018-11-23,92.55000305175781
2019-08-06,89.62000274658203
2018-07-18,93.0
2018-09-20,92.04000091552734
2018-10-22,90.27999877929688
2019-07-05,93.30000305175781
2019-06-03,93.9000015258789
2019-10-09,90.87000274658203
2019-10-11,91.69999694824219
2020-03-17,92.79000091552734
2020-06-04,94.69000244140625
2019-10-14,97.18000030517578
2020-03-20,96.27999877929688
2018-11-06,100.80999755859375
2019-06-18,103.23999786376953
2019-05-17,101.52999877929688
2019-04-15,97.58000183105469
2019-03-14,89.37000274658203
2019-01-09,92.38999938964844
2018-08-02,91.2300033569336
2018-10-05,94.02999877929688
2019-08-21,91.54000091552734
2019-10-17,91.94000244140625
2020-03-23,90.62999725341797
2020-06-10,91.58999633789062
2019-02-25,91.44000244140625
2020-01-07,87.63999938964844
2020-03-26,89.20999908447266
2019-10-23,86.45999908447266
