Dates,COTY
2019-10-16,12917900.0
2019-12-16,10949900.0
2020-03-04,8906000.0
2020-05-22,11931000.0
2019-10-01,25801800.0
2019-12-19,4855200.0
2018-09-10,8418900.0
2019-05-24,10067500.0
2018-08-09,7396000.0
2019-04-22,6160700.0
2019-03-21,9878300.0
2019-01-16,13461300.0
2019-08-28,9136900.0
2018-11-13,10755600.0
2018-10-12,7659500.0
2019-06-25,9491300.0
2020-03-10,12387300.0
2020-05-28,11029300.0
2019-10-07,5634000.0
2020-03-13,4208300.0
2019-10-10,6264000.0
2020-03-16,6166900.0
2020-06-03,11855800.0
2018-11-28,8551600.0
2018-09-25,11039700.0
2018-07-23,14105000.0
2018-08-24,12488000.0
2019-07-10,7752400.0
2019-05-07,6943300.0
2019-04-05,5849300.0
2019-03-04,26422500.0
2019-01-31,8893900.0
2019-09-12,8152500.0
2019-12-31,10414000.0
2020-03-19,15713900.0
2020-01-03,14162400.0
2020-06-09,43495800.0
2019-02-15,21771900.0
2019-01-14,48856600.0
2018-07-06,21831800.0
2018-08-07,11313300.0
2018-10-10,9687300.0
2018-12-13,10020000.0
2019-08-26,7530100.0
2019-07-25,6734200.0
2019-05-22,12814100.0
2019-03-19,11629400.0
2020-01-06,8617600.0
2020-03-25,18683800.0
2020-06-12,7744900.0
2019-10-22,9068900.0
2020-01-09,8191800.0
2020-06-15,4688800.0
2019-10-25,5812400.0
2020-03-31,4966500.0
2020-06-18,4252400.0
2019-04-03,5618400.0
2018-08-22,7704400.0
2018-10-25,14146800.0
2019-01-29,14887500.0
2018-12-28,22118600.0
2018-11-26,31730000.0
2019-08-09,30181000.0
2019-07-08,14719600.0
2019-06-06,21122900.0
2019-09-10,22547600.0
2020-01-15,14656500.0
2020-04-03,22506500.0
2019-10-31,29888800.0
2020-04-06,36757600.0
2020-06-24,68687100.0
2018-11-09,20151100.0
2019-07-23,14645200.0
2019-06-21,10697400.0
2019-05-20,9710900.0
2019-04-18,7000400.0
2018-09-06,6393800.0
2018-10-08,7676200.0
2019-02-13,9640000.0
2018-12-11,9349300.0
2019-09-25,12208700.0
2020-01-21,20221400.0
2020-04-09,10133100.0
2019-11-06,9725300.0
2020-01-24,10248000.0
2020-01-27,3837600.0
2020-04-15,5108300.0
2018-12-26,9745300.0
2019-08-07,6640800.0
2019-06-04,11615500.0
2018-09-21,38272500.0
2018-07-19,41339900.0
2018-08-20,29102400.0
2018-10-23,10516900.0
2019-05-03,40882500.0
2019-04-01,34461000.0
2019-02-28,32157500.0
2019-11-12,27051200.0
2020-01-30,18445800.0
2019-11-15,38267500.0
2020-04-21,14440800.0
2019-04-16,18446800.0
2019-03-15,25076900.0
2019-02-11,10868100.0
2019-01-10,20666500.0
2019-08-22,9545600.0
2018-11-07,7162300.0
2018-08-03,12039900.0
2018-09-04,4440600.0
2019-06-19,3289100.0
2019-09-23,7527800.0
2019-11-18,7882800.0
2020-02-05,5733100.0
2020-04-24,6842100.0
2019-03-29,5841700.0
2019-11-21,6817600.0
2020-04-27,5455400.0
2020-02-11,5840400.0
2020-04-30,5348400.0
2019-05-01,3664300.0
2019-02-26,3770700.0
2019-01-25,3344100.0
2018-12-24,2567600.0
2019-09-06,2633900.0
2018-07-17,2952000.0
2018-09-19,2257500.0
2019-08-05,5900900.0
2019-10-08,6121900.0
2019-12-11,12942400.0
2019-11-27,5916800.0
2020-02-14,5288000.0
2020-05-06,5830000.0
2019-01-08,3222500.0
2018-12-07,6510200.0
2019-08-20,26513000.0
2018-11-05,11526500.0
2019-07-19,3231600.0
2018-10-04,7647700.0
2019-06-17,7044300.0
2019-05-16,7183300.0
2018-08-01,4358700.0
2019-03-13,4567300.0
2019-12-03,4816800.0
2020-02-20,5449500.0
2019-12-06,4325900.0
2020-05-12,2784100.0
2019-12-09,3809700.0
2020-02-26,4961100.0
2020-05-15,3705700.0
2019-03-28,3362800.0
2018-09-17,5799300.0
2018-08-16,4016300.0
2018-10-19,2896400.0
2019-04-29,2436700.0
2019-01-23,5196000.0
2019-09-04,7365800.0
2018-11-20,3997500.0
2019-07-02,3551300.0
2019-05-31,6082000.0
2019-12-12,4641100.0
2020-05-18,4454200.0
2019-09-27,3888000.0
2020-03-03,2346400.0
2020-05-21,3533800.0
2019-05-14,7266100.0
2018-08-31,6416900.0
2018-07-30,6739400.0
2018-10-02,4477000.0
2019-04-12,5991300.0
2019-03-11,8547900.0
2019-02-07,3975900.0
2019-07-17,2832800.0
2019-09-19,5153400.0
2019-10-21,2847400.0
2019-12-18,7574300.0
2020-03-06,10250400.0
2019-10-03,6189300.0
2020-03-09,5301600.0
2020-05-27,8927900.0
2019-12-24,5471100.0
2020-03-12,6802300.0
2018-12-20,4830400.0
2019-08-01,4678000.0
2018-08-14,8966600.0
2018-07-13,4523900.0
2018-10-17,3349400.0
2019-05-29,2349900.0
2019-03-26,3876200.0
2019-02-22,3360200.0
2019-10-04,2463700.0
2019-11-05,3376800.0
2019-12-27,6199100.0
2020-06-02,2709200.0
2019-12-30,2718600.0
2020-03-18,1911700.0
2020-06-05,2379500.0
2019-07-15,2322500.0
2018-12-03,3350300.0
2019-06-13,5203400.0
2019-01-04,3120200.0
2018-08-29,1915600.0
2019-02-05,1877600.0
2018-11-01,2032000.0
2019-08-16,2064500.0
2019-04-10,2641300.0
2019-09-17,2557700.0
2019-10-15,3507400.0
2020-01-02,2830700.0
2020-06-08,3009300.0
2019-10-18,3470200.0
2020-03-24,1807400.0
2020-06-11,3163900.0
2020-01-08,17740300.0
2019-04-25,6830500.0
2019-07-30,4051800.0
2019-02-20,2768000.0
2018-07-11,2948800.0
2018-09-13,3197600.0
2018-10-15,3116200.0
2019-06-28,3351100.0
2018-12-18,3592200.0
2018-11-16,4230600.0
2019-10-02,5232400.0
2020-03-27,6338100.0
2020-01-10,24250600.0
2019-10-24,7531800.0
2020-03-30,5381400.0
2020-06-17,3912100.0
2020-01-14,4474600.0
2020-04-02,3845000.0
2019-01-02,3805800.0
2019-08-14,2993800.0
2018-10-30,8032500.0
2019-06-11,4538700.0
2019-05-10,4477800.0
2019-04-08,10547800.0
2018-08-27,3587100.0
2018-07-26,5908200.0
2018-09-28,5579200.0
2019-03-07,2669700.0
2019-10-30,1281600.0
2020-01-17,3340800.0
2020-06-23,5462600.0
2020-04-08,4540200.0
2020-06-26,4229500.0
2019-03-22,2931100.0
2019-01-17,2162300.0
2019-08-29,3788300.0
2018-11-14,4409100.0
2019-06-26,5728100.0
2018-09-11,6534800.0
2018-07-09,9334100.0
2018-08-10,6654700.0
2019-04-23,4332200.0
2019-09-30,5541100.0
2020-01-23,15326300.0
2019-11-08,3354500.0
2020-04-14,1151600.0
2019-11-11,1975800.0
2020-01-29,2466000.0
2020-04-17,3034300.0
2018-07-24,2297400.0
2018-09-26,3705200.0
2019-05-08,4053300.0
2019-03-05,3366600.0
2019-02-01,3058400.0
2018-12-31,4854700.0
2018-11-29,4183900.0
2019-08-12,2565800.0
2019-07-11,5596000.0
2019-09-13,13196200.0
2019-11-14,6732000.0
2020-04-20,2728500.0
2020-02-04,3569100.0
2020-04-23,3955700.0
2018-12-14,3861500.0
2019-08-27,4249400.0
2018-08-08,5452500.0
2018-10-11,11767300.0
2018-11-12,4875700.0
2019-07-26,4743200.0
2019-06-24,4413400.0
2019-05-23,5342300.0
2019-03-20,4098800.0
2019-01-15,4904600.0
2019-11-20,17843200.0
2020-02-07,5382900.0
2020-02-10,6376000.0
2020-04-29,3822600.0
2019-11-26,2996900.0
2020-02-13,4094500.0
2019-01-30,4028000.0
2018-08-23,2522400.0
2018-09-24,3235600.0
2018-11-27,3700500.0
2018-10-26,4116800.0
2019-07-09,2964000.0
2019-06-07,4718600.0
2019-05-06,7090300.0
2019-04-04,7424200.0
2019-09-11,6937200.0
2019-11-29,9857500.0
2020-05-05,7867900.0
2019-12-02,6919000.0
2020-02-19,4245900.0
2020-05-08,6172100.0
2019-05-21,5324900.0
2019-03-18,3691300.0
2018-09-07,4641300.0
2018-08-06,7693800.0
2018-10-09,7080500.0
2019-02-14,10497900.0
2018-12-12,8499300.0
2019-07-24,11207600.0
2019-09-26,15539000.0
2019-10-28,14953400.0
2019-12-05,15650300.0
2020-05-11,10417100.0
2019-07-03,11382000.0
2020-02-25,9569000.0
2020-05-14,14299000.0
2020-02-28,8175300.0
2019-08-08,7549000.0
2019-06-05,6877000.0
2018-07-20,9980800.0
2018-08-21,9251300.0
2018-10-24,5974300.0
2019-04-02,5940800.0
2019-03-01,9645700.0
2019-01-28,6209200.0
2018-12-27,7429200.0
2019-09-09,4390100.0
2020-03-02,5688900.0
2020-05-20,4693000.0
2019-12-17,3805600.0
2020-03-05,4893500.0
2019-02-12,4538600.0
2019-01-11,4115600.0
2018-12-10,3506100.0
2019-08-23,4615400.0
2018-11-08,12160800.0
2019-07-22,15681400.0
2019-06-20,21306600.0
2018-09-05,31573500.0
2019-04-17,9424100.0
2019-09-24,6178500.0
2019-12-20,12285700.0
2020-05-26,8258500.0
2019-04-30,5103000.0
2019-12-23,7335000.0
2020-03-11,10291700.0
2020-05-29,22850700.0
2019-12-26,15458600.0
2020-06-01,27807900.0
2019-05-02,21991600.0
2019-02-27,19394400.0
2018-11-23,20719000.0
2019-08-06,19093100.0
2018-07-18,21103700.0
2018-09-20,21849000.0
2018-10-22,31253500.0
2019-07-05,27981200.0
2019-06-03,29151000.0
2019-10-09,30826300.0
2019-10-11,60534400.0
2020-03-17,55033100.0
2020-06-04,32397400.0
2019-10-14,48809200.0
2020-03-20,45210400.0
2018-11-06,32694100.0
2019-06-18,42058300.0
2019-05-17,29785100.0
2019-04-15,28322600.0
2019-03-14,21340700.0
2019-01-09,17187300.0
2018-08-02,26151700.0
2018-10-05,16197600.0
2019-08-21,12933300.0
2019-10-17,10967200.0
2020-03-23,22142000.0
2020-06-10,12966700.0
2019-02-25,15524400.0
2020-01-07,13774300.0
2020-03-26,10389400.0
2019-10-23,11821600.0
