Dates,COTY
2019-05-28,11.035311698913574
2019-04-26,10.699496269226074
2020-04-28,10.382335662841797
2019-11-25,10.28905200958252
2020-02-12,10.354351043701172
2020-05-01,10.466289520263672
2020-05-04,10.456961631774902
2019-06-12,10.111817359924316
2019-04-09,9.822639465332031
2019-03-08,9.84129810333252
2019-02-04,9.859953880310059
2018-07-27,9.654733657836914
2018-08-28,9.673388481140137
2019-01-03,9.290929794311523
2019-08-15,9.151007652282715
2018-10-31,9.505478858947754
2019-09-16,9.84129810333252
2020-02-18,10.205098152160645
2020-05-07,10.251739501953125
2018-08-17,10.317036628723145
2019-12-04,10.428976058959961
2020-02-21,8.078258514404297
2018-12-17,7.7424421310424805
2019-08-30,7.919679164886475
2018-11-15,8.068930625915527
2019-07-29,7.611846446990967
2019-06-27,8.115571975708008
2019-04-24,8.124900817871094
2018-07-10,8.479373931884766
2018-09-12,8.535343170166016
2019-02-19,8.050274848937988
2019-01-18,8.18087100982666
2020-02-24,8.003632545471191
2020-05-13,8.096915245056152
2019-12-10,8.031617164611816
2020-02-27,7.9476637840271
2019-12-13,8.06600284576416
2020-05-19,7.895594596862793
2019-03-06,8.018668174743652
2018-11-30,7.507441520690918
2019-08-13,7.261296272277832
2019-07-12,7.1003546714782715
2019-06-10,7.1855597496032715
2019-05-09,7.17609167098999
2018-07-25,7.337033271789551
2018-09-27,7.19502592086792
2018-10-29,6.920478820800781
2019-10-16,6.693267822265625
2019-12-16,6.7216691970825195
2020-03-04,6.5891289710998535
2020-05-22,6.134706497192383
2019-10-01,5.83175802230835
2019-12-19,5.784422397613525
2018-09-10,6.058969020843506
2019-05-24,6.002166748046875
2018-08-09,6.144173622131348
2019-04-22,6.210443496704102
2019-03-21,6.579661846160889
2019-01-16,6.428187370300293
2019-08-28,6.77847146987915
2018-11-13,7.147690773010254
2018-10-12,7.119288921356201
2019-06-25,6.967815399169922
2020-03-10,6.806873321533203
2020-05-28,6.8542094230651855
2019-10-07,6.806873321533203
2020-03-13,6.901544094085693
2019-10-10,6.8447418212890625
2020-03-16,7.034084796905518
2020-06-03,7.128756999969482
2018-11-28,6.863676071166992
2018-09-25,6.939413070678711
2018-07-23,6.626997947692871
2018-08-24,6.920478820800781
2019-07-10,6.948880672454834
2019-05-07,6.825807571411133
2019-04-05,6.835274696350098
2019-03-04,7.346500396728516
2019-01-31,7.138223171234131
2019-09-12,7.232894420623779
2019-12-31,7.39383602142334
2020-03-19,7.043551921844482
2020-01-03,6.683800220489502
2020-06-09,8.832840919494629
2019-02-15,9.145256042480469
2019-01-14,10.290781021118164
2018-07-06,10.57479476928711
2018-08-07,10.48958969116211
2018-10-10,10.451722145080566
2018-12-13,10.451722145080566
2019-08-26,10.55586051940918
2019-07-25,10.51799201965332
2019-05-22,10.669466972351074
2019-03-19,10.565327644348145
2020-01-06,10.584261894226074
2020-03-25,10.579475402832031
2020-06-12,10.531604766845703
2019-10-22,10.608197212219238
2020-01-09,10.703939437866211
2020-06-15,10.550752639770508
2019-10-25,10.512455940246582
2020-03-31,10.397564888000488
2020-06-18,10.531604766845703
2019-04-03,10.455011367797852
2018-08-22,10.426288604736328
2018-10-25,10.531604766845703
2019-01-29,10.531604766845703
2018-12-28,10.426288604736328
2018-11-26,10.790107727050781
2019-08-09,11.010313987731934
2019-07-08,10.904996871948242
2019-06-06,10.799680709838867
2019-09-10,10.742236137390137
2020-01-15,10.751810073852539
2020-04-03,10.790107727050781
2019-10-31,10.933720588684082
2020-04-06,11.010313987731934
2020-06-24,11.010313987731934
2018-11-09,10.799680709838867
2019-07-23,10.77095890045166
2019-06-21,10.713512420654297
2019-05-20,10.818830490112305
2019-04-18,10.780533790588379
2018-09-06,10.809255599975586
2018-10-08,10.73266315460205
2019-02-13,10.694365501403809
2018-12-11,10.703939437866211
2019-09-25,10.723088264465332
2020-01-21,10.713512420654297
2020-04-09,10.703939437866211
2019-11-06,10.77095890045166
2020-01-24,10.780533790588379
2020-01-27,10.742236137390137
2020-04-15,10.742236137390137
2018-12-26,10.64649486541748
2019-08-07,10.627346992492676
2019-06-04,10.780533790588379
2018-09-21,10.397564888000488
2018-07-19,10.359268188476562
2018-08-20,10.37841796875
2018-10-23,10.37841796875
2019-05-03,10.991164207458496
2019-04-01,11.623061180114746
2019-02-28,11.728378295898438
2019-11-12,11.086907386779785
2020-01-30,11.077332496643066
2019-11-15,11.23051929473877
2020-04-21,11.23051929473877
2019-04-16,11.603913307189941
2019-03-15,12.724092483520508
2019-02-11,12.67622184753418
2019-01-10,12.925150871276855
2019-08-22,12.925150871276855
2018-11-07,12.934725761413574
2018-08-03,12.561331748962402
2018-09-04,12.5517578125
2019-06-19,12.523035049438477
2019-09-23,12.456015586853027
2019-11-18,12.082623481750488
2020-02-05,12.034750938415527
2020-04-24,11.814544677734375
2019-03-29,12.044325828552246
2019-11-21,12.475163459777832
2020-04-27,12.634668350219727
2020-02-11,13.060013771057129
2020-04-30,13.069680213928223
2019-05-01,13.060013771057129
2019-02-26,12.9536771774292
2019-01-25,12.905342102050781
2018-12-24,13.224350929260254
2019-09-06,13.127680778503418
2018-07-17,13.156682014465332
2018-09-19,13.272685050964355
2019-08-05,13.021345138549805
2019-10-08,13.040678024291992
2019-12-11,12.644335746765137
2019-11-27,12.566999435424805
2020-02-14,12.75067138671875
2020-05-06,12.683002471923828
2019-01-08,12.712002754211426
2018-12-07,12.9536771774292
2019-08-20,11.203964233398438
2018-11-05,11.31029987335205
2019-07-19,11.281299591064453
2018-10-04,11.16529655456543
2019-06-17,11.068626403808594
2019-05-16,11.039626121520996
2018-08-01,10.923623085021973
2019-03-13,10.865621566772461
2019-12-03,10.749618530273438
2020-02-20,10.739951133728027
2019-12-06,10.768952369689941
2020-05-12,10.681949615478516
2019-12-09,10.681949615478516
2020-02-26,10.70128345489502
2020-05-15,10.59494686126709
2019-03-28,10.575613021850586
2018-09-17,10.643282890319824
2018-08-16,10.633615493774414
2018-10-19,10.73028564453125
2019-04-29,10.633615493774414
2019-01-23,10.817285537719727
2019-09-04,10.546612739562988
2018-11-20,10.51761245727539
2019-07-02,10.343607902526855
2019-05-31,9.81192684173584
2019-12-12,9.947263717651367
2020-05-18,10.092267990112305
2019-09-27,10.072933197021484
2020-03-03,10.024599075317383
2020-05-21,9.512251853942871
2019-05-14,9.347914695739746
2018-08-31,9.222244262695312
2018-07-30,8.7098970413208
2018-10-02,8.80656623840332
2019-04-12,8.883901596069336
2019-03-11,8.516559600830078
2019-02-07,8.555227279663086
2019-07-17,8.622895240783691
2019-09-19,8.390889167785645
2019-10-21,8.45855712890625
2019-12-18,8.506893157958984
2020-03-06,9.019238471984863
2019-10-03,9.038573265075684
2020-03-09,9.231911659240723
2020-05-27,8.80656623840332
2019-12-24,9.077240943908691
2020-03-12,9.579920768737793
2018-12-20,9.809995651245117
2019-08-01,10.054756164550781
2018-08-14,10.358259201049805
2018-07-13,10.514904975891113
2018-10-17,10.358259201049805
2019-05-29,10.436582565307617
2019-03-26,10.622600555419922
2019-02-22,10.338678359985352
2019-10-04,10.270145416259766
2019-11-05,10.054756164550781
2019-12-27,9.956851959228516
2020-06-02,10.13308048248291
2019-12-30,10.20161247253418
2020-03-18,10.270145416259766
2020-06-05,10.142868995666504
2019-07-15,10.309306144714355
2018-12-03,10.289726257324219
2019-06-13,10.377840042114258
2019-01-04,9.839366912841797
2018-08-29,10.025384902954102
2019-02-05,10.113497734069824
2018-11-01,10.123289108276367
2019-08-16,9.966643333435059
2019-04-10,9.858946800231934
2019-09-17,9.858946800231934
2019-10-15,10.348467826843262
2020-01-02,10.426791191101074
2020-06-08,10.162450790405273
2019-10-18,10.084127426147461
2020-03-24,9.986223220825195
2020-06-11,9.907899856567383
2020-01-08,11.239395141601562
2019-04-25,11.660383224487305
2019-07-30,11.650593757629395
2019-02-20,11.533108711242676
2018-07-11,11.513528823852539
2018-09-13,11.542899131774902
2018-10-15,11.425414085388184
2019-06-28,11.386252403259277
2018-12-18,11.444994926452637
2018-11-16,11.425414085388184
2019-10-02,11.2100248336792
2020-03-27,11.219815254211426
2020-01-10,12.74712085723877
2019-10-24,12.7275390625
2020-03-30,12.570892333984375
2020-06-17,12.159695625305176
2020-01-14,12.149904251098633
2020-04-02,11.983468055725098
2019-01-02,11.954096794128418
2019-08-14,11.780991554260254
2018-10-30,12.087634086608887
2019-06-11,11.84034252166748
2019-05-10,11.820558547973633
2019-04-08,11.72164249420166
2018-08-27,11.405108451843262
2018-07-26,11.3556489944458
2018-09-28,11.414999961853027
2019-03-07,11.424891471862793
2019-10-30,11.414999961853027
2020-01-17,11.454566955566406
2020-06-23,11.474349975585938
2020-04-08,11.454566955566406
2020-06-26,11.642509460449219
2019-03-22,11.741425514221191
2019-01-17,11.691967010498047
2019-08-29,11.494132995605469
2018-11-14,11.444674491882324
2019-06-26,11.543591499328613
2018-09-11,10.959982872009277
2018-07-09,10.890741348266602
2018-08-10,11.029224395751953
2019-04-23,11.068790435791016
2019-09-30,11.345758438110352
2020-01-23,11.3556489944458
2019-11-08,10.890741348266602
2020-04-14,10.82149887084961
2019-11-11,10.811607360839844
2020-01-29,10.851174354553223
2020-04-17,10.930307388305664
2018-07-24,11.128141403198242
2018-09-26,10.930307388305664
2019-05-08,10.940199851989746
2019-03-05,10.732474327087402
2019-02-01,10.603882789611816
2018-12-31,10.406048774719238
2018-11-29,10.633557319641113
2019-08-12,10.485182762145996
2019-07-11,10.346698760986328
2019-09-13,10.584098815917969
2019-11-14,11.246841430664062
2020-04-20,11.306191444396973
2020-02-04,10.910524368286133
2020-04-23,10.742364883422852
2018-12-14,10.653341293334961
2019-08-27,10.593990325927734
2018-08-08,10.42583179473877
2018-10-11,10.099406242370605
2018-11-12,10.38626480102539
2019-07-26,10.356590270996094
2019-06-24,10.168647766113281
2019-05-23,10.14886474609375
2019-03-20,10.445615768432617
2019-01-15,10.524748802185059
2019-11-20,12.048068046569824
2020-02-07,11.9590425491333
2020-02-10,11.89969253540039
2020-04-29,11.84034252166748
2019-11-26,11.820558547973633
2020-02-13,11.682075500488281
2019-01-30,11.414999961853027
2018-08-23,11.40999984741211
2018-09-24,11.539999961853027
2018-11-27,11.489999771118164
2018-10-26,11.420000076293945
2019-07-09,11.239999771118164
2019-06-07,10.699999809265137
2019-05-06,10.449999809265137
2019-04-04,10.029999732971191
2019-09-11,9.670000076293945
2019-11-29,9.229999542236328
2020-05-05,9.300000190734863
2019-12-02,8.859999656677246
2020-02-19,9.199999809265137
2020-05-08,8.90999984741211
2019-05-21,8.600000381469727
2019-03-18,7.670000076293945
2018-09-07,8.010000228881836
2018-08-06,7.440000057220459
2018-10-09,6.300000190734863
2019-02-14,7.769999980926514
2018-12-12,5.920000076293945
2019-07-24,5.449999809265137
2019-09-26,3.740000009536743
2019-10-28,4.019999980926514
2019-12-05,4.480000019073486
2020-05-11,5.150000095367432
2019-07-03,5.099999904632568
2020-02-25,5.380000114440918
2020-05-14,6.679999828338623
2020-02-28,6.309999942779541
2019-08-08,5.409999847412109
2019-06-05,5.159999847412109
2018-07-20,4.460000038146973
2018-08-21,4.460000038146973
2018-10-24,4.599999904632568
2019-04-02,5.0
2019-03-01,5.559999942779541
2019-01-28,5.880000114440918
2018-12-27,6.019999980926514
2019-09-09,5.789999961853027
2020-03-02,6.289999961853027
2020-05-20,5.78000020980835
2019-12-17,5.71999979019165
2020-03-05,5.75
2019-02-12,5.679999828338623
2019-01-11,5.670000076293945
2018-12-10,5.590000152587891
2019-08-23,5.929999828338623
2018-11-08,6.269999980926514
2019-07-22,5.440000057220459
2019-06-20,5.809999942779541
2018-09-05,5.460000038146973
2019-04-17,5.449999809265137
2019-09-24,5.179999828338623
2019-12-20,5.329999923706055
2020-05-26,5.230000019073486
2019-04-30,4.889999866485596
2019-12-23,4.929999828338623
2020-03-11,5.199999809265137
2020-05-29,4.78000020980835
2019-12-26,4.329999923706055
2020-06-01,3.6600000858306885
2019-05-02,3.359999895095825
2019-02-27,3.2899999618530273
2018-11-23,3.4200000762939453
2019-08-06,3.25
2018-07-18,3.2799999713897705
2018-09-20,3.3299999237060547
2018-10-22,3.75
2019-07-05,4.28000020980835
2019-06-03,4.510000228881836
2019-10-09,4.190000057220459
2019-10-11,3.630000114440918
2020-03-17,4.389999866485596
2020-06-04,4.190000057220459
2019-10-14,4.75
2020-03-20,4.840000152587891
2018-11-06,5.079999923706055
2019-06-18,6.210000038146973
2019-05-17,5.639999866485596
2019-04-15,5.159999847412109
2019-03-14,4.579999923706055
2019-01-09,4.869999885559082
2018-08-02,4.769999980926514
2018-10-05,5.039999961853027
2019-08-21,4.840000152587891
2019-10-17,4.699999809265137
2020-03-23,4.71999979019165
2020-06-10,4.619999885559082
2019-02-25,4.650000095367432
2020-01-07,4.329999923706055
2020-03-26,4.360000133514404
2019-10-23,4.179999828338623
