Dates,COTY
2019-12-31,8.020000457763672
2020-03-19,7.920000076293945
2020-01-03,7.489999771118164
2020-06-09,9.380000114440918
2019-02-15,9.8100004196167
2019-01-14,11.359999656677246
2018-07-06,11.170000076293945
2018-08-07,11.260000228881836
2018-10-10,11.25
2018-12-13,11.109999656677246
2019-08-26,11.170000076293945
2019-07-25,11.289999961853027
2019-05-22,11.289999961853027
2019-03-19,11.3100004196167
2020-01-06,11.350000381469727
2020-03-25,11.25
2020-06-12,11.09000015258789
2019-10-22,11.119999885559082
2020-01-09,11.25
2020-06-15,11.229999542236328
2019-10-25,11.079999923706055
2020-03-31,11.050000190734863
2020-06-18,11.050000190734863
2019-04-03,11.100000381469727
2018-08-22,11.020000457763672
2018-10-25,11.109999656677246
2019-01-29,11.010000228881836
2018-12-28,11.039999961853027
2018-11-26,11.300000190734863
2019-08-09,11.5
2019-07-08,11.479999542236328
2019-06-06,11.430000305175781
2019-09-10,11.369999885559082
2020-01-15,11.289999961853027
2020-04-03,11.3100004196167
2019-10-31,11.420000076293945
2020-04-06,11.520000457763672
2020-06-24,11.510000228881836
2018-11-09,11.399999618530273
2019-07-23,11.279999732971191
2019-06-21,11.300000190734863
2019-05-20,11.319999694824219
2019-04-18,11.319999694824219
2018-09-06,11.289999961853027
2018-10-08,11.289999961853027
2019-02-13,11.239999771118164
2018-12-11,11.220000267028809
2019-09-25,11.289999961853027
2020-01-21,11.199999809265137
2020-04-09,11.229999542236328
2019-11-06,11.319999694824219
2020-01-24,11.289999961853027
2020-01-27,11.260000228881836
2020-04-15,11.289999961853027
2018-12-26,11.300000190734863
2019-08-07,11.199999809265137
2019-06-04,11.279999732971191
2018-09-21,11.020000457763672
2018-07-19,10.9399995803833
2018-08-20,10.989999771118164
2018-10-23,10.949999809265137
2019-05-03,12.720000267028809
2019-04-01,12.229999542236328
2019-02-28,12.380000114440918
2019-11-12,12.010000228881836
2020-01-30,11.789999961853027
2019-11-15,11.899999618530273
2020-04-21,11.800000190734863
2019-04-16,12.25
2019-03-15,13.289999961853027
2019-02-11,13.59000015258789
2019-01-10,14.140000343322754
2019-08-22,13.729999542236328
2018-11-07,13.699999809265137
2018-08-03,13.399999618530273
2018-09-04,13.25
2019-06-19,13.25
2019-09-23,13.369999885559082
2019-11-18,13.010000228881836
2020-02-05,12.84000015258789
2020-04-24,12.619999885559082
2019-03-29,12.609999656677246
2019-11-21,13.100000381469727
2020-04-27,13.130000114440918
2020-02-11,13.569999694824219
2020-04-30,13.739999771118164
2019-05-01,13.710000038146973
2019-02-26,13.600000381469727
2019-01-25,13.630000114440918
2018-12-24,13.699999809265137
2019-09-06,13.710000038146973
2018-07-17,13.789999961853027
2018-09-19,13.789999961853027
2019-08-05,13.819999694824219
2019-10-08,13.670000076293945
2019-12-11,13.5
2019-11-27,13.270000457763672
2020-02-14,13.319999694824219
2020-05-06,13.380000114440918
2019-01-08,13.239999771118164
2018-12-07,13.479999542236328
2019-08-20,13.539999961853027
2018-11-05,11.829999923706055
2019-07-19,11.779999732971191
2018-10-04,11.640000343322754
2019-06-17,11.520000457763672
2019-05-16,11.489999771118164
2018-08-01,11.520000457763672
2019-03-13,11.359999656677246
2019-12-03,11.34000015258789
2020-02-20,11.399999618530273
2019-12-06,11.270000457763672
2020-05-12,11.25
2019-12-09,11.119999885559082
2020-02-26,11.270000457763672
2020-05-15,11.300000190734863
2019-03-28,11.039999961853027
2018-09-17,11.039999961853027
2018-08-16,11.170000076293945
2018-10-19,11.180000305175781
2019-04-29,11.170000076293945
2019-01-23,11.380000114440918
2019-09-04,11.199999809265137
2018-11-20,11.039999961853027
2019-07-02,10.899999618530273
2019-05-31,10.619999885559082
2019-12-12,10.369999885559082
2020-05-18,10.479999542236328
2019-09-27,10.640000343322754
2020-03-03,10.449999809265137
2020-05-21,10.289999961853027
2019-05-14,9.989999771118164
2018-08-31,9.609999656677246
2018-07-30,9.609999656677246
2018-10-02,9.140000343322754
2019-04-12,9.449999809265137
2019-03-11,9.09000015258789
2019-02-07,9.0600004196167
2019-07-17,9.050000190734863
2019-09-19,8.920000076293945
2019-10-21,8.8100004196167
2019-12-18,8.859999656677246
2020-03-06,9.40999984741211
2019-10-03,9.460000038146973
2020-03-09,9.640000343322754
2020-05-27,9.600000381469727
2019-12-24,9.40999984741211
2020-03-12,9.979999542236328
2018-12-20,10.15999984741211
2019-08-01,10.300000190734863
2018-08-14,10.630000114440918
2018-07-13,10.75
2018-10-17,10.800000190734863
2019-05-29,10.729999542236328
2019-03-26,10.890000343322754
2019-02-22,10.8100004196167
2019-10-04,10.65999984741211
2019-11-05,10.470000267028809
2019-12-27,10.380000114440918
2020-06-02,10.359999656677246
2019-12-30,10.5
2020-03-18,10.550000190734863
2020-06-05,10.520000457763672
2019-07-15,10.600000381469727
2018-12-03,10.670000076293945
2019-06-13,10.630000114440918
2019-01-04,10.510000228881836
2018-08-29,10.239999771118164
2019-02-05,10.359999656677246
2018-11-01,10.529999732971191
2019-08-16,10.319999694824219
2019-04-10,10.25
2019-09-17,10.15999984741211
2019-10-15,10.65999984741211
2020-01-02,10.899999618530273
2020-06-08,10.630000114440918
2019-10-18,10.5
2020-03-24,10.390000343322754
2020-06-11,10.270000457763672
2020-01-08,11.649999618530273
2019-04-25,11.930000305175781
2019-07-30,11.970000267028809
2019-02-20,11.899999618530273
2018-07-11,11.899999618530273
2018-09-13,11.899999618530273
2018-10-15,11.829999923706055
2019-06-28,11.8100004196167
2018-12-18,11.720000267028809
2018-11-16,11.8100004196167
2019-10-02,11.819999694824219
2020-03-27,11.630000114440918
2020-01-10,13.420000076293945
2019-10-24,13.140000343322754
2020-03-30,13.0
2020-06-17,12.84000015258789
2020-01-14,12.600000381469727
2020-04-02,12.420000076293945
2019-01-02,12.369999885559082
2019-08-14,12.109999656677246
2018-10-30,12.489999771118164
2019-06-11,12.289999961853027
2019-05-10,12.069999694824219
2019-04-08,12.399999618530273
2018-08-27,11.970000267028809
2018-07-26,11.619999885559082
2018-09-28,11.859999656677246
2019-03-07,11.640000343322754
2019-10-30,11.619999885559082
2020-01-17,11.59000015258789
2020-06-23,11.630000114440918
2020-04-08,11.84000015258789
2020-06-26,11.770000457763672
2019-03-22,12.0
2019-01-17,11.880000114440918
2019-08-29,11.84000015258789
2018-11-14,11.6899995803833
2019-06-26,11.680000305175781
2018-09-11,11.5600004196167
2018-07-09,11.210000038146973
2018-08-10,11.350000381469727
2019-04-23,11.270000457763672
2019-09-30,11.5
2020-01-23,11.739999771118164
2019-11-08,11.600000381469727
2020-04-14,11.069999694824219
2019-11-11,11.069999694824219
2020-01-29,10.979999542236328
2020-04-17,11.140000343322754
2018-07-24,11.25
2018-09-26,11.460000038146973
2019-05-08,11.100000381469727
2019-03-05,11.010000228881836
2019-02-01,10.920000076293945
2018-12-31,10.729999542236328
2018-11-29,10.760000228881836
2019-08-12,10.770000457763672
2019-07-11,10.670000076293945
2019-09-13,10.729999542236328
2019-11-14,11.430000305175781
2020-04-20,11.5
2020-02-04,11.460000038146973
2020-04-23,11.039999961853027
2018-12-14,10.880000114440918
2019-08-27,10.8100004196167
2018-08-08,10.850000381469727
2018-10-11,10.520000457763672
2018-11-12,10.59000015258789
2019-07-26,10.600000381469727
2019-06-24,10.40999984741211
2019-05-23,10.390000343322754
2019-03-20,10.5600004196167
2019-01-15,10.819999694824219
2019-11-20,13.010000228881836
2020-02-07,12.479999542236328
2020-02-10,12.34000015258789
2020-04-29,12.260000228881836
2019-11-26,12.079999923706055
2020-02-13,11.970000267028809
2019-01-30,11.789999961853027
2018-08-23,11.479999542236328
2018-09-24,11.680000305175781
2018-11-27,11.779999732971191
2018-10-26,11.539999961853027
2019-07-09,11.390000343322754
2019-06-07,10.930000305175781
2019-05-06,10.760000228881836
2019-04-04,10.510000228881836
2019-09-11,10.0600004196167
2019-11-29,9.649999618530273
2020-05-05,9.3100004196167
2019-12-02,9.4399995803833
2020-02-19,9.210000038146973
2020-05-08,9.079999923706055
2019-05-21,9.100000381469727
2019-03-18,8.3100004196167
2018-09-07,8.109999656677246
2018-08-06,7.909999847412109
2018-10-09,6.989999771118164
2019-02-14,7.809999942779541
2018-12-12,7.0
2019-07-24,6.099999904632568
2019-09-26,5.050000190734863
2019-10-28,4.28000020980835
2019-12-05,4.849999904632568
2020-05-11,5.480000019073486
2019-07-03,6.019999980926514
2020-02-25,5.630000114440918
2020-05-14,7.360000133514404
2020-02-28,6.570000171661377
2019-08-08,6.230000019073486
2019-06-05,5.789999961853027
2018-07-20,4.96999979019165
2018-08-21,5.21999979019165
2018-10-24,4.659999847412109
2019-04-02,5.25
2019-03-01,6.570000171661377
2019-01-28,5.949999809265137
2018-12-27,6.349999904632568
2019-09-09,5.989999771118164
2020-03-02,6.420000076293945
2020-05-20,5.96999979019165
2019-12-17,5.75
2020-03-05,6.099999904632568
2019-02-12,5.949999809265137
2019-01-11,5.769999980926514
2018-12-10,5.920000076293945
2019-08-23,6.070000171661377
2018-11-08,6.360000133514404
2019-07-22,6.199999809265137
2019-06-20,5.880000114440918
2018-09-05,5.96999979019165
2019-04-17,5.5
2019-09-24,5.389999866485596
2019-12-20,5.420000076293945
2020-05-26,5.449999809265137
2019-04-30,5.329999923706055
2019-12-23,5.190000057220459
2020-03-11,5.300000190734863
2020-05-29,5.730000019073486
2019-12-26,4.920000076293945
2020-06-01,4.139999866485596
2019-05-02,3.7200000286102295
2019-02-27,3.4200000762939453
2018-11-23,3.569999933242798
2019-08-06,3.4700000286102295
2018-07-18,3.369999885559082
2018-09-20,3.4700000286102295
2018-10-22,3.880000114440918
2019-07-05,4.380000114440918
2019-06-03,4.659999847412109
2019-10-09,4.489999771118164
2019-10-11,4.059999942779541
2020-03-17,4.440000057220459
2020-06-04,4.630000114440918
2019-10-14,4.829999923706055
2020-03-20,5.260000228881836
2018-11-06,5.199999809265137
2019-06-18,6.269999980926514
2019-05-17,6.010000228881836
2019-04-15,5.699999809265137
2019-03-14,4.96999979019165
2019-01-09,5.090000152587891
2018-08-02,4.860000133514404
2018-10-05,5.21999979019165
2019-08-21,5.039999961853027
2019-10-17,4.929999828338623
2020-03-23,4.960000038146973
2020-06-10,4.730000019073486
2019-02-25,4.699999809265137
2020-01-07,4.590000152587891
2020-03-26,4.489999771118164
2019-10-23,4.409999847412109
