Dates,COTY
2019-12-11,13.079999923706055
2019-11-27,13.0
2020-02-14,13.1899995803833
2020-05-06,13.119999885559082
2019-01-08,13.149999618530273
2018-12-07,13.399999618530273
2019-08-20,11.59000015258789
2018-11-05,11.699999809265137
2019-07-19,11.670000076293945
2018-10-04,11.550000190734863
2019-06-17,11.449999809265137
2019-05-16,11.420000076293945
2018-08-01,11.300000190734863
2019-03-13,11.239999771118164
2019-12-03,11.119999885559082
2020-02-20,11.109999656677246
2019-12-06,11.140000343322754
2020-05-12,11.050000190734863
2019-12-09,11.050000190734863
2020-02-26,11.069999694824219
2020-05-15,10.960000038146973
2019-03-28,10.9399995803833
2018-09-17,11.010000228881836
2018-08-16,11.0
2018-10-19,11.100000381469727
2019-04-29,11.0
2019-01-23,11.1899995803833
2019-09-04,10.90999984741211
2018-11-20,10.880000114440918
2019-07-02,10.699999809265137
2019-05-31,10.149999618530273
2019-12-12,10.289999961853027
2020-05-18,10.4399995803833
2019-09-27,10.420000076293945
2020-03-03,10.369999885559082
2020-05-21,9.84000015258789
2019-05-14,9.670000076293945
2018-08-31,9.539999961853027
2018-07-30,9.010000228881836
2018-10-02,9.109999656677246
2019-04-12,9.1899995803833
2019-03-11,8.8100004196167
2019-02-07,8.850000381469727
2019-07-17,8.920000076293945
2019-09-19,8.680000305175781
2019-10-21,8.75
2019-12-18,8.800000190734863
2020-03-06,9.329999923706055
2019-10-03,9.350000381469727
2020-03-09,9.550000190734863
2020-05-27,9.109999656677246
2019-12-24,9.390000343322754
2020-03-12,9.90999984741211
2018-12-20,10.020000457763672
2019-08-01,10.270000457763672
2018-08-14,10.579999923706055
2018-07-13,10.739999771118164
2018-10-17,10.579999923706055
2019-05-29,10.65999984741211
2019-03-26,10.850000381469727
2019-02-22,10.5600004196167
2019-10-04,10.489999771118164
2019-11-05,10.270000457763672
2019-12-27,10.170000076293945
2020-06-02,10.350000381469727
2019-12-30,10.420000076293945
2020-03-18,10.489999771118164
2020-06-05,10.359999656677246
2019-07-15,10.529999732971191
2018-12-03,10.510000228881836
2019-06-13,10.600000381469727
2019-01-04,10.050000190734863
2018-08-29,10.239999771118164
2019-02-05,10.329999923706055
2018-11-01,10.34000015258789
2019-08-16,10.180000305175781
2019-04-10,10.069999694824219
2019-09-17,10.069999694824219
2019-10-15,10.569999694824219
2020-01-02,10.649999618530273
2020-06-08,10.380000114440918
2019-10-18,10.300000190734863
2020-03-24,10.199999809265137
2020-06-11,10.119999885559082
2020-01-08,11.479999542236328
2019-04-25,11.90999984741211
2019-07-30,11.899999618530273
2019-02-20,11.779999732971191
2018-07-11,11.760000228881836
2018-09-13,11.789999961853027
2018-10-15,11.670000076293945
2019-06-28,11.630000114440918
2018-12-18,11.6899995803833
2018-11-16,11.670000076293945
2019-10-02,11.449999809265137
2020-03-27,11.460000038146973
2020-01-10,13.020000457763672
2019-10-24,13.0
2020-03-30,12.84000015258789
2020-06-17,12.420000076293945
2020-01-14,12.40999984741211
2020-04-02,12.239999771118164
2019-01-02,12.210000038146973
2019-08-14,11.90999984741211
2018-10-30,12.220000267028809
2019-06-11,11.970000267028809
2019-05-10,11.949999809265137
2019-04-08,11.850000381469727
2018-08-27,11.529999732971191
2018-07-26,11.479999542236328
2018-09-28,11.539999961853027
2019-03-07,11.550000190734863
2019-10-30,11.539999961853027
2020-01-17,11.579999923706055
2020-06-23,11.600000381469727
2020-04-08,11.579999923706055
2020-06-26,11.770000457763672
2019-03-22,11.869999885559082
2019-01-17,11.819999694824219
2019-08-29,11.619999885559082
2018-11-14,11.569999694824219
2019-06-26,11.670000076293945
2018-09-11,11.079999923706055
2018-07-09,11.010000228881836
2018-08-10,11.149999618530273
2019-04-23,11.1899995803833
2019-09-30,11.470000267028809
2020-01-23,11.479999542236328
2019-11-08,11.010000228881836
2020-04-14,10.9399995803833
2019-11-11,10.930000305175781
2020-01-29,10.970000267028809
2020-04-17,11.050000190734863
2018-07-24,11.25
2018-09-26,11.050000190734863
2019-05-08,11.0600004196167
2019-03-05,10.850000381469727
2019-02-01,10.720000267028809
2018-12-31,10.520000457763672
2018-11-29,10.75
2019-08-12,10.600000381469727
2019-07-11,10.460000038146973
2019-09-13,10.699999809265137
2019-11-14,11.369999885559082
2020-04-20,11.430000305175781
2020-02-04,11.029999732971191
2020-04-23,10.859999656677246
2018-12-14,10.770000457763672
2019-08-27,10.710000038146973
2018-08-08,10.539999961853027
2018-10-11,10.210000038146973
2018-11-12,10.5
2019-07-26,10.470000267028809
2019-06-24,10.279999732971191
2019-05-23,10.260000228881836
2019-03-20,10.5600004196167
2019-01-15,10.640000343322754
2019-11-20,12.180000305175781
2020-02-07,12.09000015258789
2020-02-10,12.029999732971191
2020-04-29,11.970000267028809
2019-11-26,11.949999809265137
2020-02-13,11.8100004196167
2019-01-30,11.539999961853027
2018-08-23,11.40999984741211
2018-09-24,11.539999961853027
2018-11-27,11.489999771118164
2018-10-26,11.420000076293945
2019-07-09,11.239999771118164
2019-06-07,10.699999809265137
2019-05-06,10.449999809265137
2019-04-04,10.029999732971191
2019-09-11,9.670000076293945
2019-11-29,9.229999542236328
2020-05-05,9.300000190734863
2019-12-02,8.859999656677246
2020-02-19,9.199999809265137
2020-05-08,8.90999984741211
2019-05-21,8.600000381469727
2019-03-18,7.670000076293945
2018-09-07,8.010000228881836
2018-08-06,7.440000057220459
2018-10-09,6.300000190734863
2019-02-14,7.769999980926514
2018-12-12,5.920000076293945
2019-07-24,5.449999809265137
2019-09-26,3.740000009536743
2019-10-28,4.019999980926514
2019-12-05,4.480000019073486
2020-05-11,5.150000095367432
2019-07-03,5.099999904632568
2020-02-25,5.380000114440918
2020-05-14,6.679999828338623
2020-02-28,6.309999942779541
2019-08-08,5.409999847412109
2019-06-05,5.159999847412109
2018-07-20,4.460000038146973
2018-08-21,4.460000038146973
2018-10-24,4.599999904632568
2019-04-02,5.0
2019-03-01,5.559999942779541
2019-01-28,5.880000114440918
2018-12-27,6.019999980926514
2019-09-09,5.789999961853027
2020-03-02,6.289999961853027
2020-05-20,5.78000020980835
2019-12-17,5.71999979019165
2020-03-05,5.75
2019-02-12,5.679999828338623
2019-01-11,5.670000076293945
2018-12-10,5.590000152587891
2019-08-23,5.929999828338623
2018-11-08,6.269999980926514
2019-07-22,5.440000057220459
2019-06-20,5.809999942779541
2018-09-05,5.460000038146973
2019-04-17,5.449999809265137
2019-09-24,5.179999828338623
2019-12-20,5.329999923706055
2020-05-26,5.230000019073486
2019-04-30,4.889999866485596
2019-12-23,4.929999828338623
2020-03-11,5.199999809265137
2020-05-29,4.78000020980835
2019-12-26,4.329999923706055
2020-06-01,3.6600000858306885
2019-05-02,3.359999895095825
2019-02-27,3.2899999618530273
2018-11-23,3.4200000762939453
2019-08-06,3.25
2018-07-18,3.2799999713897705
2018-09-20,3.3299999237060547
2018-10-22,3.75
2019-07-05,4.28000020980835
2019-06-03,4.510000228881836
2019-10-09,4.190000057220459
2019-10-11,3.630000114440918
2020-03-17,4.389999866485596
2020-06-04,4.190000057220459
2019-10-14,4.75
2020-03-20,4.840000152587891
2018-11-06,5.079999923706055
2019-06-18,6.210000038146973
2019-05-17,5.639999866485596
2019-04-15,5.159999847412109
2019-03-14,4.579999923706055
2019-01-09,4.869999885559082
2018-08-02,4.769999980926514
2018-10-05,5.039999961853027
2019-08-21,4.840000152587891
2019-10-17,4.699999809265137
2020-03-23,4.71999979019165
2020-06-10,4.619999885559082
2019-02-25,4.650000095367432
2020-01-07,4.329999923706055
2020-03-26,4.360000133514404
2019-10-23,4.179999828338623
