Dates,LYV
2019-04-18,63.61000061035156
2018-09-06,63.58000183105469
2018-10-08,63.9900016784668
2019-02-13,64.70999908447266
2018-12-11,65.06999969482422
2019-09-25,64.69999694824219
2020-01-21,65.1500015258789
2020-04-09,65.61000061035156
2019-11-06,65.20999908447266
2020-01-24,65.41999816894531
2020-01-27,65.76000213623047
2020-04-15,66.66999816894531
2018-12-26,66.66999816894531
2019-08-07,66.13999938964844
2019-06-04,66.58999633789062
2018-09-21,66.80000305175781
2018-07-19,66.18000030517578
2018-08-20,65.48999786376953
2018-10-23,64.04000091552734
2019-05-03,67.0
2019-04-01,64.76000213623047
2019-02-28,64.51000213623047
2019-11-12,65.01000213623047
2020-01-30,64.76000213623047
2019-11-15,65.56999969482422
2020-04-21,64.19999694824219
2019-04-16,64.68000030517578
2019-03-15,65.0199966430664
2019-02-11,65.2300033569336
2019-01-10,64.45999908447266
2019-08-22,63.540000915527344
2018-11-07,64.30000305175781
2018-08-03,63.849998474121094
2018-09-04,62.90999984741211
2019-06-19,63.7400016784668
2019-09-23,63.790000915527344
2019-11-18,62.31999969482422
2020-02-05,62.529998779296875
2020-04-24,61.38999938964844
2019-03-29,61.25
2019-11-21,61.59000015258789
2020-04-27,62.540000915527344
2020-02-11,62.189998626708984
2020-04-30,62.91999816894531
2019-05-01,62.84000015258789
2019-02-26,63.290000915527344
2019-01-25,63.459999084472656
2018-12-24,64.30000305175781
2019-09-06,64.18000030517578
2018-07-17,65.66000366210938
2018-09-19,66.7699966430664
2019-08-05,66.56999969482422
2019-10-08,67.4800033569336
2019-12-11,67.0
2019-11-27,66.83000183105469
2020-02-14,66.69000244140625
2020-05-06,66.76000213623047
2019-01-08,67.2699966430664
2018-12-07,66.55999755859375
2019-08-20,67.27999877929688
2018-11-05,68.2300033569336
2019-07-19,69.5999984741211
2018-10-04,69.88999938964844
2019-06-17,69.44000244140625
2019-05-16,69.20999908447266
2018-08-01,70.16000366210938
2019-03-13,70.2699966430664
2019-12-03,70.80999755859375
2020-02-20,70.8499984741211
2019-12-06,71.08000183105469
2020-05-12,70.70999908447266
2019-12-09,70.80999755859375
2020-02-26,70.80000305175781
2020-05-15,70.86000061035156
2019-03-28,70.79000091552734
2018-09-17,71.16999816894531
2018-08-16,73.16999816894531
2018-10-19,73.72000122070312
2019-04-29,73.31999969482422
2019-01-23,72.16000366210938
2019-09-04,72.83000183105469
2018-11-20,72.5
2019-07-02,71.0999984741211
2019-05-31,69.41000366210938
2019-12-12,70.26000213623047
2020-05-18,70.9000015258789
2019-09-27,72.41000366210938
2020-03-03,72.45999908447266
2020-05-21,72.05000305175781
2019-05-14,71.69000244140625
2018-08-31,71.04000091552734
2018-07-30,69.5199966430664
2018-10-02,70.41999816894531
2019-04-12,72.1500015258789
2019-03-11,71.83999633789062
2019-02-07,72.1500015258789
2019-07-17,72.25
2019-09-19,72.12000274658203
2019-10-21,71.93000030517578
2019-12-18,72.30000305175781
2020-03-06,70.05999755859375
2019-10-03,70.18000030517578
2020-03-09,69.66999816894531
2020-05-27,69.47000122070312
2019-12-24,70.5
2020-03-12,71.37999725341797
2018-12-20,71.66000366210938
2019-08-01,71.8499984741211
2018-08-14,68.69000244140625
2018-07-13,70.41000366210938
2018-10-17,72.33999633789062
2019-05-29,71.45999908447266
2019-03-26,70.26000213623047
2019-02-22,70.66000366210938
2019-10-04,69.73999786376953
2019-11-05,68.88999938964844
2019-12-27,68.06999969482422
2020-06-02,68.51000213623047
2019-12-30,68.86000061035156
2020-03-18,67.6500015258789
2020-06-05,67.95999908447266
2019-07-15,67.55999755859375
2018-12-03,66.93000030517578
2019-06-13,67.0999984741211
2019-01-04,67.01000213623047
2018-08-29,68.47000122070312
2019-02-05,69.62000274658203
2018-11-01,70.04000091552734
2019-08-16,68.9800033569336
2019-04-10,68.44000244140625
2019-09-17,68.52999877929688
2019-10-15,68.86000061035156
2020-01-02,68.1500015258789
2020-06-08,68.19999694824219
2019-10-18,67.94999694824219
2020-03-24,68.70999908447266
2020-06-11,68.30999755859375
2020-01-08,67.91999816894531
2019-04-25,68.0
2019-07-30,67.75
2019-02-20,67.9000015258789
2018-07-11,69.4000015258789
2018-09-13,70.5
2018-10-15,70.55999755859375
2019-06-28,71.30000305175781
2018-12-18,71.16000366210938
2018-11-16,68.11000061035156
2019-10-02,66.33999633789062
2020-03-27,62.900001525878906
2020-01-10,61.939998626708984
2019-10-24,63.16999816894531
2020-03-30,63.619998931884766
2020-06-17,64.97000122070312
2020-01-14,65.22000122070312
2020-04-02,65.19999694824219
2019-01-02,65.2300033569336
2019-08-14,65.44999694824219
2018-10-30,67.2300033569336
2019-06-11,68.62000274658203
2019-05-10,68.86000061035156
2019-04-08,67.94000244140625
2018-08-27,67.97000122070312
2018-07-26,69.4000015258789
2018-09-28,70.3499984741211
2019-03-07,70.6500015258789
2019-10-30,71.0
2020-01-17,69.75
2020-06-23,69.38999938964844
2020-04-08,69.94999694824219
2020-06-26,70.30999755859375
2019-03-22,70.81999969482422
2019-01-17,70.54000091552734
2019-08-29,69.80000305175781
2018-11-14,69.58000183105469
2019-06-26,70.05000305175781
2018-09-11,74.0199966430664
2018-07-09,65.47000122070312
2018-08-10,65.0
2019-04-23,64.52999877929688
2019-09-30,70.6500015258789
2020-01-23,71.83999633789062
2019-11-08,72.38999938964844
2020-04-14,70.76000213623047
2019-11-11,71.55999755859375
2020-01-29,71.91999816894531
2020-04-17,71.91999816894531
2018-07-24,71.80000305175781
2018-09-26,72.45999908447266
2019-05-08,72.0999984741211
2019-03-05,71.79000091552734
2019-02-01,71.9000015258789
2018-12-31,72.25
2018-11-29,72.44999694824219
2019-08-12,72.08999633789062
2019-07-11,72.62999725341797
2019-09-13,72.88999938964844
2019-11-14,74.4800033569336
2020-04-20,74.69000244140625
2020-02-04,76.05999755859375
2020-04-23,75.37999725341797
2018-12-14,75.83999633789062
2019-08-27,74.73999786376953
2018-08-08,74.6500015258789
2018-10-11,71.55999755859375
2018-11-12,72.30999755859375
2019-07-26,71.93000030517578
2019-06-24,70.75
2019-05-23,70.52999877929688
2019-03-20,69.58000183105469
2019-01-15,71.36000061035156
2019-11-20,71.7699966430664
2020-02-07,72.4000015258789
2020-02-10,72.73999786376953
2020-04-29,72.91999816894531
2019-11-26,74.02999877929688
2020-02-13,74.23999786376953
2019-01-30,74.12999725341797
2018-08-23,74.18000030517578
2018-09-24,74.91000366210938
2018-11-27,76.5999984741211
2018-10-26,76.05000305175781
2019-07-09,75.7699966430664
2019-06-07,72.2699966430664
2019-05-06,69.48999786376953
2019-04-04,64.62000274658203
2019-09-11,60.75
2019-11-29,64.31999969482422
2020-05-05,61.099998474121094
2019-12-02,61.630001068115234
2020-02-19,59.84000015258789
2020-05-08,57.97999954223633
2019-05-21,56.439998626708984
2019-03-18,50.22999954223633
2018-09-07,50.72999954223633
2018-08-06,48.34000015258789
2018-10-09,42.130001068115234
2019-02-14,43.630001068115234
2018-12-12,39.22999954223633
2019-07-24,37.5
2019-09-26,32.29999923706055
2019-10-28,37.33000183105469
2019-12-05,36.91999816894531
2020-05-11,39.310001373291016
2019-07-03,43.4900016784668
2020-02-25,46.63999938964844
2020-05-14,46.77000045776367
2020-02-28,48.650001525878906
2019-08-08,46.41999816894531
2019-06-05,47.619998931884766
2018-07-20,43.56999969482422
2018-08-21,38.77000045776367
2018-10-24,34.099998474121094
2019-04-02,38.15999984741211
2019-03-01,39.810001373291016
2019-01-28,39.45000076293945
2018-12-27,40.880001068115234
2019-09-09,40.02000045776367
2020-03-02,42.41999816894531
2020-05-20,40.630001068115234
2019-12-17,37.970001220703125
2020-03-05,40.869998931884766
2019-02-12,38.66999816894531
2019-01-11,37.439998626708984
2018-12-10,37.47999954223633
2019-08-23,41.45000076293945
2018-11-08,40.119998931884766
2019-07-22,43.11000061035156
2019-06-20,44.560001373291016
2018-09-05,47.560001373291016
2019-04-17,46.130001068115234
2019-09-24,44.11000061035156
2019-12-20,42.0
2020-05-26,42.439998626708984
2019-04-30,40.689998626708984
2019-12-23,40.61000061035156
2020-03-11,42.45000076293945
2020-05-29,42.040000915527344
2019-12-26,41.34000015258789
2020-06-01,38.560001373291016
2019-05-02,39.290000915527344
2019-02-27,40.08000183105469
2018-11-23,47.40999984741211
2019-08-06,47.400001525878906
2018-07-18,47.86000061035156
2018-09-20,48.43000030517578
2018-10-22,46.529998779296875
2019-07-05,51.130001068115234
2019-06-03,52.15999984741211
2019-10-09,52.36000061035156
2019-10-11,49.599998474121094
2020-03-17,51.029998779296875
2020-06-04,52.81999969482422
2019-10-14,56.119998931884766
2020-03-20,55.88999938964844
2018-11-06,58.34000015258789
2019-06-18,59.70000076293945
2019-05-17,55.88999938964844
2019-04-15,54.040000915527344
2019-03-14,49.16999816894531
2019-01-09,51.09000015258789
2018-08-02,49.7400016784668
2018-10-05,51.439998626708984
2019-08-21,50.0
2019-10-17,48.56999969482422
2020-03-23,49.81999969482422
2020-06-10,46.61000061035156
2019-02-25,47.59000015258789
2020-01-07,46.25
2020-03-26,44.58000183105469
2019-10-23,44.34000015258789
