Dates,LYV
2020-02-11,61.939998626708984
2020-04-30,62.20000076293945
2019-05-01,62.52000045776367
2019-02-26,62.38999938964844
2019-01-25,63.029998779296875
2018-12-24,63.61000061035156
2019-09-06,63.779998779296875
2018-07-17,64.29000091552734
2018-09-19,65.61000061035156
2019-08-05,66.18000030517578
2019-10-08,67.26000213623047
2019-12-11,66.87000274658203
2019-11-27,66.70999908447266
2020-02-14,66.6500015258789
2020-05-06,66.76000213623047
2019-01-08,66.2699966430664
2018-12-07,65.0
2019-08-20,67.19999694824219
2018-11-05,67.25
2019-07-19,68.5
2018-10-04,69.05999755859375
2019-06-17,69.37999725341797
2019-05-16,68.33000183105469
2018-08-01,69.5
2019-03-13,69.73999786376953
2019-12-03,69.8499984741211
2020-02-20,70.55999755859375
2019-12-06,70.80000305175781
2020-05-12,70.54000091552734
2019-12-09,70.0199966430664
2020-02-26,70.76000213623047
2020-05-15,70.2699966430664
2019-03-28,70.30000305175781
2018-09-17,70.41000366210938
2018-08-16,71.0
2018-10-19,73.72000122070312
2019-04-29,73.11000061035156
2019-01-23,70.7300033569336
2019-09-04,72.13999938964844
2018-11-20,72.16999816894531
2019-07-02,70.80000305175781
2019-05-31,69.05000305175781
2019-12-12,68.98999786376953
2020-05-18,68.87999725341797
2019-09-27,71.61000061035156
2020-03-03,71.80000305175781
2020-05-21,72.02999877929688
2019-05-14,70.26000213623047
2018-08-31,70.45999908447266
2018-07-30,69.06999969482422
2018-10-02,69.94000244140625
2019-04-12,71.37999725341797
2019-03-11,71.16999816894531
2019-02-07,72.1500015258789
2019-07-17,71.9000015258789
2019-09-19,71.0999984741211
2019-10-21,71.52999877929688
2019-12-18,72.1500015258789
2020-03-06,69.93000030517578
2019-10-03,69.5
2020-03-09,69.22000122070312
2020-05-27,69.16000366210938
2019-12-24,69.08999633789062
2020-03-12,71.0
2018-12-20,71.23999786376953
2019-08-01,71.76000213623047
2018-08-14,68.6500015258789
2018-07-13,68.5999984741211
2018-10-17,70.68000030517578
2019-05-29,70.54000091552734
2019-03-26,69.79000091552734
2019-02-22,68.88999938964844
2019-10-04,69.73999786376953
2019-11-05,68.05999755859375
2019-12-27,68.0
2020-06-02,67.38999938964844
2019-12-30,68.5
2020-03-18,66.79000091552734
2020-06-05,67.62000274658203
2019-07-15,67.37999725341797
2018-12-03,66.5999984741211
2019-06-13,66.79000091552734
2019-01-04,66.47000122070312
2018-08-29,67.0199966430664
2019-02-05,68.98999786376953
2018-11-01,69.33000183105469
2019-08-16,68.94999694824219
2019-04-10,68.05000305175781
2019-09-17,68.04000091552734
2019-10-15,68.4800033569336
2020-01-02,68.12000274658203
2020-06-08,67.97000122070312
2019-10-18,67.58000183105469
2020-03-24,68.0
2020-06-11,68.30999755859375
2020-01-08,67.43000030517578
2019-04-25,67.86000061035156
2019-07-30,67.3499984741211
2019-02-20,67.25
2018-07-11,67.98999786376953
2018-09-13,69.33999633789062
2018-10-15,69.91999816894531
2019-06-28,70.01000213623047
2018-12-18,71.06999969482422
2018-11-16,68.0
2019-10-02,66.16000366210938
2020-03-27,62.290000915527344
2020-01-10,61.75
2019-10-24,61.790000915527344
2020-03-30,63.099998474121094
2020-06-17,63.33000183105469
2020-01-14,64.79000091552734
2020-04-02,64.62999725341797
2019-01-02,64.44999694824219
2019-08-14,65.4000015258789
2018-10-30,65.38999938964844
2019-06-11,67.12000274658203
2019-05-10,67.72000122070312
2019-04-08,67.66999816894531
2018-08-27,65.29000091552734
2018-07-26,67.9800033569336
2018-09-28,69.08000183105469
2019-03-07,69.80000305175781
2019-10-30,70.25
2020-01-17,69.75
2020-06-23,68.2300033569336
2020-04-08,68.91999816894531
2020-06-26,69.81999969482422
2019-03-22,70.63999938964844
2019-01-17,70.33999633789062
2019-08-29,68.91999816894531
2018-11-14,69.58000183105469
2019-06-26,69.25
2018-09-11,69.2300033569336
2018-07-09,64.68000030517578
2018-08-10,64.05999755859375
2019-04-23,63.029998779296875
2019-09-30,64.0
2020-01-23,70.54000091552734
2019-11-08,71.91000366210938
2020-04-14,70.2300033569336
2019-11-11,70.94000244140625
2020-01-29,71.77999877929688
2020-04-17,71.51000213623047
2018-07-24,70.94999694824219
2018-09-26,72.0
2019-05-08,70.72000122070312
2019-03-05,71.22000122070312
2019-02-01,71.63999938964844
2018-12-31,71.16999816894531
2018-11-29,72.20999908447266
2019-08-12,72.08999633789062
2019-07-11,71.27999877929688
2019-09-13,72.16999816894531
2019-11-14,72.33000183105469
2020-04-20,74.20999908447266
2020-02-04,74.7699966430664
2020-04-23,75.19999694824219
2018-12-14,74.97000122070312
2019-08-27,74.47000122070312
2018-08-08,74.6500015258789
2018-10-11,70.5999984741211
2018-11-12,71.25
2019-07-26,71.51000213623047
2019-06-24,70.70999908447266
2019-05-23,70.41000366210938
2019-03-20,68.5999984741211
2019-01-15,69.83000183105469
2019-11-20,71.69999694824219
2020-02-07,71.18000030517578
2020-02-10,72.0999984741211
2020-04-29,71.9800033569336
2019-11-26,73.01000213623047
2020-02-13,73.44000244140625
2019-01-30,73.5199966430664
2018-08-23,73.37000274658203
2018-09-24,73.72000122070312
2018-11-27,74.56999969482422
2018-10-26,76.05000305175781
2019-07-09,75.48999786376953
2019-06-07,71.3499984741211
2019-05-06,68.41999816894531
2019-04-04,63.369998931884766
2019-09-11,59.0
2019-11-29,57.5
2020-05-05,61.099998474121094
2019-12-02,57.959999084472656
2020-02-19,58.099998474121094
2020-05-08,57.529998779296875
2019-05-21,52.959999084472656
2019-03-18,48.290000915527344
2018-09-07,49.189998626708984
2018-08-06,48.02000045776367
2018-10-09,37.13999938964844
2019-02-14,42.08000183105469
2018-12-12,35.0
2019-07-24,37.0
2019-09-26,31.75
2019-10-28,29.030000686645508
2019-12-05,34.5
2020-05-11,33.56999969482422
2019-07-03,41.2400016784668
2020-02-25,44.02000045776367
2020-05-14,46.0
2020-02-28,43.849998474121094
2019-08-08,44.97999954223633
2019-06-05,44.43000030517578
2018-07-20,42.290000915527344
2018-08-21,37.95000076293945
2018-10-24,33.70000076293945
2019-04-02,36.810001373291016
2019-03-01,37.16999816894531
2019-01-28,38.13999938964844
2018-12-27,40.84000015258789
2019-09-09,38.54999923706055
2020-03-02,39.66999816894531
2020-05-20,39.349998474121094
2019-12-17,37.75
2020-03-05,40.86000061035156
2019-02-12,37.15999984741211
2019-01-11,36.0
2018-12-10,37.22999954223633
2019-08-23,36.5099983215332
2018-11-08,39.439998626708984
2019-07-22,39.45000076293945
2019-06-20,44.130001068115234
2018-09-05,46.29999923706055
2019-04-17,45.47999954223633
2019-09-24,43.5
2019-12-20,39.56999969482422
2020-05-26,42.189998626708984
2019-04-30,40.68000030517578
2019-12-23,39.29999923706055
2020-03-11,41.06999969482422
2020-05-29,41.0
2019-12-26,40.77000045776367
2020-06-01,38.0
2019-05-02,36.4900016784668
2019-02-27,38.900001525878906
2018-11-23,43.880001068115234
2019-08-06,46.119998931884766
2018-07-18,45.619998931884766
2018-09-20,47.40999984741211
2018-10-22,45.7400016784668
2019-07-05,50.150001525878906
2019-06-03,51.13999938964844
2019-10-09,52.220001220703125
2019-10-11,48.33000183105469
2020-03-17,48.88999938964844
2020-06-04,51.86000061035156
2019-10-14,51.380001068115234
2020-03-20,54.150001525878906
2018-11-06,55.5
2019-06-18,58.27000045776367
2019-05-17,55.810001373291016
2019-04-15,54.040000915527344
2019-03-14,48.11000061035156
2019-01-09,50.0
2018-08-02,47.0099983215332
2018-10-05,50.86000061035156
2019-08-21,50.0
2019-10-17,48.0
2020-03-23,49.279998779296875
2020-06-10,46.54999923706055
2019-02-25,46.5
2020-01-07,45.880001068115234
2020-03-26,43.41999816894531
2019-10-23,44.0
