Dates,WAB
2019-09-12,71.22000122070312
2019-12-31,72.68000030517578
2020-03-19,72.69000244140625
2020-01-03,73.27999877929688
2020-06-09,73.4000015258789
2019-02-15,73.86000061035156
2019-01-14,70.55999755859375
2018-07-06,73.37000274658203
2018-08-07,72.05000305175781
2018-10-10,74.91999816894531
2018-12-13,74.56999969482422
2019-08-26,75.08000183105469
2019-07-25,73.58000183105469
2019-05-22,73.36000061035156
2019-03-19,78.05999755859375
2020-01-06,73.95999908447266
2020-03-25,75.30000305175781
2020-06-12,73.26000213623047
2019-10-22,72.41999816894531
2020-01-09,73.63999938964844
2020-06-15,73.05000305175781
2019-10-25,69.01000213623047
2020-03-31,69.7300033569336
2020-06-18,70.12000274658203
2019-04-03,71.11000061035156
2018-08-22,71.79000091552734
2018-10-25,72.47000122070312
2019-01-29,72.26000213623047
2018-12-28,71.12000274658203
2018-11-26,72.0999984741211
2019-08-09,72.33999633789062
2019-07-08,72.4800033569336
2019-06-06,73.87000274658203
2019-09-10,70.05000305175781
2020-01-15,70.0199966430664
2020-04-03,72.18000030517578
2019-10-31,71.98999786376953
2020-04-06,72.94999694824219
2020-06-24,73.72000122070312
2018-11-09,74.66999816894531
2019-07-23,74.76000213623047
2019-06-21,74.9800033569336
2019-05-20,76.08000183105469
2019-04-18,76.23999786376953
2018-09-06,75.41999816894531
2018-10-08,73.94999694824219
2019-02-13,74.36000061035156
2018-12-11,74.94999694824219
2019-09-25,76.77999877929688
2020-01-21,75.6500015258789
2020-04-09,76.97000122070312
2019-11-06,77.05999755859375
2020-01-24,77.93000030517578
2020-01-27,76.5
2020-04-15,76.73999786376953
2018-12-26,76.58000183105469
2019-08-07,71.45999908447266
2019-06-04,73.2300033569336
2018-09-21,73.81999969482422
2018-07-19,74.06999969482422
2018-08-20,75.11000061035156
2018-10-23,74.9800033569336
2019-05-03,75.12000274658203
2019-04-01,74.25
2019-02-28,72.91999816894531
2019-11-12,72.26000213623047
2020-01-30,71.54000091552734
2019-11-15,73.04000091552734
2020-04-21,70.48999786376953
2019-04-16,69.54000091552734
2019-03-15,68.38999938964844
2019-02-11,68.33000183105469
2019-01-10,65.9000015258789
2019-08-22,64.37999725341797
2018-11-07,64.66000366210938
2018-08-03,65.33999633789062
2018-09-04,63.36000061035156
2019-06-19,65.45999908447266
2019-09-23,65.9800033569336
2019-11-18,64.33999633789062
2020-02-05,63.709999084472656
2020-04-24,62.380001068115234
2019-03-29,63.31999969482422
2019-11-21,65.95999908447266
2020-04-27,67.36000061035156
2020-02-11,67.20999908447266
2020-04-30,67.37000274658203
2019-05-01,68.0199966430664
2019-02-26,68.44999694824219
2019-01-25,68.19999694824219
2018-12-24,69.02999877929688
2019-09-06,68.0
2018-07-17,68.05000305175781
2018-09-19,69.8499984741211
2019-08-05,70.87000274658203
2019-10-08,72.29000091552734
2019-12-11,72.76000213623047
2019-11-27,68.12000274658203
2020-02-14,68.4800033569336
2020-05-06,68.62000274658203
2019-01-08,69.06999969482422
2018-12-07,71.76000213623047
2019-08-20,73.36000061035156
2018-11-05,73.45999908447266
2019-07-19,73.52999877929688
2018-10-04,73.73999786376953
2019-06-17,73.86000061035156
2019-05-16,72.2699966430664
2018-08-01,69.94000244140625
2019-03-13,69.80000305175781
2019-12-03,72.04000091552734
2020-02-20,71.22000122070312
2019-12-06,72.5
2020-05-12,70.69000244140625
2019-12-09,69.54000091552734
2020-02-26,70.05999755859375
2020-05-15,70.44999694824219
2019-03-28,71.9800033569336
2018-09-17,73.0
2018-08-16,71.72000122070312
2018-10-19,71.83999633789062
2019-04-29,71.0999984741211
2019-01-23,77.81999969482422
2019-09-04,77.68000030517578
2018-11-20,75.95999908447266
2019-07-02,75.33999633789062
2019-05-31,72.5
2019-12-12,73.1500015258789
2020-05-18,75.30999755859375
2019-09-27,71.83000183105469
2020-03-03,68.7699966430664
2020-05-21,68.19000244140625
2019-05-14,67.08000183105469
2018-08-31,64.25
2018-07-30,62.310001373291016
2018-10-02,66.62000274658203
2019-04-12,68.0999984741211
2019-03-11,68.0
2019-02-07,68.80999755859375
2019-07-17,68.26000213623047
2019-09-19,66.05000305175781
2019-10-21,66.0199966430664
2019-12-18,65.94000244140625
2020-03-06,66.2300033569336
2019-10-03,67.55000305175781
2020-03-09,69.20999908447266
2020-05-27,65.80999755859375
2019-12-24,66.30000305175781
2020-03-12,67.98999786376953
2018-12-20,68.2699966430664
2019-08-01,70.37999725341797
2018-08-14,72.25
2018-07-13,74.45999908447266
2018-10-17,74.80000305175781
2019-05-29,75.18000030517578
2019-03-26,76.19000244140625
2019-02-22,75.7300033569336
2019-10-04,74.6500015258789
2019-11-05,73.76000213623047
2019-12-27,74.02999877929688
2020-06-02,73.8499984741211
2019-12-30,72.12000274658203
2020-03-18,73.0
2020-06-05,71.93000030517578
2019-07-15,72.0
2018-12-03,71.86000061035156
2019-06-13,68.37999725341797
2019-01-04,66.08000183105469
2018-08-29,66.08000183105469
2019-02-05,65.48999786376953
2018-11-01,65.02999877929688
2019-08-16,63.66999816894531
2019-04-10,63.59000015258789
2019-09-17,64.95999908447266
2019-10-15,66.61000061035156
2020-01-02,66.66000366210938
2020-06-08,67.77999877929688
2019-10-18,68.16999816894531
2020-03-24,69.68000030517578
2020-06-11,69.41999816894531
2020-01-08,69.2699966430664
2019-04-25,70.54000091552734
2019-07-30,70.5199966430664
2019-02-20,69.75
2018-07-11,70.5
2018-09-13,70.0
2018-10-15,69.98999786376953
2019-06-28,68.30000305175781
2018-12-18,69.37000274658203
2018-11-16,74.69000244140625
2019-10-02,77.37000274658203
2020-03-27,77.66999816894531
2020-01-10,77.91999816894531
2019-10-24,78.5999984741211
2020-03-30,78.8499984741211
2020-06-17,78.58999633789062
2020-01-14,78.44000244140625
2020-04-02,78.41000366210938
2019-01-02,78.54000091552734
2019-08-14,79.80999755859375
2018-10-30,78.87000274658203
2019-06-11,79.16999816894531
2019-05-10,78.95999908447266
2019-04-08,79.38999938964844
2018-08-27,79.83999633789062
2018-07-26,80.97000122070312
2018-09-28,80.11000061035156
2019-03-07,79.08999633789062
2019-10-30,78.56999969482422
2020-01-17,77.58999633789062
2020-06-23,76.38999938964844
2020-04-08,76.4800033569336
2020-06-26,76.5
2019-03-22,77.2300033569336
2019-01-17,75.01000213623047
2019-08-29,74.4800033569336
2018-11-14,74.9000015258789
2019-06-26,75.13999938964844
2018-09-11,75.16000366210938
2018-07-09,74.76000213623047
2018-08-10,74.41999816894531
2019-04-23,74.7699966430664
2019-09-30,76.0999984741211
2020-01-23,76.41000366210938
2019-11-08,77.86000061035156
2020-04-14,77.62999725341797
2019-11-11,78.18000030517578
2020-01-29,78.55000305175781
2020-04-17,77.5999984741211
2018-07-24,77.80000305175781
2018-09-26,80.94999694824219
2019-05-08,80.33000183105469
2019-03-05,80.0
2019-02-01,79.97000122070312
2018-12-31,78.5999984741211
2018-11-29,78.45999908447266
2019-08-12,77.69000244140625
2019-07-11,78.44000244140625
2019-09-13,78.52999877929688
2019-11-14,78.41000366210938
2020-04-20,79.83999633789062
2020-02-04,80.1500015258789
2020-04-23,79.12000274658203
2018-12-14,79.11000061035156
2019-08-27,79.9800033569336
2018-08-08,79.04000091552734
2018-10-11,76.11000061035156
2018-11-12,77.19999694824219
2019-07-26,77.30000305175781
2019-06-24,77.0
2019-05-23,73.86000061035156
2019-03-20,76.04000091552734
2019-01-15,79.08000183105469
2019-11-20,81.0
2020-02-07,80.16999816894531
2020-02-10,77.43000030517578
2020-04-29,77.55999755859375
2019-11-26,77.62000274658203
2020-02-13,78.77999877929688
2019-01-30,77.48999786376953
2018-08-23,77.05000305175781
2018-09-24,80.01000213623047
2018-11-27,78.63999938964844
2018-10-26,78.83999633789062
2019-07-09,78.5
2019-06-07,74.29000091552734
2019-05-06,72.54000091552734
2019-04-04,70.87999725341797
2019-09-11,68.69999694824219
2019-11-29,68.69999694824219
2020-05-05,68.37000274658203
2019-12-02,65.13999938964844
2020-02-19,65.4000015258789
2020-05-08,61.93000030517578
2019-05-21,61.52000045776367
2019-03-18,54.75
2018-09-07,59.970001220703125
2018-08-06,56.119998931884766
2018-10-09,53.27000045776367
2019-02-14,54.95000076293945
2018-12-12,48.08000183105469
2019-07-24,50.15999984741211
2019-09-26,41.02000045776367
2019-10-28,42.619998931884766
2019-12-05,40.75
2020-05-11,41.130001068115234
2019-07-03,45.95000076293945
2020-02-25,46.70000076293945
2020-05-14,50.5099983215332
2020-02-28,47.58000183105469
2019-08-08,49.220001220703125
2019-06-05,48.130001068115234
2018-07-20,46.119998931884766
2018-08-21,43.84000015258789
2018-10-24,44.060001373291016
2019-04-02,49.09000015258789
2019-03-01,49.93000030517578
2019-01-28,52.529998779296875
2018-12-27,55.2599983215332
2019-09-09,51.81999969482422
2020-03-02,52.439998626708984
2020-05-20,49.63999938964844
2019-12-17,47.52000045776367
2020-03-05,49.25
2019-02-12,48.95000076293945
2019-01-11,50.060001373291016
2018-12-10,51.0
2019-08-23,52.0099983215332
2018-11-08,53.439998626708984
2019-07-22,54.43000030517578
2019-06-20,56.31999969482422
2018-09-05,59.18000030517578
2019-04-17,56.41999816894531
2019-09-24,54.40999984741211
2019-12-20,52.650001525878906
2020-05-26,55.13999938964844
2019-04-30,53.0099983215332
2019-12-23,55.2599983215332
2020-03-11,57.31999969482422
2020-05-29,54.650001525878906
2019-12-26,52.59000015258789
2020-06-01,50.81999969482422
2019-05-02,52.13999938964844
2019-02-27,52.36000061035156
2018-11-23,56.63999938964844
2019-08-06,55.689998626708984
2018-07-18,57.83000183105469
2018-09-20,57.099998474121094
2018-10-22,56.79999923706055
2019-07-05,60.630001068115234
2019-06-03,63.959999084472656
2019-10-09,61.47999954223633
2019-10-11,61.06999969482422
2020-03-17,61.91999816894531
2020-06-04,63.58000183105469
2019-10-14,65.56999969482422
2020-03-20,67.37999725341797
2018-11-06,70.68000030517578
2019-06-18,72.05000305175781
2019-05-17,69.12000274658203
2019-04-15,65.20999908447266
2019-03-14,60.0
2019-01-09,60.88999938964844
2018-08-02,61.7599983215332
2018-10-05,62.880001068115234
2019-08-21,61.22999954223633
2019-10-17,61.150001525878906
2020-03-23,60.15999984741211
2020-06-10,60.7599983215332
2019-02-25,61.470001220703125
2020-01-07,58.29999923706055
2020-03-26,58.08000183105469
2019-10-23,55.849998474121094
